Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,1365551387,seth1374,0,373.25,SG James Harden UTIL Ben Simmons PG Donovan Mitchell G Eric Bledsoe F Jae Crowder C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Ersan Ilyasova,F,62.33%,25.25
2,1365776713,ferriero23,0,370.25,G James Harden UTIL Ben Simmons SG Donovan Mitchell PG Eric Bledsoe PF Jae Crowder C Maxi Kleber SF Royce O'Neale F Mike Muscala,,Malcolm Brogdon,PG,57.54%,35
3,1365464268,MarcusK80,0,369,G James Harden PG Ben Simmons SG Donovan Mitchell SF Joe Ingles UTIL Brook Lopez C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Khris Middleton,SG,53.89%,41.5
4,1365096149,twindad32,0,368.25,G James Harden SF Ben Simmons SG Khris Middleton PG Eric Bledsoe F Joe Ingles PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Mike Muscala,F,49.83%,27.75
4,1365469117,Jcraig24,0,368.25,G James Harden PG Ben Simmons F Khris Middleton SG Eric Bledsoe UTIL Joe Ingles PF Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,James Harden,PG,48.29%,88
4,1365741846,EchoCharlie4,0,368.25,UTIL James Harden G Ben Simmons SG Khris Middleton PG Eric Bledsoe SF Joe Ingles PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Donovan Mitchell,PG,47.04%,58
4,1365793364,martinwithnogina,0,368.25,G James Harden SF Ben Simmons SG Khris Middleton PG Eric Bledsoe F Joe Ingles PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Ben Simmons,PG,46.78%,67
8,1365591889,jeffylube,0,368,PG James Harden SF Ben Simmons G Donovan Mitchell SG Jimmy Butler C Ersan Ilyasova F Royce O'Neale PF Mike Muscala UTIL Jordan Bell,,Joe Ingles,SF,38.49%,38
9,1364848603,JHurrikane55,0,365.25,G James Harden SF Ben Simmons F Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Eric Bledsoe,PG,37.30%,48
9,1365057306,baldcartman,0,365.25,G James Harden F Ben Simmons SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova UTIL Royce O'Neale PF Mike Muscala,,Domantas Sabonis,PF,35.64%,46.75
9,1365067792,Orochi,0,365.25,UTIL James Harden SF Ben Simmons SG Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Jimmy Butler,SF,28.05%,46.5
