Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
8,1365575011,Jrake,0,365.25,UTIL James Harden SF Ben Simmons SG Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Bradley Beal,SG,24.94%,57.25
8,1365726882,sturgman,0,365.25,G James Harden F Ben Simmons UTIL Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon PF Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,Jae Crowder,SF,21.34%,26.5
8,1365728568,MommysMoney420,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Rudy Gobert,C,18.90%,46
8,1365821448,theOGking_tay (3/3),0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Royce O'Neale,SF,18.40%,32.75
17,1365019949,shawnzhan (27/77),0,365,UTIL James Harden G Ben Simmons SG Khris Middleton PG Eric Bledsoe SF Trevor Ariza C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Clint Capela,C,14.41%,32.5
18,1365343937,mazwa (9/77),0,364.5,G James Harden UTIL Donovan Mitchell F Domantas Sabonis SG Eric Bledsoe SF Joe Ingles PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Otto Porter Jr.,SF,14.02%,26.75
19,1365285759,ChipotleAddict (17/77),0,362.75,SG James Harden SF Ben Simmons G Donovan Mitchell PG Eric Bledsoe UTIL Jae Crowder F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,Noah Vonleh,UTIL,13.63%,20.75
19,1365878219,BrandonAdams (17/18),0,362.75,PG James Harden G Ben Simmons SG Donovan Mitchell UTIL Eric Bledsoe SF Jae Crowder F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Maxi Kleber,UTIL,12.63%,22.25
21,1365343964,mazwa (36/77),0,362,UTIL James Harden G Ben Simmons SF Jimmy Butler SG Malcolm Brogdon C Brook Lopez PG T.J. McConnell F Royce O'Neale PF Mike Muscala,,Serge Ibaka,F,11.23%,27.25
21,1365412841,EmileHeskey (11/77),0,362,PG Ben Simmons G Bradley Beal UTIL Donovan Mitchell SF Khris Middleton SG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Royce O'Neale,,Tristan Thompson,C,10.11%,18.75
23,1365050823,rivrsurvivor,0,361.75,SG James Harden SF Ben Simmons G Jimmy Butler UTIL Eric Bledsoe F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Brook Lopez,C,7.90%,32.25
23,1365343931,mazwa (3/77),0,361.75,F Ben Simmons SG Bradley Beal UTIL Donovan Mitchell SF Jimmy Butler PG Eric Bledsoe G J.J. Barea C Ersan Ilyasova PF Mike Muscala,,Jeremy Lin,PG,7.36%,12
25,1365299108,Ebonwraith,0,360.5,PG James Harden SF Ben Simmons G Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles PF Jae Crowder C Ersan Ilyasova F Royce O'Neale,,John Collins,F,6.93%,41.25
25,1365317411,moklovin (13/77),0,360.5,G James Harden SF Ben Simmons SG Eric Bledsoe PG Malcolm Brogdon UTIL Joe Ingles PF Jae Crowder C Ersan Ilyasova F Royce O'Neale,,Jonah Bolden,PF,6.86%,13
27,1365285776,ChipotleAddict (34/77),0,360.25,UTIL James Harden SF Ben Simmons SG Eric Bledsoe G Trae Young C Derrick Favors F Jae Crowder PG T.J. McConnell PF Mike Muscala,,T.J. McConnell,SG,6.47%,32.75
28,1365782956,centaur83 (1/3),0,359.75,G Ben Simmons SG Donovan Mitchell C Domantas Sabonis SF Khris Middleton PG Eric Bledsoe F Joe Ingles UTIL T.J. McConnell PF Mike Muscala,,Kyle O'Quinn,C,6.08%,11.5
28,1365826058,bigbrownbass,0,359.75,PG James Harden SG Bradley Beal SF Luka Doncic PF Thaddeus Young G Kevin Huerter C Maxi Kleber F Ersan Ilyasova UTIL Mike Muscala,,Wilson Chandler,F,6.04%,18
30,1365285767,ChipotleAddict (25/77),0,359.5,UTIL James Harden G Ben Simmons SG Bradley Beal PG Malcolm Brogdon F Jae Crowder C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Kyle Korver,SG,5.81%,16.5
31,1365285784,ChipotleAddict (42/77),0,358.75,G James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe C Brook Lopez UTIL Kyle Korver F Royce O'Neale PF Mike Muscala,,Karl-Anthony Towns,UTIL,5.11%,56.75
31,1365343932,mazwa (4/77),0,358.75,G James Harden SF Ben Simmons UTIL Donovan Mitchell SG JJ Redick C Brook Lopez PG T.J. McConnell PF Ersan Ilyasova F Mike Muscala,,Zach LaVine,G,5.03%,31.75
33,1364993682,youdacao (12/77),0,358.5,UTIL James Harden G Bradley Beal SG Khris Middleton PG Eric Bledsoe F Joe Ingles C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Thaddeus Young,F,4.96%,33.5
33,1365019989,shawnzhan (67/77),0,358.5,SG James Harden G Ben Simmons UTIL Donovan Mitchell PG Eric Bledsoe F Jae Crowder SF Wilson Chandler C Ersan Ilyasova PF Mike Muscala,,Jusuf Nurkic,UTIL,4.57%,51.75
35,1365019943,shawnzhan (21/77),0,357,SG James Harden PG Ben Simmons UTIL Rudy Gobert G Joe Ingles C Brook Lopez F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Luka Doncic,SF,4.30%,63
35,1365285762,ChipotleAddict (20/77),0,357,SG James Harden UTIL Ben Simmons G Malcolm Brogdon SF Joe Ingles F Derrick Favors C Brook Lopez PG T.J. McConnell PF Mike Muscala,,Trae Young,PG,3.91%,34
37,1364993743,youdacao (73/77),0,356.75,UTIL James Harden F Ben Simmons G Khris Middleton PG Trae Young SF Kevin Huerter SG DeAndre' Bembry C Ersan Ilyasova PF Mike Muscala,,Lauri Markkanen,F,3.56%,15.5
38,1365019947,shawnzhan (25/77),0,356.25,G James Harden PG Ben Simmons F Domantas Sabonis SG Jimmy Butler UTIL Maxi Kleber C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Damian Lillard,PG,3.45%,46.5
38,1365343934,mazwa (6/77),0,356.25,PG James Harden SF Ben Simmons UTIL Rudy Gobert SG Eric Bledsoe G J.J. Barea F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,JJ Redick,SF,3.33%,27.75
38,1365354814,papagates (38/77),0,356.25,G James Harden PG Ben Simmons F Domantas Sabonis SG Jimmy Butler UTIL Maxi Kleber C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,CJ McCollum,G,3.29%,44.5
38,1365412832,EmileHeskey (2/77),0,356.25,G James Harden PG Ben Simmons F Domantas Sabonis SG Jimmy Butler UTIL Maxi Kleber PF Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,Gerald Green,SG,3.21%,15
42,1364993689,youdacao (19/77),0,356,PG Ben Simmons G Bradley Beal UTIL Donovan Mitchell SF Jimmy Butler SG Khris Middleton C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Victor Oladipo,UTIL,3.14%,34
42,1365354835,papagates (59/77),0,356,UTIL James Harden SF Ben Simmons G Bradley Beal SG Eric Bledsoe PG T.J. McConnell C Maxi Kleber F Jonah Bolden PF Mike Muscala,,Andrew Wiggins,SG,3.14%,34.5
44,1365263933,bric75 (20/40),0,355.75,G James Harden SF Ben Simmons C Rudy Gobert SG Malcolm Brogdon UTIL Jae Crowder PG T.J. McConnell F Royce O'Neale PF Mike Muscala,,Derrick Favors,UTIL,3.10%,36.25
45,1364993724,youdacao (54/77),0,355.25,G James Harden SF Ben Simmons SG Khris Middleton PG Malcolm Brogdon UTIL Joe Ingles C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Jeremy Lamb,G,2.71%,23.75
45,1365035796,mrgoodseats (1/20),0,355.25,UTIL James Harden G Ben Simmons SF Khris Middleton SG Malcolm Brogdon F Joe Ingles PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Trevor Ariza,SF,2.67%,34.75
45,1365263937,bric75 (24/40),0,355.25,PG Ben Simmons G Bradley Beal C Jusuf Nurkic SG Jimmy Butler UTIL D'Angelo Russell F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Jordan Clarkson,UTIL,2.63%,20.25
45,1365343951,mazwa (23/77),0,355.25,PG James Harden UTIL Donovan Mitchell SF Khris Middleton SG Eric Bledsoe PF Trevor Ariza G J.J. Barea F Ersan Ilyasova C Mike Muscala,,Kemba Walker,PG,2.63%,28.25
49,1365343954,mazwa (26/77),0,354.75,UTIL James Harden G Ben Simmons PF Domantas Sabonis SG Eric Bledsoe F Jae Crowder PG T.J. McConnell SF Wilson Chandler C Mike Muscala,,Mario Hezonja,SF,2.52%,32.5
49,1365412122,ThatStunna (4/26),0,354.75,SG James Harden G Ben Simmons PG Eric Bledsoe SF Otto Porter Jr. UTIL Joe Ingles PF Jae Crowder F Royce O'Neale C Mike Muscala,,Austin Rivers,G,2.40%,19.5
51,1365056298,Broseidon13,0,354.5,G James Harden F Ben Simmons SF Jimmy Butler SG Malcolm Brogdon UTIL Brook Lopez PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Nicolas Batum,SF,2.40%,16.75
51,1365412866,EmileHeskey (36/77),0,354.5,PG Ben Simmons G Bradley Beal F Jimmy Butler SF Khris Middleton SG Eric Bledsoe PF Derrick Favors C Ersan Ilyasova UTIL Royce O'Neale,,Lonzo Ball,PG,2.32%,28.75
51,1365699155,AThrougHZ,0,354.5,G James Harden PG Ben Simmons SG Donovan Mitchell F Joe Ingles C Luke Kornet UTIL Kevon Looney SF Royce O'Neale PF Mike Muscala,,Kris Dunn,UTIL,2.32%,16
54,1365196585,topfizz1 (1/2),0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Kyle Kuzma,UTIL,2.17%,24
54,1365285768,ChipotleAddict (26/77),0,354.25,G James Harden SF Ben Simmons UTIL Rudy Gobert SG JJ Redick C Brook Lopez PG T.J. McConnell F Royce O'Neale PF Mike Muscala,,Emmanuel Mudiay,PG,2.13%,29.5
56,1364993694,youdacao (24/77),0,353.75,G James Harden UTIL Donovan Mitchell SG Jimmy Butler PG Eric Bledsoe SF Joe Ingles F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,Kevin Huerter,SF,2.01%,42.75
57,1364876965,SlowQueen (2/20),0,353.25,SG James Harden G Ben Simmons UTIL Jusuf Nurkic PG Eric Bledsoe F Luke Kornet C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Derrick Rose,SG,2.01%,34.75
57,1365285769,ChipotleAddict (27/77),0,353.25,G James Harden PG Ben Simmons C Domantas Sabonis UTIL Joe Ingles SG JJ Redick F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Stephen Curry,G,1.98%,48.25
57,1365524181,bcalicore (7/20),0,353.25,PG James Harden SF Ben Simmons C Rudy Gobert SG Malcolm Brogdon UTIL Jae Crowder G T.J. McConnell PF Ersan Ilyasova F Royce O'Neale,,Cory Joseph,PG,1.98%,11.25
60,1365343963,mazwa (35/77),0,353,SG James Harden SF Ben Simmons UTIL Rudy Gobert F Joe Ingles G Collin Sexton PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Bobby Portis,F,1.94%,24
61,1365263953,bric75 (40/40),0,352.75,G James Harden SF Ben Simmons SG Eric Bledsoe PG Trae Young C Dewayne Dedmon F Luke Kornet UTIL Royce O'Neale PF Mike Muscala,,Tim Hardaway Jr.,G,1.82%,25.5
61,1365354853,papagates (77/77),0,352.75,G Ben Simmons UTIL Jusuf Nurkic F Domantas Sabonis SF Jimmy Butler SG Eric Bledsoe C Brook Lopez PG T.J. McConnell PF Mike Muscala,,Ian Mahinmi,C,1.82%,3.25
63,1365317413,moklovin (15/77),0,352.5,SG James Harden UTIL Rudy Gobert F Domantas Sabonis PG Eric Bledsoe G Joe Ingles C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Furkan Korkmaz,SG,1.78%,-0.5
63,1365343940,mazwa (12/77),0,352.5,F Ben Simmons UTIL Donovan Mitchell SF Jimmy Butler PG Eric Bledsoe SG Malcolm Brogdon G Joe Ingles C Brook Lopez PF Mike Muscala,,D'Angelo Russell,G,1.78%,47
63,1365438682,Kobe4MVP (11/77),0,352.5,F Ben Simmons G Donovan Mitchell SF Jimmy Butler SG Eric Bledsoe PG Malcolm Brogdon UTIL Joe Ingles C Brook Lopez PF Mike Muscala,,Pascal Siakam,PF,1.67%,28
66,1364993679,youdacao (9/77),0,352.25,G James Harden SF Ben Simmons SG Khris Middleton PG Malcolm Brogdon UTIL Joe Ingles C Maxi Kleber F Royce O'Neale PF Mike Muscala,,Jeff Green,SF,1.67%,31.25
67,1364993672,youdacao (2/77),0,352,G Ben Simmons UTIL Donovan Mitchell SF Jimmy Butler SG Khris Middleton PG Eric Bledsoe F Joe Ingles C Ersan Ilyasova PF Mike Muscala,,DeAndre' Bembry,SG,1.63%,30.5
67,1365103420,dave3318 (4/8),0,352,G Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton PG Eric Bledsoe F Joe Ingles PF Ersan Ilyasova C Mike Muscala,,Kawhi Leonard,PF,1.63%,43.25
67,1365412844,EmileHeskey (14/77),0,352,G James Harden PG Ben Simmons F Domantas Sabonis SG Jimmy Butler SF Wilson Chandler PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Kevon Looney,PF,1.59%,30.25
67,1365412902,EmileHeskey (72/77),0,352,SG James Harden PG Ben Simmons SF Jimmy Butler G Joe Ingles C Brook Lopez F Maxi Kleber PF Ersan Ilyasova UTIL Royce O'Neale,,Klay Thompson,SG,1.55%,41.5
67,1365730899,tristan.hoh,0,352,G Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton PG Eric Bledsoe F Joe Ingles PF Ersan Ilyasova C Mike Muscala,,Draymond Green,UTIL,1.51%,19.75
67,1365757645,tarhokie3 (1/2),0,352,G Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton PG Eric Bledsoe F Joe Ingles C Ersan Ilyasova PF Mike Muscala,,Brandon Ingram,UTIL,1.51%,22.25
67,1365825894,A_playa_named_gus,0,352,SF Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SG Khris Middleton PG Eric Bledsoe F Joe Ingles PF Ersan Ilyasova C Mike Muscala,,J.J. Barea,UTIL,1.36%,32
74,1364975648,sonic999,0,351.75,PG James Harden G Ben Simmons SG Donovan Mitchell SF Khris Middleton F Kyle O'Quinn PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Ed Davis,C,1.32%,13.25
75,1365230400,malaka1987,0,351.25,F Ben Simmons G Luka Doncic PG Donovan Mitchell SF Jimmy Butler SG Khris Middleton UTIL Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Kevin Durant,PF,1.28%,39
75,1365504250,clutchpfc,0,351.25,SG James Harden F Ben Simmons SF Khris Middleton G Trae Young PG Malcolm Brogdon PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,P.J. Tucker,UTIL,1.24%,15
77,1364876971,SlowQueen (8/20),0,350.75,SF Ben Simmons G Bradley Beal C Rudy Gobert SG Eric Bledsoe PG Trae Young UTIL Joe Ingles F Royce O'Neale PF Mike Muscala,,Evan Turner,F,1.16%,28.25
77,1364993721,youdacao (51/77),0,350.75,G James Harden UTIL Donovan Mitchell SF Jimmy Butler SG Eric Bledsoe PG Malcolm Brogdon F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,Kevin Knox,SF,1.16%,19
77,1365865557,ASexyGentleman,0,350.75,SG James Harden UTIL Donovan Mitchell SF Jimmy Butler PG Eric Bledsoe G Malcolm Brogdon F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Cedi Osman,F,1.01%,21.25
80,1364993671,youdacao (1/77),0,350.5,UTIL James Harden G Bradley Beal SG Jimmy Butler PG Malcolm Brogdon F Joe Ingles C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,JaVale McGee,UTIL,1.01%,19
81,1364993713,youdacao (43/77),0,350,G James Harden UTIL Donovan Mitchell SG Jimmy Butler PG Eric Bledsoe SF Otto Porter Jr. C Maxi Kleber F Royce O'Neale PF Mike Muscala,,Kyle Lowry,PG,1.01%,21
81,1365292539,ragingphilip (53/77),0,350,G James Harden SF Ben Simmons F Domantas Sabonis PG Eric Bledsoe UTIL Collin Sexton C Kyle O'Quinn SG T.J. McConnell PF Mike Muscala,,Collin Sexton,G,1.01%,28.25
81,1365343944,mazwa (16/77),0,350,SF Ben Simmons C Rudy Gobert UTIL Donovan Mitchell SG Jimmy Butler PG Eric Bledsoe F Jae Crowder G T.J. McConnell PF Ersan Ilyasova,,Jeff Teague,G,0.97%,30.75
84,1365269004,spundin,0,349.75,PG James Harden G Donovan Mitchell SF Jimmy Butler SG Joe Ingles C Brook Lopez F Jae Crowder UTIL Royce O'Neale PF Mike Muscala,,Dewayne Dedmon,F,0.85%,42.5
84,1365343935,mazwa (7/77),0,349.75,G James Harden F Ben Simmons SF Jimmy Butler PG Malcolm Brogdon UTIL Collin Sexton SG J.J. Barea C Ersan Ilyasova PF Mike Muscala,,Tomas Satoransky,SG,0.85%,54.5
84,1365343941,mazwa (13/77),0,349.75,C Karl-Anthony Towns SF Ben Simmons SG Bradley Beal PG Eric Bledsoe UTIL Malcolm Brogdon G T.J. McConnell PF Ersan Ilyasova F Mike Muscala,,DeAndre Jordan,C,0.74%,29.25
84,1365343993,mazwa (65/77),0,349.75,F Ben Simmons G Bradley Beal UTIL Donovan Mitchell SF Jimmy Butler SG Eric Bledsoe PG T.J. McConnell C Maxi Kleber PF Wilson Chandler,,Wendell Carter Jr.,C,0.74%,12.75
84,1365412889,EmileHeskey (59/77),0,349.75,PG Ben Simmons G Bradley Beal UTIL Jusuf Nurkic SF Jimmy Butler SG Khris Middleton C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Harrison Barnes,PF,0.74%,27
89,1365019954,shawnzhan (32/77),0,349.5,SG James Harden PG Ben Simmons C Domantas Sabonis G Joe Ingles UTIL Derrick Favors F Jonah Bolden SF Royce O'Neale PF Mike Muscala,,Dario Saric,UTIL,0.70%,6
89,1365263923,bric75 (10/40),0,349.5,SG James Harden G Ben Simmons PG Eric Bledsoe SF Trevor Ariza F Kevin Knox C Brook Lopez UTIL Royce O'Neale PF Mike Muscala,,Danuel House Jr.,PF,0.70%,29.75
89,1365285771,ChipotleAddict (29/77),0,349.5,UTIL James Harden G Ben Simmons SG Donovan Mitchell SF Joe Ingles C Luke Kornet PG T.J. McConnell F Ersan Ilyasova PF Mike Muscala,,Al-Farouq Aminu,SF,0.66%,22.75
92,1365077554,rikkidee (1/10),0,349.25,G James Harden UTIL Rudy Gobert SG Jimmy Butler PG Eric Bledsoe F Joe Ingles C Maxi Kleber SF Royce O'Neale PF Mike Muscala,,Sterling Brown,SF,0.62%,19.75
92,1365519493,yawil18 (3/6),0,349.25,F Ben Simmons G Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova UTIL Mike Muscala,,DeMarre Carroll,UTIL,0.62%,12.5
92,1365633564,Bruels797,0,349.25,PG James Harden G Donovan Mitchell C Domantas Sabonis SG Malcolm Brogdon UTIL Brook Lopez F Jeff Green PF Ersan Ilyasova SF Royce O'Neale,,Zach Collins,F,0.58%,19.5
92,1365860010,btwice80 (4/8),0,349.25,PG Ben Simmons UTIL Donovan Mitchell F Domantas Sabonis SF Khris Middleton G Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Rodions Kurucs,SF,0.54%,6.25
96,1365030261,Joelexa7,0,349,G Ben Simmons UTIL Donovan Mitchell F Jimmy Butler SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Michael Beasley,F,0.50%,27.75
96,1365143767,bigcsmiley,0,349,PG Ben Simmons SG Donovan Mitchell F Jimmy Butler SF Khris Middleton G Eric Bledsoe UTIL Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Tyreke Evans,SF,0.46%,23
96,1365757646,tarhokie3 (2/2),0,349,G Ben Simmons UTIL Donovan Mitchell F Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Kenneth Faried,F,0.46%,10.25
96,1365782073,HeppDailyGuru,0,349,G Ben Simmons UTIL Donovan Mitchell F Jimmy Butler SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Bojan Bogdanovic,SF,0.46%,22
96,1365864309,Jscarfino,0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Joe Harris,SF,0.43%,11.75
101,1365263930,bric75 (17/40),0,348.75,UTIL James Harden G Ben Simmons SG Khris Middleton PG Trae Young SF Jeff Green PF Jae Crowder F Royce O'Neale C Mike Muscala,,Fred VanVleet,G,0.39%,24.5
101,1365843032,nolefan31 (14/15),0,348.75,F Ben Simmons G Donovan Mitchell C John Collins SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova UTIL Royce O'Neale,,Thomas Bryant,F,0.39%,19.75
103,1365285773,ChipotleAddict (31/77),0,348.5,UTIL James Harden G Ben Simmons SG Khris Middleton C Noah Vonleh F Joe Ingles PG T.J. McConnell SF Royce O'Neale PF Mike Muscala,,Joel Embiid,C,0.35%,0
103,1365285815,ChipotleAddict (73/77),0,348.5,G Ben Simmons UTIL Rudy Gobert SG Donovan Mitchell C Domantas Sabonis PG Trae Young F Derrick Favors SF Royce O'Neale PF Mike Muscala,,Andre Iguodala,G,0.35%,13.5
103,1365343997,mazwa (69/77),0,348.5,SF Ben Simmons G Bradley Beal F Domantas Sabonis SG Eric Bledsoe PG Malcolm Brogdon PF Trevor Ariza UTIL J.J. Barea C Mike Muscala,,Shabazz Napier,G,0.35%,25.5
103,1365711302,joesweeney,0,348.5,SG Luka Doncic PG Donovan Mitchell F Domantas Sabonis SF Jimmy Butler G Khris Middleton C Brook Lopez UTIL Royce O'Neale PF Mike Muscala,,Alec Burks,SG,0.31%,34.25
107,1365285743,ChipotleAddict (1/77),0,348.25,UTIL James Harden G Ben Simmons C Rudy Gobert SG Joe Ingles SF Jae Crowder PG T.J. McConnell F Maxi Kleber PF Mike Muscala,,Trey Burke,G,0.31%,17.75
107,1365285754,ChipotleAddict (12/77),0,348.25,SF Ben Simmons UTIL Rudy Gobert G Donovan Mitchell SG Jimmy Butler F Joe Ingles C Brook Lopez PG T.J. McConnell PF Mike Muscala,,Jarrett Allen,UTIL,0.31%,30
109,1364993673,youdacao (3/77),0,348,UTIL James Harden G Bradley Beal SG Khris Middleton PG Eric Bledsoe SF Joe Ingles F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,Jake Layman,F,0.27%,18.75
109,1364994956,hoop2410,0,348,UTIL James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe F Luke Kornet G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Marvin Williams,SF,0.27%,18.25
109,1365019938,shawnzhan (16/77),0,348,G James Harden SF Ben Simmons SG Khris Middleton PG Malcolm Brogdon UTIL Joe Ingles PF Wilson Chandler F Royce O'Neale C Mike Muscala,,Spencer Dinwiddie,G,0.23%,16.75
109,1365292488,ragingphilip (2/77),0,348,PG James Harden SF Ben Simmons UTIL Domantas Sabonis SG Eric Bledsoe G J.J. Barea C Ed Davis PF Ersan Ilyasova F Mike Muscala,,Landry Shamet,UTIL,0.23%,9.25
109,1365292507,ragingphilip (21/77),0,348,G James Harden UTIL Rudy Gobert F Domantas Sabonis SG Eric Bledsoe SF Thaddeus Young PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Matthew Dellavedova,UTIL,0.23%,10.75
109,1365292546,ragingphilip (60/77),0,348,SG James Harden G Ben Simmons SF Jimmy Butler PG Malcolm Brogdon F Jae Crowder UTIL J.J. Barea PF Ersan Ilyasova C Mike Muscala,,Alex Len,UTIL,0.19%,18.5
109,1365354828,papagates (52/77),0,348,G James Harden PG Ben Simmons SG Jimmy Butler SF Joe Ingles UTIL Dewayne Dedmon C Ersan Ilyasova F Jonah Bolden PF Mike Muscala,,George Hill,UTIL,0.19%,0.25
