Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,1364934532,inotnec (8/10),0,391.5,F LaMarcus Aldridge PG Russell Westbrook UTIL Jon Leuer SF DeMar DeRozan C Steven Adams PF Jerami Grant SG Derrick White G Terrance Ferguson,,Reggie Jackson,SG,60.18%,13.5
2,1364811276,knguyen92,0,390.75,PF LaMarcus Aldridge G Russell Westbrook PG Patty Mills SG DeMar DeRozan F Jerami Grant C Willie Cauley-Stein UTIL Derrick White SF Luke Kennard,,Andre Drummond,C,58.46%,28.75
3,1364439790,suidmach (87/150),0,389.75,C LaMarcus Aldridge G Russell Westbrook F Jon Leuer SF Paul George UTIL Reggie Bullock PG Bryn Forbes PF Jerami Grant SG Derrick White,,DeMar DeRozan,SG,52.03%,46
3,1364844095,joakimdaking,0,389.75,F LaMarcus Aldridge PG Russell Westbrook C Jon Leuer SF Paul George SG Reggie Bullock UTIL Bryn Forbes PF Jerami Grant G Derrick White,,LaMarcus Aldridge,F,51.24%,78.75
5,1364060927,moklovin (127/150),0,384.5,C LaMarcus Aldridge G Russell Westbrook SF Paul George UTIL Reggie Bullock PG Bryn Forbes PF Jerami Grant SG Derrick White F Stanley Johnson,,Russell Westbrook,PG,50.71%,83.25
6,1364435590,Owingsz (137/150),0,384.25,F LaMarcus Aldridge G Russell Westbrook C Steven Adams PF Jerami Grant UTIL Willie Cauley-Stein PG Dennis Schroder SG Derrick White SF Terrance Ferguson,,Paul George,SF,47.55%,48
7,1364454689,HLKings (3/9),0,383.5,F LaMarcus Aldridge G Russell Westbrook SG Marco Belinelli PG Patty Mills SF Paul George C Steven Adams PF Jerami Grant UTIL Harry Giles,,De'Aaron Fox,PG,42.53%,30.75
8,1364803069,FattyBill,0,382.75,C LaMarcus Aldridge G Russell Westbrook SF DeMar DeRozan PF Nemanja Bjelica PG Bryn Forbes F Jerami Grant SG Derrick White UTIL Bruce Brown Jr.,,Stanley Johnson,F,30.88%,22
9,1364440172,lisherpie (139/150),0,381.75,F LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer SF Paul George PF Jerami Grant PG Dennis Schroder G Derrick White SG Bruce Brown Jr.,,Reggie Bullock,G,30.79%,28.75
10,1364665580,tdogg253 (17/36),0,381.25,UTIL LaMarcus Aldridge G Russell Westbrook SG Marco Belinelli PG Patty Mills SF Paul George F Jerami Grant C Willie Cauley-Stein PF Stanley Johnson,,Buddy Hield,F,29.40%,21
11,1364976732,markcpro (25/150),0,380.25,PF LaMarcus Aldridge G Russell Westbrook SG Marco Belinelli F Jon Leuer SF Paul George C Willie Cauley-Stein PG Derrick White UTIL Bruce Brown Jr.,,Jon Leuer,F,28.83%,27.25
12,1364435556,Owingsz (103/150),0,379.75,C LaMarcus Aldridge UTIL Russell Westbrook F Paul George PF Jerami Grant PG Dennis Schroder G Derrick White SG Bruce Brown Jr. SF Terrance Ferguson,,Bryn Forbes,G,27.13%,29
13,1363967022,CZYX (98/150),0,379.5,F LaMarcus Aldridge G Russell Westbrook UTIL Jon Leuer SG DeMar DeRozan C Steven Adams PF Jerami Grant PG Derrick White SF Luke Kennard,,Luke Kennard,G,26.23%,13.25
14,1364401092,lmurr31 (2/2),0,379.25,PF LaMarcus Aldridge PG Russell Westbrook SG Marco Belinelli G Patty Mills SF DeMar DeRozan F Reggie Bullock C Steven Adams UTIL Jerami Grant,,Steven Adams,C,23.51%,36.25
14,1364884819,WillyP0352,0,379.25,F LaMarcus Aldridge PG Russell Westbrook G Marco Belinelli UTIL Patty Mills SF DeMar DeRozan C Willie Cauley-Stein SG Derrick White PF Marvin Bagley III,,Willie Cauley-Stein,C,20.45%,43
16,1364440150,lisherpie (117/150),0,379,F LaMarcus Aldridge G Russell Westbrook C Jon Leuer UTIL Paul George SF Davis Bertans PF Jerami Grant PG Dennis Schroder SG Derrick White,,Bogdan Bogdanovic,SF,20.43%,19.75
17,1364409521,arakeem1205 (1/2),0,378.75,PF LaMarcus Aldridge PG Russell Westbrook SG Marco Belinelli UTIL DeMar DeRozan C Steven Adams F Jerami Grant G Derrick White SF Luke Kennard,,Dennis Schroder,PG,20.36%,23
17,1364856876,JRZ22 (2/2),0,378.75,UTIL LaMarcus Aldridge PG Russell Westbrook F Marco Belinelli SF DeMar DeRozan C Steven Adams PF Jerami Grant SG Derrick White G Luke Kennard,,Derrick White,PG,18.95%,46.75
17,1364960349,alexmartin11 (64/150),0,378.75,PF LaMarcus Aldridge PG Russell Westbrook G Marco Belinelli SG DeMar DeRozan C Steven Adams F Jerami Grant UTIL Derrick White SF Luke Kennard,,Patty Mills,SG,18.90%,31.75
20,1364525964,ezellion,0,378.25,C LaMarcus Aldridge PG Russell Westbrook G Patty Mills F DeMar DeRozan SF Davis Bertans PF Jerami Grant UTIL Derrick White SG Bogdan Bogdanovic,,Jerami Grant,UTIL,18.22%,48
20,1364529570,ecape,0,378.25,C LaMarcus Aldridge G Russell Westbrook PG Patty Mills F DeMar DeRozan PF Davis Bertans UTIL Jerami Grant SG Derrick White SF Bogdan Bogdanovic,,Marco Belinelli,SG,17.56%,26.5
22,1364976741,markcpro (34/150),0,377.5,PF LaMarcus Aldridge G Russell Westbrook SG Marco Belinelli UTIL Jon Leuer F Paul George SF Davis Bertans C Willie Cauley-Stein PG Derrick White,,Pau Gasol,C,16.86%,14.25
23,1364624621,AmishRakeFight (53/150),0,376.5,F LaMarcus Aldridge UTIL Russell Westbrook SF Buddy Hield PG Bryn Forbes PF Jerami Grant C Willie Cauley-Stein G Derrick White SG Bruce Brown Jr.,,Justin Jackson,PF,13.06%,10.5
24,1364624611,AmishRakeFight (43/150),0,376.25,F LaMarcus Aldridge G Russell Westbrook SG Reggie Bullock SF Buddy Hield PF Jerami Grant C Willie Cauley-Stein PG Derrick White UTIL Bruce Brown Jr.,,Davis Bertans,F,12.70%,24
25,1364719095,rond3l,0,376,C LaMarcus Aldridge PG Russell Westbrook G Patty Mills SF Paul George UTIL Bryn Forbes F Jerami Grant SG Derrick White PF Justin Jackson,,Nemanja Bjelica,F,11.99%,24.25
26,1364904291,lifes1st (4/7),0,375.75,PF LaMarcus Aldridge PG Russell Westbrook SG Patty Mills SF Buddy Hield UTIL Jerami Grant C Willie Cauley-Stein G Derrick White F Marvin Bagley III,,Marvin Bagley III,F,11.27%,23.25
27,1364891228,sugardoc (4/12),0,375,F LaMarcus Aldridge PG Russell Westbrook UTIL Jon Leuer SF DeMar DeRozan G Reggie Bullock C Steven Adams PF Jerami Grant SG Bruce Brown Jr.,,Bruce Brown Jr.,PG,9.37%,26.75
28,1364856238,Sevensvox (23/150),0,374.75,PF LaMarcus Aldridge G Russell Westbrook F Jon Leuer SF DeMar DeRozan C Willie Cauley-Stein PG Dennis Schroder SG Derrick White UTIL Bruce Brown Jr.,,Iman Shumpert,SF,7.87%,19.5
29,1364435493,Owingsz (40/150),0,374.5,F LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer SG Iman Shumpert SF Paul George PF Jerami Grant PG Dennis Schroder G Derrick White,,Jakob Poeltl,C,4.51%,4.75
29,1364790374,desean555,0,374.5,PF LaMarcus Aldridge PG Russell Westbrook G Patty Mills SF Reggie Bullock C Steven Adams UTIL Buddy Hield F Jerami Grant SG Derrick White,,Terrance Ferguson,UTIL,3.69%,25.25
29,1364881989,stone03801 (2/3),0,374.5,PF LaMarcus Aldridge PG Russell Westbrook SG Marco Belinelli G Patty Mills UTIL Paul George C Steven Adams F Jerami Grant SF Stanley Johnson,,Harry Giles,F,3.34%,31
32,1364918952,be47320 (3/4),0,374.25,C LaMarcus Aldridge PG Russell Westbrook SF DeMar DeRozan UTIL Steven Adams PF Jerami Grant G Derrick White F Stanley Johnson SG Luke Kennard,,Langston Galloway,UTIL,2.59%,14.25
32,1364958696,crob0605 (2/5),0,374.25,F LaMarcus Aldridge PG Russell Westbrook UTIL Jon Leuer SG Patty Mills SF DeMar DeRozan C Steven Adams PF Jerami Grant G Dennis Schroder,,Yogi Ferrell,PG,1.27%,16.25
34,1364098869,JBCJBCJBC (64/150),0,374,PF LaMarcus Aldridge G Russell Westbrook SF Marco Belinelli F DeMar DeRozan C Willie Cauley-Stein PG Dennis Schroder SG Derrick White UTIL Bruce Brown Jr.,,Patrick Patterson,PF,1.10%,7.5
34,1364856275,Sevensvox (60/150),0,374,PF LaMarcus Aldridge G Russell Westbrook SF Marco Belinelli F DeMar DeRozan C Willie Cauley-Stein PG Dennis Schroder SG Derrick White UTIL Bruce Brown Jr.,,Blake Griffin,PF,0.91%,0
36,1364624613,AmishRakeFight (45/150),0,373.75,F LaMarcus Aldridge G Russell Westbrook SF Reggie Bullock C Steven Adams PG Bryn Forbes PF Jerami Grant UTIL Willie Cauley-Stein SG Bruce Brown Jr.,,Ben McLemore,F,0.63%,0
37,1364882662,Dinskysdogs,0,372.75,F LaMarcus Aldridge PG Russell Westbrook SG Patty Mills PF Jerami Grant C Willie Cauley-Stein UTIL Derrick White SF Justin Jackson G De'Aaron Fox,,Kosta Koufos,PF,0.50%,0
38,1364864244,BroncsBombers,0,372.5,PF LaMarcus Aldridge G Russell Westbrook UTIL Marco Belinelli SG DeMar DeRozan SF Davis Bertans F Jerami Grant C Willie Cauley-Stein PG Dennis Schroder,,José Calderón,G,0.48%,17.25
38,1364912619,devind5575 (2/4),0,372.5,F LaMarcus Aldridge PG Russell Westbrook SG Marco Belinelli G DeMar DeRozan SF Davis Bertans PF Jerami Grant C Willie Cauley-Stein UTIL Dennis Schroder,,Dante Cunningham,SF,0.18%,0
38,1364924409,mhyland85 (5/8),0,372.5,F LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer SF DeMar DeRozan SG Reggie Jackson PG Bryn Forbes PF Jerami Grant G Derrick White,,Glenn Robinson III,F,0.13%,6
38,1364960318,alexmartin11 (33/150),0,372.5,C LaMarcus Aldridge PG Russell Westbrook SG DeMar DeRozan F Buddy Hield PF Jerami Grant G Derrick White SF Stanley Johnson UTIL Bruce Brown Jr.,,Troy Williams,F,0.11%,0
38,1364979078,calmobley,0,372.5,F LaMarcus Aldridge PG Russell Westbrook SG Marco Belinelli G DeMar DeRozan SF Davis Bertans PF Jerami Grant C Willie Cauley-Stein UTIL Dennis Schroder,,Abdel Nader,SF,0.07%,14.75
43,1364366670,pdcanyon,0,372.25,C LaMarcus Aldridge PG Russell Westbrook SG Patty Mills PF Paul George F Jerami Grant G Derrick White SF Justin Jackson UTIL Terrance Ferguson,,Zaza Pachulia,UTIL,0.04%,0
43,1364439742,suidmach (39/150),0,372.25,F LaMarcus Aldridge PG Russell Westbrook UTIL Jon Leuer SG DeMar DeRozan G Reggie Bullock SF Davis Bertans C Steven Adams PF Jerami Grant,,Frank Mason III,SG,0.03%,1.5
43,1364446031,lgreaves (52/150),0,372.25,F LaMarcus Aldridge G Russell Westbrook C Jon Leuer SG Reggie Jackson SF Paul George PF Jerami Grant PG Derrick White UTIL Bruce Brown Jr.,,Raymond Felton,PG,0.03%,0
43,1364966813,sortable,0,372.25,PF LaMarcus Aldridge G Russell Westbrook UTIL Jon Leuer SG DeMar DeRozan SF Reggie Bullock C Steven Adams PG Derrick White F Terrance Ferguson,,Hamidou Diallo,SF,0.03%,4.75
47,1364624586,AmishRakeFight (18/150),0,371.75,C LaMarcus Aldridge G Russell Westbrook SF DeMar DeRozan SG Reggie Jackson F Reggie Bullock PF Jerami Grant PG Derrick White UTIL Bruce Brown Jr.,,Ish Smith,G,0.03%,0
48,1364891965,LorenzoStax (93/150),0,371.5,F LaMarcus Aldridge G Russell Westbrook SG Reggie Jackson C Steven Adams PF Jerami Grant UTIL Willie Cauley-Stein PG Derrick White SF Stanley Johnson,,Skal Labissiere,F,0.03%,0
49,1364887680,ExodusMOJP (2/5),0,371,C LaMarcus Aldridge PG Russell Westbrook SG DeMar DeRozan SF Reggie Bullock UTIL Bryn Forbes PF Jerami Grant G Derrick White F Justin Jackson,,Timothé Luwawu-Cabarrot,SG,0.03%,0
50,1364854635,dvlonly (1/2),0,370.75,C LaMarcus Aldridge PG Russell Westbrook SG Marco Belinelli SF Paul George G Bryn Forbes PF Jerami Grant UTIL Derrick White F Justin Jackson,,Khyri Thomas,UTIL,0.03%,13
51,1364239504,pistol80 (2/20),0,370.5,PF LaMarcus Aldridge PG Russell Westbrook UTIL Jon Leuer SG DeMar DeRozan C Steven Adams G Bryn Forbes F Jerami Grant SF Stanley Johnson,,Rudy Gay,SF,0.03%,0
51,1364435533,Owingsz (80/150),0,370.5,F LaMarcus Aldridge UTIL Russell Westbrook SF Buddy Hield PF Jerami Grant C Willie Cauley-Stein PG Dennis Schroder G Derrick White SG Bruce Brown Jr.,,Zach Randolph,PF,0.03%,0
53,1364440138,lisherpie (105/150),0,370,F LaMarcus Aldridge UTIL Russell Westbrook SF Reggie Bullock C Andre Drummond PG Bryn Forbes PF Jerami Grant G Derrick White SG Bruce Brown Jr.,,Donte Grantham,SF,0.02%,0
54,1364624619,AmishRakeFight (51/150),0,369.75,F LaMarcus Aldridge UTIL Russell Westbrook C Steven Adams SF Buddy Hield PG Bryn Forbes PF Jerami Grant G Derrick White SG Bruce Brown Jr.,,Lonnie Walker IV,PG,0.02%,0
54,1364859671,BDavis247,0,369.75,UTIL LaMarcus Aldridge PG Russell Westbrook G DeMar DeRozan SF Reggie Bullock C Steven Adams PF Jerami Grant F Stanley Johnson SG Bruce Brown Jr.,,Drew Eubanks,C,0.01%,0
54,1364912473,qrichardsons,0,369.75,C LaMarcus Aldridge PG Russell Westbrook SG DeMar DeRozan SF Reggie Bullock UTIL Steven Adams F Jerami Grant PF Stanley Johnson G Bruce Brown Jr.,,Keenan Evans,G,0.01%,0
54,1364940388,perilous (6/20),0,369.75,C LaMarcus Aldridge PG Russell Westbrook G DeMar DeRozan SF Davis Bertans UTIL Buddy Hield PF Jerami Grant SG Derrick White F Stanley Johnson,,,
54,1364960365,alexmartin11 (80/150),0,369.75,PF LaMarcus Aldridge PG Russell Westbrook SG DeMar DeRozan G Reggie Bullock C Steven Adams F Jerami Grant SF Stanley Johnson UTIL Bruce Brown Jr.,,,
59,1364060858,moklovin (58/150),0,369.5,PF LaMarcus Aldridge G Russell Westbrook SF DeMar DeRozan C Willie Cauley-Stein PG Dennis Schroder SG Derrick White F Stanley Johnson UTIL Bruce Brown Jr.,,,
59,1364446018,lgreaves (39/150),0,369.5,F LaMarcus Aldridge G Russell Westbrook C Jon Leuer SG Reggie Jackson UTIL Paul George SF Davis Bertans PF Jerami Grant PG Derrick White,,,
59,1364701920,D8duncan (2/2),0,369.5,C LaMarcus Aldridge PG Russell Westbrook SF Nemanja Bjelica UTIL Steven Adams G Bryn Forbes PF Jerami Grant SG Derrick White F Marvin Bagley III,,,
59,1364729080,mespencer12,0,369.5,PF LaMarcus Aldridge PG Russell Westbrook F Marco Belinelli SG Patty Mills SF DeMar DeRozan G Reggie Jackson C Willie Cauley-Stein UTIL Derrick White,,,
59,1364864747,byronjones2010 (12/25),0,369.5,F LaMarcus Aldridge PG Russell Westbrook SF Nemanja Bjelica UTIL Steven Adams SG Bryn Forbes PF Jerami Grant G Derrick White C Marvin Bagley III,,,
59,1364947683,WeTheNorth,0,369.5,C Pau Gasol PF LaMarcus Aldridge PG Russell Westbrook SF DeMar DeRozan UTIL Steven Adams G Yogi Ferrell F Jerami Grant SG Derrick White,,,
65,1364627782,dynamyk,0,369.25,F LaMarcus Aldridge PG Russell Westbrook SG Iman Shumpert SF Buddy Hield UTIL Bryn Forbes PF Jerami Grant C Willie Cauley-Stein G Derrick White,,,
66,1364435570,Owingsz (117/150),0,369,F LaMarcus Aldridge UTIL Russell Westbrook SF Buddy Hield PF Jerami Grant C Willie Cauley-Stein PG Dennis Schroder G Derrick White SG Terrance Ferguson,,,
66,1364470454,neilg13 (1/4),0,369,F LaMarcus Aldridge PG Russell Westbrook G Patty Mills SF DeMar DeRozan C Steven Adams PF Jerami Grant SG Dennis Schroder UTIL Stanley Johnson,,,
66,1364883970,LorenzoStax (75/150),0,369,F LaMarcus Aldridge G Russell Westbrook PG Patty Mills SF DeMar DeRozan C Steven Adams PF Jerami Grant SG Dennis Schroder UTIL Stanley Johnson,,,
69,1364947343,DeeroTheDon,0,368.75,C LaMarcus Aldridge PG Russell Westbrook F Iman Shumpert SG Reggie Jackson SF Paul George UTIL Jerami Grant G Derrick White PF Harry Giles,,,
70,1364624620,AmishRakeFight (52/150),0,368.5,F LaMarcus Aldridge UTIL Russell Westbrook C Steven Adams PG Bryn Forbes PF Jerami Grant G Derrick White SF Bogdan Bogdanovic SG Bruce Brown Jr.,,,
71,1364960183,jena29,0,368.25,F LaMarcus Aldridge PG Russell Westbrook UTIL DeMar DeRozan G Bryn Forbes C Willie Cauley-Stein SG Derrick White SF Justin Jackson PF Harry Giles,,,
72,1363967039,CZYX (115/150),0,367.75,C LaMarcus Aldridge G Russell Westbrook SF Paul George PF Jerami Grant PG Dennis Schroder SG Derrick White F Luke Kennard UTIL Bruce Brown Jr.,,,
72,1364435521,Owingsz (68/150),0,367.75,F LaMarcus Aldridge UTIL Russell Westbrook SF Davis Bertans SG Buddy Hield PF Jerami Grant C Willie Cauley-Stein PG Dennis Schroder G Derrick White,,,
72,1364841454,nolesman (89/150),0,367.75,F LaMarcus Aldridge PG Russell Westbrook SF Reggie Bullock C Steven Adams PF Jerami Grant UTIL Willie Cauley-Stein SG Dennis Schroder G Bruce Brown Jr.,,,
75,1364736777,mrgoodseats (129/150),0,367.5,C LaMarcus Aldridge G Russell Westbrook F Jon Leuer SG Reggie Jackson SF Paul George PF Jerami Grant PG Derrick White UTIL Stanley Johnson,,,
75,1364746665,Gsl1212,0,367.5,C LaMarcus Aldridge G Russell Westbrook PG Patty Mills SG DeMar DeRozan PF Jerami Grant UTIL Derrick White SF Bogdan Bogdanovic F Luke Kennard,,,
77,1364440101,lisherpie (68/150),0,367.25,F LaMarcus Aldridge UTIL Russell Westbrook SG Reggie Bullock SF Davis Bertans C Andre Drummond PG Bryn Forbes PF Jerami Grant G Derrick White,,,
78,1364550940,boys7584 (1/2),0,367,PF LaMarcus Aldridge PG Russell Westbrook SF Davis Bertans C Steven Adams UTIL Buddy Hield G Bryn Forbes F Jerami Grant SG Derrick White,,,
78,1364864365,sands2499,0,367,PF LaMarcus Aldridge PG Russell Westbrook UTIL Davis Bertans C Steven Adams SF Buddy Hield G Bryn Forbes F Jerami Grant SG Derrick White,,,
80,1364098858,JBCJBCJBC (53/150),0,366.75,PF LaMarcus Aldridge G Russell Westbrook F Jon Leuer UTIL Iman Shumpert SF DeMar DeRozan C Steven Adams PG Bryn Forbes SG Derrick White,,,
80,1364098902,JBCJBCJBC (97/150),0,366.75,PF LaMarcus Aldridge G Russell Westbrook SF Marco Belinelli F Reggie Bullock PG Bryn Forbes C Willie Cauley-Stein SG Derrick White UTIL De'Aaron Fox,,,
82,1364037234,Richard1020,0,366.5,PF LaMarcus Aldridge PG Russell Westbrook G Patty Mills SG DeMar DeRozan F Jerami Grant C Willie Cauley-Stein SF Justin Jackson UTIL Terrance Ferguson,,,
82,1364736820,mrgoodseats (131/150),0,366.5,C Pau Gasol F LaMarcus Aldridge G Russell Westbrook SG DeMar DeRozan UTIL Steven Adams PF Jerami Grant PG Derrick White SF Luke Kennard,,,
82,1364916493,swint (2/4),0,366.5,C LaMarcus Aldridge PG Russell Westbrook F Jon Leuer SF DeMar DeRozan SG Reggie Jackson PF Jerami Grant UTIL Willie Cauley-Stein G Bruce Brown Jr.,,,
82,1364917753,monj777,0,366.5,C LaMarcus Aldridge PG Russell Westbrook UTIL Iman Shumpert SF Paul George G Bryn Forbes PF Jerami Grant SG Derrick White F Luke Kennard,,,
82,1364949655,pistonzz (1/2),0,366.5,PF LaMarcus Aldridge G Russell Westbrook F Jon Leuer SF DeMar DeRozan C Steven Adams PG Dennis Schroder UTIL Derrick White SG Terrance Ferguson,,,
82,1364959434,pistonzz (2/2),0,366.5,PF LaMarcus Aldridge G Russell Westbrook F Jon Leuer SF DeMar DeRozan C Steven Adams PG Dennis Schroder UTIL Derrick White SG Terrance Ferguson,,,
88,1364207387,mayamaya (78/150),0,366.25,C Pau Gasol F LaMarcus Aldridge G Russell Westbrook PF Jon Leuer PG Patty Mills SF Paul George UTIL Steven Adams SG Derrick White,,,
89,1364440077,lisherpie (44/150),0,366,F LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer SF Paul George SG Reggie Bullock PG Bryn Forbes PF Jerami Grant G Dennis Schroder,,,
89,1364916618,forfamily (3/3),0,366,C Pau Gasol PF LaMarcus Aldridge PG Russell Westbrook SF Paul George UTIL Willie Cauley-Stein SG Derrick White G Bruce Brown Jr. F Terrance Ferguson,,,
89,1364927152,Viking123 (6/11),0,366,PF LaMarcus Aldridge PG Russell Westbrook UTIL Patty Mills SG Reggie Jackson SF Buddy Hield F Jerami Grant C Willie Cauley-Stein G Derrick White,,,
92,1364280407,dbas333,0,365.5,PF LaMarcus Aldridge PG Russell Westbrook F Marco Belinelli UTIL Patty Mills SF Paul George G Langston Galloway C Steven Adams SG Derrick White,,,
92,1364624632,AmishRakeFight (64/150),0,365.5,F LaMarcus Aldridge UTIL Russell Westbrook SG Reggie Bullock SF Davis Bertans C Steven Adams PF Jerami Grant PG Derrick White G Bogdan Bogdanovic,,,
92,1364934795,izzballislife23 (46/69),0,365.5,C LaMarcus Aldridge G Russell Westbrook SG DeMar DeRozan PG Bryn Forbes PF Jerami Grant UTIL Derrick White SF Justin Jackson F Marvin Bagley III,,,
95,1364435575,Owingsz (122/150),0,365.25,F LaMarcus Aldridge PG Patty Mills SG DeMar DeRozan SF Paul George PF Jerami Grant C Willie Cauley-Stein G Dennis Schroder UTIL Derrick White,,,
95,1364633167,rkg5585 (2/11),0,365.25,C LaMarcus Aldridge PG Russell Westbrook SF DeMar DeRozan UTIL Bryn Forbes F Jerami Grant G Dennis Schroder SG Derrick White PF Justin Jackson,,,
95,1364968054,thepadlox (3/3),0,365.25,F LaMarcus Aldridge PG Russell Westbrook G DeMar DeRozan SG Reggie Bullock UTIL Steven Adams PF Jerami Grant SF Luke Kennard C Harry Giles,,,
98,1364885141,Jerryfish11 (3/5),0,365,F LaMarcus Aldridge PG Russell Westbrook G Patty Mills SF DeMar DeRozan UTIL Reggie Jackson C Willie Cauley-Stein SG Derrick White PF Stanley Johnson,,,
98,1364976729,markcpro (22/150),0,365,PF LaMarcus Aldridge G Russell Westbrook SG Marco Belinelli F Jon Leuer SF DeMar DeRozan UTIL Reggie Jackson C Willie Cauley-Stein PG Derrick White,,,
100,1364060835,moklovin (35/150),0,364.75,C LaMarcus Aldridge PG Russell Westbrook F Jon Leuer SG DeMar DeRozan G Reggie Bullock PF Jerami Grant SF Stanley Johnson UTIL De'Aaron Fox,,,
100,1364439740,suidmach (37/150),0,364.75,PF LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer SF Paul George F Reggie Bullock PG Bryn Forbes SG Dennis Schroder G Derrick White,,,
100,1364440097,lisherpie (64/150),0,364.75,PF LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer SF Paul George F Reggie Bullock PG Bryn Forbes G Dennis Schroder SG Derrick White,,,
103,1363966946,CZYX (22/150),0,364.5,PF LaMarcus Aldridge G Russell Westbrook F Jon Leuer SF Paul George C Steven Adams PG Derrick White SG Luke Kennard UTIL Harry Giles,,,
103,1364895513,izzballislife23 (26/69),0,364.5,C LaMarcus Aldridge PG Russell Westbrook F Nemanja Bjelica SF Reggie Bullock UTIL Davis Bertans PF Jerami Grant SG Derrick White G De'Aaron Fox,,,
105,1364435462,Owingsz (9/150),0,364.25,F LaMarcus Aldridge G Russell Westbrook UTIL Jon Leuer C Steven Adams SF Buddy Hield PF Jerami Grant PG Dennis Schroder SG Derrick White,,,
105,1364615629,inkstaindbody (2/2),0,364.25,C LaMarcus Aldridge G Russell Westbrook SF DeMar DeRozan UTIL Nemanja Bjelica F Jerami Grant SG Derrick White PF Justin Jackson PG Bruce Brown Jr.,,,
105,1364624618,AmishRakeFight (50/150),0,364.25,F LaMarcus Aldridge UTIL Russell Westbrook SG Reggie Jackson SF Reggie Bullock C Steven Adams PG Bryn Forbes PF Jerami Grant G Derrick White,,,
105,1364913221,KillerV23,0,364.25,PF LaMarcus Aldridge PG Russell Westbrook SF DeMar DeRozan C Steven Adams G Yogi Ferrell SG Bryn Forbes F Jerami Grant UTIL Bruce Brown Jr.,,,
109,1363966969,CZYX (45/150),0,364,PF LaMarcus Aldridge G Russell Westbrook SG DeMar DeRozan UTIL Reggie Bullock C Steven Adams PG Derrick White SF Luke Kennard F Harry Giles,,,
109,1364205832,BK1974 (1/2),0,364,F LaMarcus Aldridge PG Russell Westbrook G Marco Belinelli SG Patty Mills SF Paul George PF Jerami Grant C Willie Cauley-Stein UTIL Jakob Poeltl,,,
109,1364439718,suidmach (15/150),0,364,PF LaMarcus Aldridge G Russell Westbrook SG DeMar DeRozan UTIL Reggie Bullock C Steven Adams PG Derrick White SF Luke Kennard F Harry Giles,,,
112,1364439814,suidmach (111/150),0,363.75,F LaMarcus Aldridge G Russell Westbrook C Steven Adams PF Jerami Grant PG Derrick White SF Luke Kennard SG Bruce Brown Jr. UTIL De'Aaron Fox,,,
112,1364439851,suidmach (148/150),0,363.75,F LaMarcus Aldridge UTIL Russell Westbrook SG Marco Belinelli SF Reggie Bullock C Andre Drummond PF Jerami Grant PG Dennis Schroder G Derrick White,,,
112,1364852761,AlbertBateh,0,363.75,PF LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer PG Patty Mills SG DeMar DeRozan SF Paul George F Stanley Johnson G Bruce Brown Jr.,,,
112,1364878261,sirhixalot (1/6),0,363.75,PF LaMarcus Aldridge PG Russell Westbrook C Jon Leuer SG Patty Mills SF DeMar DeRozan F Paul George UTIL Stanley Johnson G Bruce Brown Jr.,,,
112,1364887501,GO_IRISH13,0,363.75,PF LaMarcus Aldridge PG Russell Westbrook C Jon Leuer G Patty Mills SG DeMar DeRozan SF Paul George F Stanley Johnson UTIL Bruce Brown Jr.,,,
112,1364903489,skinsnumba1,0,363.75,PF LaMarcus Aldridge UTIL Russell Westbrook C Jon Leuer PG Patty Mills SG DeMar DeRozan SF Paul George F Stanley Johnson G Bruce Brown Jr.,,,
112,1364936214,Jwaz,0,363.75,PF LaMarcus Aldridge PG Russell Westbrook C Jon Leuer SF DeMar DeRozan SG Bryn Forbes UTIL Derrick White F Stanley Johnson G De'Aaron Fox,,,
119,1364927313,SirWellington (2/3),0,363.5,C LaMarcus Aldridge PG Russell Westbrook G Marco Belinelli PF Jon Leuer UTIL Patty Mills SG DeMar DeRozan SF Paul George F Stanley Johnson,,,
120,1364297475,acefrehley17,0,363.25,F LaMarcus Aldridge PG Russell Westbrook PF Jon Leuer UTIL DeMar DeRozan C Steven Adams G Dennis Schroder SG Derrick White SF Stanley Johnson,,,
120,1364540174,cthere (1/5),0,363.25,C LaMarcus Aldridge UTIL Russell Westbrook F DeMar DeRozan SG Reggie Jackson SF Davis Bertans PF Jerami Grant PG Dennis Schroder G Derrick White,,,
120,1364919951,donbon_q (6/7),0,363.25,PF LaMarcus Aldridge G Russell Westbrook SG Patty Mills PG Reggie Jackson SF Reggie Bullock UTIL Steven Adams F Jerami Grant C Willie Cauley-Stein,,,
