Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,1363413771,ryanmax,0,283,PG James Harden C Joel Embiid F T.J. Warren UTIL Austin Rivers G Raul Neto SG Shabazz Napier SF Furkan Korkmaz PF Kyle O'Quinn,,Marc Gasol,C,18.92%,54.5
12,1363736505,TeeJayOrTj,10.68,282.25,SG James Harden PG D'Angelo Russell PF John Collins F Kyle Kuzma G Austin Rivers UTIL Raul Neto SF Furkan Korkmaz C Jakob Poeltl,,J.J. Barea,UTIL,18.92%,12.5
13,1363060565,wakeywakey,0,282,SG James Harden C Rudy Gobert UTIL Donovan Mitchell SF Harrison Barnes PF Josh Jackson G De'Anthony Melton PG J.J. Barea F Evan Turner,,Clint Capela,C,18.92%,39.75
14,1363036652,craftylefty,0,280.5,G James Harden PF Giannis Antetokounmpo SG D'Angelo Russell UTIL De'Anthony Melton PG Raul Neto SF Furkan Korkmaz C Jakob Poeltl F Maxi Kleber,,Josh Jackson,F,18.92%,36.5
15,1363751963,ThatStunna,10.68,279.5,PG James Harden PF Domantas Sabonis F Kyle Kuzma C Tristan Thompson SG Jordan Clarkson UTIL Raul Neto G J.J. Barea SF Furkan Korkmaz,,D'Angelo Russell,PG,18.92%,33.75
15,1363438658,JumpaHoo,0,279.5,SG James Harden C Clint Capela PG D'Angelo Russell PF John Collins UTIL De'Anthony Melton SF Kelly Oubre Jr. F Furkan Korkmaz G Jalen Brunson,,Reggie Bullock,F,16.22%,17.75
17,1363448919,jpf2812,0,277.5,SG James Harden SF Giannis Antetokounmpo C Dewayne Dedmon PF Josh Jackson PG De'Anthony Melton UTIL P.J. Tucker G Kelly Oubre Jr. F Jake Layman,,Austin Rivers,PG,16.22%,24
18,1363424796,JDUB1010,0,275.5,G James Harden F Anthony Davis PF Domantas Sabonis UTIL Raul Neto PG T.J. McConnell SF Kelly Oubre Jr. SG Furkan Korkmaz C Jakob Poeltl,,Joe Ingles,SF,13.51%,33
18,1363526808,lsahr,0,275.5,C Joel Embiid SG Donovan Mitchell PF Domantas Sabonis F Aaron Gordon UTIL Tristan Thompson PG De'Anthony Melton G Raul Neto SF Kelly Oubre Jr.,,Jordan Clarkson,G,13.51%,41
20,1363293507,tastefultides,10.68,273.25,SG James Harden C Andre Drummond PF John Collins F Josh Jackson G De'Anthony Melton PG Raul Neto UTIL J.J. Barea SF Kelly Oubre Jr.,,Rudy Gobert,UTIL,13.51%,37.5
21,1363742242,papagates,0,267,G James Harden PG D'Angelo Russell PF John Collins UTIL Tristan Thompson SG Jordan Clarkson SF Cedi Osman F Kelly Oubre Jr. C Jakob Poeltl,,Khris Middleton,SF,13.51%,31.75
22,1363760714,professionalmurphy,32.04,265.25,PG James Harden UTIL Andre Drummond PF Domantas Sabonis C Marc Gasol G Raul Neto F Reggie Bullock SF Kelly Oubre Jr. SG Bruce Brown Jr.,,Giannis Antetokounmpo,F,13.51%,62.75
23,1362917837,itsabucslife1,0,264.75,SG James Harden F Giannis Antetokounmpo PF Domantas Sabonis G De'Anthony Melton PG J.J. Barea UTIL Kelly Oubre Jr. SF Furkan Korkmaz C Jakob Poeltl,,Blake Griffin,C,13.51%,22
24,1362999727,mrgoodseats,10.68,263.75,C Clint Capela PG D'Angelo Russell UTIL Rudy Gobert SG Donovan Mitchell PF Trevor Ariza SF Joe Ingles G De'Anthony Melton F Reggie Bullock,,Reggie Jackson,SG,10.81%,28
25,1362786167,ChipotleAddict,42.72,259.25,PG James Harden UTIL Andre Drummond PF Kyle Kuzma SF Joe Ingles SG Reggie Jackson G Raul Neto F Reggie Bullock C Jakob Poeltl,,Cedi Osman,SF,10.81%,16
26,1363619293,thekingofqueens,0,258.25,UTIL James Harden SG D'Angelo Russell PF Domantas Sabonis C DeAndre Jordan G Austin Rivers PG Raul Neto F Kelly Oubre Jr. SF Furkan Korkmaz,,Harrison Barnes,F,10.81%,30.5
27,1363162405,Awesemo,21.36,257.5,F Blake Griffin SG Bradley Beal UTIL Rudy Gobert PF John Collins SF Josh Jackson G Reggie Jackson PG Shabazz Napier C Jakob Poeltl,,Bruce Brown Jr.,SG,8.11%,8.25
28,1363251887,cheddabisque,10.68,255.5,SG James Harden C DeAndre Jordan SF Khris Middleton F Joe Ingles UTIL JaVale McGee PF Harrison Barnes PG Austin Rivers G Evan Turner,,Kyle Kuzma,PF,8.11%,45
29,1362954152,petteytheft89,10.68,250.75,PG James Harden SG Donovan Mitchell SF Khris Middleton PF Jaren Jackson Jr. UTIL JaVale McGee F Harrison Barnes G Raul Neto C Jakob Poeltl,,Bradley Beal,SG,8.11%,49
30,1363631298,JL157,10.68,250.25,PG Kyrie Irving C Clint Capela SG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton UTIL Reggie Jackson G De'Anthony Melton F Kelly Oubre Jr.,,Shabazz Napier,PG,8.11%,25.25
31,1362976788,pianoclub,21.36,247,PG James Harden UTIL Andre Drummond SG Zach LaVine C Marc Gasol F Jae Crowder PF Cedi Osman SF Kelly Oubre Jr. G Bruce Brown Jr.,,Dewayne Dedmon,F,8.11%,25.5
31,1363113141,Makisupa,10.68,247,SG James Harden UTIL Andre Drummond PG D'Angelo Russell F Joe Ingles PF Jae Crowder G Raul Neto SF Furkan Korkmaz C Jakob Poeltl,,Joel Embiid,C,8.11%,62
33,1362922164,LuckyPapa,0,245,SG Bradley Beal C Julius Randle UTIL Donovan Mitchell PF Domantas Sabonis F Dewayne Dedmon G DeAndre' Bembry SF Cedi Osman PG De'Anthony Melton,,Tristan Thompson,UTIL,8.11%,25
34,1363250892,IamPGM,10.68,232.75,SG James Harden UTIL Blake Griffin F DeMar DeRozan PF Dewayne Dedmon PG Raul Neto G T.J. McConnell C Ed Davis SF Furkan Korkmaz,,Jaren Jackson Jr.,F,5.41%,16
35,1363109891,IslandBanker,32.04,212.75,PF Giannis Antetokounmpo C Blake Griffin UTIL Brandon Ingram SG Alec Burks SF Cedi Osman PG De'Anthony Melton G Raul Neto F Reggie Bullock,,JaVale McGee,UTIL,5.41%,23.25
36,1363751464,jeffrey141,10.68,211.25,PF Blake Griffin UTIL Jusuf Nurkic C Clint Capela SG Kris Dunn SF Josh Jackson G Alec Burks PG De'Anthony Melton F Kenneth Faried,,Jae Crowder,F,5.41%,14.5
37,1363252228,Kobe4MVP,32.04,205.75,F Blake Griffin UTIL Andre Drummond C Clint Capela PF Domantas Sabonis SF Harrison Barnes PG J.J. Barea G Reggie Bullock SG Garrett Temple,,Trevor Ariza,PF,5.41%,26.75
,,,,,,,Maxi Kleber,F,5.41%,32.25
,,,,,,,Evan Turner,F,5.41%,19
,,,,,,,Alec Burks,SG,5.41%,22.5
,,,,,,,Richaun Holmes,F,5.41%,37
,,,,,,,T.J. McConnell,G,5.41%,12.25
,,,,,,,Ed Davis,C,5.41%,31.5
,,,,,,,DeAndre Jordan,C,5.41%,23.25
,,,,,,,Garrett Temple,SG,5.41%,9.75
,,,,,,,Julius Randle,C,2.70%,36
,,,,,,,DeAndre' Bembry,G,2.70%,7.5
,,,,,,,Zach LaVine,SG,2.70%,24
,,,,,,,Brandon Ingram,UTIL,2.70%,28.75
,,,,,,,DeMar DeRozan,F,2.70%,21.25
,,,,,,,T.J. Warren,F,2.70%,30.25
,,,,,,,Kyle O'Quinn,PF,2.70%,21.25
,,,,,,,Anthony Davis,F,2.70%,78.25
,,,,,,,Jalen Brunson,G,2.70%,8.5
,,,,,,,P.J. Tucker,UTIL,2.70%,32.5
,,,,,,,Jake Layman,F,2.70%,4.5
,,,,,,,Aaron Gordon,F,2.70%,37
,,,,,,,Kyrie Irving,PG,2.70%,18.5
,,,,,,,Jusuf Nurkic,UTIL,2.70%,32
,,,,,,,Kris Dunn,SG,2.70%,34.75
,,,,,,,Kenneth Faried,F,2.70%,0
