Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,1363827309,UPLIFTINGTHESPIRIT (3/5),32.46,268.25,PG Reggie Jackson G CJ McCollum C Andre Drummond UTIL Kris Dunn SG Zach LaVine SF Kyle Kuzma F Lauri Markkanen PF Zach Collins,,Blake Griffin,F,67.06%,22
2,1363850206,colonelmen (1/2),32.46,267.5,G CJ McCollum UTIL Andre Drummond SG Kris Dunn C Bobby Portis SF Kyle Kuzma PG Lonzo Ball PF Lauri Markkanen F Zach Collins,,Andre Drummond,C,61.40%,37.75
3,1363871920,Burni5,43.28,264.5,UTIL Al-Farouq Aminu SG Reggie Jackson PG Damian Lillard C Andre Drummond SF Kyle Kuzma G Lonzo Ball F Zach Collins PF Wendell Carter Jr.,,Reggie Bullock,SF,51.15%,17.75
4,1362907503,GreyPoupon (94/150),43.28,262.75,PG CJ McCollum UTIL Reggie Bullock C Andre Drummond SG Kris Dunn SF Kyle Kuzma G Lonzo Ball PF Lauri Markkanen F Zach Collins,,Evan Turner,F,50.70%,19
4,1363914695,RoyalG16,43.28,262.75,G Reggie Jackson C Andre Drummond PG Kris Dunn SG Zach LaVine SF Kyle Kuzma UTIL Lonzo Ball PF Lauri Markkanen F Zach Collins,,Jusuf Nurkic,C,46.20%,32
6,1362907499,GreyPoupon (90/150),43.28,262.25,UTIL Reggie Jackson SG CJ McCollum C Andre Drummond G Zach LaVine SF Kyle Kuzma PG Lonzo Ball PF Lauri Markkanen F Zach Collins,,Zach LaVine,SG,45.72%,24
6,1363088592,smego14 (3/10),43.28,262.25,SG Reggie Jackson PG CJ McCollum C Andre Drummond UTIL Zach LaVine SF Kyle Kuzma G Lonzo Ball PF Lauri Markkanen F Zach Collins,,Reggie Jackson,SG,44.19%,28
6,1363764508,LaneysDaddy,43.28,262.25,PG Reggie Jackson UTIL CJ McCollum C Andre Drummond SG Zach LaVine SF Kyle Kuzma G Lonzo Ball PF Lauri Markkanen F Zach Collins,,Kyle Kuzma,PF,41.24%,45
6,1363945134,Amarengo (18/20),43.28,262.25,UTIL Reggie Jackson SG CJ McCollum C Andre Drummond PG Zach LaVine SF Kyle Kuzma G Lonzo Ball F Lauri Markkanen PF Zach Collins,,Al-Farouq Aminu,SF,36.27%,20
10,1363263717,mazwa (85/150),32.46,261.5,SF Evan Turner UTIL Reggie Jackson PG Damian Lillard SG CJ McCollum C Andre Drummond G Zach LaVine F Kyle Kuzma PF Zach Collins,,Lauri Markkanen,F,36.16%,26.75
11,1363222508,BattsKnows,54.1,261.25,PG Reggie Jackson SG CJ McCollum SF Reggie Bullock C Andre Drummond UTIL Jusuf Nurkic PF Kyle Kuzma G Brandon Ingram F Zach Collins,,Damian Lillard,G,31.63%,35.75
12,1363285627,bzeria (1/2),54.1,260.75,PF Al-Farouq Aminu PG Reggie Jackson C Andre Drummond SG Kris Dunn SF Kyle Kuzma UTIL Brandon Ingram G Lonzo Ball F Zach Collins,,Lonzo Ball,PG,31.17%,28.75
12,1363686041,ckrwills,10.82,260.75,PG Damian Lillard UTIL CJ McCollum SG Kris Dunn G Zach LaVine C Bobby Portis SF Kyle Kuzma F Lauri Markkanen PF Zach Collins,,CJ McCollum,PG,30.79%,34.25
14,1363577032,chess_is_ok (56/150),32.46,260.5,SG Reggie Jackson G CJ McCollum C Andre Drummond PG Kris Dunn F Bobby Portis SF Kyle Kuzma UTIL Lauri Markkanen PF Wendell Carter Jr.,,Bobby Portis,PF,30.40%,22.5
15,1362907498,GreyPoupon (89/150),43.28,260.25,UTIL Reggie Jackson PG Damian Lillard G CJ McCollum SF Reggie Bullock C Andre Drummond SG Zach LaVine F Kyle Kuzma PF Zach Collins,,Kris Dunn,G,27.55%,34.75
15,1363873434,creilly2 (2/2),32.46,260.25,SF Evan Turner G CJ McCollum UTIL Kris Dunn C Jusuf Nurkic PF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball F Zach Collins,,Josh Hart,PG,26.58%,11.75
17,1362907495,GreyPoupon (86/150),43.28,260,SG CJ McCollum SF Reggie Bullock C Andre Drummond UTIL Kris Dunn G Zach LaVine F Kyle Kuzma PG Lonzo Ball PF Zach Collins,,Bruce Brown Jr.,G,23.42%,8.25
17,1363888214,jvjohnson85 (2/7),43.28,260,C JaVale McGee G Reggie Jackson PG Damian Lillard SG Kris Dunn SF Kyle Kuzma UTIL Brandon Ingram PF Lauri Markkanen F Zach Collins,,Brandon Ingram,PG,22.22%,28.75
19,1363626809,cthaines3 (7/20),32.46,259,SF Evan Turner G Damian Lillard PG Seth Curry C Andre Drummond SG Kris Dunn F Kyle Kuzma UTIL Lonzo Ball PF Zach Collins,,JaVale McGee,C,17.53%,23.25
19,1363896236,GaBeachBum,21.64,259,UTIL CJ McCollum G Kris Dunn SG Zach LaVine F Bobby Portis C Jusuf Nurkic SF Kyle Kuzma PG Lonzo Ball PF Zach Collins,,Wendell Carter Jr.,PF,14.69%,31.5
21,1363263703,mazwa (71/150),43.28,258.5,SF Evan Turner C Blake Griffin G Reggie Jackson PG CJ McCollum UTIL Andre Drummond SG Kris Dunn F Kyle Kuzma PF Zach Collins,,Jake Layman,UTIL,11.04%,4.5
21,1363316901,Awesemo (79/150),43.28,258.5,SG Evan Turner F Blake Griffin UTIL Reggie Jackson PG CJ McCollum C Andre Drummond G Kris Dunn SF Kyle Kuzma PF Zach Collins,,Kentavious Caldwell-Pope,SG,8.38%,24.25
23,1363480025,papagates (150/150),54.1,257.75,G Reggie Jackson PG CJ McCollum SF Reggie Bullock C Andre Drummond SG Kris Dunn F Kyle Kuzma UTIL Lonzo Ball PF Wendell Carter Jr.,,Meyers Leonard,PF,5.72%,20
23,1363957453,swedlu00080 (71/125),21.64,257.75,UTIL JaVale McGee PG CJ McCollum SG Kris Dunn G Zach LaVine C Jusuf Nurkic SF Kyle Kuzma F Lauri Markkanen PF Zach Collins,,Luke Kennard,SF,5.54%,12
25,1363808909,evan8484,43.28,257.5,C JaVale McGee PF Blake Griffin SG Reggie Jackson G Damian Lillard PG CJ McCollum SF Kyle Kuzma UTIL Zach Collins F Wendell Carter Jr.,,Lance Stephenson,G,3.92%,6
26,1363316944,Awesemo (122/150),54.1,257.25,F Blake Griffin UTIL Reggie Jackson PG CJ McCollum SG Reggie Bullock C Andre Drummond G Kris Dunn SF Kyle Kuzma PF Zach Collins,,Tyson Chandler,UTIL,3.60%,0
26,1363325106,MicahJ (57/150),54.1,257.25,UTIL Blake Griffin G Reggie Jackson PG CJ McCollum SF Reggie Bullock C Andre Drummond SG Kris Dunn F Kyle Kuzma PF Zach Collins,,Chandler Hutchison,SF,3.60%,17.5
26,1363480016,papagates (141/150),54.1,257.25,UTIL Blake Griffin G Reggie Jackson PG CJ McCollum SF Reggie Bullock C Andre Drummond SG Kris Dunn F Kyle Kuzma PF Zach Collins,,Seth Curry,SG,3.55%,20.25
29,1363926059,Dr.Karl (48/150),54.1,257,SF Evan Turner G Reggie Jackson C Andre Drummond UTIL Jusuf Nurkic PF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball F Zach Collins,,Zach Collins,F,3.36%,37.75
30,1363798077,RJFuller (3/3),54.1,255.75,UTIL JaVale McGee G Reggie Jackson PG Damian Lillard F Kentavious Caldwell-Pope C Andre Drummond SG Zach LaVine SF Kyle Kuzma PF Zach Collins,,Michael Beasley,SF,2.59%,13.5
30,1363577031,chess_is_ok (55/150),43.28,255.75,UTIL Reggie Jackson G CJ McCollum SG Reggie Bullock C Andre Drummond PG Kris Dunn SF Kyle Kuzma F Lauri Markkanen PF Wendell Carter Jr.,,Shaquille Harrison,SG,2.19%,13.75
30,1363273417,smk1786 (1/6),32.46,255.75,UTIL JaVale McGee SF Al-Farouq Aminu G CJ McCollum SG Kris Dunn C Jusuf Nurkic PF Kyle Kuzma PG Lonzo Ball F Zach Collins,,José Calderón,PG,1.88%,3.5
33,1363093395,mayamaya (10/150),32.46,255.5,C JaVale McGee G Reggie Jackson SG CJ McCollum PG Kris Dunn UTIL Jusuf Nurkic SF Kyle Kuzma PF Lauri Markkanen F Wendell Carter Jr.,,Jabari Parker,SF,1.49%,0
34,1363330559,rikkidee (22/150),43.28,255.25,UTIL Reggie Jackson SG CJ McCollum F Meyers Leonard C Andre Drummond G Kris Dunn SF Kyle Kuzma PG Lonzo Ball PF Lauri Markkanen,,Stanley Johnson,SF,1.49%,14.5
34,1363927840,Amarengo (15/20),43.28,255.25,UTIL Reggie Jackson PG CJ McCollum PF Meyers Leonard C Andre Drummond SG Kris Dunn SF Kyle Kuzma G Lonzo Ball F Lauri Markkanen,,Ivica Zubac,C,0.58%,13.5
34,1363263735,mazwa (103/150),32.46,255.25,SG Evan Turner SF Al-Farouq Aminu G Reggie Jackson PG Damian Lillard UTIL Andre Drummond C Jusuf Nurkic F Kyle Kuzma PF Zach Collins,,Jon Leuer,PF,0.50%,2
37,1363882358,wally91171,21.64,255,F Evan Turner PG Damian Lillard G CJ McCollum UTIL Bobby Portis C Jusuf Nurkic SF Kyle Kuzma SG Brandon Ingram PF Zach Collins,,Antonio Blakeney,PG,0.41%,14.75
38,1362923339,dgonzale30 (2/3),54.1,254.75,F Blake Griffin UTIL Reggie Jackson G CJ McCollum SF Kentavious Caldwell-Pope SG Kris Dunn PF Kyle Kuzma PG Brandon Ingram C Zach Collins,,Ryan Arcidiacono,G,0.38%,4.5
38,1363858570,GreyPoupon (104/150),54.1,254.75,UTIL Reggie Jackson PG Damian Lillard F Reggie Bullock C Andre Drummond SG Zach LaVine SF Kyle Kuzma G Lonzo Ball PF Zach Collins,,Langston Galloway,SG,0.20%,10.5
38,1363114468,linocoach (5/13),10.82,254.75,SF Evan Turner PG Damian Lillard UTIL CJ McCollum C Andre Drummond SG Kris Dunn G Zach LaVine F Zach Collins PF Wendell Carter Jr.,,Nik Stauskas,SF,0.15%,17.25
41,1363497828,ending (1/150),54.1,254.5,UTIL Reggie Jackson F Meyers Leonard C Andre Drummond SG Kris Dunn SF Kyle Kuzma G Brandon Ingram PG Lonzo Ball PF Wendell Carter Jr.,,Robin Lopez,C,0.11%,10
41,1363330641,rikkidee (104/150),43.28,254.5,G Reggie Jackson SG CJ McCollum C Andre Drummond UTIL Bobby Portis SF Kyle Kuzma PG Lonzo Ball PF Lauri Markkanen F Wendell Carter Jr.,,Svi Mykhailiuk,UTIL,0.08%,0
41,1363479949,papagates (74/150),43.28,254.5,SG Reggie Jackson PG CJ McCollum UTIL Andre Drummond PF Bobby Portis SF Kyle Kuzma G Lonzo Ball F Lauri Markkanen C Wendell Carter Jr.,,Wayne Selden Jr.,G,0.06%,3.5
41,1363577048,chess_is_ok (72/150),43.28,254.5,PG Reggie Jackson SG CJ McCollum C Andre Drummond UTIL Bobby Portis SF Kyle Kuzma G Lonzo Ball PF Lauri Markkanen F Wendell Carter Jr.,,Glenn Robinson III,F,0.05%,1.5
41,1363856055,jamdk83 (3/6),43.28,254.5,UTIL JaVale McGee PG Damian Lillard SF Reggie Bullock G Kris Dunn F Kyle Kuzma SG Brandon Ingram C Zach Collins PF Wendell Carter Jr.,,Brandon Sampson,SG,0.04%,0
41,1363947034,SugarRayChizzo (9/14),43.28,254.5,SG Reggie Jackson G CJ McCollum C Andre Drummond PF Bobby Portis SF Kyle Kuzma PG Lonzo Ball UTIL Lauri Markkanen F Wendell Carter Jr.,,Rajon Rondo,PG,0.04%,0
47,1363801976,lgreaves (82/150),32.46,253.75,SG Evan Turner UTIL Reggie Jackson G Damian Lillard PG CJ McCollum C Andre Drummond PF Bobby Portis SF Kyle Kuzma F Wendell Carter Jr.,,Moritz Wagner,F,0.03%,0
48,1363801961,lgreaves (67/150),43.28,253.25,SG Reggie Jackson UTIL Damian Lillard PG CJ McCollum PF Meyers Leonard SF Reggie Bullock C Andre Drummond G Kris Dunn F Kyle Kuzma,,Johnathan Williams,UTIL,0.02%,0
49,1363316878,Awesemo (56/150),54.1,253,SG Evan Turner F Blake Griffin G Reggie Jackson C Andre Drummond PG Kris Dunn SF Kyle Kuzma UTIL Lonzo Ball PF Zach Collins,,LeBron James,SF,0.01%,0
49,1363443386,PowerTron (127/150),54.1,253,SG Evan Turner F Blake Griffin G Reggie Jackson C Andre Drummond PG Kris Dunn SF Kyle Kuzma UTIL Lonzo Ball PF Zach Collins,,Cristiano Felicio,UTIL,0.01%,2.25
49,1363689492,swamdog (1/2),54.1,253,SF Evan Turner PF Blake Griffin G Reggie Jackson C Andre Drummond SG Kris Dunn F Kyle Kuzma PG Lonzo Ball UTIL Zach Collins,,Khyri Thomas,G,0.01%,0
49,1363709767,Genghis_Khan1 (128/147),54.1,253,SF Evan Turner PF Blake Griffin SG Reggie Jackson C Andre Drummond G Kris Dunn UTIL Kyle Kuzma PG Lonzo Ball F Zach Collins,,Ish Smith,UTIL,0.01%,0
49,1363763782,Rudyb1010 (1/2),54.1,253,SF Evan Turner UTIL Blake Griffin PG Reggie Jackson C Andre Drummond SG Kris Dunn F Kyle Kuzma G Lonzo Ball PF Zach Collins,,Zaza Pachulia,UTIL,0.01%,0
49,1363480002,papagates (127/150),43.28,253,UTIL Reggie Jackson G Damian Lillard SG Reggie Bullock C Andre Drummond PG Kris Dunn PF Bobby Portis SF Kyle Kuzma F Wendell Carter Jr.,,,
49,1363950629,kennygollahon,43.28,253,SG Reggie Jackson UTIL CJ McCollum F Reggie Bullock C Andre Drummond G Kris Dunn PG Zach LaVine SF Kyle Kuzma PF Wendell Carter Jr.,,,
49,1363097593,rjratway (3/3),32.46,253,UTIL JaVale McGee PG Damian Lillard SG Reggie Bullock G Kris Dunn C Jusuf Nurkic SF Kyle Kuzma PF Lauri Markkanen F Zach Collins,,,
57,1363254245,AmishRakeFight (4/150),43.28,252.75,G Reggie Jackson SG CJ McCollum C Andre Drummond UTIL Kris Dunn PF Kyle Kuzma SF Chandler Hutchison PG Lonzo Ball F Lauri Markkanen,,,
57,1363653589,mikekim1174 (3/5),43.28,252.75,UTIL Reggie Jackson PG Damian Lillard G CJ McCollum C Andre Drummond SG Josh Hart PF Bobby Portis SF Kyle Kuzma F Zach Collins,,,
57,1363715504,jedens568 (2/2),43.28,252.75,G Reggie Jackson PG Damian Lillard SF Reggie Bullock C Andre Drummond SG Zach LaVine PF Kyle Kuzma UTIL Lauri Markkanen F Zach Collins,,,
57,1363798522,dsisak2,43.28,252.75,PG CJ McCollum SG Langston Galloway C Andre Drummond UTIL Jusuf Nurkic SF Kyle Kuzma G Lonzo Ball F Lauri Markkanen PF Zach Collins,,,
57,1363924780,5Sundance5 (19/20),32.46,252.75,C JaVale McGee F Blake Griffin G Damian Lillard SG CJ McCollum UTIL Meyers Leonard PG Kris Dunn SF Kyle Kuzma PF Zach Collins,,,
62,1363316836,Awesemo (14/150),54.1,252.5,SG Evan Turner F Blake Griffin G Reggie Jackson PG CJ McCollum C Andre Drummond SF Kyle Kuzma UTIL Lonzo Ball PF Zach Collins,,,
62,1363594983,stoney884 (1/3),54.1,252.5,SG Evan Turner PF Blake Griffin PG Reggie Jackson G CJ McCollum C Andre Drummond SF Kyle Kuzma UTIL Lonzo Ball F Zach Collins,,,
64,1363156997,fjbourne (26/150),43.28,252.25,C JaVale McGee G Reggie Jackson PG CJ McCollum UTIL Andre Drummond SG Kris Dunn PF Bobby Portis SF Kyle Kuzma F Lauri Markkanen,,,
64,1363443350,PowerTron (91/150),43.28,252.25,SF Evan Turner SG Reggie Jackson UTIL Andre Drummond PG Zach LaVine C Jusuf Nurkic F Kyle Kuzma G Lonzo Ball PF Zach Collins,,,
64,1363713600,wallkcchiefs,43.28,252.25,C JaVale McGee SG Reggie Jackson G CJ McCollum UTIL Kris Dunn SF Kyle Kuzma PG Lonzo Ball F Lauri Markkanen PF Wendell Carter Jr.,,,
64,1363811975,spartin123 (1/2),43.28,252.25,UTIL JaVale McGee G Reggie Jackson SG CJ McCollum C Andre Drummond PG Kris Dunn F Bobby Portis SF Kyle Kuzma PF Lauri Markkanen,,,
64,1363841974,NILKNARF (2/60),43.28,252.25,C JaVale McGee G Reggie Jackson PG CJ McCollum UTIL Andre Drummond SG Kris Dunn PF Bobby Portis SF Kyle Kuzma F Lauri Markkanen,,,
64,1363942091,pmacadams11 (2/2),43.28,252.25,SG CJ McCollum SF Reggie Bullock C Andre Drummond G Kris Dunn PF Bobby Portis UTIL Kyle Kuzma PG Lonzo Ball F Wendell Carter Jr.,,,
64,1363325113,MicahJ (64/150),32.46,252.25,SF Evan Turner G Damian Lillard PG CJ McCollum F Kentavious Caldwell-Pope C Andre Drummond SG Kris Dunn UTIL Lonzo Ball PF Zach Collins,,,
64,1363802041,lgreaves (147/150),21.64,252.25,SG Reggie Jackson UTIL Damian Lillard PG CJ McCollum PF Meyers Leonard G Kris Dunn F Bobby Portis C Jusuf Nurkic SF Kyle Kuzma,,,
72,1363859830,capecodpga,43.28,252,SG CJ McCollum G Reggie Bullock UTIL Kentavious Caldwell-Pope C Andre Drummond PG Kris Dunn SF Kyle Kuzma PF Lauri Markkanen F Wendell Carter Jr.,,,
72,1363957394,swedlu00080 (12/125),21.64,252,SF Evan Turner PG Damian Lillard UTIL Andre Drummond SG Kris Dunn G Lonzo Ball F Lauri Markkanen C Zach Collins PF Wendell Carter Jr.,,,
74,1363887671,bgil3344,43.28,251.75,SF Evan Turner PG Reggie Jackson G CJ McCollum SG Kentavious Caldwell-Pope C Andre Drummond UTIL Jusuf Nurkic F Kyle Kuzma PF Wendell Carter Jr.,,,
75,1363497937,ending (110/150),54.1,251.5,C JaVale McGee G Reggie Jackson UTIL Andre Drummond PG Kris Dunn F Bobby Portis SF Kyle Kuzma SG Brandon Ingram PF Wendell Carter Jr.,,,
75,1363577066,chess_is_ok (90/150),43.28,251.5,SG Evan Turner G Reggie Jackson C Andre Drummond PG Kris Dunn SF Kyle Kuzma UTIL Brandon Ingram PF Lauri Markkanen F Wendell Carter Jr.,,,
75,1363577073,chess_is_ok (97/150),43.28,251.5,SG Evan Turner G Reggie Jackson C Andre Drummond PG Kris Dunn SF Kyle Kuzma UTIL Lonzo Ball F Lauri Markkanen PF Wendell Carter Jr.,,,
75,1363950645,Teeders (2/2),21.64,251.5,SF Evan Turner PG Damian Lillard G CJ McCollum SG Kris Dunn PF Bobby Portis F Kyle Kuzma UTIL Lonzo Ball C Wendell Carter Jr.,,,
79,1363957441,swedlu00080 (59/125),43.28,251.25,C JaVale McGee SG CJ McCollum UTIL Andre Drummond PG Kris Dunn G Josh Hart SF Kyle Kuzma F Lauri Markkanen PF Zach Collins,,,
79,1362815339,DARRELLMS (1/2),21.64,251.25,SG CJ McCollum C Andre Drummond G Shaquille Harrison PG Zach LaVine UTIL Jusuf Nurkic SF Kyle Kuzma PF Lauri Markkanen F Zach Collins,,,
79,1363900681,azkendal,21.64,251.25,SF Evan Turner PG Damian Lillard G CJ McCollum SG Zach LaVine F Kyle Kuzma UTIL Lonzo Ball PF Lauri Markkanen C Zach Collins,,,
82,1363880876,mrgoodseats (47/150),54.1,251,G Reggie Jackson SG Reggie Bullock SF Kentavious Caldwell-Pope UTIL Andre Drummond PG Kris Dunn C Jusuf Nurkic F Kyle Kuzma PF Wendell Carter Jr.,,,
82,1363479886,papagates (11/150),43.28,251,C JaVale McGee PG CJ McCollum G Reggie Bullock UTIL Andre Drummond SG Kris Dunn SF Kyle Kuzma F Lauri Markkanen PF Wendell Carter Jr.,,,
82,1363479926,papagates (51/150),43.28,251,SG Evan Turner G Reggie Jackson PG CJ McCollum C Andre Drummond SF Kyle Kuzma UTIL Brandon Ingram F Lauri Markkanen PF Wendell Carter Jr.,,,
82,1363577118,chess_is_ok (142/150),43.28,251,UTIL JaVale McGee G CJ McCollum SG Reggie Bullock C Andre Drummond PG Kris Dunn SF Kyle Kuzma F Lauri Markkanen PF Wendell Carter Jr.,,,
82,1363874877,mengio3,43.28,251,UTIL Evan Turner PG Reggie Jackson SG CJ McCollum C Andre Drummond SF Kyle Kuzma G Brandon Ingram PF Lauri Markkanen F Wendell Carter Jr.,,,
82,1363957430,swedlu00080 (48/125),43.28,251,C JaVale McGee SG CJ McCollum G Reggie Bullock UTIL Andre Drummond PG Kris Dunn SF Kyle Kuzma F Lauri Markkanen PF Wendell Carter Jr.,,,
88,1363836197,TrevoneD,32.46,250.75,G Damian Lillard UTIL Seth Curry PF Bobby Portis C Jusuf Nurkic SF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball F Zach Collins,,,
89,1363659375,Theman2407 (1/2),54.1,250.5,G Reggie Jackson PG CJ McCollum F Reggie Bullock SG Kentavious Caldwell-Pope C Andre Drummond UTIL Jusuf Nurkic SF Kyle Kuzma PF Wendell Carter Jr.,,,
89,1363316935,Awesemo (113/150),43.28,250.5,SF Evan Turner C Blake Griffin SG Reggie Jackson G Damian Lillard PG CJ McCollum F Kyle Kuzma UTIL Lonzo Ball PF Zach Collins,,,
89,1363890319,levei446 (1/2),43.28,250.5,F Evan Turner C Blake Griffin SG Reggie Jackson PG Damian Lillard UTIL CJ McCollum SF Kyle Kuzma G Lonzo Ball PF Zach Collins,,,
89,1363330612,rikkidee (75/150),32.46,250.5,G Reggie Jackson C Andre Drummond PG Kris Dunn UTIL Jusuf Nurkic SF Kyle Kuzma SG Antonio Blakeney PF Lauri Markkanen F Wendell Carter Jr.,,,
89,1363808932,nolepole,32.46,250.5,SF Evan Turner G Damian Lillard C Andre Drummond SG Zach LaVine F Bobby Portis PF Kyle Kuzma PG Lonzo Ball UTIL Zach Collins,,,
89,1363819626,playakef (2/5),32.46,250.5,SG Evan Turner PG CJ McCollum F Kentavious Caldwell-Pope C Andre Drummond UTIL Kris Dunn G Zach LaVine SF Kyle Kuzma PF Wendell Carter Jr.,,,
89,1363845375,LorenzoStax (47/50),32.46,250.5,UTIL Reggie Jackson PG CJ McCollum PF Meyers Leonard C Andre Drummond G Kris Dunn SG Zach LaVine SF Kyle Kuzma F Lauri Markkanen,,,
89,1363903043,yazsarmy (3/4),32.46,250.5,SG Evan Turner PG Damian Lillard C Andre Drummond G Zach LaVine F Bobby Portis SF Kyle Kuzma UTIL Lonzo Ball PF Zach Collins,,,
89,1363577110,chess_is_ok (134/150),21.64,250.5,G Evan Turner PG Damian Lillard UTIL Meyers Leonard C Andre Drummond SG Kris Dunn SF Kyle Kuzma PF Lauri Markkanen F Wendell Carter Jr.,,,
98,1363576994,chess_is_ok (18/150),54.1,250.25,G Reggie Jackson SG Reggie Bullock C Andre Drummond PG Kris Dunn SF Kyle Kuzma UTIL Lonzo Ball F Lauri Markkanen PF Wendell Carter Jr.,,,
98,1363576999,chess_is_ok (23/150),32.46,250.25,G Reggie Jackson UTIL Andre Drummond SG Kris Dunn PG Zach LaVine F Bobby Portis SF Kyle Kuzma PF Lauri Markkanen C Wendell Carter Jr.,,,
98,1363831727,lukehob21,32.46,250.25,G Reggie Jackson PG Damian Lillard UTIL Seth Curry SG CJ McCollum C Andre Drummond F Bobby Portis SF Kyle Kuzma PF Lauri Markkanen,,,
98,1363875014,broupa73 (2/2),32.46,250.25,PG Reggie Jackson UTIL Andre Drummond SG Kris Dunn G Zach LaVine C Bobby Portis SF Kyle Kuzma PF Lauri Markkanen F Wendell Carter Jr.,,,
98,1363940511,mocheez (2/2),32.46,250.25,SG Reggie Jackson UTIL Andre Drummond G Kris Dunn PG Zach LaVine C Bobby Portis SF Kyle Kuzma F Lauri Markkanen PF Wendell Carter Jr.,,,
103,1362907501,GreyPoupon (92/150),54.1,249.75,UTIL Reggie Jackson PG CJ McCollum C Andre Drummond SG Kris Dunn SF Stanley Johnson F Kyle Kuzma G Lonzo Ball PF Lauri Markkanen,,,
103,1363577061,chess_is_ok (85/150),54.1,249.75,G Reggie Jackson PG CJ McCollum SG Reggie Bullock C Andre Drummond SF Kyle Kuzma UTIL Lonzo Ball PF Lauri Markkanen F Wendell Carter Jr.,,,
103,1363126437,emerzeus1976 (1/2),32.46,249.75,SG Reggie Jackson G CJ McCollum C Andre Drummond PG Zach LaVine UTIL Bobby Portis SF Kyle Kuzma F Lauri Markkanen PF Wendell Carter Jr.,,,
103,1363303628,cgoodwin1979 (4/5),32.46,249.75,SG Reggie Jackson G CJ McCollum C Andre Drummond PG Zach LaVine UTIL Bobby Portis SF Kyle Kuzma PF Lauri Markkanen F Wendell Carter Jr.,,,
103,1363805209,Owingsz (51/150),32.46,249.75,SF Evan Turner G Damian Lillard PG CJ McCollum UTIL Andre Drummond C Jusuf Nurkic F Kyle Kuzma SG Bruce Brown Jr. PF Zach Collins,,,
103,1363911675,Polygram,32.46,249.75,G Reggie Jackson SG CJ McCollum C Andre Drummond PG Zach LaVine UTIL Bobby Portis SF Kyle Kuzma PF Lauri Markkanen F Wendell Carter Jr.,,,
103,1363672224,JuanKing (1/2),21.64,249.75,SF Al-Farouq Aminu PG Damian Lillard G Reggie Bullock SG Kris Dunn C Jusuf Nurkic F Kyle Kuzma PF Lauri Markkanen UTIL Zach Collins,,,
110,1363232002,player4uonly (2/2),32.46,249.5,C JaVale McGee F Evan Turner SG CJ McCollum UTIL Andre Drummond PG Kris Dunn G Zach LaVine SF Kyle Kuzma PF Wendell Carter Jr.,,,
111,1363263773,mazwa (141/150),54.1,249.25,C Blake Griffin G Reggie Jackson PG CJ McCollum SG Reggie Bullock UTIL Andre Drummond SF Kyle Kuzma PF Lauri Markkanen F Zach Collins,,,
111,1363325092,MicahJ (43/150),43.28,249.25,SG Reggie Jackson PG Damian Lillard SF Reggie Bullock UTIL Andre Drummond C Jusuf Nurkic G Lonzo Ball PF Zach Collins F Wendell Carter Jr.,,,
111,1363719621,Jkong1965,43.28,249.25,C JaVale McGee UTIL Reggie Jackson PG Damian Lillard G Kentavious Caldwell-Pope SG Kris Dunn SF Kyle Kuzma PF Lauri Markkanen F Wendell Carter Jr.,,,
111,1362901283,JBCJBCJBC (121/150),32.46,249.25,UTIL JaVale McGee SF Evan Turner SG Reggie Jackson G Damian Lillard PG Kris Dunn C Jusuf Nurkic F Kyle Kuzma PF Wendell Carter Jr.,,,
