Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
26,1365299665,joniver,0,355.25,SG James Harden F Ben Simmons SF Khris Middleton PG Malcolm Brogdon UTIL Joe Ingles G T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Tomas Satoransky,G,3.54%,54.5
27,1365780847,topfizz1,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,CJ McCollum,G,3.00%,44.5
27,1365787391,KCwagnor,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Karl-Anthony Towns,C,3.00%,56.75
29,1364973631,ChipotleAddict (1/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Austin Rivers,SG,2.72%,19.5
29,1364973632,ChipotleAddict (2/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Tristan Thompson,C,2.72%,18.75
29,1364973633,ChipotleAddict (3/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Thaddeus Young,PF,2.45%,33.5
29,1364973634,ChipotleAddict (4/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Mario Hezonja,F,2.45%,32.5
29,1364973635,ChipotleAddict (5/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Cameron Payne,UTIL,2.18%,28.5
29,1364973636,ChipotleAddict (6/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Gerald Green,SF,1.91%,15
29,1364973637,ChipotleAddict (7/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Bobby Portis,C,1.63%,24
29,1364973638,ChipotleAddict (8/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Derrick Favors,F,1.63%,36.25
29,1364973639,ChipotleAddict (9/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Jeremy Lin,SG,1.63%,12
29,1364973640,ChipotleAddict (10/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Kyle O'Quinn,F,1.63%,11.5
29,1364973641,ChipotleAddict (11/11),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Andrew Wiggins,SG,1.63%,34.5
40,1365045151,jdibiase7 (1/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Jusuf Nurkic,C,1.63%,51.75
40,1365054591,jdibiase7 (2/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Luka Doncic,UTIL,1.63%,63
40,1365054593,jdibiase7 (3/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Jordan Clarkson,SG,1.36%,20.25
40,1365054604,jdibiase7 (4/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Evan Turner,UTIL,1.09%,28.25
40,1365054605,jdibiase7 (5/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,JJ Redick,SG,1.09%,27.75
40,1365063952,jdibiase7 (6/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Kyle Kuzma,UTIL,1.09%,24
40,1365063962,jdibiase7 (7/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Brandon Ingram,UTIL,1.09%,22.25
40,1365068040,jdibiase7 (8/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Pascal Siakam,PF,0.82%,28
40,1365068041,jdibiase7 (9/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Collin Sexton,G,0.82%,28.25
40,1365068052,jdibiase7 (10/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Ian Mahinmi,C,0.82%,3.25
40,1365068054,jdibiase7 (11/11),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Kevin Durant,SF,0.82%,39
40,1365083569,ql81,0,349,SF Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler F Khris Middleton PG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,P.J. Tucker,F,0.82%,15
40,1365152677,bigcsmiley (1/2),0,349,PG Ben Simmons SG Donovan Mitchell F Jimmy Butler SF Khris Middleton G Eric Bledsoe UTIL Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,DeAndre' Bembry,SG,0.82%,30.5
40,1365152684,bigcsmiley (2/2),0,349,PG Ben Simmons SG Donovan Mitchell F Jimmy Butler SF Khris Middleton G Eric Bledsoe UTIL Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Bismack Biyombo,C,0.82%,19
40,1365190470,BBBrian54,0,349,F Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton G Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Furkan Korkmaz,SG,0.82%,-0.5
40,1365419393,ZSarratori (1/2),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Dewayne Dedmon,F,0.82%,42.5
40,1365422051,tj4ua,0,349,SG James Harden SF Ben Simmons G Donovan Mitchell PG Eric Bledsoe F Luke Kornet UTIL Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Trae Young,PG,0.54%,34
40,1365428984,ZSarratori (2/2),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Dario Saric,PF,0.54%,6
40,1365463531,gnkahayr22,0,349,F Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton G Eric Bledsoe PG Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Kris Dunn,UTIL,0.54%,16
40,1365674353,Ertel24,0,349,SF Ben Simmons SG Donovan Mitchell G Jimmy Butler F Khris Middleton UTIL Eric Bledsoe PG Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Kevin Huerter,UTIL,0.54%,42.75
40,1365786874,Wigs23 (5/6),0,349,SF Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler F Khris Middleton G Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Emmanuel Mudiay,G,0.54%,29.5
61,1365022120,hoop2410,0,348,UTIL James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe F Luke Kornet G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Joel Embiid,C,0.54%,0
61,1365413256,EmileHeskey (1/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Derrick Rose,SG,0.54%,34.75
61,1365413257,EmileHeskey (2/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Wendell Carter Jr.,PF,0.54%,12.75
61,1365413258,EmileHeskey (3/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Kemba Walker,G,0.54%,28.25
61,1365413259,EmileHeskey (4/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,John Collins,F,0.54%,41.25
61,1365413260,EmileHeskey (5/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Kyle Lowry,UTIL,0.54%,21
61,1365413261,EmileHeskey (6/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Kevon Looney,C,0.54%,30.25
61,1365413262,EmileHeskey (7/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Jeff Green,UTIL,0.54%,31.25
61,1365413263,EmileHeskey (8/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Ed Davis,UTIL,0.54%,13.25
61,1365413264,EmileHeskey (9/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Lonzo Ball,UTIL,0.54%,28.75
61,1365413265,EmileHeskey (10/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Jeff Teague,UTIL,0.54%,30.75
61,1365413266,EmileHeskey (11/11),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,George Hill,G,0.54%,0.25
73,1365410580,Rotomania,0,347.75,G James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe UTIL Luke Kornet F Mario Hezonja C Ersan Ilyasova PF Mike Muscala,,Jeremy Lamb,F,0.27%,23.75
73,1365531375,Amanda1166,0,347.75,SG James Harden G Ben Simmons PG Donovan Mitchell SF Khris Middleton F Maxi Kleber UTIL Wilson Chandler PF Ersan Ilyasova C Mike Muscala,,Wilson Chandler,UTIL,0.27%,18
75,1365344048,mazwa,0,347.25,UTIL James Harden F Ben Simmons SF Jimmy Butler G Eric Bledsoe SG Jeremy Lin PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Josh Hart,G,0.27%,13.25
76,1365645822,martini159 (9/11),0,344.75,G James Harden SF Ben Simmons SG Khris Middleton PG Malcolm Brogdon UTIL Joe Ingles F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,J.J. Barea,PG,0.27%,32
77,1365786107,brian7427 (1/3),0,344.25,PG Ben Simmons UTIL Donovan Mitchell F Domantas Sabonis SG Jimmy Butler G Malcolm Brogdon SF Joe Ingles C Ersan Ilyasova PF Mike Muscala,,Damian Lillard,UTIL,0.27%,46.5
77,1365821627,brian7427 (2/3),0,344.25,PG Ben Simmons UTIL Donovan Mitchell F Domantas Sabonis SG Jimmy Butler G Malcolm Brogdon SF Joe Ingles C Ersan Ilyasova PF Mike Muscala,,Taj Gibson,UTIL,0.27%,33.75
77,1365829457,brian7427 (3/3),0,344.25,PG Ben Simmons UTIL Donovan Mitchell F Domantas Sabonis SG Jimmy Butler G Malcolm Brogdon SF Joe Ingles C Ersan Ilyasova PF Mike Muscala,,Guillermo Hernangómez,UTIL,0.27%,18.5
80,1365304960,thechovanone (1/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,Marvin Williams,PF,0.27%,18.25
80,1365304995,thechovanone (2/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,Shabazz Napier,PG,0.27%,25.5
80,1365305002,thechovanone (3/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,Zach Collins,C,0.27%,19.5
80,1365305009,thechovanone (4/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,Sam Dekker,SF,0.27%,4.5
80,1365313175,thechovanone (5/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,Nicolas Batum,UTIL,0.27%,16.75
80,1365313190,thechovanone (6/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,D'Angelo Russell,G,0.27%,47
80,1365313199,thechovanone (7/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,Rodions Kurucs,PF,0.27%,6.25
80,1365313205,thechovanone (8/8),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,Cedi Osman,F,0.27%,21.25
88,1365726498,superm123 (1/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Jake Layman,UTIL,0.27%,18.75
88,1365745457,superm123 (2/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Matthew Dellavedova,PG,0.27%,10.75
88,1365745462,superm123 (3/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Joe Harris,SF,0.27%,11.75
88,1365745483,superm123 (4/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Stephen Curry,PG,0.27%,48.25
88,1365755133,superm123 (5/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Draymond Green,F,0.27%,19.75
88,1365755181,superm123 (6/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Fred VanVleet,SG,0.27%,24.5
88,1365761837,superm123 (7/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Wesley Matthews,UTIL,0.27%,9.5
88,1365761866,superm123 (8/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Klay Thompson,G,0.27%,41.5
88,1365770086,superm123 (9/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Cory Joseph,UTIL,0.27%,11.25
88,1365770112,superm123 (10/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Kawhi Leonard,PF,0.27%,43.25
88,1365771528,superm123 (11/11),0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Andre Iguodala,SG,0.27%,13.5
99,1365503981,A-Team (1/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Sterling Brown,SF,0.27%,19.75
99,1365505450,A-Team (2/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Alec Burks,G,0.27%,34.25
99,1365505451,A-Team (3/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Chandler Hutchison,UTIL,0.27%,15
99,1365505452,A-Team (4/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365505453,A-Team (5/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365505454,A-Team (6/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365505455,A-Team (7/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365505456,A-Team (8/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365505457,A-Team (9/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365505458,A-Team (10/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365505459,A-Team (11/11),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365563607,nigam14 (1/2),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365572372,nigam14 (2/2),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365741053,TheDFSWizard (1/3),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet C Ersan Ilyasova PF Mike Muscala,,,
99,1365757874,TheDFSWizard (2/3),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet C Ersan Ilyasova PF Mike Muscala,,,
99,1365780921,Wulfgar17 (1/2),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365799697,Wulfgar17 (2/2),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
99,1365805811,omarck75 (1/2),0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,,
