Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13,1365645805,martini159 (5/13),0,358.5,G James Harden SF Ben Simmons SG Jimmy Butler PG Malcolm Brogdon UTIL Derrick Favors C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Jae Crowder,F,19.39%,26.5
14,1365162097,mattmarsh (1/6),0,357.75,PG James Harden G Ben Simmons UTIL Donovan Mitchell SG Malcolm Brogdon C Bobby Portis F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Domantas Sabonis,PF,18.08%,46.75
14,1365162122,mattmarsh (2/6),0,357.75,PG James Harden G Ben Simmons UTIL Donovan Mitchell SG Malcolm Brogdon C Bobby Portis F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Rudy Gobert,UTIL,14.16%,46
14,1365171086,mattmarsh (3/6),0,357.75,PG James Harden G Ben Simmons UTIL Donovan Mitchell SG Malcolm Brogdon C Bobby Portis F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Jonah Bolden,PF,11.98%,13
14,1365171096,mattmarsh (4/6),0,357.75,PG James Harden G Ben Simmons UTIL Donovan Mitchell SG Malcolm Brogdon C Bobby Portis F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Serge Ibaka,C,10.02%,27.25
14,1365171106,mattmarsh (5/6),0,357.75,PG James Harden G Ben Simmons UTIL Donovan Mitchell SG Malcolm Brogdon C Bobby Portis F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Maxi Kleber,UTIL,9.15%,22.25
14,1365171114,mattmarsh (6/6),0,357.75,PG James Harden G Ben Simmons UTIL Donovan Mitchell SG Malcolm Brogdon C Bobby Portis F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Clint Capela,UTIL,9.15%,32.5
20,1365491366,motley80,0,357.25,G Ben Simmons PG Donovan Mitchell C Domantas Sabonis SG Khris Middleton UTIL Eric Bledsoe F Joe Ingles PF Ersan Ilyasova SF Royce O'Neale,,Otto Porter Jr.,SF,6.32%,26.75
21,1365573887,mdeak311 (1/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,T.J. McConnell,PG,5.23%,32.75
21,1365573888,mdeak311 (2/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Brook Lopez,C,3.92%,32.25
21,1365573889,mdeak311 (3/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Kyle Korver,F,3.92%,16.5
21,1365573890,mdeak311 (4/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Bradley Beal,UTIL,3.49%,57.25
21,1365573891,mdeak311 (5/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Thaddeus Young,F,3.05%,33.5
21,1365573892,mdeak311 (6/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,John Collins,F,2.61%,41.25
21,1365573893,mdeak311 (7/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Gerald Green,F,2.40%,15
21,1365573894,mdeak311 (8/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Derrick Favors,C,2.40%,36.25
21,1365573895,mdeak311 (9/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Kyle O'Quinn,F,2.40%,11.5
21,1365573896,mdeak311 (10/10),0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Tomas Satoransky,UTIL,2.40%,54.5
31,1365299876,a0l_messenger,0,355.5,G Ben Simmons SG Donovan Mitchell PF Domantas Sabonis SF Jimmy Butler PG Eric Bledsoe F Derrick Favors C Ersan Ilyasova UTIL Mike Muscala,,Jeremy Lin,G,2.18%,12
32,1365307071,joniver,0,355.25,SG James Harden F Ben Simmons SF Khris Middleton PG Malcolm Brogdon UTIL Joe Ingles G T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Bobby Portis,C,1.96%,24
32,1365385972,Rammers,0,355.25,UTIL James Harden SF Ben Simmons SG Khris Middleton G Malcolm Brogdon F Joe Ingles PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Rodions Kurucs,SF,1.96%,6.25
32,1365645808,martini159 (8/13),0,355.25,UTIL James Harden G Ben Simmons SF Khris Middleton SG Malcolm Brogdon F Joe Ingles PG T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Luka Doncic,UTIL,1.74%,63
35,1365519918,topfizz1,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Noah Vonleh,F,1.53%,20.75
36,1365165607,bpl21,0,353,G James Harden PG Ben Simmons SF Khris Middleton UTIL Eric Bledsoe SG Malcolm Brogdon PF Jonah Bolden F Royce O'Neale C Mike Muscala,,Tristan Thompson,C,1.31%,18.75
37,1365584806,Russianduck (1/4),0,352.25,SF Ben Simmons G Donovan Mitchell PF Domantas Sabonis SG Khris Middleton PG Eric Bledsoe UTIL Joe Ingles C Ersan Ilyasova F Mike Muscala,,Austin Rivers,G,1.31%,19.5
37,1365584807,Russianduck (2/4),0,352.25,SF Ben Simmons G Donovan Mitchell PF Domantas Sabonis SG Khris Middleton PG Eric Bledsoe UTIL Joe Ingles C Ersan Ilyasova F Mike Muscala,,Karl-Anthony Towns,UTIL,1.09%,56.75
37,1365584808,Russianduck (3/4),0,352.25,SF Ben Simmons G Donovan Mitchell PF Domantas Sabonis SG Khris Middleton PG Eric Bledsoe UTIL Joe Ingles C Ersan Ilyasova F Mike Muscala,,Lauri Markkanen,PF,1.09%,15.5
37,1365584809,Russianduck (4/4),0,352.25,SF Ben Simmons G Donovan Mitchell PF Domantas Sabonis SG Khris Middleton PG Eric Bledsoe UTIL Joe Ingles C Ersan Ilyasova F Mike Muscala,,Nicolas Batum,SF,1.09%,16.75
41,1365474287,tarhokie3,0,352,G Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton PG Eric Bledsoe F Joe Ingles C Ersan Ilyasova PF Mike Muscala,,CJ McCollum,PG,1.09%,44.5
42,1364973618,ChipotleAddict (1/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Kevon Looney,C,1.09%,30.25
42,1364973619,ChipotleAddict (2/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Kevin Huerter,F,1.09%,42.75
42,1364973620,ChipotleAddict (3/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Jusuf Nurkic,C,1.09%,51.75
42,1364973621,ChipotleAddict (4/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Kyle Kuzma,SF,0.87%,24
42,1364973622,ChipotleAddict (5/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Marvin Williams,PF,0.65%,18.25
42,1364973623,ChipotleAddict (6/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Kemba Walker,UTIL,0.65%,28.25
42,1364973624,ChipotleAddict (7/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,P.J. Tucker,PF,0.65%,15
42,1364973625,ChipotleAddict (8/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Draymond Green,PF,0.65%,19.75
42,1364973626,ChipotleAddict (9/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Lonzo Ball,G,0.65%,28.75
42,1364973627,ChipotleAddict (10/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Furkan Korkmaz,F,0.65%,-0.5
42,1364973628,ChipotleAddict (11/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Andrew Wiggins,SG,0.65%,34.5
42,1364973629,ChipotleAddict (12/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Trae Young,UTIL,0.65%,34
42,1364973630,ChipotleAddict (13/13),0,351.25,SG James Harden SF Ben Simmons UTIL Rudy Gobert G Joe Ingles F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Klay Thompson,SG,0.65%,41.5
55,1365645812,martini159 (12/13),0,351,UTIL James Harden SF Ben Simmons G Jimmy Butler SG Khris Middleton PG T.J. McConnell F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,Damian Lillard,PG,0.65%,46.5
56,1365322143,mialights (1/11),0,350.75,PG James Harden SG Donovan Mitchell SF Jimmy Butler G Eric Bledsoe UTIL Malcolm Brogdon F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Jordan Clarkson,PG,0.65%,20.25
56,1365330038,mialights (2/11),0,350.75,PG James Harden SG Donovan Mitchell SF Jimmy Butler G Eric Bledsoe UTIL Malcolm Brogdon F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Ian Mahinmi,C,0.65%,3.25
56,1365330071,mialights (3/11),0,350.75,PG James Harden SG Donovan Mitchell SF Jimmy Butler G Eric Bledsoe UTIL Malcolm Brogdon F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Wilson Chandler,SF,0.44%,18
59,1365674796,golferdude31 (4/8),0,349.75,PG James Harden G Ben Simmons SF Khris Middleton UTIL Malcolm Brogdon SG Joe Ingles C Maxi Kleber PF Ersan Ilyasova F Royce O'Neale,,Taj Gibson,C,0.44%,33.75
60,1365044920,jdibiase7 (1/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Pascal Siakam,F,0.44%,28
60,1365044923,jdibiase7 (2/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Mario Hezonja,PF,0.44%,32.5
60,1365044926,jdibiase7 (3/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Brandon Ingram,UTIL,0.44%,22.25
60,1365054326,jdibiase7 (4/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Stephen Curry,PG,0.44%,48.25
60,1365054333,jdibiase7 (5/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,JaVale McGee,C,0.44%,19
60,1365054343,jdibiase7 (6/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Andre Iguodala,SG,0.44%,13.5
60,1365063760,jdibiase7 (7/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Kyle Lowry,PG,0.44%,21
60,1365063761,jdibiase7 (8/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Jeff Teague,PG,0.44%,30.75
60,1365063763,jdibiase7 (9/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Jeremy Lamb,G,0.44%,23.75
60,1365063771,jdibiase7 (10/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Kevin Knox,F,0.44%,19
60,1365063772,jdibiase7 (11/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Joe Harris,SG,0.44%,11.75
60,1365063775,jdibiase7 (12/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,D'Angelo Russell,SG,0.22%,47
60,1365067849,jdibiase7 (13/13),0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Al-Farouq Aminu,UTIL,0.22%,22.75
60,1365083567,ql81,0,349,SF Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler F Khris Middleton PG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Wesley Matthews,F,0.22%,9.5
60,1365089011,ethanShop,0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Trevor Ariza,SF,0.22%,34.75
60,1365152584,bigcsmiley (1/2),0,349,PG Ben Simmons SG Donovan Mitchell F Jimmy Butler SF Khris Middleton G Eric Bledsoe UTIL Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Evan Turner,SG,0.22%,28.25
60,1365152589,bigcsmiley (2/2),0,349,PG Ben Simmons SG Donovan Mitchell F Jimmy Butler SF Khris Middleton G Eric Bledsoe UTIL Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Tyreke Evans,SG,0.22%,23
60,1365195434,NyRudeBowy (1/4),0,349,F Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton G Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Josh Hart,G,0.22%,13.25
60,1365240084,NyRudeBowy (2/4),0,349,F Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton G Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Cory Joseph,PG,0.22%,11.25
60,1365248386,NyRudeBowy (3/4),0,349,F Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton G Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Zach LaVine,UTIL,0.22%,31.75
60,1365419456,ZSarratori,0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Ed Davis,C,0.22%,13.25
60,1365430770,tj4ua,0,349,SG James Harden SF Ben Simmons G Donovan Mitchell PG Eric Bledsoe F Luke Kornet UTIL Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Cameron Payne,G,0.22%,28.5
60,1365670795,NyRudeBowy (4/4),0,349,F Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton G Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Michael Beasley,PF,0.22%,27.75
60,1365719776,Berzah,0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,JJ Redick,SG,0.22%,27.75
84,1365703560,joesweeney,0,348.5,SG Luka Doncic PG Donovan Mitchell F Domantas Sabonis SF Jimmy Butler G Khris Middleton C Brook Lopez UTIL Royce O'Neale PF Mike Muscala,,Thomas Bryant,PF,0.22%,19.75
85,1365645811,martini159 (11/13),0,348.25,G James Harden SF Ben Simmons UTIL Rudy Gobert SG Malcolm Brogdon F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Tony Parker,G,0.22%,6.5
86,1365003978,hoop2410 (1/2),0,348,UTIL James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe F Luke Kornet G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Joel Embiid,C,0.22%,0
86,1365021930,hoop2410 (2/2),0,348,UTIL James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe F Luke Kornet G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Kawhi Leonard,UTIL,0.22%,43.25
86,1365413049,EmileHeskey (1/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Allonzo Trier,PG,0.22%,10.75
86,1365413050,EmileHeskey (2/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,James Ennis III,SG,0.22%,19.5
86,1365413051,EmileHeskey (3/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Thon Maker,F,0.22%,2
86,1365413052,EmileHeskey (4/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Emmanuel Mudiay,G,0.22%,29.5
86,1365413053,EmileHeskey (5/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Kris Dunn,PG,0.22%,16
86,1365413054,EmileHeskey (6/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Jake Layman,UTIL,0.22%,18.75
86,1365413055,EmileHeskey (7/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Harrison Barnes,SF,0.22%,27
86,1365413056,EmileHeskey (8/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,DeAndre' Bembry,SG,0.22%,30.5
86,1365413057,EmileHeskey (9/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Shabazz Napier,PG,0.22%,25.5
86,1365413058,EmileHeskey (10/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Zach Collins,C,0.22%,19.5
86,1365413059,EmileHeskey (11/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Danny Green,UTIL,0.22%,27.5
86,1365413060,EmileHeskey (12/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,,
86,1365413061,EmileHeskey (13/13),0,348,G James Harden PG Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Luke Kornet PF Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,,
101,1365410579,Rotomania,0,347.75,G James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe UTIL Luke Kornet F Mario Hezonja C Ersan Ilyasova PF Mike Muscala,,,
101,1365531142,Amanda1166,0,347.75,SG James Harden G Ben Simmons PG Donovan Mitchell SF Khris Middleton F Maxi Kleber UTIL Wilson Chandler PF Ersan Ilyasova C Mike Muscala,,,
103,1365344047,mazwa,0,347.25,UTIL James Harden F Ben Simmons SF Jimmy Butler G Eric Bledsoe SG Jeremy Lin PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,,
104,1365050228,charilenguyen,0,344.75,G James Harden PG Ben Simmons SF Khris Middleton SG Malcolm Brogdon UTIL Joe Ingles F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,,
104,1365084220,grandeurnc,0,344.75,G James Harden PG Ben Simmons SF Khris Middleton SG Malcolm Brogdon UTIL Joe Ingles F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,,
104,1365645802,martini159 (2/13),0,344.75,G James Harden SF Ben Simmons SG Khris Middleton PG Malcolm Brogdon UTIL Joe Ingles F Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,,
107,1365365604,dwingard09 (1/4),0,344,PG Ben Simmons G Donovan Mitchell F Domantas Sabonis SG Jimmy Butler SF Joe Ingles C Brook Lopez UTIL Kevon Looney PF Ersan Ilyasova,,,
107,1365365610,dwingard09 (2/4),0,344,PG Ben Simmons G Donovan Mitchell F Domantas Sabonis SG Jimmy Butler SF Joe Ingles C Brook Lopez UTIL Kevon Looney PF Ersan Ilyasova,,,
107,1365365618,dwingard09 (3/4),0,344,PG Ben Simmons G Donovan Mitchell F Domantas Sabonis SG Jimmy Butler SF Joe Ingles C Brook Lopez UTIL Kevon Looney PF Ersan Ilyasova,,,
107,1365365627,dwingard09 (4/4),0,344,PG Ben Simmons G Donovan Mitchell F Domantas Sabonis SG Jimmy Butler SF Joe Ingles C Brook Lopez UTIL Kevon Looney PF Ersan Ilyasova,,,
107,1365645807,martini159 (7/13),0,344,G James Harden PG Ben Simmons SF Jimmy Butler SG Malcolm Brogdon UTIL Brook Lopez F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,,
112,1365305495,thechovanone (1/10),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,,
112,1365305506,thechovanone (2/10),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,,
112,1365305553,thechovanone (3/10),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,,
112,1365313618,thechovanone (4/10),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,,
112,1365313628,thechovanone (5/10),0,343.75,PG James Harden SG Donovan Mitchell SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon C Luke Kornet F Royce O'Neale PF Mike Muscala,,,
