Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,1365712107,MarcusK80,0,369,G James Harden PG Ben Simmons SG Donovan Mitchell SF Joe Ingles UTIL Brook Lopez C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Mike Muscala,C,85.56%,27.75
2,1365067791,Orochi,0,365.25,UTIL James Harden SF Ben Simmons SG Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Ersan Ilyasova,C,75.75%,25.25
2,1365096009,KlairVoyant,0,365.25,PG James Harden G Ben Simmons F Khris Middleton SG Eric Bledsoe UTIL Malcolm Brogdon C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,James Harden,G,74.33%,88
2,1365186072,gdaddy80 (1/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Malcolm Brogdon,PG,72.27%,35
2,1365186120,gdaddy80 (2/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Ben Simmons,SF,68.94%,67
2,1365186166,gdaddy80 (3/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Joe Ingles,UTIL,51.83%,38
2,1365186237,gdaddy80 (4/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Khris Middleton,SG,45.94%,41.5
2,1365186281,gdaddy80 (5/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Eric Bledsoe,SG,42.58%,48
2,1365186303,gdaddy80 (6/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Luke Kornet,F,40.95%,12.75
2,1365194500,gdaddy80 (7/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Donovan Mitchell,UTIL,36.48%,58
2,1365194516,gdaddy80 (8/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Jimmy Butler,SG,28.94%,46.5
2,1365194544,gdaddy80 (9/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Royce O'Neale,SF,23.43%,32.75
2,1365194556,gdaddy80 (10/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Domantas Sabonis,F,19.26%,46.75
2,1365194593,gdaddy80 (11/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Jonah Bolden,PF,16.30%,13
2,1365194610,gdaddy80 (12/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Jae Crowder,F,13.31%,26.5
2,1365194626,gdaddy80 (13/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Rudy Gobert,UTIL,13.08%,46
2,1365194663,gdaddy80 (14/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,T.J. McConnell,PG,7.95%,32.75
2,1365194679,gdaddy80 (15/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Serge Ibaka,F,7.40%,27.25
2,1365194728,gdaddy80 (16/16),0,365.25,PG James Harden SF Ben Simmons SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Maxi Kleber,F,7.31%,22.25
2,1365250601,Droppin_Dimes44 (3/3),0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Clint Capela,C,6.82%,32.5
2,1365302949,ryan7962 (1/4),0,365.25,PG James Harden SF Ben Simmons G Khris Middleton UTIL Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Otto Porter Jr.,UTIL,6.38%,26.75
2,1365310323,ryan7962 (2/4),0,365.25,PG James Harden SF Ben Simmons G Khris Middleton UTIL Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Bradley Beal,UTIL,5.19%,57.25
2,1365310328,ryan7962 (3/4),0,365.25,PG James Harden SF Ben Simmons G Khris Middleton UTIL Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale PF Mike Muscala,,Noah Vonleh,F,3.80%,20.75
