Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
32,1365075968,ql81,0,349,SF Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler F Khris Middleton PG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Luka Doncic,F,4.09%,63
32,1365152517,bigcsmiley,0,349,PG Ben Simmons SG Donovan Mitchell F Jimmy Butler SF Khris Middleton G Eric Bledsoe UTIL Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Gerald Green,F,3.93%,15
32,1365506825,hack7,0,349,PG Ben Simmons UTIL Donovan Mitchell F Jimmy Butler SF Khris Middleton G Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Andrew Wiggins,G,3.93%,34.5
32,1365680073,jdibiase7,0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Victor Oladipo,SG,3.60%,34
32,1365717380,imthefrknman,0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Kyle Kuzma,PF,3.60%,24
32,1365733291,johnh52,0,349,F Ben Simmons UTIL Donovan Mitchell G Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova C Mike Muscala,,Bobby Portis,F,3.60%,24
32,1365753921,tytybayer,0,349,G Ben Simmons UTIL Donovan Mitchell F Jimmy Butler SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Lonzo Ball,UTIL,3.27%,28.75
32,1365947808,tlbennett,0,349,G Ben Simmons UTIL Donovan Mitchell F Jimmy Butler SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Austin Rivers,SG,3.27%,19.5
32,1365961820,HeppDailyGuru,0,349,G Ben Simmons UTIL Donovan Mitchell F Jimmy Butler SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Jusuf Nurkic,C,3.11%,51.75
42,1365661908,beerade,0,348.5,UTIL Ben Simmons SG Bradley Beal G Donovan Mitchell PF Serge Ibaka PG Eric Bledsoe SF Joe Ingles F Ersan Ilyasova C Mike Muscala,,Pascal Siakam,PF,3.11%,28
42,1365711283,joesweeney,0,348.5,SG Luka Doncic PG Donovan Mitchell F Domantas Sabonis SF Jimmy Butler G Khris Middleton C Brook Lopez UTIL Royce O'Neale PF Mike Muscala,,Mario Hezonja,SF,2.95%,32.5
42,1365951840,RotoRadar,0,348.5,SG Luka Doncic PG Donovan Mitchell F Domantas Sabonis SF Jimmy Butler G Khris Middleton C Brook Lopez UTIL Royce O'Neale PF Mike Muscala,,Kevin Huerter,SG,2.95%,42.75
45,1365285833,ChipotleAddict,0,348.25,UTIL James Harden G Ben Simmons C Rudy Gobert SG Joe Ingles SF Jae Crowder PG T.J. McConnell F Maxi Kleber PF Mike Muscala,,Kemba Walker,G,2.95%,28.25
46,1365003850,hoop2410,0,348,UTIL James Harden SF Ben Simmons SG Jimmy Butler PG Eric Bledsoe F Luke Kornet G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Kris Dunn,UTIL,2.95%,16
47,1365184471,phillyincanada1,0,347.25,PG Ben Simmons PF Domantas Sabonis SF Jimmy Butler G Khris Middleton UTIL CJ McCollum SG Eric Bledsoe C Ersan Ilyasova F Mike Muscala,,Wilson Chandler,SF,2.78%,18
47,1365344029,mazwa,0,347.25,UTIL James Harden F Ben Simmons SF Jimmy Butler G Eric Bledsoe SG Jeremy Lin PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Stephen Curry,G,2.78%,48.25
47,1365949863,fjbourne,0,347.25,SG James Harden SF Ben Simmons G Donovan Mitchell PG Eric Bledsoe C Luke Kornet F Jonah Bolden UTIL Royce O'Neale PF Mike Muscala,,Lauri Markkanen,F,2.78%,15.5
50,1365632931,rickpz,0,347,UTIL James Harden G Bradley Beal SG Eric Bledsoe PG Malcolm Brogdon SF Thaddeus Young C Brook Lopez PF Ersan Ilyasova F Mike Muscala,,Zach LaVine,UTIL,2.62%,31.75
50,1365988395,revscash,0,347,G James Harden PG Ben Simmons C Domantas Sabonis SG Jimmy Butler F Ersan Ilyasova UTIL Jonah Bolden SF Royce O'Neale PF Mike Muscala,,CJ McCollum,SG,2.62%,44.5
52,1365942475,centaur83,0,346.75,G Ben Simmons SG Donovan Mitchell PF John Collins SF Khris Middleton PG Eric Bledsoe UTIL Joe Ingles F Ersan Ilyasova C Mike Muscala,,Derrick Favors,PF,2.45%,36.25
53,1365904591,Jdizzy007,0,346.25,PG James Harden F Ben Simmons SG Donovan Mitchell G Malcolm Brogdon UTIL Luke Kornet SF Mario Hezonja PF Ersan Ilyasova C Mike Muscala,,Trae Young,UTIL,2.29%,34
54,1365469936,7bushes,0,346,PG Ben Simmons G Donovan Mitchell F John Collins SF Jimmy Butler SG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova UTIL Mike Muscala,,Kevon Looney,PF,2.13%,30.25
55,1365638898,trebelg9,0,345.25,UTIL James Harden C Jusuf Nurkic SG Eric Bledsoe G Malcolm Brogdon F Joe Ingles SF Jae Crowder PG T.J. McConnell PF Ersan Ilyasova,,Damian Lillard,PG,1.96%,46.5
56,1365036012,pdoubled,0,344.75,G James Harden PG Ben Simmons SF Khris Middleton SG Malcolm Brogdon UTIL Joe Ingles F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Nicolas Batum,G,1.96%,16.75
56,1365165996,ehansen1482,0,344.75,SG James Harden PG Ben Simmons SF Khris Middleton G Malcolm Brogdon F Joe Ingles UTIL Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,Ed Davis,C,1.80%,13.25
56,1365307088,kennylogginz,0,344.75,PG Ben Simmons G Bradley Beal UTIL Donovan Mitchell SG Eric Bledsoe PF Thaddeus Young C Brook Lopez SF Jae Crowder F Maxi Kleber,,Klay Thompson,G,1.80%,41.5
59,1365086211,hokierob,0,344.5,SG James Harden G Ben Simmons C Rudy Gobert PG Eric Bledsoe F Luke Kornet UTIL Maxi Kleber SF Royce O'Neale PF Mike Muscala,,P.J. Tucker,PF,1.80%,15
59,1365415813,etphonehome,0,344.5,UTIL James Harden PF Domantas Sabonis G Jimmy Butler SG Malcolm Brogdon C Derrick Favors F Jae Crowder PG T.J. McConnell SF Royce O'Neale,,Furkan Korkmaz,G,1.80%,-0.5
59,1365749343,BigT44,0,344.5,G James Harden UTIL Donovan Mitchell SG Jimmy Butler PG Eric Bledsoe SF Joe Ingles C Ersan Ilyasova F Jonah Bolden PF Mike Muscala,,Evan Turner,UTIL,1.64%,28.25
62,1365567649,fruitypebbles22,0,344.25,PG Ben Simmons C Domantas Sabonis SG Jimmy Butler G D'Angelo Russell F Khris Middleton UTIL Malcolm Brogdon SF Royce O'Neale PF Mike Muscala,,JJ Redick,G,1.64%,27.75
63,1365450361,jaydot773,0,343.75,G Ben Simmons UTIL Donovan Mitchell F John Collins SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova PF Mike Muscala,,Derrick Rose,PG,1.64%,34.75
63,1365757252,mb44731,0,343.75,F Ben Simmons G Donovan Mitchell C John Collins SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon UTIL Ersan Ilyasova PF Mike Muscala,,Ian Mahinmi,C,1.47%,3.25
65,1365730594,otoole11,0,343.25,PG James Harden C Rudy Gobert SG Khris Middleton G Eric Bledsoe UTIL Malcolm Brogdon SF Danuel House Jr. PF Maxi Kleber F Royce O'Neale,,Wendell Carter Jr.,UTIL,1.31%,12.75
66,1365327117,Safeen.Merchant,0,342.75,PG Ben Simmons PF Domantas Sabonis F Jimmy Butler SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon UTIL Kevon Looney C Mike Muscala,,Cedi Osman,SF,1.31%,21.25
67,1365734633,superm123,0,342.5,PG Ben Simmons G Bradley Beal UTIL Rudy Gobert SG Khris Middleton F Joe Ingles C Brook Lopez SF Royce O'Neale PF Mike Muscala,,Kawhi Leonard,SF,1.31%,43.25
67,1365869959,mkdog15,0,342.5,SG Bradley Beal C Jusuf Nurkic UTIL Rudy Gobert PF John Collins G Joe Ingles F Kevin Huerter PG T.J. McConnell SF Royce O'Neale,,Rodions Kurucs,F,1.31%,6.25
67,1365939427,brandongort,0,342.5,PG Ben Simmons F Domantas Sabonis G Jimmy Butler SF Khris Middleton SG Eric Bledsoe UTIL Malcolm Brogdon PF Mario Hezonja C Ersan Ilyasova,,Jeremy Lamb,SF,1.31%,23.75
67,1365980527,Dunksdud3,0,342.5,PG James Harden SG Bradley Beal PF Domantas Sabonis F Otto Porter Jr. G Joe Ingles UTIL Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,Draymond Green,C,1.31%,19.75
71,1365445176,idlove2win,0,342,PG Ben Simmons C Rudy Gobert SG Jimmy Butler SF Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale,,Thomas Bryant,F,1.15%,19.75
71,1365570155,SGG171,0,342,F Ben Simmons C Rudy Gobert G Jimmy Butler SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon PF Ersan Ilyasova UTIL Royce O'Neale,,Emmanuel Mudiay,PG,1.15%,29.5
73,1365191819,CaliBadBoy,0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Trevor Ariza,PF,1.15%,34.75
73,1365241343,nicaragua69,0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Tomas Satoransky,PG,1.15%,54.5
73,1365347324,theOGking_tay,0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,D'Angelo Russell,UTIL,1.15%,47
73,1365381799,gmiante,0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Marvin Williams,PF,0.98%,18.25
73,1365480482,princessJ1,0,341.75,PG James Harden SF Ben Simmons G Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles PF Luke Kornet F Ersan Ilyasova C Mike Muscala,,Brandon Ingram,G,0.98%,22.25
73,1365515900,A-Team,0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Tyreke Evans,UTIL,0.82%,23
73,1365624210,cjm1119,0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,Thon Maker,F,0.82%,2
73,1365972097,dasb0609,0,341.75,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon UTIL Joe Ingles F Luke Kornet PF Ersan Ilyasova C Mike Muscala,,DeAndre' Bembry,SF,0.82%,30.5
81,1365704329,mh-mz,0,341.5,PG James Harden UTIL Ben Simmons SG Eric Bledsoe G Joe Ingles SF Trevor Ariza F Luke Kornet C Ersan Ilyasova PF Mike Muscala,,Kevin Durant,UTIL,0.82%,39
82,1365316311,scalvarado57,0,341.25,UTIL James Harden C Rudy Gobert F Domantas Sabonis PG Eric Bledsoe G Joe Ingles SG Kyle Korver PF Ersan Ilyasova SF Royce O'Neale,,Dewayne Dedmon,C,0.82%,42.5
83,1365298143,DangL96,0,341,G Ben Simmons SG Bradley Beal PG Donovan Mitchell UTIL John Collins SF Joe Ingles F Jae Crowder PF Ersan Ilyasova C Mike Muscala,,Kyle Lowry,UTIL,0.82%,21
83,1365800588,danlf1222,0,341,PG Ben Simmons G Donovan Mitchell C Domantas Sabonis SF Jimmy Butler SG Malcolm Brogdon UTIL Brook Lopez F Kevon Looney PF Ersan Ilyasova,,Bojan Bogdanovic,G,0.82%,22
83,1365961078,ddulohery21,0,341,G Ben Simmons SG Donovan Mitchell F Domantas Sabonis SF Khris Middleton PG Eric Bledsoe UTIL Otto Porter Jr. C Ersan Ilyasova PF Mike Muscala,,Kevin Knox,UTIL,0.82%,19
86,1365276481,adidam123,0,340.75,C Jusuf Nurkic UTIL Rudy Gobert G Donovan Mitchell PG Eric Bledsoe SG Malcolm Brogdon SF Joe Ingles F Derrick Favors PF Mike Muscala,,DeAndre Jordan,C,0.82%,29.25
86,1365361860,Codyson4,0,340.75,C Rudy Gobert G Donovan Mitchell PF Domantas Sabonis SF Jimmy Butler PG Eric Bledsoe SG Malcolm Brogdon UTIL Royce O'Neale F Mike Muscala,,Andre Iguodala,UTIL,0.82%,13.5
86,1365654809,broccoli166,0,340.75,SG James Harden UTIL Rudy Gobert G Donovan Mitchell PG Malcolm Brogdon SF Thaddeus Young C Maxi Kleber PF Ersan Ilyasova F Royce O'Neale,,Cory Joseph,PG,0.65%,11.25
89,1365447686,gr8danser,0,340.5,G Ben Simmons SG Bradley Beal UTIL Donovan Mitchell SF Khris Middleton PG Eric Bledsoe PF Luke Kornet F Evan Turner C Mike Muscala,,Tim Hardaway Jr.,SG,0.65%,25.5
89,1365852467,dpospish,0,340.5,PG James Harden C Domantas Sabonis G Eric Bledsoe SF Otto Porter Jr. SG Malcolm Brogdon UTIL Joe Ingles PF Ersan Ilyasova F Royce O'Neale,,Dario Saric,UTIL,0.65%,6
91,1365192687,curry_burrito,0,340,PG Ben Simmons C Rudy Gobert SG Jimmy Butler SF Khris Middleton G Eric Bledsoe UTIL Joe Ingles PF Ersan Ilyasova F Mike Muscala,,Al-Farouq Aminu,SF,0.65%,22.75
91,1365382437,smushsmush,0,340,UTIL James Harden PG Donovan Mitchell SF Khris Middleton G Malcolm Brogdon SG Joe Ingles F Jae Crowder PF Ersan Ilyasova C Mike Muscala,,Trey Burke,SG,0.65%,17.75
91,1365791647,cdmcnett,0,340,PG Ben Simmons G Bradley Beal SG Donovan Mitchell PF Domantas Sabonis F Khris Middleton SF Kyle Korver UTIL Ersan Ilyasova C Mike Muscala,,Collin Sexton,UTIL,0.65%,28.25
91,1365970160,jedlow,0,340,PG James Harden G Donovan Mitchell SF Khris Middleton SG Malcolm Brogdon F Joe Ingles UTIL Jae Crowder PF Ersan Ilyasova C Mike Muscala,,Joe Harris,G,0.65%,11.75
95,1365077553,rikkidee,0,339.75,SF Ben Simmons UTIL Donovan Mitchell SG Khris Middleton F Serge Ibaka PG Eric Bledsoe G Joe Ingles C Brook Lopez PF Mike Muscala,,Jeff Teague,UTIL,0.49%,30.75
95,1365660433,gairey,0,339.75,PG James Harden G Donovan Mitchell SF Jimmy Butler SG Eric Bledsoe F Noah Vonleh PF Wilson Chandler UTIL Royce O'Neale C Mike Muscala,,Danuel House Jr.,SF,0.49%,29.75
95,1365711295,brbloomy,0,339.75,F Ben Simmons SG Donovan Mitchell G Jimmy Butler UTIL Khris Middleton PG Eric Bledsoe SF Joe Ingles PF Jonah Bolden C Mike Muscala,,Alec Burks,PG,0.49%,34.25
98,1365075659,jprellezo,0,339.5,SG James Harden C Rudy Gobert PG Donovan Mitchell G Malcolm Brogdon F Joe Ingles SF Kyle Korver PF Ersan Ilyasova UTIL Royce O'Neale,,Sterling Brown,SF,0.49%,19.75
99,1365902753,johniiepromo,0,339.25,PG Ben Simmons G Donovan Mitchell F Domantas Sabonis SF Khris Middleton UTIL Malcolm Brogdon SG Joe Ingles PF Ersan Ilyasova C Mike Muscala,,Pat Connaughton,SF,0.49%,0
100,1365397336,LorenzoStax,0,339,G James Harden UTIL Donovan Mitchell SG Eric Bledsoe PG Malcolm Brogdon F Joe Ingles PF Jae Crowder C Luke Kornet SF Royce O'Neale,,Wesley Matthews,G,0.49%,9.5
100,1365871368,Boney10690,0,339,PG James Harden UTIL Ben Simmons SF Jimmy Butler SG Malcolm Brogdon G Collin Sexton F Cedi Osman PF Ersan Ilyasova C Mike Muscala,,DeMarre Carroll,PF,0.49%,12.5
102,1365027866,DyeDyeGentry,0,338.75,F Luka Doncic G Donovan Mitchell SF Jimmy Butler SG Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe PF Ersan Ilyasova C Mike Muscala,,Jeff Green,SF,0.49%,31.25
102,1365371148,ahitspat,0,338.75,F Ben Simmons UTIL Rudy Gobert G Donovan Mitchell SF Jimmy Butler SG Eric Bledsoe C Luke Kornet PG T.J. McConnell PF Mike Muscala,,J.J. Barea,PG,0.49%,32
104,1365475856,smiters,0,338.5,PG James Harden G Donovan Mitchell PF Domantas Sabonis SG Khris Middleton SF Kevin Huerter F Kyle O'Quinn UTIL Maxi Kleber C Mike Muscala,,Fred VanVleet,G,0.49%,24.5
104,1365649930,jcrowlonghorn,0,338.5,PG Ben Simmons UTIL Rudy Gobert G Donovan Mitchell SF Khris Middleton SG Malcolm Brogdon F Joe Ingles PF Ersan Ilyasova C Mike Muscala,,Jabari Parker,PF,0.33%,0
106,1365512809,Bird77,0,338,PG Ben Simmons SG Bradley Beal G Donovan Mitchell SF Khris Middleton PF Thaddeus Young UTIL JJ Redick F Ersan Ilyasova C Mike Muscala,,Cameron Payne,SG,0.33%,28.5
107,1365620604,Pillagingpirate,0,337.75,PG James Harden SG Donovan Mitchell PF Domantas Sabonis G Jimmy Butler UTIL Luke Kornet C Ersan Ilyasova SF Royce O'Neale F Mike Muscala,,Josh Hart,G,0.33%,13.25
108,1365541712,eazye305,0,337.5,PG James Harden G Ben Simmons SG Bradley Beal SF Jeff Green F Kevin Huerter UTIL Ed Davis C Ante Zizic PF Vince Carter,,Michael Beasley,UTIL,0.33%,27.75
109,1365576164,kfalik,0,337.25,G Ben Simmons UTIL Donovan Mitchell SG Jimmy Butler SF Khris Middleton PG Eric Bledsoe F Joe Ingles C Ersan Ilyasova PF Jonah Bolden,,Nazareth Mitrou-Long,PG,0.33%,1.5
110,1365410866,Stillmatic,0,337,PG Ben Simmons C Rudy Gobert SF Jimmy Butler SG Khris Middleton UTIL Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Mike Muscala,,Vince Carter,PF,0.33%,6
111,1365271398,Emrys184,0,336.75,PG James Harden SF Ben Simmons G Khris Middleton SG Eric Bledsoe PF Jae Crowder UTIL Luke Kornet C Ersan Ilyasova F Mike Muscala,,JaVale McGee,UTIL,0.33%,19
111,1365672683,baise085,0,336.75,PG James Harden SF Ben Simmons G Khris Middleton SG Eric Bledsoe PF Jae Crowder UTIL Luke Kornet C Ersan Ilyasova F Mike Muscala,,Kenneth Faried,F,0.33%,10.25
111,1365793344,Wigg3427,0,336.75,SG Bradley Beal PG Donovan Mitchell C Domantas Sabonis SF Jimmy Butler G Khris Middleton UTIL Jae Crowder F Mario Hezonja PF Mike Muscala,,Josh Okogie,SG,0.33%,22
114,1365243398,djt5280,0,336.5,PG James Harden SF Ben Simmons G Khris Middleton F Otto Porter Jr. SG Joe Ingles UTIL Maxi Kleber C Ersan Ilyasova PF Mike Muscala,,Zach Collins,PF,0.33%,19.5
114,1365603739,allinking17,0,336.5,G James Harden PG Ben Simmons SG Khris Middleton SF Otto Porter Jr. UTIL Joe Ingles F Maxi Kleber PF Ersan Ilyasova C Mike Muscala,,Kentavious Caldwell-Pope,SF,0.33%,19.75
116,1365088804,Airtime226,0,336.25,PG Ben Simmons SG Bradley Beal G Luka Doncic SF Jimmy Butler UTIL Serge Ibaka C Maxi Kleber PF Ersan Ilyasova F Mike Muscala,,Harrison Barnes,PF,0.33%,27
117,1365580554,mattg45,0,336,G James Harden F Jimmy Butler SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon UTIL Bobby Portis PF Ersan Ilyasova C Mike Muscala,,Joel Embiid,UTIL,0.33%,0
