Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
10,1365355801,burnsy2323,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Noah Vonleh,F,9.61%,20.75
10,1365421641,dallas1fan21,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Clint Capela,C,8.49%,32.5
10,1365453366,DLTinkham,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Brook Lopez,UTIL,8.34%,32.25
10,1365521144,Mangone,0,365.25,UTIL James Harden SF Ben Simmons SG Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Serge Ibaka,PF,8.31%,27.25
10,1365523906,Rains,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Kyle Korver,G,8.01%,16.5
10,1365534533,tut223,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,John Collins,UTIL,7.45%,41.25
10,1365563421,nigam14,0,365.25,G James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Luka Doncic,SF,6.81%,63
10,1365575034,Jrake,0,365.25,UTIL James Harden SF Ben Simmons SG Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Jeremy Lin,PG,6.55%,12
10,1365575834,ninjatill,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Jordan Clarkson,SG,5.99%,20.25
10,1365612841,MrAgony,0,365.25,G James Harden F Ben Simmons SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova UTIL Royce O'Neale PF Mike Muscala,,Thaddeus Young,F,5.87%,33.5
10,1365736087,sturgman,0,365.25,G James Harden F Ben Simmons UTIL Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon PF Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,Karl-Anthony Towns,UTIL,5.46%,56.75
10,1365747224,49ermikeh,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Austin Rivers,G,5.33%,19.5
10,1365790932,Wulfgar17,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Andrew Wiggins,SG,5.23%,34.5
10,1365805169,cjm1119,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Gerald Green,SF,4.97%,15
10,1365821906,Sloppy_Jo,0,365.25,SG James Harden SF Ben Simmons UTIL Khris Middleton PG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Victor Oladipo,PG,4.95%,34
36,1365142846,Sixers766,0,364.5,SG James Harden PG Ben Simmons G Donovan Mitchell F Jimmy Butler PF Ersan Ilyasova SF Royce O'Neale UTIL Gorgui Dieng C Mike Muscala,,Furkan Korkmaz,SG,4.62%,-0.5
36,1365564027,gravesmaxwell,0,364.5,PG James Harden G Donovan Mitchell C Domantas Sabonis UTIL Eric Bledsoe SG Joe Ingles F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,T.J. McConnell,PG,4.62%,32.75
38,1365233913,cuwelch10,0,362.5,G James Harden PG Ben Simmons SG Donovan Mitchell F Khris Middleton PF Maxi Kleber UTIL Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,Pascal Siakam,PF,4.49%,28
38,1365470974,ckep02,0,362.5,UTIL James Harden PG Ben Simmons G Donovan Mitchell SG Khris Middleton C Maxi Kleber PF Ersan Ilyasova SF Royce O'Neale F Mike Muscala,,Mario Hezonja,F,4.28%,32.5
40,1365371313,trim475,0,362,SF Ben Simmons G Luka Doncic PG Donovan Mitchell F Jimmy Butler SG Eric Bledsoe PF Jae Crowder UTIL Ersan Ilyasova C Mike Muscala,,Jonah Bolden,PF,4.11%,13
40,1365755368,Gantsaid,0,362,F Ben Simmons SG Bradley Beal G Donovan Mitchell SF Khris Middleton PG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova UTIL Royce O'Neale,,Jusuf Nurkic,C,3.98%,51.75
42,1365035895,jbfones,0,361.75,UTIL James Harden SF Ben Simmons SG Jimmy Butler G Eric Bledsoe F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Nicolas Batum,UTIL,3.95%,16.75
42,1365051557,jterry001,0,361.75,SG James Harden SF Ben Simmons F Jimmy Butler PG Eric Bledsoe UTIL Jae Crowder G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Kyle Kuzma,PF,3.90%,24
42,1365180343,tj7775,0,361.75,SG James Harden SF Ben Simmons F Jimmy Butler PG Eric Bledsoe UTIL Jae Crowder G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Ian Mahinmi,C,3.88%,3.25
42,1365271375,aquafinatim,0,361.75,UTIL James Harden SF Ben Simmons SG Jimmy Butler G Eric Bledsoe F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Derrick Rose,G,3.72%,34.75
42,1365695374,campb2an,0,361.75,SG James Harden SF Ben Simmons UTIL Jimmy Butler PG Eric Bledsoe F Jae Crowder G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Lauri Markkanen,PF,3.60%,15.5
42,1365714932,gfoy71,0,361.75,PG James Harden SF Ben Simmons F Jimmy Butler G Eric Bledsoe UTIL Jae Crowder SG T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,P.J. Tucker,PF,3.55%,15
42,1365799365,FLJ5,0,361.75,SG James Harden SF Ben Simmons G Jimmy Butler UTIL Eric Bledsoe F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Kevon Looney,PF,3.49%,30.25
42,1365851954,iampanalo,0,361.75,UTIL James Harden G Ben Simmons SF Jimmy Butler SG Eric Bledsoe F Jae Crowder PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Klay Thompson,G,3.39%,41.5
50,1365163612,eagles5286,0,361.5,G Ben Simmons UTIL Rudy Gobert SG Donovan Mitchell F Domantas Sabonis PG Eric Bledsoe SF Kevin Huerter PF Ersan Ilyasova C Mike Muscala,,Kawhi Leonard,SF,3.29%,43.25
50,1365224517,bucketlist12,0,361.5,SG James Harden SF Ben Simmons PF Domantas Sabonis G Khris Middleton UTIL Mario Hezonja PG T.J. McConnell F Ersan Ilyasova C Mike Muscala,,Stephen Curry,UTIL,3.24%,48.25
52,1365628051,Hunta512,0,361.25,PG James Harden SG Donovan Mitchell F Jimmy Butler UTIL Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Kevin Huerter,UTIL,3.21%,42.75
52,1365717341,Hooshotfeet,0,361.25,SG James Harden PG Ben Simmons G Donovan Mitchell C Brook Lopez UTIL Kevin Huerter PF Luke Kornet SF Royce O'Neale F Mike Muscala,,Bobby Portis,UTIL,3.11%,24
54,1365197918,DetroitFabers,0,361,SG James Harden SF Ben Simmons PG Donovan Mitchell PF Dewayne Dedmon F Jae Crowder UTIL Evan Turner G Tyreke Evans C Mike Muscala,,Kris Dunn,SG,3.09%,16
55,1365107251,bangbang170,0,360.5,PG James Harden F Ben Simmons G Eric Bledsoe SG Malcolm Brogdon SF Joe Ingles PF Jae Crowder C Ersan Ilyasova UTIL Royce O'Neale,,CJ McCollum,SG,3.06%,44.5
55,1365828641,wafdawg,0,360.5,SG James Harden G Ben Simmons PG Eric Bledsoe UTIL Malcolm Brogdon SF Joe Ingles PF Jae Crowder C Ersan Ilyasova F Royce O'Neale,,Kemba Walker,PG,2.86%,28.25
55,1365882191,arabia613,0,360.5,G James Harden SF Ben Simmons PG Eric Bledsoe SG Malcolm Brogdon F Joe Ingles PF Jae Crowder C Ersan Ilyasova UTIL Royce O'Neale,,Ed Davis,UTIL,2.83%,13.25
58,1365841192,tommygb12,0,360,UTIL Ben Simmons G Luka Doncic PG Donovan Mitchell PF Kyle Kuzma SG Eric Bledsoe F Kevin Huerter C Greg Monroe SF Royce O'Neale,,Lonzo Ball,UTIL,2.45%,28.75
59,1365792576,centaur83,0,359.75,G Ben Simmons SG Donovan Mitchell C Domantas Sabonis SF Khris Middleton PG Eric Bledsoe F Joe Ingles UTIL T.J. McConnell PF Mike Muscala,,Kyle Lowry,G,2.35%,21
60,1365224545,mpamaska4,0,359.5,PG James Harden SF Ben Simmons SG Donovan Mitchell G Eric Bledsoe PF Luke Kornet F Ersan Ilyasova UTIL Royce O'Neale C Mike Muscala,,Jeremy Lamb,UTIL,2.32%,23.75
61,1365320252,Dinoucla,0,359,UTIL Ben Simmons C Rudy Gobert PG Donovan Mitchell SF Khris Middleton G Eric Bledsoe SG Joe Ingles F Royce O'Neale PF Mike Muscala,,Evan Turner,SG,2.24%,28.25
61,1365565793,Yappin01,0,359,SG James Harden UTIL Donovan Mitchell PF Domantas Sabonis PG Eric Bledsoe G Joe Ingles F Maxi Kleber C Ersan Ilyasova SF Royce O'Neale,,Wendell Carter Jr.,PF,2.17%,12.75
61,1365586571,jsander6,0,359,SF Ben Simmons C Rudy Gobert SG Donovan Mitchell G Khris Middleton PG Eric Bledsoe F Joe Ingles UTIL Royce O'Neale PF Mike Muscala,,Draymond Green,C,2.17%,19.75
64,1365879181,ramblerob,0,358.75,G Ben Simmons SG Bradley Beal PG Donovan Mitchell PF John Collins F Dewayne Dedmon C Brook Lopez SF Royce O'Neale UTIL Mike Muscala,,Derrick Favors,F,2.14%,36.25
65,1365832890,Baker2kd,0,358.25,G James Harden PG Ben Simmons SG Donovan Mitchell SF Khris Middleton F Maxi Kleber UTIL Cameron Payne C Ersan Ilyasova PF Mike Muscala,,D'Angelo Russell,PG,2.12%,47
66,1365707914,Pallenium,0,358,SG James Harden G Ben Simmons C Serge Ibaka PG Eric Bledsoe PF Trevor Ariza F Mario Hezonja SF Royce O'Neale UTIL Mike Muscala,,Tim Hardaway Jr.,UTIL,2.01%,25.5
67,1365553542,mattmarsh,0,357.75,PG James Harden G Ben Simmons UTIL Donovan Mitchell SG Malcolm Brogdon C Bobby Portis F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Trevor Ariza,PF,2.01%,34.75
68,1365464627,grizzkhalifa901,0,357.5,G James Harden UTIL Donovan Mitchell SF Khris Middleton SG Eric Bledsoe PG Malcolm Brogdon PF Jae Crowder F Royce O'Neale C Mike Muscala,,Trae Young,UTIL,1.89%,34
69,1365468855,SethAuger,0,357.25,F Ben Simmons PG Donovan Mitchell C Domantas Sabonis SG Khris Middleton G Eric Bledsoe UTIL Joe Ingles PF Ersan Ilyasova SF Royce O'Neale,,Zach LaVine,SG,1.81%,31.75
69,1365586451,dpcollects,0,357.25,SF Ben Simmons G Donovan Mitchell PF Domantas Sabonis SG Khris Middleton PG Eric Bledsoe F Joe Ingles C Ersan Ilyasova UTIL Royce O'Neale,,Brandon Ingram,G,1.79%,22.25
71,1365359414,cfnnb9,0,357,PG James Harden SF Ben Simmons SG Jimmy Butler G Malcolm Brogdon UTIL Tomas Satoransky C Ersan Ilyasova F Jonah Bolden PF Mike Muscala,,Dario Saric,PF,1.71%,6
71,1365826751,mdeak311,0,357,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon UTIL Tomas Satoransky PF Ersan Ilyasova F Jonah Bolden C Mike Muscala,,Damian Lillard,PG,1.66%,46.5
73,1365412510,gigoloJoe,0,356.5,G Ben Simmons SG Luka Doncic UTIL Domantas Sabonis SF Jimmy Butler PG Eric Bledsoe C Brook Lopez F Ersan Ilyasova PF Mike Muscala,,Joel Embiid,C,1.63%,0
73,1365700567,gkami24,0,356.5,SG James Harden PG Donovan Mitchell G Trae Young SF Joe Ingles UTIL Tomas Satoransky F Kevin Huerter C Bismack Biyombo PF Maxi Kleber,,DeMarre Carroll,UTIL,1.61%,12.5
75,1365839331,JordoClt,0,356.25,PG James Harden G Ben Simmons C Domantas Sabonis SG Jimmy Butler UTIL Maxi Kleber F Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Rodions Kurucs,F,1.56%,6.25
76,1365118444,j12forheisman,0,356,G James Harden UTIL Donovan Mitchell C Domantas Sabonis SG Eric Bledsoe PG Malcolm Brogdon F Maxi Kleber PF Ersan Ilyasova SF Royce O'Neale,,Emmanuel Mudiay,G,1.53%,29.5
76,1365430487,WickedSmaht68,0,356,PG James Harden G Donovan Mitchell PF Domantas Sabonis SF Joe Ingles SG Tomas Satoransky UTIL Luke Kornet C Ersan Ilyasova F Royce O'Neale,,Jeff Green,F,1.53%,31.25
76,1365524659,Einstagator,0,356,PG Ben Simmons UTIL Bradley Beal G Donovan Mitchell F Jimmy Butler SG Khris Middleton C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,Al-Farouq Aminu,SF,1.50%,22.75
76,1365600624,Zebrahead13,0,356,SG James Harden PG Ben Simmons C Rudy Gobert G Malcolm Brogdon UTIL Alec Burks PF Ersan Ilyasova SF Royce O'Neale F Mike Muscala,,Cedi Osman,SF,1.40%,21.25
76,1365681404,jhegs,0,356,SG James Harden UTIL Donovan Mitchell C Domantas Sabonis PG Eric Bledsoe G Malcolm Brogdon F Maxi Kleber PF Ersan Ilyasova SF Royce O'Neale,,Jeff Teague,PG,1.40%,30.75
76,1365766486,JKirbs,0,356,G Ben Simmons C Rudy Gobert PG Donovan Mitchell F Khris Middleton UTIL Eric Bledsoe SG Malcolm Brogdon SF Royce O'Neale PF Mike Muscala,,Dewayne Dedmon,PF,1.38%,42.5
76,1365834243,njddog21,0,356,UTIL Ben Simmons SG Bradley Beal PG Donovan Mitchell G Jimmy Butler SF Khris Middleton PF Ersan Ilyasova F Royce O'Neale C Mike Muscala,,Tomas Satoransky,G,1.35%,54.5
76,1365861017,markgant007,0,356,PG Ben Simmons G Bradley Beal SG Donovan Mitchell F Jimmy Butler UTIL Khris Middleton PF Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,Wilson Chandler,PF,1.35%,18
76,1365869430,worldof_atlas,0,356,PG Ben Simmons UTIL Bradley Beal G Donovan Mitchell F Jimmy Butler SG Khris Middleton C Ersan Ilyasova SF Royce O'Neale PF Mike Muscala,,DeAndre' Bembry,G,1.35%,30.5
85,1365750288,Cunderwood018,0,355.75,SG James Harden SF Ben Simmons G Donovan Mitchell PG Malcolm Brogdon F Jae Crowder UTIL Evan Turner PF Ersan Ilyasova C Mike Muscala,,Kevin Durant,SF,1.28%,39
86,1365275628,tjmcgee,0,355.5,PG James Harden SF Ben Simmons G Donovan Mitchell SG Jimmy Butler C Ersan Ilyasova F Royce O'Neale UTIL Michael Kidd-Gilchrist PF Mike Muscala,,Harrison Barnes,PF,1.28%,27
86,1365475468,MKEgoat,0,355.5,SF Ben Simmons SG Donovan Mitchell PF Domantas Sabonis G Jimmy Butler PG Eric Bledsoe UTIL Derrick Favors F Ersan Ilyasova C Mike Muscala,,JJ Redick,UTIL,1.22%,27.75
86,1365488950,l800Eddie,0,355.5,UTIL James Harden PG Ben Simmons SG Eric Bledsoe G Malcolm Brogdon SF Joe Ingles F Jae Crowder PF Ersan Ilyasova C Mike Muscala,,Marvin Williams,SF,1.15%,18.25
86,1365589648,LongNutz,0,355.5,SF Ben Simmons SG Donovan Mitchell PF Domantas Sabonis G Jimmy Butler PG Eric Bledsoe UTIL Derrick Favors F Ersan Ilyasova C Mike Muscala,,Zach Collins,PF,1.15%,19.5
90,1365043300,mrgoodseats,0,355.25,UTIL James Harden G Ben Simmons SF Khris Middleton SG Malcolm Brogdon F Joe Ingles PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,DeAndre Jordan,C,1.15%,29.25
90,1365066937,Mocexx,0,355.25,UTIL James Harden PG Ben Simmons SF Khris Middleton G Malcolm Brogdon F Joe Ingles SG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Thomas Bryant,PF,1.12%,19.75
90,1365695290,manonacloud79,0,355.25,G James Harden SG Donovan Mitchell PG Malcolm Brogdon SF Joe Ingles UTIL Tomas Satoransky PF Derrick Favors C Luke Kornet F Royce O'Neale,,Alec Burks,SG,1.12%,34.25
90,1365840071,TheWamboozler,0,355.25,UTIL James Harden SF Ben Simmons SG Khris Middleton PG Malcolm Brogdon F Joe Ingles G T.J. McConnell PF Ersan Ilyasova C Mike Muscala,,Cory Joseph,G,1.10%,11.25
94,1365406077,daledeezy,0,355,SG James Harden UTIL Ben Simmons PG Donovan Mitchell G Malcolm Brogdon C Kevon Looney SF Mario Hezonja PF Kyle O'Quinn F Royce O'Neale,,Danuel House Jr.,F,1.02%,29.75
95,1365234687,devouredbyvermin666,0,354.75,SF Ben Simmons SG Bradley Beal C Domantas Sabonis G Khris Middleton PG Eric Bledsoe PF Derrick Favors F Ersan Ilyasova UTIL Royce O'Neale,,Bojan Bogdanovic,UTIL,0.99%,22
95,1365469813,cedric8,0,354.75,PG James Harden UTIL Ben Simmons PF Pascal Siakam G Eric Bledsoe SG Joe Ingles F Ersan Ilyasova SF Royce O'Neale C Mike Muscala,,Shabazz Napier,G,0.94%,25.5
95,1365647367,YoungLord24,0,354.75,PG James Harden G Donovan Mitchell PF Domantas Sabonis SG Malcolm Brogdon UTIL Dewayne Dedmon SF Jae Crowder C Ersan Ilyasova F Royce O'Neale,,Kevin Knox,F,0.92%,19
95,1365848105,jrbendure829,0,354.75,PG James Harden F Ben Simmons G Donovan Mitchell SG Malcolm Brogdon UTIL Bobby Portis C Maxi Kleber SF Royce O'Neale PF Mike Muscala,,Michael Beasley,F,0.92%,27.75
99,1365055332,mississippimudd,0,354.5,SG James Harden SF Ben Simmons PG Donovan Mitchell G Joe Ingles C Luke Kornet UTIL Kevon Looney F Royce O'Neale PF Mike Muscala,,Taj Gibson,UTIL,0.87%,33.75
99,1365069959,Broseidon13,0,354.5,G James Harden F Ben Simmons SF Jimmy Butler SG Malcolm Brogdon UTIL Brook Lopez PG T.J. McConnell C Ersan Ilyasova PF Mike Muscala,,Sterling Brown,SF,0.82%,19.75
99,1365143648,limaphii,0,354.5,PG James Harden G Ben Simmons SF Jimmy Butler SG Malcolm Brogdon C Brook Lopez UTIL T.J. McConnell F Ersan Ilyasova PF Mike Muscala,,Joe Harris,G,0.77%,11.75
99,1365193244,judgelandis,0,354.5,SG James Harden SF Ben Simmons F Jimmy Butler PG Malcolm Brogdon C Brook Lopez G T.J. McConnell PF Ersan Ilyasova UTIL Mike Muscala,,Wesley Matthews,SG,0.74%,9.5
99,1365742692,53RISEUP,0,354.5,SG James Harden SF Ben Simmons G Jimmy Butler PG Malcolm Brogdon C Brook Lopez UTIL T.J. McConnell F Ersan Ilyasova PF Mike Muscala,,JaVale McGee,C,0.74%,19
104,1365197880,topfizz1,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Tyreke Evans,F,0.71%,23
104,1365376973,echad252,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Collin Sexton,G,0.71%,28.25
104,1365379794,CORKNUTZ69,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Thon Maker,PF,0.66%,2
104,1365500663,sbolen15,0,354.25,G Ben Simmons UTIL Donovan Mitchell C Domantas Sabonis SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale,,Fred VanVleet,PG,0.64%,24.5
104,1365526388,JBala,0,354.25,G Ben Simmons UTIL Donovan Mitchell C Domantas Sabonis SF Khris Middleton PG Eric Bledsoe SG Malcolm Brogdon PF Ersan Ilyasova F Royce O'Neale,,George Hill,G,0.64%,0.25
104,1365627953,KEISDEON,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Andre Iguodala,SF,0.64%,13.5
104,1365695874,BigR3D210,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Jarrett Allen,C,0.61%,30
104,1365724759,scottybrookens,0,354.25,UTIL Ben Simmons PG Donovan Mitchell PF Domantas Sabonis SF Khris Middleton SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Seth Curry,G,0.61%,8.75
104,1365829213,StarkBailey,0,354.25,F Ben Simmons G Bradley Beal PG Donovan Mitchell SG Khris Middleton SF Joe Ingles C Brook Lopez PF Mario Hezonja UTIL Mike Muscala,,Landry Shamet,G,0.61%,9.25
104,1365860157,EnjoyingvF,0,354.25,SF Ben Simmons UTIL Donovan Mitchell PF Domantas Sabonis SG Khris Middleton G Eric Bledsoe PG Malcolm Brogdon C Ersan Ilyasova F Royce O'Neale,,Malik Monk,G,0.61%,14.75
114,1365297247,leib0039,0,354,PG James Harden G Donovan Mitchell SF Jimmy Butler SG Malcolm Brogdon F Thaddeus Young PF Mario Hezonja UTIL Royce O'Neale C Mike Muscala,,Kenneth Faried,UTIL,0.59%,10.25
114,1365674805,snapchatking,0,354,G James Harden SG Donovan Mitchell PF Domantas Sabonis PG Eric Bledsoe SF Joe Ingles UTIL Maxi Kleber F Ersan Ilyasova C Mike Muscala,,Josh Hart,SG,0.59%,13.25
114,1365767061,ripsewell,0,354,PG James Harden G Ben Simmons C Rudy Gobert SG Eric Bledsoe F Jae Crowder UTIL Wilson Chandler SF Royce O'Neale PF Mike Muscala,,J.J. Barea,PG,0.56%,32
114,1365823325,Mccrackin34,0,354,SF Ben Simmons PG Donovan Mitchell PF John Collins SG Malcolm Brogdon F Thaddeus Young G Tomas Satoransky C Brook Lopez UTIL Mario Hezonja,,D.J. Wilson,UTIL,0.54%,12.75
