Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
36,1362499028,ThePrinceOfDarkness,0,263.5,UTIL Kawhi Leonard SF Ben Simmons G De'Aaron Fox C Tristan Thompson F Larry Nance Jr. PG Collin Sexton PF Dario Saric SG Furkan Korkmaz,,Larry Nance Jr.,PF,5.00%,4.75
37,1362163595,moklovin (3/3),0,262.5,SF Kawhi Leonard SG Bradley Beal UTIL Deandre Ayton C Hassan Whiteside PF Jerami Grant G Josh Okogie F Kelly Oubre Jr. PG Malik Beasley,,Trae Young,PG,5.00%,34.25
38,1361904111,tastefultides (1/3),0.54,259.75,G Russell Westbrook UTIL De'Aaron Fox SF T.J. Warren SG Bogdan Bogdanovic C Enes Kanter F Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Richaun Holmes,C,5.00%,30
38,1362518055,Kmilk2,0.54,259.75,PG Russell Westbrook C Joel Embiid SG Bogdan Bogdanovic UTIL Enes Kanter SF Josh Jackson G De'Anthony Melton F Dario Saric PF Kyle O'Quinn,,Serge Ibaka,C,5.00%,27.5
40,1361884554,golions85 (2/2),4.27,259,G Kemba Walker PG Kyle Lowry SF Jimmy Butler F John Collins UTIL Jamal Murray PF Josh Jackson SG Jeremy Lin C Jonas Jerebko,,Marvin Williams,UTIL,5.00%,29
40,1362087249,Awesemo (1/3),0,259,PG Ben Simmons SG Bradley Beal UTIL Pascal Siakam C Serge Ibaka SF Trevor Ariza PF Josh Jackson G Jeremy Lin F Dario Saric,,Kelly Oubre Jr.,F,4.00%,46.75
42,1361916079,MakeItRain84,0,258.5,PG Russell Westbrook UTIL De'Aaron Fox C Willie Cauley-Stein SG Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson PF Jerami Grant G De'Anthony Melton,,Vince Carter,F,4.00%,8.75
43,1362114350,bcalicore,3.73,258.25,PG Russell Westbrook F Paul George SF T.J. Warren PF Nemanja Bjelica C Guillermo Hernangómez UTIL De'Anthony Melton SG Jeremy Lin G Cory Joseph,,Mario Hezonja,F,4.00%,29.25
44,1361955629,7bushes,0,257.75,UTIL Russell Westbrook C Deandre Ayton PF Domantas Sabonis F Bogdan Bogdanovic SF Nemanja Bjelica G De'Anthony Melton SG Jeremy Lin PG Malik Beasley,,Tristan Thompson,C,4.00%,42.75
44,1362406637,brpunkrmax,0,257.75,C Joel Embiid SG Bradley Beal F Andrew Wiggins G Bogdan Bogdanovic SF Otto Porter Jr. UTIL Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,DeAndre' Bembry,UTIL,3.00%,33
46,1362044067,gentlaw2 (1/2),0.54,256,G Russell Westbrook F T.J. Warren SG Klay Thompson PG Jeff Teague SF Bogdan Bogdanovic C Bam Adebayo UTIL Jeremy Lin PF Kyle O'Quinn,,Josh Richardson,SF,3.00%,25.5
47,1361913355,tastefultides (3/3),0,253.5,G Russell Westbrook UTIL Hassan Whiteside C Willie Cauley-Stein SG Bogdan Bogdanovic PF Otto Porter Jr. F Nemanja Bjelica SF Josh Jackson PG De'Anthony Melton,,Delon Wright,PG,3.00%,16.75
48,1362306775,grip1king (1/2),0.54,251.75,C Joel Embiid PG De'Aaron Fox PF Pascal Siakam G Jamal Murray SF Bogdan Bogdanovic F Josh Jackson SG T.J. McConnell UTIL Mario Hezonja,,Jerami Grant,PF,3.00%,16.25
49,1362135483,giantsquid,3.73,251.25,G Russell Westbrook UTIL Joel Embiid F Nemanja Bjelica SF Josh Jackson PF Jerami Grant C Guillermo Hernangómez PG De'Anthony Melton SG Jeremy Lin,,T.J. McConnell,PG,3.00%,24
50,1361904168,itsabucslife1 (2/3),0,251,C Deandre Ayton F Domantas Sabonis PG De'Aaron Fox SF T.J. Warren UTIL Willie Cauley-Stein SG Bogdan Bogdanovic G De'Anthony Melton PF Kyle O'Quinn,,Cory Joseph,G,3.00%,24
51,1362493485,pgavett (2/2),0,250.75,UTIL Russell Westbrook C Deandre Ayton F Domantas Sabonis G Jeff Teague SF Josh Jackson PG De'Anthony Melton SG Malik Beasley PF Kyle O'Quinn,,Nikola Jokic,C,3.00%,63.25
52,1362192843,ebor1973 (2/2),8.54,250.25,UTIL Kemba Walker PG Victor Oladipo SF T.J. Warren SG Lou Williams C Enes Kanter PF Josh Jackson G T.J. McConnell F Kevon Looney,,Kawhi Leonard,SF,3.00%,60
53,1362123866,JoeBucksSafeWord,0,248.5,PG Russell Westbrook G Victor Oladipo SF T.J. Warren C Tristan Thompson F Otto Porter Jr. SG Alec Burks UTIL Richaun Holmes PF Kyle O'Quinn,,Monte Morris,PG,3.00%,9
54,1362243466,chess_is_ok (1/3),3.73,248.25,PG Victor Oladipo G De'Aaron Fox SG Jamal Murray UTIL Willie Cauley-Stein F Bogdan Bogdanovic C Tristan Thompson PF Marvin Williams SF Josh Okogie,,Quinn Cook,UTIL,3.00%,15
55,1362498414,CSURAM88,0,247.75,C Joel Embiid G De'Aaron Fox UTIL Willie Cauley-Stein F Bogdan Bogdanovic SF Nemanja Bjelica SG Fred VanVleet PF Josh Jackson PG De'Anthony Melton,,Kyle Lowry,PG,2.00%,37.5
56,1362081771,mrgoodseats (1/3),4.27,246.5,PG Russell Westbrook C Joel Embiid SG Bogdan Bogdanovic PF Nemanja Bjelica SF Josh Jackson UTIL Guillermo Hernangómez G De'Anthony Melton F Mario Hezonja,,Jonas Jerebko,C,2.00%,15.25
57,1362408353,atk10,4.27,245.75,PG Russell Westbrook C Nikola Jokic F Draymond Green SF Bogdan Bogdanovic UTIL Bismack Biyombo G Jeremy Lin SG Malik Beasley PF Kyle O'Quinn,,Draymond Green,F,2.00%,35.75
57,1362200817,Kobe4MVP (1/3),0,245.75,C Joel Embiid G De'Aaron Fox F Andrew Wiggins PF Larry Nance Jr. SF Otto Porter Jr. UTIL Nemanja Bjelica PG Fred VanVleet SG Jeremy Lin,,Mikal Bridges,SF,2.00%,15.5
57,1362255682,EmpireMaker2,0,245.75,PG Russell Westbrook C Joel Embiid SF Bogdan Bogdanovic F Nemanja Bjelica UTIL Josh Jackson G De'Anthony Melton SG Jeremy Lin PF Kyle O'Quinn,,Kevon Looney,F,2.00%,23.5
60,1362216413,twomindsbluff (2/2),0,245.25,PG Russell Westbrook C Deandre Ayton G De'Aaron Fox SG Bogdan Bogdanovic SF Otto Porter Jr. PF Josh Jackson UTIL Ian Mahinmi F Kyle O'Quinn,,Kevin Durant,UTIL,2.00%,41.25
61,1361904176,itsabucslife1 (3/3),0,244.75,C Joel Embiid G De'Aaron Fox F T.J. Warren UTIL Willie Cauley-Stein SG Bogdan Bogdanovic SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Pascal Siakam,UTIL,2.00%,33.5
61,1362017938,Makisupa (1/2),0,244.75,C Joel Embiid G De'Aaron Fox F T.J. Warren UTIL Willie Cauley-Stein SG Bogdan Bogdanovic SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Trevor Ariza,SF,2.00%,20.75
63,1362087250,Awesemo (2/3),0,244.5,SG Bradley Beal PF Domantas Sabonis F T.J. Warren C Serge Ibaka G Bogdan Bogdanovic PG Fred VanVleet SF Josh Jackson UTIL Jeremy Lin,,Buddy Hield,G,2.00%,23
64,1361898862,itsabucslife1 (1/3),0,243.75,C Joel Embiid G De'Aaron Fox F T.J. Warren UTIL Willie Cauley-Stein SG Bogdan Bogdanovic SF Josh Jackson PG Jeremy Lin PF Kyle O'Quinn,,Josh Okogie,G,2.00%,14.25
65,1361968750,pgavett (1/2),0,240.75,SF Paul George C Deandre Ayton G Jeff Teague UTIL Willie Cauley-Stein SG Bogdan Bogdanovic F Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Tobias Harris,PF,2.00%,31.75
66,1362203858,cheddabisque (1/3),7.46,240,C Karl-Anthony Towns PF Tobias Harris UTIL De'Aaron Fox SF Bogdan Bogdanovic SG Dwyane Wade G Fred VanVleet F Nicolas Batum PG Jeremy Lin,,Lou Williams,SG,2.00%,50.25
66,1361905106,donkosaurus (1/2),0,240,PG Russell Westbrook SG Victor Oladipo C Willie Cauley-Stein UTIL Bogdan Bogdanovic SF Otto Porter Jr. F Josh Jackson G De'Anthony Melton PF Kyle O'Quinn,,Nicolas Batum,F,2.00%,27.5
68,1361909666,gosixersgo76 (1/2),4.27,239.75,C Joel Embiid G De'Aaron Fox SF T.J. Warren PF John Collins F Bogdan Bogdanovic UTIL Guillermo Hernangómez PG De'Anthony Melton SG Trey Burke,,Cedi Osman,SF,2.00%,23
69,1361898025,youdacao (3/3),0,238.75,G Russell Westbrook C Hassan Whiteside SG Josh Richardson F Bogdan Bogdanovic SF Otto Porter Jr. UTIL Nemanja Bjelica PF Josh Jackson PG De'Anthony Melton,,Montrezl Harrell,F,2.00%,48
70,1361943816,pianoclub (2/3),0.54,238,UTIL Russell Westbrook C Joel Embiid PF Larry Nance Jr. G Fred VanVleet PG Alec Burks SF Mikal Bridges SG Jeremy Lin F Kevon Looney,,Bismack Biyombo,UTIL,2.00%,13
70,1362439416,jliberto,0,238,C Joel Embiid PG Victor Oladipo PF Domantas Sabonis UTIL John Collins SF Josh Jackson G Jeremy Lin SG Malik Beasley F Kyle O'Quinn,,Dewayne Dedmon,PF,1.00%,23.25
70,1362440052,tommygunz829,0,238,C Joel Embiid SG Bradley Beal UTIL Deandre Ayton SF Otto Porter Jr. F Josh Jackson PG Jeremy Lin G Furkan Korkmaz PF Kyle O'Quinn,,Paul Millsap,F,1.00%,32.75
73,1361877641,golions85 (1/2),0,237.5,C Karl-Anthony Towns SG Jimmy Butler PG Jamal Murray F Paul Millsap PF Larry Nance Jr. SF Josh Jackson UTIL DeAndre' Bembry G Jeremy Lin,,Tyreke Evans,SF,1.00%,5.75
74,1362313620,rddjr22,4.27,236.5,C Joel Embiid SF Ben Simmons PG De'Aaron Fox F Bogdan Bogdanovic PF Josh Jackson UTIL Guillermo Hernangómez SG Jeremy Lin G Trey Burke,,Damyean Dotson,F,1.00%,6.75
75,1362081772,mrgoodseats (2/3),0.54,236,C Joel Embiid UTIL Deandre Ayton G De'Aaron Fox F Bogdan Bogdanovic PF Nemanja Bjelica SF Josh Jackson PG De'Anthony Melton SG Trey Burke,,Torrey Craig,SG,1.00%,39.5
76,1362514324,wiggmosis,3.73,235.25,PF Paul George G De'Aaron Fox F John Collins UTIL Hassan Whiteside SG Bogdan Bogdanovic SF Josh Jackson C Guillermo Hernangómez PG Malik Beasley,,Klay Thompson,SG,1.00%,56.5
76,1362107086,timmyp,0,235.25,F Jimmy Butler C Domantas Sabonis G Buddy Hield PG De'Aaron Fox SG Josh Richardson UTIL Nemanja Bjelica SF Josh Jackson PF Dario Saric,,Bam Adebayo,C,1.00%,21.5
78,1361891308,Heibs22,4.81,233.5,PG Russell Westbrook C Deandre Ayton G De'Aaron Fox PF T.J. Warren SF Josh Jackson UTIL Guillermo Hernangómez SG Trey Burke F Damyean Dotson,,Tomas Satoransky,UTIL,1.00%,17
79,1362243467,chess_is_ok (2/3),3.73,233,PG Victor Oladipo F Buddy Hield G De'Aaron Fox C Willie Cauley-Stein SG Bogdan Bogdanovic SF Nemanja Bjelica PF Marvin Williams UTIL De'Anthony Melton,,Andre Iguodala,F,1.00%,20
80,1361898024,youdacao (2/3),0,231.5,G Russell Westbrook C Domantas Sabonis UTIL Hassan Whiteside SF Josh Richardson F Bogdan Bogdanovic PF Josh Jackson SG Norman Powell PG Delon Wright,,Daniel Hamilton,SF,1.00%,14.75
81,1362087251,Awesemo (3/3),0,231.25,C Karl-Anthony Towns G Jimmy Butler UTIL T.J. Warren SF Trevor Ariza F Nemanja Bjelica PF Josh Jackson SG Alec Burks PG Jeremy Lin,,Taj Gibson,F,1.00%,17.75
82,1362378558,wilson1 (2/2),0,230,C Joel Embiid SG Bradley Beal UTIL Willie Cauley-Stein G Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Dwyane Wade,SG,1.00%,28.25
83,1361823325,hoop2410,0,229.75,C Joel Embiid UTIL Deandre Ayton PG De'Aaron Fox SG Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson G De'Anthony Melton PF Kyle O'Quinn,,Marcin Gortat,C,1.00%,15
83,1362013171,wakeywakey,0,229.75,C Joel Embiid UTIL Deandre Ayton PG De'Aaron Fox SG Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson G De'Anthony Melton PF Kyle O'Quinn,,Ian Mahinmi,UTIL,1.00%,31.25
83,1362515116,Makisupa (2/2),0,229.75,C Joel Embiid UTIL Deandre Ayton G De'Aaron Fox SG Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Harry Giles,F,1.00%,15
86,1362050920,mikedallal,0,228.25,C Joel Embiid SG Jimmy Butler F Domantas Sabonis SF Otto Porter Jr. UTIL Tomas Satoransky PF Josh Jackson PG T.J. McConnell G Furkan Korkmaz,,Jeff Green,F,1.00%,20.75
87,1362497315,vassa,3.73,226,C Joel Embiid SF Paul George PF Nemanja Bjelica F Jeff Green SG Fred VanVleet G DeAndre' Bembry UTIL Bismack Biyombo PG De'Anthony Melton,,Collin Sexton,PG,1.00%,19.75
88,1361871632,Joelexa7,0,225,G Russell Westbrook C Joel Embiid SG Bogdan Bogdanovic F Otto Porter Jr. SF Josh Jackson PG De'Anthony Melton UTIL Malik Beasley PF Kyle O'Quinn,,,
89,1361905149,donkosaurus (2/2),0,222,PG Russell Westbrook C Joel Embiid UTIL Bogdan Bogdanovic SF Otto Porter Jr. F Josh Jackson G De'Anthony Melton SG Norman Powell PF Kyle O'Quinn,,,
90,1362468051,ryanmax (1/2),3.73,219.75,SG Bradley Beal C Deandre Ayton PG De'Aaron Fox F T.J. Warren G Bogdan Bogdanovic SF Josh Jackson UTIL Guillermo Hernangómez PF Kyle O'Quinn,,,
91,1361896447,TeeJayOrTj,3.73,218.5,G Kemba Walker UTIL Deandre Ayton PG De'Aaron Fox C Willie Cauley-Stein SG Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson PF Kyle O'Quinn,,,
91,1362178066,fantasyfever (2/2),0,218.5,PG Russell Westbrook C Karl-Anthony Towns SF Bogdan Bogdanovic F Nemanja Bjelica PF Josh Jackson SG Mikal Bridges UTIL De'Anthony Melton G Monte Morris,,,
93,1362081773,mrgoodseats (3/3),3.73,217.25,C Joel Embiid SG Bradley Beal G De'Aaron Fox F Bogdan Bogdanovic PF Nemanja Bjelica UTIL Guillermo Hernangómez PG De'Anthony Melton SF Vince Carter,,,
94,1362063850,gotj,0,217,UTIL Ben Simmons PG Kyle Lowry SG Jamal Murray C Hassan Whiteside G Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson PF Kyle O'Quinn,,,
95,1361913345,tastefultides (2/3),3.73,214.25,F Paul George G Kemba Walker UTIL Domantas Sabonis C Willie Cauley-Stein SG Bogdan Bogdanovic SF Furkan Korkmaz PG Delon Wright PF Kyle O'Quinn,,,
96,1362240065,shanksalot,0,204,C Joel Embiid PF Domantas Sabonis G De'Aaron Fox F T.J. Warren PG Jeff Teague SG Norman Powell UTIL Monte Morris SF Vince Carter,,,
97,1362476916,ryanmax (2/2),8,203.5,PG Russell Westbrook C Joel Embiid G Kemba Walker SF Marvin Williams SG Norman Powell PF Kyle O'Quinn F Harry Giles UTIL Quinn Cook,,,
98,1362272138,gentlaw2 (2/2),3.73,202.25,C Joel Embiid G Kemba Walker UTIL Deandre Ayton PG De'Aaron Fox F Furkan Korkmaz SF Norman Powell SG Malik Beasley PF Kyle O'Quinn,,,
99,1361984117,ShortMyOwnTeam,7.46,196,SF Paul George PG Kemba Walker UTIL Deandre Ayton G De'Aaron Fox C Guillermo Hernangómez F Norman Powell SG Delon Wright PF Kyle O'Quinn,,,
100,1362048726,Ebone17,3.73,192.5,G Kemba Walker SG Victor Oladipo C Hassan Whiteside PG Jeff Teague F Bogdan Bogdanovic PF Otto Porter Jr. SF Josh Jackson UTIL Vince Carter,,,
