Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27,1362197672,cheddabisque (2/50),1.92,317.75,PG Russell Westbrook PF John Collins C Hassan Whiteside F Andrew Wiggins G Bogdan Bogdanovic UTIL Nicolas Batum SF DeAndre' Bembry SG Jeremy Lin,,Jamal Murray,SG,6.71%,34
27,1362570000,moony1699 (3/5),0,317.75,C Nikola Jokic PF Domantas Sabonis UTIL T.J. Warren PG Jeff Teague SG Andrew Wiggins SF Josh Jackson G Jeremy Lin F Dario Saric,,Ben Simmons,PG,6.11%,41.75
30,1361883162,ChipotleAddict (29/50),1.92,316.75,PG Russell Westbrook C Deandre Ayton UTIL De'Aaron Fox F Montrezl Harrell SF Josh Jackson G De'Anthony Melton SG Jeremy Lin PF Kevon Looney,,Victor Oladipo,G,5.87%,28.5
30,1362130838,mazwa (12/50),0,316.75,UTIL Russell Westbrook PF Kawhi Leonard SF Andrew Wiggins G Fred VanVleet F Josh Jackson PG Alec Burks C Alex Len SG Jeremy Lin,,Kemba Walker,PG,5.69%,27.5
32,1361972184,jkin6 (1/3),0,314.75,F Kawhi Leonard G Bradley Beal PF John Collins SF Thaddeus Young SG Bojan Bogdanovic PG Alec Burks UTIL De'Anthony Melton C Kevon Looney,,Larry Nance Jr.,PF,5.69%,4.75
32,1362047084,bric75 (8/20),0,314.75,G Russell Westbrook PG Jamal Murray C Willie Cauley-Stein SG Andrew Wiggins UTIL Bogdan Bogdanovic SF Jeff Green PF Josh Jackson F Kelly Oubre Jr.,,Kawhi Leonard,SF,5.63%,60
34,1362125760,ragingphilip (17/50),0,314.5,UTIL Russell Westbrook SF Kawhi Leonard PF Domantas Sabonis C Willie Cauley-Stein G De'Anthony Melton SG Jeremy Lin PG Malik Beasley F Richaun Holmes,,Marvin Williams,SF,5.39%,29
34,1362197684,cheddabisque (14/50),0,314.5,SG Bradley Beal PF Domantas Sabonis UTIL Klay Thompson C Hassan Whiteside G Andrew Wiggins F Nemanja Bjelica SF Josh Jackson PG Jeremy Lin,,Jerami Grant,PF,5.03%,16.25
34,1362639950,papagates (44/50),0,314.5,C Karl-Anthony Towns UTIL Deandre Ayton PF Domantas Sabonis SG Andrew Wiggins F Bogdan Bogdanovic G De'Anthony Melton PG Jeremy Lin SF Kelly Oubre Jr.,,Josh Okogie,SF,4.91%,14.25
37,1361893456,petteytheft89 (26/50),0,313.75,F Paul George SG Jamal Murray C Hassan Whiteside UTIL Willie Cauley-Stein SF Andrew Wiggins PG Trae Young G De'Anthony Melton PF Dario Saric,,Kelly Oubre Jr.,F,4.85%,46.75
37,1362279302,tammytaylor58,0,313.75,SF Kawhi Leonard PG Kyle Lowry C John Collins PF Pascal Siakam G Trae Young F Josh Jackson UTIL De'Anthony Melton SG Jeremy Lin,,Tristan Thompson,C,4.73%,42.75
39,1361863177,rivrsurvivor,0,313.25,PG Russell Westbrook C Deandre Ayton UTIL Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson SG Jeremy Lin G Cory Joseph,,Norman Powell,SF,4.73%,9.25
40,1362076072,fjbourne (11/13),1.92,313,PG Russell Westbrook SF Kawhi Leonard C Willie Cauley-Stein SG Andrew Wiggins F Josh Jackson UTIL Guillermo Hernangómez G De'Anthony Melton PF Kyle O'Quinn,,Kevon Looney,F,4.55%,23.5
41,1362047081,bric75 (5/20),0,312.75,PG Russell Westbrook UTIL Deandre Ayton C Willie Cauley-Stein F Andrew Wiggins SF Jeff Green PF Josh Jackson G DeAndre' Bembry SG Furkan Korkmaz,,DeAndre' Bembry,G,4.55%,33
42,1361883142,ChipotleAddict (9/50),0,312.5,UTIL Russell Westbrook SF Paul George C Willie Cauley-Stein G Andrew Wiggins F Josh Jackson PG Jeremy Lin SG Furkan Korkmaz PF Jonas Jerebko,,Montrezl Harrell,F,4.55%,49.25
43,1361815774,EmileHeskey (1/10),0,311.75,PG Russell Westbrook UTIL De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Nemanja Bjelica SG Fred VanVleet PF Josh Jackson G De'Anthony Melton,,Trey Burke,SG,4.25%,12.75
43,1362047087,bric75 (11/20),0,311.75,PF Kawhi Leonard SG Jamal Murray C Willie Cauley-Stein G Andrew Wiggins F Bogdan Bogdanovic SF Trevor Ariza UTIL Enes Kanter PG Jeremy Lin,,Jeff Teague,PG,4.25%,27
43,1362481279,ScottFantasy,0,311.75,F Kawhi Leonard G Ben Simmons PG De'Aaron Fox C Willie Cauley-Stein SF Josh Jackson SG Alec Burks UTIL De'Anthony Melton PF Dario Saric,,Tobias Harris,UTIL,4.25%,36.5
46,1362163413,moklovin (14/20),1.92,311.5,PF Paul George C Deandre Ayton G De'Aaron Fox F Montrezl Harrell SF Andrew Wiggins SG Fred VanVleet PG De'Anthony Melton UTIL Quinn Cook,,Richaun Holmes,C,4.25%,30
47,1361831309,shawnzhan (11/50),0,311,PG Russell Westbrook C Deandre Ayton UTIL De'Aaron Fox SF Andrew Wiggins SG Fred VanVleet PF Josh Jackson G De'Anthony Melton F Jonas Jerebko,,Nikola Jokic,C,4.19%,63.25
48,1362639952,papagates (46/50),1.92,310.25,C Karl-Anthony Towns G De'Aaron Fox UTIL Willie Cauley-Stein F Montrezl Harrell SG Andrew Wiggins SF Josh Jackson PF Jerami Grant PG Jeremy Lin,,Dario Saric,PF,4.13%,28.75
48,1362430530,babyregg3200,0,310.25,PG Russell Westbrook C Joel Embiid SG Andrew Wiggins SF Josh Jackson G Alec Burks F Mikal Bridges UTIL De'Anthony Melton PF Dario Saric,,Monte Morris,G,3.83%,9
50,1362551440,EmileHeskey (4/10),0,310,PG Russell Westbrook PF Domantas Sabonis C Hassan Whiteside UTIL Willie Cauley-Stein SG Andrew Wiggins SF Josh Jackson G De'Anthony Melton F Kyle O'Quinn,,Daniel Hamilton,SG,3.83%,14.75
51,1362275025,Blomo3221 (2/2),1.92,309.75,C Deandre Ayton PG De'Aaron Fox F T.J. Warren PF Montrezl Harrell SF Andrew Wiggins SG Bogdan Bogdanovic UTIL Josh Jackson G De'Anthony Melton,,Serge Ibaka,PF,3.83%,27.5
51,1362087211,Awesemo (17/50),0,309.75,SF Ben Simmons G Bradley Beal PF John Collins C Hassan Whiteside F Andrew Wiggins PG T.J. McConnell UTIL Jeremy Lin SG Furkan Korkmaz,,Kyle Lowry,G,3.77%,37.5
53,1362616509,papagates (34/50),0,309,SG Bradley Beal C Deandre Ayton PF Domantas Sabonis G De'Aaron Fox UTIL Enes Kanter F Josh Jackson PG Jeremy Lin SF Kelly Oubre Jr.,,Mikal Bridges,SG,3.71%,15.5
54,1362087216,Awesemo (22/50),1.92,308.5,G Bradley Beal PG Kemba Walker PF John Collins C Willie Cauley-Stein SF Andrew Wiggins F Josh Jackson UTIL Jeremy Lin SG Furkan Korkmaz,,Mario Hezonja,F,3.59%,31.25
54,1362639949,papagates (43/50),1.92,308.5,G Russell Westbrook C Karl-Anthony Towns SF Andrew Wiggins SG Fred VanVleet PF Josh Jackson UTIL Guillermo Hernangómez PG Jeremy Lin F Kelly Oubre Jr.,,Kevin Durant,PF,3.54%,41.25
56,1362268675,papagates (24/50),0,308,C Deandre Ayton PF Domantas Sabonis G De'Aaron Fox SF Andrew Wiggins PG Trae Young UTIL Enes Kanter SG Fred VanVleet F Josh Jackson,,Cory Joseph,G,3.24%,24
57,1362115955,srn828,1.92,307.75,UTIL Russell Westbrook F Paul George SF Andrew Wiggins PG Fred VanVleet PF Josh Jackson C Guillermo Hernangómez G De'Anthony Melton SG Jeremy Lin,,Emmanuel Mudiay,UTIL,3.18%,16
57,1361831318,shawnzhan (20/50),0,307.75,PG Russell Westbrook C Hassan Whiteside UTIL Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic SG Fred VanVleet PF Josh Jackson G De'Anthony Melton,,Vince Carter,SF,3.12%,8.75
57,1361831339,shawnzhan (41/50),0,307.75,PG Russell Westbrook UTIL Deandre Ayton G De'Aaron Fox C Willie Cauley-Stein PF Josh Jackson SF Josh Okogie SG Jeremy Lin F Kelly Oubre Jr.,,Buddy Hield,SG,3.00%,23
57,1361872140,youdacao (4/50),0,307.75,PG Russell Westbrook PF Domantas Sabonis UTIL Willie Cauley-Stein SG Andrew Wiggins F Bogdan Bogdanovic SF Otto Porter Jr. G De'Anthony Melton C Richaun Holmes,,Jeff Green,SF,2.88%,20.75
61,1362378599,tj2312,1.92,307.5,UTIL Deandre Ayton F Tobias Harris SG Klay Thompson PF Thomas Bryant G Andrew Wiggins SF Otto Porter Jr. C Enes Kanter PG Jeremy Lin,,Jimmy Butler,G,2.64%,33.75
62,1362392835,fantasyflop23 (1/2),1.92,307,G De'Aaron Fox SF T.J. Warren PG Jamal Murray C Willie Cauley-Stein UTIL Montrezl Harrell SG Andrew Wiggins PF Otto Porter Jr. F Josh Jackson,,Pascal Siakam,F,2.58%,33.5
62,1362125770,ragingphilip (27/50),0,307,UTIL Russell Westbrook PF Kawhi Leonard G Jamal Murray C Enes Kanter SF Josh Jackson PG Collin Sexton SG Jeremy Lin F Richaun Holmes,,Delon Wright,PG,2.58%,16.75
62,1362268679,papagates (28/50),0,307,C Karl-Anthony Towns SF Ben Simmons UTIL Willie Cauley-Stein F Andrew Wiggins SG Fred VanVleet PF Josh Jackson G De'Anthony Melton PG Jeremy Lin,,Cedi Osman,SF,2.46%,23
65,1362197671,cheddabisque (1/50),0,306.75,G Russell Westbrook C Hassan Whiteside UTIL Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic SG Fred VanVleet PF Josh Jackson PG Jeremy Lin,,Jonas Jerebko,F,2.40%,15.25
66,1362125746,ragingphilip (3/50),0,306.5,UTIL Russell Westbrook SF Kawhi Leonard PF Domantas Sabonis C Enes Kanter PG Alec Burks G Jeremy Lin SG Malik Beasley F Richaun Holmes,,Josh Richardson,G,2.40%,25.5
66,1362125782,ragingphilip (39/50),0,306.5,UTIL Russell Westbrook SF Kawhi Leonard PF Domantas Sabonis C Enes Kanter SG Alec Burks G Jeremy Lin PG Malik Beasley F Richaun Holmes,,Trevor Ariza,SF,2.34%,20.75
68,1361831333,shawnzhan (35/50),1.92,306,C Joel Embiid UTIL Deandre Ayton F Montrezl Harrell SF Andrew Wiggins G Bogdan Bogdanovic PF Josh Jackson PG De'Anthony Melton SG Furkan Korkmaz,,Quinn Cook,PG,2.28%,15
68,1362268678,papagates (27/50),1.92,306,C Karl-Anthony Towns PF Domantas Sabonis F Danilo Gallinari UTIL Willie Cauley-Stein G Andrew Wiggins SF Josh Jackson SG Jeremy Lin PG Cory Joseph,,Stephen Curry,G,2.16%,48.25
70,1362087235,Awesemo (41/50),1.92,305.5,G Russell Westbrook SF Kawhi Leonard SG Andrew Wiggins UTIL Nemanja Bjelica F Josh Jackson PG Alec Burks C Guillermo Hernangómez PF Dario Saric,,Klay Thompson,SG,1.86%,56.5
70,1362560269,wakeywakey (21/50),0,305.5,C Joel Embiid G De'Aaron Fox F John Collins UTIL Willie Cauley-Stein SG Andrew Wiggins SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Dewayne Dedmon,C,1.74%,23.25
72,1361831306,shawnzhan (8/50),1.92,305,PG Russell Westbrook G De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson UTIL Guillermo Hernangómez SG Jeremy Lin,,Draymond Green,F,1.62%,35.75
72,1361883145,ChipotleAddict (12/50),1.92,305,PG Russell Westbrook G De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson UTIL Guillermo Hernangómez SG Jeremy Lin,,Justin Jackson,PF,1.56%,26
72,1362145349,rikkidee (1/10),1.92,305,PG Russell Westbrook G De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson UTIL Guillermo Hernangómez SG Jeremy Lin,,Nicolas Batum,SF,1.56%,27.5
72,1362315492,Jrake,1.92,305,PG Russell Westbrook G De'Aaron Fox UTIL Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson C Guillermo Hernangómez SG Jeremy Lin,,Collin Sexton,PG,1.50%,19.75
72,1361841740,LuckyPapa,0,305,C Karl-Anthony Towns SG Bradley Beal UTIL Willie Cauley-Stein SF Andrew Wiggins PF Dewayne Dedmon F Josh Jackson G De'Anthony Melton PG Jeremy Lin,,Danilo Gallinari,PF,1.44%,39.75
72,1361893432,petteytheft89 (2/50),0,305,SF Paul George UTIL De'Aaron Fox PF John Collins C Willie Cauley-Stein PG Trae Young F Josh Jackson G De'Anthony Melton SG Jeremy Lin,,Jordan Clarkson,SG,1.44%,35
72,1361893439,petteytheft89 (9/50),0,305,G Russell Westbrook PF Paul George C Tristan Thompson PG Trae Young SF James Johnson UTIL De'Anthony Melton SG Jeremy Lin F Kelly Oubre Jr.,,Bojan Bogdanovic,SF,1.38%,34
79,1361839913,jdoskorus (1/2),3.84,304.75,PF Kevin Durant PG De'Aaron Fox SG Klay Thompson G Josh Richardson F Andrew Wiggins C Enes Kanter SF Nicolas Batum UTIL Michael Kidd-Gilchrist,,T.J. McConnell,PG,1.26%,24
79,1362118337,jdoskorus (2/2),3.84,304.75,PF Kevin Durant PG De'Aaron Fox SG Klay Thompson G Josh Richardson F Andrew Wiggins C Enes Kanter SF Nicolas Batum UTIL Michael Kidd-Gilchrist,,Bismack Biyombo,C,1.26%,13
79,1362375245,pshark09 (2/2),1.92,304.75,PG Kyle Lowry PF Domantas Sabonis UTIL T.J. Warren G Klay Thompson SF Andrew Wiggins SG Bojan Bogdanovic F Josh Jackson C Guillermo Hernangómez,,Paul Millsap,PF,1.26%,32.75
79,1362223090,ThatStunna (6/11),0,304.75,PG Russell Westbrook UTIL Deandre Ayton C Hassan Whiteside SF Andrew Wiggins F Nemanja Bjelica PF Josh Jackson G De'Anthony Melton SG Furkan Korkmaz,,Tyreke Evans,SF,1.14%,5.75
79,1362433052,drfunkk (1/6),0,304.75,PG Russell Westbrook PF Domantas Sabonis UTIL De'Aaron Fox C Tristan Thompson F Nemanja Bjelica SG Fred VanVleet G De'Anthony Melton SF Kelly Oubre Jr.,,Lou Williams,UTIL,1.14%,50.25
79,1362639956,papagates (50/50),0,304.75,PG Ben Simmons SG Bradley Beal C Deandre Ayton SF Andrew Wiggins UTIL Enes Kanter PF Josh Jackson G Jeremy Lin F Jonas Jerebko,,Thaddeus Young,SF,1.02%,42.25
85,1361831342,shawnzhan (44/50),0,304.5,PG Russell Westbrook UTIL Deandre Ayton PF John Collins C Hassan Whiteside SF Josh Jackson G De'Anthony Melton SG Jeremy Lin F Kevon Looney,,Taj Gibson,F,0.96%,17.75
85,1362192586,Kobe4MVP (42/50),0,304.5,UTIL Russell Westbrook SF Jimmy Butler C John Collins PG Trae Young PF Josh Jackson SG Alec Burks F DeAndre' Bembry G Jeremy Lin,,Derrick Jones Jr.,UTIL,0.84%,0
87,1362163401,moklovin (2/20),0,304.25,F Paul George G De'Aaron Fox PF John Collins SG Jamal Murray C Willie Cauley-Stein SF Andrew Wiggins PG Cory Joseph UTIL Quinn Cook,,Tomas Satoransky,PG,0.78%,17
87,1362639953,papagates (47/50),0,304.25,PG Russell Westbrook C Joel Embiid F Andrew Wiggins UTIL Emmanuel Mudiay G De'Anthony Melton SG Jeremy Lin PF Kevon Looney SF Furkan Korkmaz,,Noah Vonleh,UTIL,0.78%,17
89,1362192552,Kobe4MVP (8/50),0,304,SF Kawhi Leonard SG Bradley Beal C Willie Cauley-Stein G Andrew Wiggins UTIL Nemanja Bjelica F Josh Jackson PF Jerami Grant PG De'Anthony Melton,,James Johnson,SF,0.72%,6.25
89,1362192556,Kobe4MVP (12/50),0,304,PG Russell Westbrook C Hassan Whiteside PF Serge Ibaka SF Andrew Wiggins F Bogdan Bogdanovic UTIL Josh Jackson SG Alec Burks G De'Anthony Melton,,Dwyane Wade,SG,0.72%,28.25
91,1362268680,papagates (29/50),1.92,303.75,C Joel Embiid PF Domantas Sabonis UTIL Willie Cauley-Stein G Andrew Wiggins F Marvin Williams SG Fred VanVleet SF Josh Jackson PG Jeremy Lin,,Thomas Bryant,PF,0.72%,18.25
91,1362047096,bric75 (20/20),0,303.75,UTIL Russell Westbrook G Jamal Murray C Serge Ibaka SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson SG Alec Burks PG Jeremy Lin,,Torrey Craig,SG,0.66%,39.5
91,1362125749,ragingphilip (6/50),0,303.75,G Russell Westbrook F Kawhi Leonard C Domantas Sabonis UTIL Enes Kanter SF Josh Jackson SG Jeremy Lin PG Malik Beasley PF Richaun Holmes,,Marcin Gortat,UTIL,0.60%,15
94,1362036038,malaka1987,1.92,303.5,PG Russell Westbrook PF Domantas Sabonis UTIL Willie Cauley-Stein G Trae Young C Enes Kanter SF Josh Jackson F Nicolas Batum SG Jeremy Lin,,Alex Len,UTIL,0.60%,9.5
94,1361831314,shawnzhan (16/50),0,303.5,C Joel Embiid UTIL De'Aaron Fox SG Jamal Murray SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson G De'Anthony Melton PG Jeremy Lin,,Justise Winslow,PG,0.60%,28.5
94,1361893462,petteytheft89 (32/50),0,303.5,G Russell Westbrook PF Paul George SG Jamal Murray C Willie Cauley-Stein UTIL De'Anthony Melton PG Jeremy Lin F Daniel Hamilton SF Torrey Craig,,Jamal Crawford,UTIL,0.60%,11.25
94,1362135467,giantsquid (16/16),0,303.5,C Joel Embiid F Kawhi Leonard UTIL Willie Cauley-Stein G Trae Young SF Josh Jackson PG De'Anthony Melton SG Jeremy Lin PF Kevon Looney,,Luke Kornet,F,0.54%,13.5
94,1362622705,nabs1976 (5/11),0,303.5,UTIL Nikola Jokic PF Domantas Sabonis C Pascal Siakam G Jamal Murray SG Andrew Wiggins SF Otto Porter Jr. PG Jeremy Lin F Daniel Hamilton,,Steven Adams,C,0.54%,39.5
99,1361984033,CMP7,1.92,303,PG Russell Westbrook C Joel Embiid UTIL Montrezl Harrell SF Josh Jackson SG Alec Burks G De'Anthony Melton F Kevon Looney PF Dario Saric,,Kevin Knox,UTIL,0.54%,11.75
100,1362163419,moklovin (20/20),0,302.75,PG Russell Westbrook C Joel Embiid UTIL Willie Cauley-Stein SF Andrew Wiggins PF Josh Jackson SG Jeremy Lin F Jonas Jerebko G Quinn Cook,,Tim Hardaway Jr.,F,0.48%,17.25
101,1361910467,mrgoodseats (15/50),0,302.5,C Joel Embiid UTIL Deandre Ayton SF Andrew Wiggins F Bogdan Bogdanovic PG Trae Young PF Josh Jackson G De'Anthony Melton SG Jeremy Lin,,Andre Iguodala,F,0.48%,20
102,1362163404,moklovin (5/20),1.92,302,C Joel Embiid UTIL Deandre Ayton PF John Collins F Montrezl Harrell SF Andrew Wiggins SG Fred VanVleet PG Cory Joseph G Quinn Cook,,Dennis Schroder,SG,0.48%,18
103,1362634047,nabs1976 (9/11),1.92,301.75,UTIL Nikola Jokic G Kyle Lowry PF Domantas Sabonis SG Andrew Wiggins SF Otto Porter Jr. F Josh Jackson C Bismack Biyombo PG Jeremy Lin,,Patrick Beverley,G,0.48%,15.25
103,1361883172,ChipotleAddict (39/50),0,301.75,UTIL Russell Westbrook F Paul George C Willie Cauley-Stein SF Andrew Wiggins G Fred VanVleet PG Jeremy Lin SG Tyreke Evans PF Richaun Holmes,,Shai Gilgeous-Alexander,PG,0.42%,24.25
103,1362197677,cheddabisque (7/50),0,301.75,G Russell Westbrook C Domantas Sabonis SF Andrew Wiggins PG Trae Young F Nemanja Bjelica PF Dewayne Dedmon UTIL Josh Jackson SG Jeremy Lin,,Bam Adebayo,PF,0.36%,21.5
106,1361991208,Enticent (1/5),0,301.5,SF Ben Simmons SG Bradley Beal G De'Aaron Fox C Willie Cauley-Stein UTIL Andrew Wiggins F Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Jonah Bolden,UTIL,0.36%,8.25
106,1362227599,Joko40,0,301.5,SG Victor Oladipo PF Domantas Sabonis PG De'Aaron Fox SF Andrew Wiggins C Tristan Thompson UTIL Enes Kanter F Josh Jackson G Collin Sexton,,Harry Giles,PF,0.36%,15
108,1361831307,shawnzhan (9/50),0,301.25,SF Paul George UTIL Deandre Ayton C Hassan Whiteside SG Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson G De'Anthony Melton PG Jeremy Lin,,Devonte' Graham,PG,0.36%,9.75
108,1361943621,pianoclub (18/50),0,301.25,SF Kawhi Leonard UTIL Deandre Ayton PF John Collins C Hassan Whiteside SG Fred VanVleet F Josh Jackson PG Alec Burks G De'Anthony Melton,,Jeremy Lamb,SG,0.30%,23.5
