Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
14,1361893561,petteytheft89 (2/2),0,278.25,G Russell Westbrook UTIL De'Aaron Fox C Willie Cauley-Stein PG Trae Young PF Larry Nance Jr. F Nemanja Bjelica SG Jeremy Lin SF Kelly Oubre Jr.,,Paul George,SF,16.95%,41.25
15,1362125821,ragingphilip (2/2),0,278,UTIL Russell Westbrook PF Kawhi Leonard F Bogdan Bogdanovic C Enes Kanter G Fred VanVleet SF Josh Jackson SG Jeremy Lin PG Malik Beasley,,Andrew Wiggins,SF,15.25%,64.5
16,1362614177,fantasyfever (2/2),0,276.25,PF Paul George SF Jimmy Butler C Domantas Sabonis F Andrew Wiggins G Bogdan Bogdanovic UTIL Josh Jackson PG De'Anthony Melton SG Malik Beasley,,Domantas Sabonis,C,13.56%,38.25
17,1362655943,mnmoses,0,276,G Russell Westbrook SF Paul George C Deandre Ayton PF Josh Jackson PG De'Anthony Melton UTIL Jeremy Lin SG Furkan Korkmaz F Kyle O'Quinn,,Hassan Whiteside,C,13.56%,33.25
18,1362641316,ThatStunna (1/2),1.92,275.75,PF Paul George G Bradley Beal C Hassan Whiteside SF Andrew Wiggins F Bogdan Bogdanovic PG De'Anthony Melton UTIL Patrick Beverley SG Furkan Korkmaz,,Malik Beasley,SG,13.56%,12.25
19,1361925588,moklovin,0,272.75,G Russell Westbrook C Joel Embiid F Bogdan Bogdanovic SG Fred VanVleet PF Josh Jackson UTIL De'Anthony Melton PG Jeremy Lin SF Furkan Korkmaz,,Karl-Anthony Towns,C,11.86%,32.75
20,1361893560,petteytheft89 (1/2),0,272,G Russell Westbrook PF Paul George C Hassan Whiteside PG Trae Young F Josh Okogie UTIL De'Anthony Melton SG Malik Beasley SF Torrey Craig,,Furkan Korkmaz,SF,11.86%,25
21,1362125820,ragingphilip (1/2),0,271.5,G Russell Westbrook UTIL Karl-Anthony Towns PF Domantas Sabonis C Enes Kanter SG Jeremy Lin SF Furkan Korkmaz PG Malik Beasley F Richaun Holmes,,Victor Oladipo,SG,10.17%,28.5
22,1362135489,giantsquid (2/2),0,271.25,C Joel Embiid G De'Aaron Fox F T.J. Warren UTIL Willie Cauley-Stein PF Nemanja Bjelica SF Josh Jackson PG De'Anthony Melton SG Jeremy Lin,,Otto Porter Jr.,SF,10.17%,18.75
22,1362674988,ThatStunna (2/2),0,271.25,G Russell Westbrook C Joel Embiid UTIL Hassan Whiteside PF Josh Jackson F DeAndre' Bembry SG Jeremy Lin SF Furkan Korkmaz PG Malik Beasley,,Guillermo Hernangómez,UTIL,8.47%,14.5
24,1362073073,IamPGM,0,267.5,G Russell Westbrook UTIL Joel Embiid C Willie Cauley-Stein SG Fred VanVleet PF Josh Jackson PG De'Anthony Melton F Andre Iguodala SF Daniel Hamilton,,Jeff Teague,PG,6.78%,27
25,1362216430,twomindsbluff (2/2),1.92,266.5,PG Russell Westbrook UTIL De'Aaron Fox SF T.J. Warren SG Jamal Murray F Bogdan Bogdanovic C Marcin Gortat G De'Anthony Melton PF Mario Hezonja,,Bradley Beal,SG,6.78%,40.25
25,1361827222,JmoFoShoSUCKA (1/2),0,266.5,SF Paul George C Domantas Sabonis UTIL De'Aaron Fox PG Jeff Teague F Nemanja Bjelica PF Josh Jackson G De'Anthony Melton SG Jeremy Lin,,Richaun Holmes,PF,6.78%,30
27,1361883261,ChipotleAddict (1/2),0,264.75,G Russell Westbrook UTIL Deandre Ayton C Willie Cauley-Stein F Bogdan Bogdanovic PG Trae Young PF Josh Jackson SG Jeremy Lin SF Tyreke Evans,,Enes Kanter,C,6.78%,37
28,1361831427,shawnzhan (2/2),1.92,262,G Russell Westbrook SF Paul George F Bogdan Bogdanovic SG Fred VanVleet PF Josh Jackson C Guillermo Hernangómez UTIL De'Anthony Melton PG Jeremy Lin,,Trae Young,PG,5.08%,34.25
29,1362114792,bcalicore,1.92,258.25,PG Russell Westbrook F Paul George SF T.J. Warren PF Nemanja Bjelica C Guillermo Hernangómez UTIL De'Anthony Melton SG Jeremy Lin G Cory Joseph,,Josh Okogie,F,5.08%,14.25
30,1362653854,thekingofqueens,0,256.75,C Joel Embiid UTIL Deandre Ayton G De'Aaron Fox F Bogdan Bogdanovic SG Fred VanVleet PF Josh Jackson PG De'Anthony Melton SF Furkan Korkmaz,,Norman Powell,SF,5.08%,9.25
31,1361902970,youdacao,0,255.5,PG Russell Westbrook G De'Aaron Fox C Hassan Whiteside F Josh Richardson UTIL Willie Cauley-Stein PF Josh Jackson SF Norman Powell SG Delon Wright,,Daniel Hamilton,SF,5.08%,14.75
32,1362550386,AThrougHZ,0,252.25,PG Russell Westbrook C Joel Embiid PF Domantas Sabonis SF Josh Jackson SG T.J. McConnell UTIL De'Anthony Melton G Daniel Hamilton F Kyle O'Quinn,,Jimmy Butler,G,5.08%,33.75
33,1362135488,giantsquid (1/2),1.92,251.25,G Russell Westbrook UTIL Joel Embiid F Nemanja Bjelica SF Josh Jackson PF Jerami Grant C Guillermo Hernangómez PG De'Anthony Melton SG Jeremy Lin,,Alec Burks,SG,5.08%,32.75
34,1362538287,JeffElJefe (2/2),0,250.75,G Russell Westbrook C Deandre Ayton PF T.J. Warren F Nemanja Bjelica PG Fred VanVleet SF Josh Jackson SG Mikal Bridges UTIL De'Anthony Melton,,Tristan Thompson,C,5.08%,42.75
35,1361819481,mrgoodseats (1/2),1.92,248.5,PG Russell Westbrook C Joel Embiid SG Bogdan Bogdanovic PF Nemanja Bjelica SF Josh Jackson UTIL Guillermo Hernangómez G De'Anthony Melton F Mario Hezonja,,Tobias Harris,PF,5.08%,36.5
35,1362518076,JoeBucksSafeWord (2/2),0,248.5,PG Russell Westbrook G Victor Oladipo SF T.J. Warren C Tristan Thompson F Otto Porter Jr. SG Alec Burks UTIL Richaun Holmes PF Kyle O'Quinn,,Jamal Murray,SG,5.08%,34
37,1362243469,chess_is_ok (1/2),1.92,248.25,PG Victor Oladipo G De'Aaron Fox SG Jamal Murray UTIL Willie Cauley-Stein F Bogdan Bogdanovic C Tristan Thompson PF Marvin Williams SF Josh Okogie,,Marvin Williams,PF,5.08%,29
38,1362216429,twomindsbluff (1/2),0,245.25,PG Russell Westbrook C Deandre Ayton G De'Aaron Fox SG Bogdan Bogdanovic SF Otto Porter Jr. PF Josh Jackson UTIL Ian Mahinmi F Kyle O'Quinn,,Mario Hezonja,F,3.39%,31.25
39,1362205055,cheddabisque (2/2),3.84,244.75,C Karl-Anthony Towns PF Tobias Harris UTIL De'Aaron Fox SF Bogdan Bogdanovic SG Dwyane Wade G Fred VanVleet F Nicolas Batum PG Jeremy Lin,,Trey Burke,SG,3.39%,12.75
39,1361677320,Makisupa,0,244.75,C Joel Embiid G De'Aaron Fox F T.J. Warren UTIL Willie Cauley-Stein SG Bogdan Bogdanovic SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,John Collins,PF,3.39%,44.5
39,1361865189,itsabucslife1 (2/2),0,244.75,C Joel Embiid G De'Aaron Fox F T.J. Warren UTIL Willie Cauley-Stein SG Bogdan Bogdanovic SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Kelly Oubre Jr.,SF,3.39%,46.75
42,1362096047,Awesemo (1/2),0,244.5,SG Bradley Beal PF Domantas Sabonis F T.J. Warren C Serge Ibaka G Bogdan Bogdanovic PG Fred VanVleet SF Josh Jackson UTIL Jeremy Lin,,Delon Wright,SG,3.39%,16.75
43,1361860477,itsabucslife1 (1/2),0,243.75,C Joel Embiid G De'Aaron Fox F T.J. Warren UTIL Willie Cauley-Stein SG Bogdan Bogdanovic SF Josh Jackson PG Jeremy Lin PF Kyle O'Quinn,,Serge Ibaka,C,3.39%,27.5
44,1362134448,nomoreiloveyous,0,241.25,C Joel Embiid UTIL Deandre Ayton G De'Aaron Fox F Bogdan Bogdanovic SG Dennis Schroder SF Josh Jackson PG De'Anthony Melton PF Jonas Jerebko,,Cory Joseph,G,3.39%,24
45,1361905166,donkosaurus (1/2),0,240,PG Russell Westbrook SG Victor Oladipo C Willie Cauley-Stein UTIL Bogdan Bogdanovic SF Otto Porter Jr. F Josh Jackson G De'Anthony Melton PF Kyle O'Quinn,,Taj Gibson,F,3.39%,17.75
46,1362145508,rikkidee,0,239.75,C Joel Embiid G De'Aaron Fox UTIL Hassan Whiteside F Bogdan Bogdanovic PF Nemanja Bjelica SG Fred VanVleet SF Josh Jackson PG Jeremy Lin,,T.J. McConnell,G,3.39%,24
47,1362356657,ebor1973 (2/2),3.84,239.25,PG Victor Oladipo F Tobias Harris UTIL De'Aaron Fox PF T.J. Warren C Willie Cauley-Stein SF Josh Jackson G T.J. McConnell SG Devonte' Graham,,Emmanuel Mudiay,UTIL,3.39%,16
48,1361824089,mrgoodseats (2/2),0,236,C Joel Embiid UTIL Deandre Ayton G De'Aaron Fox F Bogdan Bogdanovic PF Nemanja Bjelica SF Josh Jackson PG De'Anthony Melton SG Trey Burke,,DeAndre' Bembry,SF,3.39%,33
49,1361899385,Heibs22,1.92,233.5,PG Russell Westbrook C Deandre Ayton G De'Aaron Fox PF T.J. Warren SF Josh Jackson UTIL Guillermo Hernangómez SG Trey Burke F Damyean Dotson,,Mikal Bridges,SG,3.39%,15.5
50,1362243470,chess_is_ok (2/2),1.92,233,PG Victor Oladipo F Buddy Hield G De'Aaron Fox C Willie Cauley-Stein SG Bogdan Bogdanovic SF Nemanja Bjelica PF Marvin Williams UTIL De'Anthony Melton,,Dario Saric,PF,3.39%,28.75
51,1362421878,Klavallee,0,232.5,UTIL Joel Embiid SF Paul George C Domantas Sabonis F Otto Porter Jr. PG De'Anthony Melton SG Jeremy Lin G Malik Beasley PF Kyle O'Quinn,,Vince Carter,SF,3.39%,8.75
52,1362096048,Awesemo (2/2),0,231.25,C Karl-Anthony Towns G Jimmy Butler UTIL T.J. Warren SF Trevor Ariza F Nemanja Bjelica PF Josh Jackson SG Alec Burks PG Jeremy Lin,,Kevon Looney,PF,3.39%,23.5
53,1362013186,wakeywakey,0,229.75,C Joel Embiid UTIL Deandre Ayton PG De'Aaron Fox SG Bogdan Bogdanovic F Nemanja Bjelica SF Josh Jackson G De'Anthony Melton PF Kyle O'Quinn,,Ben Simmons,PG,1.69%,41.75
53,1362684154,zcohen09,0,229.75,C Karl-Anthony Towns SG Bradley Beal PG De'Aaron Fox SF Bogdan Bogdanovic G Fred VanVleet PF Josh Jackson UTIL Dario Saric F Daniel Hamilton,,Montrezl Harrell,F,1.69%,49.25
55,1361905167,donkosaurus (2/2),0,222,PG Russell Westbrook C Joel Embiid UTIL Bogdan Bogdanovic SF Otto Porter Jr. F Josh Jackson G De'Anthony Melton SG Norman Powell PF Kyle O'Quinn,,Dewayne Dedmon,PF,1.69%,23.25
56,1362515024,fantasyfever (1/2),0,218.5,PG Russell Westbrook C Karl-Anthony Towns SF Bogdan Bogdanovic F Nemanja Bjelica PF Josh Jackson SG Mikal Bridges UTIL De'Anthony Melton G Monte Morris,,Tyreke Evans,SF,1.69%,5.75
57,1362380631,Stallion33,0,211,C Joel Embiid F Jimmy Butler G Jeff Teague SG Bogdan Bogdanovic UTIL Emmanuel Mudiay SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Torrey Craig,SF,1.69%,39.5
58,1362592254,chalk,0,203,UTIL Joel Embiid F Paul George G Jamal Murray PG Jeff Teague C Alex Len PF Dario Saric SG Malik Beasley SF Vince Carter,,Larry Nance Jr.,PF,1.69%,4.75
59,1362600824,Ebone17,1.92,192.5,G Kemba Walker SG Victor Oladipo C Hassan Whiteside PG Jeff Teague F Bogdan Bogdanovic PF Otto Porter Jr. SF Josh Jackson UTIL Vince Carter,,Damyean Dotson,F,1.69%,6.75
,,,,,,,Josh Richardson,F,1.69%,25.5
,,,,,,,Andre Iguodala,F,1.69%,20
,,,,,,,Trevor Ariza,SF,1.69%,20.75
,,,,,,,Nikola Jokic,UTIL,1.69%,63.25
,,,,,,,Kawhi Leonard,PF,1.69%,60
,,,,,,,Stephen Curry,SG,1.69%,48.25
,,,,,,,Paul Millsap,PF,1.69%,32.75
,,,,,,,Dennis Schroder,SG,1.69%,18
,,,,,,,Jonas Jerebko,PF,1.69%,15.25
,,,,,,,Jerami Grant,PF,1.69%,16.25
,,,,,,,Cedi Osman,SF,1.69%,23
,,,,,,,Dwyane Wade,SG,1.69%,28.25
,,,,,,,Nicolas Batum,F,1.69%,27.5
,,,,,,,Ian Mahinmi,UTIL,1.69%,31.25
,,,,,,,Marcin Gortat,C,1.69%,15
,,,,,,,Buddy Hield,F,1.69%,23
,,,,,,,Lou Williams,SG,1.69%,50.25
,,,,,,,Devonte' Graham,SG,1.69%,9.75
,,,,,,,Harry Giles,F,1.69%,15
,,,,,,,Draymond Green,UTIL,1.69%,35.75
,,,,,,,Monte Morris,G,1.69%,9
,,,,,,,Alex Len,C,1.69%,9.5
,,,,,,,Kemba Walker,G,1.69%,27.5
,,,,,,,Patrick Beverley,UTIL,1.69%,15.25
