Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
17,1362320464,anilprao88 (12/55),0,327.5,PF Domantas Sabonis PG De'Aaron Fox UTIL T.J. Warren F John Collins C Hassan Whiteside SG Andrew Wiggins SF Josh Jackson G Kelly Oubre Jr.,,Guillermo Hernangómez,UTIL,15.53%,14.5
18,1362320474,anilprao88 (22/55),0,326.25,C Nikola Jokic SG Bradley Beal G Jamal Murray F Andrew Wiggins PG Fred VanVleet PF Josh Jackson SF DeAndre' Bembry UTIL De'Anthony Melton,,Bradley Beal,G,15.15%,40.25
19,1362243462,chess_is_ok (52/55),1.92,326,SF Paul George PG De'Aaron Fox UTIL Willie Cauley-Stein SG Andrew Wiggins C Tristan Thompson F Marvin Williams PF Josh Jackson G De'Anthony Melton,,Malik Beasley,PG,13.64%,12.25
20,1361872195,youdacao (9/55),0,324.25,G Russell Westbrook C John Collins SF Andrew Wiggins F Bogdan Bogdanovic PG Trae Young SG Jordan Clarkson PF Josh Jackson UTIL De'Anthony Melton,,Hassan Whiteside,UTIL,13.58%,33.25
21,1362160412,moklovin (24/55),0,323.5,UTIL Russell Westbrook C Deandre Ayton PF John Collins G Andrew Wiggins SG Fred VanVleet F Josh Jackson PG Jeremy Lin SF Furkan Korkmaz,,T.J. Warren,F,13.26%,29.5
22,1362197757,cheddabisque (38/50),1.92,320.75,PG Russell Westbrook PF John Collins C Willie Cauley-Stein SG Andrew Wiggins F Nemanja Bjelica UTIL Marvin Williams SF Josh Jackson G De'Anthony Melton,,John Collins,PF,12.56%,44.5
22,1362268607,papagates (11/55),0,320.75,G Russell Westbrook SG Bradley Beal SF Andrew Wiggins C Enes Kanter F Nemanja Bjelica PF Josh Jackson UTIL De'Anthony Melton PG Jeremy Lin,,Karl-Anthony Towns,C,10.67%,32.75
24,1361899244,csmaniac,0,320.25,PG Russell Westbrook UTIL Deandre Ayton C Willie Cauley-Stein SG Andrew Wiggins F Bogdan Bogdanovic SF Josh Jackson G De'Anthony Melton PF Richaun Holmes,,Otto Porter Jr.,SF,10.62%,18.75
25,1362146471,TeeJayOrTj (16/20),1.92,320,SF Paul George G De'Aaron Fox PF John Collins C Willie Cauley-Stein UTIL Montrezl Harrell F Josh Jackson PG De'Anthony Melton SG Jeremy Lin,,Trae Young,PG,9.60%,34.25
25,1362192620,Kobe4MVP (26/50),1.92,320,SF Tobias Harris PF Domantas Sabonis G De'Aaron Fox F John Collins SG Andrew Wiggins C Tristan Thompson UTIL Jerami Grant PG Jeremy Lin,,Alec Burks,PG,7.87%,32.75
27,1361806144,EmileHeskey (35/55),0,319.75,PF Kawhi Leonard UTIL De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PG Trae Young SG Fred VanVleet G De'Anthony Melton,,Larry Nance Jr.,PF,7.39%,4.75
28,1362046486,bric75 (46/55),0,319.5,C Nikola Jokic PF Domantas Sabonis UTIL De'Aaron Fox G Jamal Murray SF Andrew Wiggins F Josh Jackson SG Jeremy Lin PG Malik Beasley,,Ben Simmons,SF,7.01%,41.75
29,1361806135,EmileHeskey (26/55),0,318.5,C Nikola Jokic G De'Aaron Fox UTIL Hassan Whiteside SF Josh Richardson F Andrew Wiggins SG Fred VanVleet PF Josh Jackson PG De'Anthony Melton,,Jamal Murray,SG,6.47%,34
29,1361910412,mrgoodseats (23/50),0,318.5,PG Russell Westbrook C Deandre Ayton UTIL De'Aaron Fox SG Andrew Wiggins PF Nemanja Bjelica SF Josh Jackson G De'Anthony Melton F Mario Hezonja,,Jerami Grant,F,6.36%,16.25
31,1362298027,fluffhead3,0,318,PG Russell Westbrook PF John Collins C Hassan Whiteside UTIL Willie Cauley-Stein G Andrew Wiggins SG Alec Burks SF Josh Okogie F Dario Saric,,Marvin Williams,PF,5.98%,29
32,1361831396,shawnzhan (27/55),3.84,317.75,G Russell Westbrook C Deandre Ayton F Montrezl Harrell SF Andrew Wiggins SG Fred VanVleet PF Josh Jackson UTIL Guillermo Hernangómez PG Jeremy Lin,,Kawhi Leonard,SF,5.93%,60
32,1362197721,cheddabisque (2/50),1.92,317.75,PG Russell Westbrook PF John Collins C Hassan Whiteside F Andrew Wiggins G Bogdan Bogdanovic UTIL Nicolas Batum SF DeAndre' Bembry SG Jeremy Lin,,Enes Kanter,C,5.93%,37
34,1361806159,EmileHeskey (50/55),0,317.5,SF Paul George PF Domantas Sabonis UTIL De'Aaron Fox C Willie Cauley-Stein G Andrew Wiggins F Josh Jackson PG De'Anthony Melton SG Furkan Korkmaz,,Kelly Oubre Jr.,SG,5.55%,46.75
35,1362160439,moklovin (51/55),0,317.25,PG Russell Westbrook UTIL Deandre Ayton C Hassan Whiteside SF Andrew Wiggins F Josh Jackson PF Jerami Grant G De'Anthony Melton SG Jeremy Lin,,DeAndre' Bembry,SG,5.34%,33
36,1362131037,mazwa (12/55),0,316.75,UTIL Russell Westbrook PF Kawhi Leonard SF Andrew Wiggins G Fred VanVleet F Josh Jackson PG Alec Burks C Alex Len SG Jeremy Lin,,Kemba Walker,PG,5.28%,27.5
37,1362320503,anilprao88 (51/55),0,316.25,C Karl-Anthony Towns G De'Aaron Fox PF John Collins UTIL Willie Cauley-Stein F Andrew Wiggins SF DeAndre' Bembry PG T.J. McConnell SG Jeremy Lin,,Josh Okogie,SG,5.23%,14.25
38,1362046442,bric75 (2/55),1.92,316,G Russell Westbrook SF Ben Simmons C Willie Cauley-Stein SG Andrew Wiggins F Josh Jackson UTIL Guillermo Hernangómez PG Jeremy Lin PF Dario Saric,,Jeff Teague,UTIL,5.23%,27
38,1362451664,jjworld86 (2/2),0,316,C Nikola Jokic PG Kyle Lowry F John Collins G Jamal Murray PF Paul Millsap SF Josh Jackson UTIL De'Anthony Melton SG Jeremy Lin,,Kevon Looney,F,4.85%,23.5
40,1361806131,EmileHeskey (22/55),0,315.25,PG Russell Westbrook UTIL Deandre Ayton C Willie Cauley-Stein F Andrew Wiggins SF Otto Porter Jr. PF Josh Jackson G De'Anthony Melton SG Furkan Korkmaz,,Victor Oladipo,SG,4.74%,28.5
41,1362320484,anilprao88 (32/55),0,315,G Russell Westbrook C Joel Embiid SF Andrew Wiggins PG Fred VanVleet PF Jerami Grant UTIL De'Anthony Melton F Kelly Oubre Jr. SG Furkan Korkmaz,,Serge Ibaka,PF,4.58%,27.5
41,1362462917,jojo1623,0,315,G Russell Westbrook C Nikola Jokic SG Bradley Beal PG Alec Burks SF DeAndre' Bembry F Kevon Looney UTIL Ian Mahinmi PF Mario Hezonja,,Tristan Thompson,C,4.47%,42.75
43,1362320507,anilprao88 (55/55),1.92,314.5,C Karl-Anthony Towns G De'Aaron Fox PF John Collins UTIL Willie Cauley-Stein F Montrezl Harrell SF DeAndre' Bembry PG De'Anthony Melton SG Jeremy Lin,,Montrezl Harrell,F,4.42%,49.25
43,1362125838,ragingphilip (17/55),0,314.5,UTIL Russell Westbrook SF Kawhi Leonard PF Domantas Sabonis C Willie Cauley-Stein G De'Anthony Melton SG Jeremy Lin PG Malik Beasley F Richaun Holmes,,Kyle Lowry,PG,4.15%,37.5
43,1362197733,cheddabisque (14/50),0,314.5,SG Bradley Beal PF Domantas Sabonis UTIL Klay Thompson C Hassan Whiteside G Andrew Wiggins F Nemanja Bjelica SF Josh Jackson PG Jeremy Lin,,Nikola Jokic,C,4.04%,63.25
46,1361893529,petteytheft89 (26/55),0,313.75,F Paul George SG Jamal Murray C Hassan Whiteside UTIL Willie Cauley-Stein SF Andrew Wiggins PG Trae Young G De'Anthony Melton PF Dario Saric,,Emmanuel Mudiay,PG,3.94%,16
47,1361883083,ChipotleAddict (5/55),0,312.5,UTIL Russell Westbrook SF Paul George C Willie Cauley-Stein G Andrew Wiggins F Josh Jackson PG Jeremy Lin SG Furkan Korkmaz PF Jonas Jerebko,,Richaun Holmes,C,3.94%,30
48,1361806164,EmileHeskey (55/55),0,312,G Russell Westbrook SG Bradley Beal C Hassan Whiteside F Andrew Wiggins PF Nemanja Bjelica UTIL De'Anthony Melton PG Jeremy Lin SF Furkan Korkmaz,,Monte Morris,PG,3.83%,9
49,1361806110,EmileHeskey (1/55),0,311.75,PG Russell Westbrook UTIL De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Nemanja Bjelica SG Fred VanVleet PF Josh Jackson G De'Anthony Melton,,Tobias Harris,F,3.77%,36.5
50,1362160402,moklovin (14/55),1.92,311.5,PF Paul George C Deandre Ayton G De'Aaron Fox F Montrezl Harrell SF Andrew Wiggins SG Fred VanVleet PG De'Anthony Melton UTIL Quinn Cook,,Kevin Durant,PF,3.77%,41.25
51,1362544692,NILKNARF (5/6),0,311.25,G Russell Westbrook UTIL John Collins F Pascal Siakam C Hassan Whiteside SF Andrew Wiggins PG Alec Burks SG Jeremy Lin PF Kyle O'Quinn,,Trey Burke,SG,3.67%,12.75
52,1361806130,EmileHeskey (21/55),0,311,SF Kawhi Leonard UTIL De'Aaron Fox PF John Collins C Willie Cauley-Stein PG Trae Young SG Fred VanVleet F Josh Jackson G De'Anthony Melton,,Norman Powell,SF,3.67%,9.25
52,1361831380,shawnzhan (11/55),0,311,PG Russell Westbrook C Deandre Ayton UTIL De'Aaron Fox SF Andrew Wiggins SG Fred VanVleet PF Josh Jackson G De'Anthony Melton F Jonas Jerebko,,Mikal Bridges,SF,3.61%,15.5
54,1361806113,EmileHeskey (4/55),0,310,PG Russell Westbrook PF Domantas Sabonis C Hassan Whiteside UTIL Willie Cauley-Stein SG Andrew Wiggins SF Josh Jackson G De'Anthony Melton F Kyle O'Quinn,,Cory Joseph,PG,3.61%,24
55,1362096065,Awesemo (17/55),0,309.75,SF Ben Simmons G Bradley Beal PF John Collins C Hassan Whiteside F Andrew Wiggins PG T.J. McConnell UTIL Jeremy Lin SG Furkan Korkmaz,,Trevor Ariza,SF,3.50%,20.75
56,1362268628,papagates (32/55),0,309,SG Bradley Beal C Deandre Ayton PF Domantas Sabonis G De'Aaron Fox UTIL Enes Kanter F Josh Jackson PG Jeremy Lin SF Kelly Oubre Jr.,,Dario Saric,F,3.50%,28.75
57,1362160429,moklovin (41/55),0,308.75,PG Russell Westbrook UTIL Deandre Ayton PF John Collins C Willie Cauley-Stein F Andrew Wiggins SF DeAndre' Bembry SG Malik Beasley G Quinn Cook,,Jeff Green,SF,3.45%,20.75
58,1362096070,Awesemo (22/55),1.92,308.5,G Bradley Beal PG Kemba Walker PF John Collins C Willie Cauley-Stein SF Andrew Wiggins F Josh Jackson UTIL Jeremy Lin SG Furkan Korkmaz,,Mario Hezonja,F,3.23%,31.25
59,1362160422,moklovin (34/55),0,308,C Joel Embiid G De'Aaron Fox PF John Collins UTIL Willie Cauley-Stein SF Andrew Wiggins SG Fred VanVleet PG De'Anthony Melton F Jonas Jerebko,,Jimmy Butler,SF,3.18%,33.75
59,1362268623,papagates (27/55),0,308,C Deandre Ayton PF Domantas Sabonis G De'Aaron Fox SF Andrew Wiggins PG Trae Young UTIL Enes Kanter SG Fred VanVleet F Josh Jackson,,Jonas Jerebko,F,3.13%,15.25
61,1361883085,ChipotleAddict (7/55),1.92,307.75,G Russell Westbrook F Paul George SF Andrew Wiggins SG Fred VanVleet PF Josh Jackson C Guillermo Hernangómez UTIL De'Anthony Melton PG Jeremy Lin,,Quinn Cook,G,2.53%,15
61,1362225209,srn828,1.92,307.75,UTIL Russell Westbrook F Paul George SF Andrew Wiggins PG Fred VanVleet PF Josh Jackson C Guillermo Hernangómez G De'Anthony Melton SG Jeremy Lin,,Buddy Hield,SG,2.48%,23
61,1361831389,shawnzhan (20/55),0,307.75,PG Russell Westbrook C Hassan Whiteside UTIL Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic SG Fred VanVleet PF Josh Jackson G De'Anthony Melton,,Cedi Osman,SF,2.32%,23
61,1361831410,shawnzhan (41/55),0,307.75,PG Russell Westbrook UTIL Deandre Ayton G De'Aaron Fox C Willie Cauley-Stein PF Josh Jackson SF Josh Okogie SG Jeremy Lin F Kelly Oubre Jr.,,Nicolas Batum,G,2.21%,27.5
61,1361872190,youdacao (4/55),0,307.75,PG Russell Westbrook PF Domantas Sabonis UTIL Willie Cauley-Stein SG Andrew Wiggins F Bogdan Bogdanovic SF Otto Porter Jr. G De'Anthony Melton C Richaun Holmes,,Dewayne Dedmon,PF,2.10%,23.25
66,1362387384,tj2312,1.92,307.5,UTIL Deandre Ayton F Tobias Harris SG Klay Thompson PF Thomas Bryant G Andrew Wiggins SF Otto Porter Jr. C Enes Kanter PG Jeremy Lin,,Stephen Curry,G,2.10%,48.25
67,1362502506,vern215 (3/3),1.92,307.25,SF Paul George UTIL Tobias Harris C Domantas Sabonis SG Andrew Wiggins G Trae Young PF Josh Jackson PG De'Anthony Melton F Furkan Korkmaz,,Pascal Siakam,F,2.10%,33.5
68,1361806124,EmileHeskey (15/55),0,307,C Nikola Jokic SF Kawhi Leonard G De'Aaron Fox F Nemanja Bjelica SG Fred VanVleet PF Josh Jackson UTIL De'Anthony Melton PG Jeremy Lin,,Josh Richardson,SF,2.05%,25.5
68,1362125848,ragingphilip (27/55),0,307,UTIL Russell Westbrook PF Kawhi Leonard G Jamal Murray C Enes Kanter SF Josh Jackson PG Collin Sexton SG Jeremy Lin F Richaun Holmes,,Vince Carter,SF,1.99%,8.75
68,1362268635,papagates (39/55),0,307,C Karl-Anthony Towns SF Ben Simmons UTIL Willie Cauley-Stein F Andrew Wiggins SG Fred VanVleet PF Josh Jackson G De'Anthony Melton PG Jeremy Lin,,Delon Wright,SG,1.94%,16.75
71,1362197332,cheddabisque (1/50),0,306.75,G Russell Westbrook C Hassan Whiteside UTIL Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic SG Fred VanVleet PF Josh Jackson PG Jeremy Lin,,Collin Sexton,UTIL,1.94%,19.75
72,1362125824,ragingphilip (3/55),0,306.5,UTIL Russell Westbrook SF Kawhi Leonard PF Domantas Sabonis C Enes Kanter PG Alec Burks G Jeremy Lin SG Malik Beasley F Richaun Holmes,,Daniel Hamilton,SG,1.89%,14.75
72,1362125860,ragingphilip (39/55),0,306.5,UTIL Russell Westbrook SF Kawhi Leonard PF Domantas Sabonis C Enes Kanter SG Alec Burks G Jeremy Lin PG Malik Beasley F Richaun Holmes,,Danilo Gallinari,F,1.89%,39.75
74,1361831404,shawnzhan (35/55),1.92,306,C Joel Embiid UTIL Deandre Ayton F Montrezl Harrell SF Andrew Wiggins G Bogdan Bogdanovic PF Josh Jackson PG De'Anthony Melton SG Furkan Korkmaz,,T.J. McConnell,G,1.83%,24
74,1362268620,papagates (24/55),1.92,306,C Karl-Anthony Towns PF Domantas Sabonis F Danilo Gallinari UTIL Willie Cauley-Stein G Andrew Wiggins SF Josh Jackson SG Jeremy Lin PG Cory Joseph,,Tyreke Evans,SG,1.73%,5.75
74,1361736130,SlowQueen (22/32),0,306,G Russell Westbrook PG Ben Simmons C Hassan Whiteside F Andrew Wiggins PF Josh Jackson SF Josh Okogie UTIL De'Anthony Melton SG Furkan Korkmaz,,Draymond Green,F,1.67%,35.75
74,1361872229,youdacao (43/55),0,306,SG Bradley Beal UTIL De'Aaron Fox C Hassan Whiteside SF Josh Richardson F Andrew Wiggins PG Trae Young PF Josh Jackson G De'Anthony Melton,,Klay Thompson,SG,1.40%,56.5
78,1362320487,anilprao88 (35/55),0,305.75,UTIL Russell Westbrook PF Domantas Sabonis G Jamal Murray C Willie Cauley-Stein PG Fred VanVleet F Josh Jackson SG DeAndre' Bembry SF Kelly Oubre Jr.,,Jordan Clarkson,SG,1.40%,35
79,1362096089,Awesemo (41/55),1.92,305.5,G Russell Westbrook SF Kawhi Leonard SG Andrew Wiggins UTIL Nemanja Bjelica F Josh Jackson PG Alec Burks C Guillermo Hernangómez PF Dario Saric,,Bojan Bogdanovic,SG,1.40%,34
79,1362046468,bric75 (28/55),0,305.5,UTIL Kevin Durant PF Kawhi Leonard C Willie Cauley-Stein G Andrew Wiggins SF Jeff Green F Josh Jackson SG Jeremy Lin PG Malik Beasley,,Bismack Biyombo,C,1.35%,13
79,1362413503,wakeywakey (21/55),0,305.5,C Joel Embiid G De'Aaron Fox F John Collins UTIL Willie Cauley-Stein SG Andrew Wiggins SF Josh Jackson PG De'Anthony Melton PF Kyle O'Quinn,,Justin Jackson,UTIL,1.29%,26
82,1362160421,moklovin (33/55),0,305.25,G Russell Westbrook PF Paul George C Hassan Whiteside SG Andrew Wiggins F Josh Jackson PG Jeremy Lin SF Furkan Korkmaz UTIL Quinn Cook,,Paul Millsap,F,1.19%,32.75
83,1361831377,shawnzhan (8/55),1.92,305,PG Russell Westbrook G De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson UTIL Guillermo Hernangómez SG Jeremy Lin,,Tomas Satoransky,PG,1.13%,17
83,1361883091,ChipotleAddict (13/55),1.92,305,PG Russell Westbrook G De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson UTIL Guillermo Hernangómez SG Jeremy Lin,,Lou Williams,SG,1.02%,50.25
83,1361890033,Jrake,1.92,305,PG Russell Westbrook G De'Aaron Fox UTIL Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson C Guillermo Hernangómez SG Jeremy Lin,,Thaddeus Young,SF,1.02%,42.25
83,1361914346,KlairVoyant,1.92,305,PG Russell Westbrook G De'Aaron Fox UTIL Willie Cauley-Stein F Andrew Wiggins SF Bogdan Bogdanovic PF Josh Jackson C Guillermo Hernangómez SG Jeremy Lin,,Taj Gibson,PF,0.97%,17.75
83,1362134429,nomoreiloveyous (2/2),1.92,305,PG Russell Westbrook G De'Aaron Fox UTIL Willie Cauley-Stein F Andrew Wiggins SF Bogdan Bogdanovic PF Josh Jackson C Guillermo Hernangómez SG Jeremy Lin,,Andre Iguodala,SG,0.92%,20
83,1361841783,LuckyPapa,0,305,C Karl-Anthony Towns SG Bradley Beal UTIL Willie Cauley-Stein SF Andrew Wiggins PF Dewayne Dedmon F Josh Jackson G De'Anthony Melton PG Jeremy Lin,,Justise Winslow,G,0.92%,28.5
83,1361893505,petteytheft89 (2/55),0,305,SF Paul George UTIL De'Aaron Fox PF John Collins C Willie Cauley-Stein PG Trae Young F Josh Jackson G De'Anthony Melton SG Jeremy Lin,,Torrey Craig,SG,0.86%,39.5
83,1361893512,petteytheft89 (9/55),0,305,G Russell Westbrook PF Paul George C Tristan Thompson PG Trae Young SF James Johnson UTIL De'Anthony Melton SG Jeremy Lin F Kelly Oubre Jr.,,Jeremy Lamb,SF,0.75%,23.5
91,1361856492,jdoskorus,3.84,304.75,PF Kevin Durant PG De'Aaron Fox SG Klay Thompson G Josh Richardson F Andrew Wiggins C Enes Kanter SF Nicolas Batum UTIL Michael Kidd-Gilchrist,,Shai Gilgeous-Alexander,SG,0.75%,24.25
91,1362215023,suidmach (4/5),0,304.75,PG Russell Westbrook UTIL Deandre Ayton C Hassan Whiteside SF Andrew Wiggins F Josh Jackson PF Jerami Grant SG T.J. McConnell G De'Anthony Melton,,Alex Len,C,0.70%,9.5
91,1362223070,ThatStunna (6/19),0,304.75,PG Russell Westbrook UTIL Deandre Ayton C Hassan Whiteside SF Andrew Wiggins F Nemanja Bjelica PF Josh Jackson G De'Anthony Melton SG Furkan Korkmaz,,Marcin Gortat,C,0.65%,15
91,1362268639,papagates (43/55),0,304.75,PG Ben Simmons SG Bradley Beal C Deandre Ayton SF Andrew Wiggins UTIL Enes Kanter PF Josh Jackson G Jeremy Lin F Jonas Jerebko,,Kevin Knox,SF,0.65%,11.75
95,1361831413,shawnzhan (44/55),0,304.5,PG Russell Westbrook UTIL Deandre Ayton PF John Collins C Hassan Whiteside SF Josh Jackson G De'Anthony Melton SG Jeremy Lin F Kevon Looney,,Thomas Bryant,PF,0.65%,18.25
95,1361883087,ChipotleAddict (9/55),0,304.5,UTIL Russell Westbrook C Deandre Ayton SF Andrew Wiggins G Trae Young SG Fred VanVleet F Josh Jackson PF Jerami Grant PG Jeremy Lin,,James Johnson,SF,0.59%,6.25
95,1361978572,bsuperak,0,304.5,PG Russell Westbrook PF Domantas Sabonis C Hassan Whiteside UTIL Willie Cauley-Stein F Otto Porter Jr. SF Josh Jackson G De'Anthony Melton SG Kelly Oubre Jr.,,Juancho Hernangómez,SF,0.59%,0.25
95,1362192636,Kobe4MVP (42/50),0,304.5,UTIL Russell Westbrook SF Jimmy Butler C John Collins PG Trae Young PF Josh Jackson SG Alec Burks F DeAndre' Bembry G Jeremy Lin,,Noah Vonleh,C,0.59%,17
95,1362320495,anilprao88 (43/55),0,304.5,UTIL Russell Westbrook G Bradley Beal C Willie Cauley-Stein F Andrew Wiggins SF Jeff Green PF Josh Jackson SG Furkan Korkmaz PG Cory Joseph,,Dwyane Wade,G,0.59%,28.25
100,1362160390,moklovin (2/55),0,304.25,F Paul George G De'Aaron Fox PF John Collins SG Jamal Murray C Willie Cauley-Stein SF Andrew Wiggins PG Cory Joseph UTIL Quinn Cook,,Steven Adams,C,0.54%,39.5
100,1362268649,papagates (53/55),0,304.25,PG Russell Westbrook C Joel Embiid F Andrew Wiggins UTIL Emmanuel Mudiay G De'Anthony Melton SG Jeremy Lin PF Kevon Looney SF Furkan Korkmaz,,Harry Giles,C,0.43%,15
102,1362192602,Kobe4MVP (8/50),0,304,SF Kawhi Leonard SG Bradley Beal C Willie Cauley-Stein G Andrew Wiggins UTIL Nemanja Bjelica F Josh Jackson PF Jerami Grant PG De'Anthony Melton,,Dennis Schroder,SG,0.43%,18
102,1362192606,Kobe4MVP (12/50),0,304,PG Russell Westbrook C Hassan Whiteside PF Serge Ibaka SF Andrew Wiggins F Bogdan Bogdanovic UTIL Josh Jackson SG Alec Burks G De'Anthony Melton,,Tim Hardaway Jr.,G,0.43%,17.25
102,1362320462,anilprao88 (10/55),0,304,G Russell Westbrook UTIL T.J. Warren PF John Collins C Hassan Whiteside SG Fred VanVleet F Josh Jackson PG Jeremy Lin SF Kelly Oubre Jr.,,Kelly Olynyk,F,0.38%,22.75
105,1362268647,papagates (51/55),1.92,303.75,C Joel Embiid PF Domantas Sabonis UTIL Willie Cauley-Stein G Andrew Wiggins F Marvin Williams SG Fred VanVleet SF Josh Jackson PG Jeremy Lin,,Luke Kornet,F,0.38%,13.5
105,1362125827,ragingphilip (6/55),0,303.75,G Russell Westbrook F Kawhi Leonard C Domantas Sabonis UTIL Enes Kanter SF Josh Jackson SG Jeremy Lin PG Malik Beasley PF Richaun Holmes,,Jonah Bolden,F,0.38%,8.25
105,1362160423,moklovin (35/55),0,303.75,PF Kawhi Leonard UTIL Deandre Ayton PG De'Aaron Fox C Willie Cauley-Stein SF Andrew Wiggins F Bogdan Bogdanovic SG Furkan Korkmaz G Quinn Cook,,Derrick Jones Jr.,UTIL,0.38%,0
108,1361831385,shawnzhan (16/55),0,303.5,C Joel Embiid UTIL De'Aaron Fox SG Jamal Murray SF Andrew Wiggins F Bogdan Bogdanovic PF Josh Jackson G De'Anthony Melton PG Jeremy Lin,,Patrick Beverley,UTIL,0.38%,15.25
108,1361893535,petteytheft89 (32/55),0,303.5,G Russell Westbrook PF Paul George SG Jamal Murray C Willie Cauley-Stein UTIL De'Anthony Melton PG Jeremy Lin F Daniel Hamilton SF Torrey Craig,,Bam Adebayo,PF,0.32%,21.5
