Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,1366389493,DoP3JFr3sH,0,344.25,UTIL Karl-Anthony Towns C Nikola Vucevic SG Andrew Wiggins PF Al Horford G Nicolas Batum PG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr.,,Royce O'Neale,SF,58.37%,33.25
2,1366215978,EmileHeskey,0,342.75,PF Anthony Davis C Karl-Anthony Towns G Zach LaVine F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Anthony Davis,PF,46.19%,53.5
3,1366645685,jburian,0,342.5,PF Anthony Davis SG Donovan Mitchell C Rudy Gobert UTIL De'Anthony Melton G Dennis Schroder F Kelly Oubre Jr. SF Royce O'Neale PG Tyus Jones,,Donovan Mitchell,SG,35.24%,55.5
4,1368002271,RunOKC,0,340.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier G Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Karl-Anthony Towns,C,28.50%,78.75
4,1368263386,ackarmasports,0,340.75,PF Anthony Davis UTIL Karl-Anthony Towns G Elfrid Payton C Derrick Favors PG Dennis Schroder SG Evan Fournier SF Kelly Oubre Jr. F Royce O'Neale,,Derrick Favors,PF,28.23%,24.75
6,1367710815,jeramiah44,0,340.25,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon G De'Anthony Melton SG Dennis Schroder SF Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Richaun Holmes,C,27.35%,24.25
7,1368208612,bassman54,0,338.75,UTIL Karl-Anthony Towns C Nikola Vucevic PG Donovan Mitchell SF Joe Ingles SG Dennis Schroder G Kelly Oubre Jr. F Royce O'Neale PF Jonathan Isaac,,Jeff Teague,UTIL,26.05%,17.75
8,1366710178,dumdumm,0,338.25,PF Anthony Davis C Karl-Anthony Towns G Buddy Hield UTIL Josh Jackson SF Kelly Oubre Jr. SG Josh Okogie F Royce O'Neale PG Tyus Jones,,Joe Ingles,F,24.08%,26
9,1366894569,kriebel13,0,337.25,UTIL Karl-Anthony Towns SG Donovan Mitchell C Rudy Gobert F Nikola Mirotic PG De'Anthony Melton G Kelly Oubre Jr. PF Taj Gibson SF Royce O'Neale,,Dennis Schroder,G,23.13%,37.25
10,1366541683,slumbilical,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Kelly Oubre Jr.,F,19.86%,52.25
10,1366558821,goose219,0,336.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,Russell Westbrook,PG,18.23%,51
10,1366718967,jwondra,0,336.75,G Russell Westbrook UTIL Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez PG Tyus Jones,,Jae Crowder,UTIL,17.89%,18.75
10,1366790029,smooser,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Josh Jackson,UTIL,16.53%,31
10,1368145031,CJNIII,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Kemba Walker,UTIL,15.78%,39.25
10,1368225548,Smithboy7891,0,336.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,Patty Mills,G,14.15%,12
16,1368246132,theoneandonly99,0,336.25,UTIL Karl-Anthony Towns PG Donovan Mitchell F DeMar DeRozan G Elfrid Payton PF Derrick Favors SG Kelly Oubre Jr. C Bismack Biyombo SF Royce O'Neale,,Rudy Gobert,C,12.24%,51.75
17,1368052607,robdwalk,0,334.75,PG Russell Westbrook C Karl-Anthony Towns SF Josh Jackson PF Al Horford SG Dennis Schroder G Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Andrew Wiggins,SG,12.11%,28.75
18,1366310617,23Jer,0,334.5,PG Russell Westbrook C Karl-Anthony Towns G Elfrid Payton PF Al Horford SG Dennis Schroder F Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Jeremy Lamb,SF,11.97%,21.5
19,1367704516,BigOilGeorge,0,333.5,PF Anthony Davis UTIL Karl-Anthony Towns G Donovan Mitchell SG Dennis Schroder F Royce O'Neale PG Tyus Jones SF Davis Bertans C Jakob Poeltl,,Buddy Hield,F,11.97%,32
