Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
20,1368080398,kkreutz22,0,327,F Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell G Dennis Schroder UTIL Kelly Oubre Jr. SF Royce O'Neale PF Jonathan Isaac SG Jonathon Simmons,,Lauri Markkanen,PF,9.66%,30.25
23,1366487648,chopper223,0,326.5,PF Anthony Davis UTIL Karl-Anthony Towns SG Donovan Mitchell F Kelly Oubre Jr. C Guillermo Hernangómez SF Royce O'Neale PG Tyus Jones G Malik Monk,,De'Anthony Melton,G,9.66%,29.75
24,1367995194,lixitandstixit,0,324,C Karl-Anthony Towns SG Donovan Mitchell PG Kemba Walker PF Josh Jackson UTIL Derrick Favors G Dennis Schroder SF Royce O'Neale F Richaun Holmes,,Buddy Hield,UTIL,8.79%,32
25,1367023536,ryan7962,0,323.75,PF Anthony Davis UTIL Karl-Anthony Towns PG Elfrid Payton C Derrick Favors SG Nicolas Batum G Kelly Oubre Jr. F Taj Gibson SF Royce O'Neale,,Jeremy Lamb,F,8.01%,21.5
26,1366537035,GoongaLaGoonga09,0,323.25,PG Russell Westbrook C Karl-Anthony Towns UTIL Bogdan Bogdanovic SG Dennis Schroder PF Jae Crowder F Kelly Oubre Jr. G Malik Beasley SF Josh Okogie,,Willie Cauley-Stein,C,8.01%,40.5
27,1366549922,junaid1991,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield PF Aaron Gordon F Derrick Favors PG Dennis Schroder G Evan Fournier SF Royce O'Neale,,LaMarcus Aldridge,PF,7.66%,34.75
28,1366233342,Skralph,0,322.25,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles PG Dennis Schroder SG Evan Fournier SF Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Elfrid Payton,PG,7.57%,30.75
28,1366416709,nyrblue,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Malik Monk,G,7.57%,13
28,1366440621,baise085,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Malik Beasley,PG,7.14%,25.25
28,1366839881,stevevhere,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Marco Belinelli,SG,7.05%,27
28,1366872291,jjbfarrell,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,DeMar DeRozan,SG,6.09%,33.5
28,1367912663,BigMac172,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Nikola Vucevic,C,6.09%,39.25
34,1367897747,TheGlory23,0,321.5,G Russell Westbrook C Karl-Anthony Towns PG Elfrid Payton F Jeremy Lamb PF Derrick Favors SG Kelly Oubre Jr. SF Royce O'Neale UTIL Tyus Jones,,Paul George,UTIL,6.01%,43.25
35,1366878990,cmahon23,0,321,PF Anthony Davis PG Donovan Mitchell UTIL Deandre Ayton C Derrick Favors SG Dennis Schroder SF Jae Crowder G Kelly Oubre Jr. F Royce O'Neale,,Evan Fournier,SG,5.74%,30.25
35,1367531568,RainDFS,0,321,PG Russell Westbrook C Karl-Anthony Towns UTIL Deandre Ayton G Dennis Schroder SF Evan Fournier SG Josh Okogie F Royce O'Neale PF Jonathan Isaac,,Josh Okogie,SF,5.48%,28.25
35,1367537023,yung2pan,0,321,PF Anthony Davis G Kemba Walker C Rudy Gobert PG De'Anthony Melton SG Dennis Schroder UTIL Kelly Oubre Jr. SF Royce O'Neale F Davis Bertans,,Zach LaVine,PG,5.31%,34.75
35,1367788609,rbcues,0,321,PF Anthony Davis PG Donovan Mitchell C Deandre Ayton UTIL Derrick Favors SG Dennis Schroder SF Jae Crowder G Kelly Oubre Jr. F Royce O'Neale,,Pau Gasol,C,5.05%,9
35,1368225262,brf7844,0,321,C Karl-Anthony Towns G Donovan Mitchell F Julius Randle UTIL Willie Cauley-Stein PF Josh Jackson SF Royce O'Neale SG Patty Mills PG Tyus Jones,,Nikola Jokic,UTIL,4.79%,44.5
40,1366258383,b_stats,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Guillermo Hernangómez,C,4.44%,11
40,1366319808,jonboy1171,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Aaron Gordon,SF,4.09%,47
40,1366374636,doughho,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jrue Holiday,G,3.92%,45.5
40,1366432620,Firedog50,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Derrick White,SG,3.83%,27.25
40,1366471566,jalesik,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Julius Randle,C,3.39%,40.75
40,1366474281,trev9219,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jamal Murray,UTIL,3.31%,35.75
40,1366509131,amy574,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jerami Grant,F,3.05%,26.5
40,1366555749,Grunz75,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jonathan Isaac,PF,2.96%,16.5
40,1366615229,nshort2104,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Davis Bertans,PF,2.96%,24
40,1366633847,jb92087,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Nicolas Batum,F,2.70%,37.5
40,1366777603,bobapalooza,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,E'Twaun Moore,SF,2.44%,11.75
40,1366808217,jaswalk11,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Al Horford,F,2.18%,40.25
40,1366916157,tucknasty2111,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jayson Tatum,SF,2.09%,28.5
40,1366942432,curry_burrito,0,320.25,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale G Malik Monk,,Iman Shumpert,F,1.91%,13.75
40,1367056117,stayeduptolate,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,De'Aaron Fox,G,1.65%,45.25
40,1367097205,Rynosaur87,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Bismack Biyombo,C,1.65%,27.5
40,1367196494,srn828,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Deandre Ayton,C,1.65%,45.75
40,1367269016,timmy_exline,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Terrence Ross,G,1.57%,37
40,1367275702,yaopete,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Kyle Korver,F,1.48%,28.25
40,1367434324,wyattv088,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Steven Adams,C,1.48%,32.25
40,1367515583,coon1356,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jonathon Simmons,SG,1.39%,0
40,1368231349,simpleplan3105,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Mason Plumlee,UTIL,1.13%,21.5
62,1368070973,dudju,0,319.25,C Karl-Anthony Towns SG Donovan Mitchell PG Jeff Teague G Joe Ingles PF Josh Jackson UTIL Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale,,Kris Dunn,G,1.04%,33.75
63,1367961283,cmason,0,318.75,C Anthony Davis UTIL Karl-Anthony Towns PG Elfrid Payton SG Jeremy Lamb PF Derrick Favors G Kelly Oubre Jr. SF Royce O'Neale F Davis Bertans,,Torrey Craig,SG,1.04%,13.75
64,1368160080,TheDFSWizard,0,318.25,C Karl-Anthony Towns PF Paul George UTIL Deandre Ayton G Joe Ingles F Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Terrance Ferguson,UTIL,1.04%,17.5
65,1366336617,medicine,0,318,C Karl-Anthony Towns G Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale PG Tyus Jones,,Gorgui Dieng,PF,0.96%,8.5
65,1367551597,Sydemer24,0,318,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale G Tyus Jones,,Paul Millsap,PF,0.96%,33.25
65,1367711731,PRPLXD,0,318,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale G Tyus Jones,,Darius Miller,UTIL,0.87%,7.75
65,1368179379,Marcakawvu,0,318,C Karl-Anthony Towns PG Donovan Mitchell SF DeMar DeRozan SG Jeremy Lamb G Evan Fournier F Kelly Oubre Jr. PF Taj Gibson UTIL Royce O'Neale,,T.J. Warren,SF,0.87%,25
69,1366559081,scalvarado57,0,317.75,PF Anthony Davis UTIL Karl-Anthony Towns F Aaron Gordon C Derrick Favors G Dennis Schroder SG Evan Fournier SF Royce O'Neale PG Malik Monk,,D.J. Augustin,G,0.87%,10
70,1366561887,Lakerman1982,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Mikal Bridges,G,0.78%,16.25
70,1366745864,N-Money82,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Marcus Morris,SF,0.78%,30
70,1367924027,ChuckESleeze,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Devonte' Graham,UTIL,0.78%,17.25
70,1367943704,freakofnature002,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Jaylen Brown,F,0.78%,18
74,1366487516,mocityhog,0,316.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Monte Morris,G,0.70%,26.5
74,1366615942,citybound4life,0,316.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Harry Giles,UTIL,0.70%,17.5
74,1367334455,tatbro3485,0,316.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Georges Niang,PF,0.70%,-0.5
74,1368090364,mguzylak,0,316.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Terry Rozier,G,0.61%,6.25
74,1368162974,texasex,0,316.75,C Anthony Davis PG Donovan Mitchell UTIL Rudy Gobert PF Derrick Favors F Jae Crowder SG Kelly Oubre Jr. SF Royce O'Neale G Marco Belinelli,,Kyrie Irving,PG,0.61%,45.75
74,1368198299,KingJew48,0,316.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Marcus Smart,UTIL,0.61%,16.25
80,1368194615,govlady,0,316.25,C Karl-Anthony Towns G Kemba Walker PF Julius Randle F Joe Ingles UTIL Bogdan Bogdanovic SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Marvin Williams,SF,0.52%,23.5
80,1368225390,doubled8206,0,316.25,C Anthony Davis SG Donovan Mitchell UTIL Rudy Gobert PF Derrick Favors G Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale F Richaun Holmes,,Nikola Mirotic,F,0.52%,23
82,1367376015,moklovin,0,316,C Karl-Anthony Towns SF Paul George UTIL Kemba Walker PF Derrick Favors G Dennis Schroder SG Evan Fournier F Royce O'Neale PG Tyus Jones,,Justin Jackson,SF,0.52%,3.75
82,1367569859,antonino_derosa,0,316,C Karl-Anthony Towns PF Paul George G Kemba Walker UTIL Derrick Favors SG Dennis Schroder SF Evan Fournier F Royce O'Neale PG Tyus Jones,,Elie Okobo,UTIL,0.44%,19.75
82,1367577423,I_See_Blue,0,316,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell PG Malik Beasley SF Royce O'Neale UTIL Mikal Bridges F Richaun Holmes G Tyus Jones,,Marvin Bagley III,UTIL,0.44%,28.75
85,1367251478,trap4,0,315.5,F Anthony Davis C Karl-Anthony Towns G Joe Ingles PF Al Horford PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Jonathan Isaac,,Bobby Portis,UTIL,0.44%,0
86,1366450279,carlosgee16,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Wendell Carter Jr.,F,0.44%,24
86,1366728388,bmblair,0,315.25,C Karl-Anthony Towns SG Donovan Mitchell UTIL Willie Cauley-Stein PF Paul Millsap G Joe Ingles F Jae Crowder SF Royce O'Neale PG Tyus Jones,,Chandler Hutchison,UTIL,0.44%,23.75
86,1366751641,Blackout_xXii,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Dario Saric,F,0.44%,19.5
86,1367480952,Nubbs519,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Gordon Hayward,F,0.44%,15
86,1367823922,cantbstopped5deuce,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors PG Dennis Schroder SF Royce O'Neale G Tyus Jones,,Nemanja Bjelica,SF,0.35%,11.5
86,1368018836,JoePooch,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Yogi Ferrell,SG,0.35%,12.5
92,1366205997,steve1313,0,315,PG Russell Westbrook C Karl-Anthony Towns SG Buddy Hield G Dennis Schroder PF Jae Crowder F Kelly Oubre Jr. SF E'Twaun Moore UTIL Royce O'Neale,,Michael Kidd-Gilchrist,UTIL,0.35%,27
92,1366749274,mzarogoza,0,315,C Karl-Anthony Towns PF Paul George G Kemba Walker PG Elfrid Payton UTIL De'Anthony Melton SG Kelly Oubre Jr. SF Royce O'Neale F Darius Miller,,Khem Birch,PF,0.26%,26
94,1366322353,CZYX,0,314.75,C Karl-Anthony Towns UTIL Kemba Walker G De'Aaron Fox SF Josh Jackson PF Derrick Favors PG Dennis Schroder SG Malik Beasley F Royce O'Neale,,Jabari Parker,F,0.26%,21.75
94,1366363451,zombieman1975,0,314.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Al Horford UTIL Jae Crowder SG Kelly Oubre Jr. SF Royce O'Neale PG Patty Mills,,Grayson Allen,G,0.26%,10.25
94,1366566335,Mdbraves,0,314.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Al Horford UTIL Jae Crowder SG Kelly Oubre Jr. SF Royce O'Neale PG Patty Mills,,Frank Jackson,G,0.17%,10.5
94,1366679973,Shxwnn,0,314.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Al Horford UTIL Jae Crowder SG Kelly Oubre Jr. SF Royce O'Neale PG Patty Mills,,Daniel Theis,F,0.17%,9.25
94,1366730465,Makisupa,0,314.75,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Jeremy Lamb PF Derrick Favors PG Dennis Schroder SG Josh Okogie SF Royce O'Neale,,Derrick Rose,SG,0.09%,0
94,1366941731,mst.john74,0,314.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Al Horford UTIL Jae Crowder SG Kelly Oubre Jr. SF Royce O'Neale PG Patty Mills,,Tim Frazier,PG,0.09%,3.5
100,1366363505,dyiung11,0,314.5,PF Anthony Davis C Karl-Anthony Towns PG Jeff Teague F Josh Jackson G Kelly Oubre Jr. SG Bryn Forbes SF Royce O'Neale UTIL Marco Belinelli,,Abdel Nader,F,0.09%,23
100,1366440341,echOgaming,0,314.5,C Karl-Anthony Towns G DeMar DeRozan UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Frank Mason III,SG,0.09%,0
100,1366640776,donohuelee,0,314.5,C Karl-Anthony Towns SF DeMar DeRozan UTIL Rudy Gobert G Joe Ingles PF Derrick Favors SG Dennis Schroder F Royce O'Neale PG Tyus Jones,,Jakob Poeltl,UTIL,0.09%,22
100,1367016165,TRD1113,0,314.5,PG Russell Westbrook C Karl-Anthony Towns UTIL Buddy Hield PF Derrick Favors SG Dennis Schroder SF Josh Okogie F Royce O'Neale G Tyus Jones,,Miles Bridges,F,0.09%,11
100,1367330213,vandebce,0,314.5,F Anthony Davis C Karl-Anthony Towns PG Jeff Teague PF Josh Jackson UTIL Kelly Oubre Jr. SG Bryn Forbes SF Royce O'Neale G Marco Belinelli,,Shaquille Harrison,G,0.09%,11.75
105,1367628506,thisisray,0,313.75,C Karl-Anthony Towns G Kemba Walker PG De'Aaron Fox F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale UTIL Tyus Jones,,Robert Williams,F,0.09%,1.25
106,1368168454,leftygolfer01,0,313.5,C Anthony Davis PG Donovan Mitchell G Joe Ingles UTIL Josh Jackson PF Derrick Favors SG Dennis Schroder SF Kelly Oubre Jr. F Royce O'Neale,,Will Barton,SG,0.09%,16.75
107,1366761797,bigbfarro,0,313.25,C Anthony Davis UTIL Rudy Gobert SG Joe Ingles SF Josh Jackson PF Al Horford G Kelly Oubre Jr. PG Malik Beasley F Royce O'Neale,,Luol Deng,UTIL,0.09%,5.5
108,1366415119,tdiaz186,0,312.75,C Karl-Anthony Towns PG Kemba Walker UTIL Willie Cauley-Stein PF Paul Millsap SG Joe Ingles G Nicolas Batum SF Royce O'Neale F Richaun Holmes,,Juancho Hernangómez,F,0.09%,2.25
109,1366275324,and1jsheng,0,312.5,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors F Jae Crowder SG Kelly Oubre Jr. PG Malik Beasley SF Royce O'Neale,,,
110,1367917184,p8ntbllkip,0,312.25,C Karl-Anthony Towns UTIL Nikola Vucevic G Donovan Mitchell SF Joe Ingles SG Dennis Schroder PF Taj Gibson F Royce O'Neale PG Tyus Jones,,,
111,1366746439,brohmer,0,311.75,C Karl-Anthony Towns G Donovan Mitchell UTIL Rudy Gobert F Joe Ingles PG Elfrid Payton SG E'Twaun Moore SF Royce O'Neale PF Davis Bertans,,,
112,1367695803,pnbohannon,0,311,C Karl-Anthony Towns G Jrue Holiday PF Julius Randle SG Buddy Hield UTIL Derrick Favors PG Dennis Schroder F Jae Crowder SF Royce O'Neale,,,
113,1366602112,VIKING531,0,310.75,C Karl-Anthony Towns UTIL Paul George G Jrue Holiday SF Buddy Hield SG Dennis Schroder F Josh Okogie PG Tyus Jones PF Jonathan Isaac,,,
113,1366759051,christian235,0,310.75,C Karl-Anthony Towns UTIL Paul George G Jrue Holiday SF Buddy Hield SG Dennis Schroder F Josh Okogie PG Tyus Jones PF Jonathan Isaac,,,
113,1367321873,FeastBeast,0,310.75,C Karl-Anthony Towns UTIL Paul George G Jrue Holiday SF Buddy Hield SG Dennis Schroder F Josh Okogie PG Tyus Jones PF Jonathan Isaac,,,
