Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
15,1366368997,charlie4251939,0,337.75,C Karl-Anthony Towns G Kemba Walker F Buddy Hield SF Aaron Gordon PF Al Horford PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez,,Andrew Wiggins,UTIL,14.20%,28.75
15,1366749053,El_Capitan,0,337.75,C Karl-Anthony Towns PG Kemba Walker G Buddy Hield SF Aaron Gordon PF Al Horford SG Dennis Schroder F Kelly Oubre Jr. UTIL Guillermo Hernangómez,,Willie Cauley-Stein,C,13.62%,40.5
15,1366858250,Car4922,0,337.75,C Karl-Anthony Towns G Kemba Walker SG Buddy Hield SF Aaron Gordon PF Al Horford PG Dennis Schroder F Kelly Oubre Jr. UTIL Guillermo Hernangómez,,Buddy Hield,UTIL,12.62%,32
15,1366879916,LeetheDraftKing89,0,337.75,C Karl-Anthony Towns PG Kemba Walker G Buddy Hield SF Aaron Gordon PF Al Horford SG Dennis Schroder F Kelly Oubre Jr. UTIL Guillermo Hernangómez,,Nikola Vucevic,C,12.04%,39.25
20,1368092141,Jmuel24,0,337,UTIL Anthony Davis C Karl-Anthony Towns SG Jrue Holiday G Dennis Schroder SF Kelly Oubre Jr. F Kyle Korver PF Richaun Holmes PG Devonte' Graham,,Rudy Gobert,C,11.62%,51.75
21,1366448681,prince108,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Bryn Forbes,PG,11.04%,21
21,1366472929,d2daa1,0,336.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,LaMarcus Aldridge,PF,11.04%,34.75
21,1366482385,mkg809,0,336.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,Tyus Jones,PG,10.88%,29.25
21,1366644594,Danny72170,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Jeremy Lamb,F,10.57%,21.5
21,1366718934,jwondra,0,336.75,G Russell Westbrook UTIL Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez PG Tyus Jones,,Paul George,PF,10.25%,43.25
21,1367179005,fillmoreslimm,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Taj Gibson,PF,10.09%,13
21,1367759047,drummaster,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Marco Belinelli,F,9.94%,27
28,1367950675,BillyVonElds,0,334,UTIL Karl-Anthony Towns C Nikola Vucevic G Donovan Mitchell PG Jeff Teague SG Evan Fournier SF Kelly Oubre Jr. F Royce O'Neale PF Michael Kidd-Gilchrist,,Nikola Jokic,UTIL,9.88%,44.5
29,1367232698,narjar,0,332.75,UTIL Karl-Anthony Towns PG De'Aaron Fox PF Aaron Gordon F Joe Ingles SG Jeremy Lamb C Derrick Favors G Dennis Schroder SF Kelly Oubre Jr.,,Evan Fournier,SF,9.41%,30.25
30,1366423456,jrb96c,0,332.5,C Karl-Anthony Towns UTIL Donovan Mitchell PF Julius Randle SF Josh Jackson PG Elfrid Payton SG Dennis Schroder G Malik Beasley F Royce O'Neale,,De'Anthony Melton,G,9.41%,29.75
31,1367249307,StevieFranchise,0,332.25,C Karl-Anthony Towns G Donovan Mitchell PG Kemba Walker SG Jeremy Lamb F Evan Fournier PF Mason Plumlee SF Kelly Oubre Jr. UTIL Royce O'Neale,,Zach LaVine,G,9.20%,34.75
32,1366937067,TheJT9,0,332,C Karl-Anthony Towns UTIL Nikola Vucevic PG Kemba Walker PF Aaron Gordon SG Dennis Schroder G Evan Fournier SF Royce O'Neale F Michael Kidd-Gilchrist,,DeMar DeRozan,SG,8.83%,33.5
33,1366619719,cowczarzak,0,331.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon UTIL Josh Jackson SG Dennis Schroder SF Royce O'Neale F Richaun Holmes PG Tyus Jones,,Jrue Holiday,SG,8.78%,45.5
33,1367936387,sutogame,0,331.75,PF Anthony Davis C Karl-Anthony Towns G Jamal Murray F Derrick Favors SG Kelly Oubre Jr. SF Royce O'Neale UTIL Richaun Holmes PG Tyus Jones,,Derrick White,PG,8.68%,27.25
35,1367532038,ronmexico2,0,331.5,C Karl-Anthony Towns UTIL Paul George SG Donovan Mitchell PF Josh Jackson G Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale F Jonathan Isaac,,Jamal Murray,G,8.41%,35.75
35,1367610440,papagates,0,331.5,G Russell Westbrook C Karl-Anthony Towns UTIL Joe Ingles PF Derrick Favors PG Dennis Schroder SF Kelly Oubre Jr. SG Josh Okogie F Royce O'Neale,,Elfrid Payton,UTIL,8.25%,30.75
37,1367608524,eperson911,0,330.75,G Russell Westbrook C Karl-Anthony Towns F Josh Jackson PF Al Horford SG Dennis Schroder SF Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Guillermo Hernangómez,C,7.94%,11
37,1368222304,billmoneymaker,0,330.75,UTIL Karl-Anthony Towns C Nikola Vucevic F Aaron Gordon PG Kris Dunn G Zach LaVine SF Kelly Oubre Jr. SG Bryn Forbes PF Davis Bertans,,Malik Monk,PG,7.89%,13
39,1367844586,kpotocza,0,329.75,UTIL Karl-Anthony Towns C Nikola Vucevic G Buddy Hield SG Joe Ingles PF Josh Jackson PG Dennis Schroder SF Kelly Oubre Jr. F Royce O'Neale,,Aaron Gordon,F,6.94%,47
40,1367197911,TSSF123,0,329,UTIL Russell Westbrook C Karl-Anthony Towns F Jeremy Lamb PF Derrick Favors PG Dennis Schroder SG Evan Fournier G Kelly Oubre Jr. SF Royce O'Neale,,Julius Randle,PF,6.52%,40.75
41,1367481009,dogger5,0,328.5,C Karl-Anthony Towns G Donovan Mitchell PF LaMarcus Aldridge SG Zach LaVine UTIL Nicolas Batum PG De'Anthony Melton SF Royce O'Neale F Richaun Holmes,,Malik Beasley,SG,6.47%,25.25
42,1368162896,greenranger209,0,328.25,PF Anthony Davis C Karl-Anthony Towns G Donovan Mitchell UTIL Kelly Oubre Jr. PG Bryn Forbes F Royce O'Neale SG Terrance Ferguson SF Jonathan Isaac,,Josh Okogie,SF,5.63%,28.25
43,1366752404,connorgo,0,328,C Nikola Vucevic PG Donovan Mitchell SG DeMar DeRozan PF Aaron Gordon SF Nicolas Batum UTIL De'Anthony Melton G Kelly Oubre Jr. F Royce O'Neale,,Bogdan Bogdanovic,G,5.31%,31.75
44,1366958314,rcullinan,0,327.75,PF Anthony Davis C Karl-Anthony Towns G Elfrid Payton UTIL Derrick Favors F Nicolas Batum SG Dennis Schroder SF Kelly Oubre Jr. PG Malik Monk,,Jayson Tatum,PF,5.31%,28.5
45,1366599684,pricej95,0,327.25,C Karl-Anthony Towns PG Donovan Mitchell SG DeMar DeRozan SF Aaron Gordon PF Josh Jackson G Terrence Ross UTIL Terrance Ferguson F Marco Belinelli,,Jerami Grant,F,5.26%,26.5
45,1368261154,AugustRain,0,327.25,PG Russell Westbrook C Karl-Anthony Towns SF Joe Ingles PF Derrick Favors SG Dennis Schroder F Evan Fournier UTIL Kelly Oubre Jr. G Marco Belinelli,,Marcus Morris,PF,5.15%,30
47,1366513645,chopper223,0,326.5,PF Anthony Davis UTIL Karl-Anthony Towns SG Donovan Mitchell F Kelly Oubre Jr. C Guillermo Hernangómez SF Royce O'Neale PG Tyus Jones G Malik Monk,,Pau Gasol,UTIL,4.78%,9
47,1367727018,shawnzhan,0,326.5,UTIL Karl-Anthony Towns C Nikola Vucevic G Kris Dunn F Lauri Markkanen PF Derrick Favors PG Dennis Schroder SG Evan Fournier SF Kelly Oubre Jr.,,Davis Bertans,PF,4.73%,24
49,1367847877,SubBoyJones,0,326.25,C Nikola Jokic UTIL Karl-Anthony Towns SG Donovan Mitchell F Derrick Favors G Kelly Oubre Jr. SF Royce O'Neale PF Richaun Holmes PG Malik Monk,,Kyrie Irving,G,4.57%,45.75
50,1366575809,Black_G,0,325.75,PF Anthony Davis C Karl-Anthony Towns F Julius Randle PG Dennis Schroder SG Bryn Forbes G Terrence Ross SF Royce O'Neale UTIL Richaun Holmes,,Nikola Mirotic,C,4.52%,23
51,1367602751,br1dg_s,0,325.5,PF Anthony Davis C Karl-Anthony Towns G Donovan Mitchell SG Dennis Schroder SF Royce O'Neale F Richaun Holmes PG Tyus Jones UTIL Iman Shumpert,,Mason Plumlee,F,4.52%,21.5
52,1366533302,Tri_Lambs,0,325.25,C Karl-Anthony Towns SG Jrue Holiday UTIL Jamal Murray PF Julius Randle F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Iman Shumpert,SG,4.52%,13.75
52,1368011571,beanja,0,325.25,UTIL Paul George PG Donovan Mitchell C Rudy Gobert PF Aaron Gordon SF Evan Fournier G Kelly Oubre Jr. F Royce O'Neale SG Patty Mills,,De'Aaron Fox,G,4.36%,45.25
54,1367871001,adpoepping,0,324.25,C Karl-Anthony Towns G Donovan Mitchell PG Jamal Murray UTIL Jayson Tatum SG Jeremy Lamb PF Jae Crowder SF Kelly Oubre Jr. F Royce O'Neale,,Torrey Craig,F,4.26%,13.75
55,1366361696,dl3fan13,0,322.75,PF Anthony Davis PG Donovan Mitchell C Willie Cauley-Stein F Josh Jackson SF Nicolas Batum SG Kelly Oubre Jr. G Josh Okogie UTIL Richaun Holmes,,Nicolas Batum,F,4.26%,37.5
56,1366280201,giantsquid,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic G Buddy Hield F Aaron Gordon PF Derrick Favors PG Dennis Schroder SG Evan Fournier SF Royce O'Neale,,Kyle Korver,SF,4.15%,28.25
56,1366494744,junaid1991,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield PF Aaron Gordon F Derrick Favors PG Dennis Schroder G Evan Fournier SF Royce O'Neale,,Jaylen Brown,SG,4.10%,18
56,1367151257,jahawk4,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield SF Aaron Gordon PF Derrick Favors PG Dennis Schroder G Evan Fournier F Royce O'Neale,,Kris Dunn,SG,3.73%,33.75
56,1368150517,neomarc24,0,322.5,PF Anthony Davis PG Donovan Mitchell UTIL Willie Cauley-Stein G Joe Ingles SG Dennis Schroder SF Kelly Oubre Jr. F Royce O'Neale C Richaun Holmes,,Terrance Ferguson,G,3.63%,17.5
60,1366197214,Skralph,0,322.25,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles PG Dennis Schroder SG Evan Fournier SF Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,T.J. Warren,PF,3.47%,25
60,1366449028,nyrblue,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Gorgui Dieng,F,3.42%,8.5
60,1366815285,stevevhere,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Lauri Markkanen,PF,3.31%,30.25
60,1367922210,BigMac172,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Al Horford,PF,3.26%,40.25
64,1366672785,cuwelch10,0,321.75,UTIL Karl-Anthony Towns SG Donovan Mitchell PG Jrue Holiday C Willie Cauley-Stein SF Jeremy Lamb F Royce O'Neale G Tyus Jones PF Harry Giles,,Terrence Ross,SF,3.21%,37
64,1367911474,TheWood1105,0,321.75,PF Anthony Davis C Karl-Anthony Towns SG Andrew Wiggins PG De'Anthony Melton F Mason Plumlee G Kelly Oubre Jr. UTIL Royce O'Neale SF Davis Bertans,,Marvin Williams,PF,3.05%,23.5
66,1366802554,garza8405,0,321.5,PG Russell Westbrook C Karl-Anthony Towns SG Jrue Holiday F Derrick Favors UTIL Terrence Ross SF Royce O'Neale PF Richaun Holmes G Marco Belinelli,,Deandre Ayton,UTIL,3.00%,45.75
67,1366862812,cmahon23,0,321,PF Anthony Davis PG Donovan Mitchell UTIL Deandre Ayton C Derrick Favors SG Dennis Schroder SF Jae Crowder G Kelly Oubre Jr. F Royce O'Neale,,Harry Giles,F,2.79%,17.5
67,1367540394,RainDFS,0,321,PG Russell Westbrook C Karl-Anthony Towns UTIL Deandre Ayton G Dennis Schroder SF Evan Fournier SG Josh Okogie F Royce O'Neale PF Jonathan Isaac,,Jonathan Isaac,SF,2.73%,16.5
67,1367779245,rbcues,0,321,PF Anthony Davis PG Donovan Mitchell C Deandre Ayton UTIL Derrick Favors SG Dennis Schroder SF Jae Crowder G Kelly Oubre Jr. F Royce O'Neale,,Bismack Biyombo,UTIL,2.73%,27.5
67,1368126026,imuruncle,0,321,PG Russell Westbrook SG Donovan Mitchell C Rudy Gobert F Joe Ingles UTIL Kelly Oubre Jr. SF Royce O'Neale PF Richaun Holmes G Marco Belinelli,,Terry Rozier,SG,2.68%,6.25
71,1366567288,LIGHTSOUT09,0,320.75,C Karl-Anthony Towns G Jrue Holiday PF Julius Randle SF Buddy Hield UTIL Derrick Favors SG Nicolas Batum PG Dennis Schroder F Richaun Holmes,,D.J. Augustin,UTIL,2.52%,10
71,1367940191,sjeleaps,0,320.75,C Karl-Anthony Towns PG Jrue Holiday PF Julius Randle G Buddy Hield UTIL Derrick Favors SF Nicolas Batum SG Dennis Schroder F Richaun Holmes,,Steven Adams,UTIL,2.42%,32.25
71,1368183814,sicwititdime,0,320.75,C Karl-Anthony Towns PG De'Aaron Fox UTIL Willie Cauley-Stein F Josh Jackson PF Al Horford G Jeremy Lamb SG Evan Fournier SF Royce O'Neale,,Marvin Bagley III,C,2.31%,28.75
74,1367623553,jordanamis10,0,320.5,PF Anthony Davis C Karl-Anthony Towns G Jrue Holiday SF Nicolas Batum SG Evan Fournier F Royce O'Neale PG Tyus Jones UTIL Yogi Ferrell,,Bobby Portis,UTIL,2.31%,0
75,1366355659,cljones4783,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Marcus Smart,SG,2.31%,16.25
75,1366370076,MegatronDon86,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Justin Jackson,SF,2.26%,3.75
75,1366432575,Firedog50,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Paul Millsap,C,2.00%,33.25
75,1366608163,jb92087,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Mikal Bridges,SG,1.95%,16.25
75,1366612594,murphdoggydogarfarf,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Wendell Carter Jr.,F,1.95%,24
75,1366918141,curry_burrito,0,320.25,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale G Malik Monk,,Nemanja Bjelica,F,1.79%,11.5
75,1366972782,nshort2104,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Monte Morris,PG,1.74%,26.5
75,1367270696,yaopete,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,E'Twaun Moore,G,1.74%,11.75
75,1367542454,coon1356,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Dario Saric,F,1.63%,19.5
75,1367617861,Rynosaur87,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Michael Kidd-Gilchrist,F,1.58%,27
75,1368206191,srn828,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Gordon Hayward,SF,1.42%,15
86,1366885938,rupe10,0,319.75,PF Anthony Davis UTIL Karl-Anthony Towns C Deandre Ayton F Nicolas Batum PG De'Anthony Melton SF Royce O'Neale SG Patty Mills G Tyus Jones,,Derrick Rose,UTIL,1.42%,0
87,1368072775,dudju,0,319.25,C Karl-Anthony Towns SG Donovan Mitchell PG Jeff Teague G Joe Ingles PF Josh Jackson UTIL Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale,,Georges Niang,F,1.31%,-0.5
87,1368194786,esquivel12,0,319.25,SG Donovan Mitchell UTIL Kemba Walker C Rudy Gobert G Jamal Murray PG Derrick White F Kelly Oubre Jr. SF Royce O'Neale PF Richaun Holmes,,Devonte' Graham,SG,1.21%,17.25
89,1366485268,David6619,0,318.75,SG Donovan Mitchell C Rudy Gobert PG Jrue Holiday F Bogdan Bogdanovic PF Jerami Grant G Nicolas Batum UTIL Jaylen Brown SF Kelly Oubre Jr.,,Darius Miller,UTIL,1.16%,7.75
89,1367042889,mel22p,0,318.75,PF Anthony Davis C Karl-Anthony Towns G Buddy Hield PG De'Anthony Melton SG Dennis Schroder SF Kelly Oubre Jr. UTIL Guillermo Hernangómez F Richaun Holmes,,Khem Birch,C,1.10%,26
89,1367811966,Jwaz,0,318.75,C Anthony Davis UTIL Karl-Anthony Towns PG Elfrid Payton G Jeremy Lamb PF Derrick Favors SG Kelly Oubre Jr. SF Royce O'Neale F Davis Bertans,,Jonathon Simmons,SF,1.10%,0
92,1367301723,cheddabisque,0,318.5,UTIL Karl-Anthony Towns PG Kyrie Irving C Steven Adams PF Jayson Tatum G Elfrid Payton SG Dennis Schroder SF Terrence Ross F Josh Okogie,,Chandler Hutchison,PF,0.68%,23.75
93,1368150289,TheDFSWizard,0,318.25,C Karl-Anthony Towns PF Paul George UTIL Deandre Ayton G Joe Ingles F Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Elie Okobo,PG,0.63%,19.75
94,1366318286,medicine,0,318,C Karl-Anthony Towns G Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale PG Tyus Jones,,Juancho Hernangómez,F,0.58%,2.25
94,1367677607,PRPLXD,0,318,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale G Tyus Jones,,Grayson Allen,UTIL,0.53%,10.25
94,1367739793,Sydemer24,0,318,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale G Tyus Jones,,Daniel Theis,C,0.53%,9.25
97,1367837919,rbyers,0,317.5,C Karl-Anthony Towns SG Jrue Holiday UTIL Jamal Murray F Julius Randle PG Dennis Schroder SF Evan Fournier G Malik Beasley PF Davis Bertans,,Robert Williams,F,0.47%,1.25
97,1368204092,theincog,0,317.5,PG Russell Westbrook C Karl-Anthony Towns SF Jeremy Lamb PF Derrick Favors SG Dennis Schroder F Jae Crowder G Kelly Oubre Jr. UTIL Royce O'Neale,,Antonio Blakeney,G,0.42%,0
99,1366615792,fraz44,0,317.25,C Karl-Anthony Towns PG Kemba Walker UTIL Rudy Gobert SF Buddy Hield PF Derrick Favors SG Josh Okogie F Royce O'Neale G Tyus Jones,,Miles Bridges,UTIL,0.37%,11
100,1366965098,ebroph,0,316.5,C Karl-Anthony Towns G Donovan Mitchell UTIL Rudy Gobert F Joe Ingles PG Dennis Schroder SG Bryn Forbes PF Taj Gibson SF Royce O'Neale,,Yogi Ferrell,G,0.37%,12.5
101,1366570890,Smartin220,0,316,UTIL Paul George G Kemba Walker C Deandre Ayton F Aaron Gordon PG De'Anthony Melton SG Dennis Schroder PF Mason Plumlee SF Kelly Oubre Jr.,,Shaquille Harrison,F,0.37%,11.75
101,1367441665,moklovin,0,316,C Karl-Anthony Towns SF Paul George UTIL Kemba Walker PF Derrick Favors G Dennis Schroder SG Evan Fournier F Royce O'Neale PG Tyus Jones,,Jabari Parker,F,0.32%,21.75
101,1367596000,I_See_Blue,0,316,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell PG Malik Beasley SF Royce O'Neale UTIL Mikal Bridges F Richaun Holmes G Tyus Jones,,Jakob Poeltl,C,0.32%,22
104,1366830842,petteytheft89,0,315.5,C Karl-Anthony Towns UTIL Buddy Hield PG Zach LaVine F Lauri Markkanen G Bogdan Bogdanovic PF Al Horford SF Nicolas Batum SG Evan Fournier,,Jahlil Okafor,UTIL,0.26%,0
104,1367037670,chrish_30,0,315.5,UTIL Karl-Anthony Towns C Nikola Vucevic G Kemba Walker PF Lauri Markkanen SG Dennis Schroder F Josh Okogie SF Royce O'Neale PG Tyus Jones,,Will Barton,G,0.26%,16.75
104,1367802640,jslaw33,0,315.5,PF Anthony Davis C Karl-Anthony Towns PG De'Aaron Fox UTIL Mason Plumlee SF Terrence Ross G Josh Okogie F Richaun Holmes SG Marco Belinelli,,Frank Jackson,SG,0.21%,10.5
104,1368199244,kumite0902,0,315.5,SG Donovan Mitchell C Rudy Gobert PG Jamal Murray G Joe Ingles UTIL Marcus Morris PF Josh Jackson SF Kelly Oubre Jr. F Royce O'Neale,,Ryan Arcidiacono,G,0.21%,10
108,1366453029,carlosgee16,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jerian Grant,G,0.16%,0
108,1367303318,baldcartman,0,315.25,C Karl-Anthony Towns SG DeMar DeRozan PG Jeff Teague G Zach LaVine PF Al Horford F Derrick Favors SF Kelly Oubre Jr. UTIL Royce O'Neale,,Anthony Tolliver,F,0.11%,2.25
108,1367438437,Nubbs519,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Frank Kaminsky,UTIL,0.11%,0
108,1367769440,Rtucker311,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors PG Dennis Schroder SF Royce O'Neale G Tyus Jones,,Tim Frazier,SG,0.11%,3.5
108,1368175351,mickevcarter,0,315.25,C Karl-Anthony Towns UTIL Nikola Vucevic PF Julius Randle SG Buddy Hield F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Abdel Nader,F,0.11%,23
