Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,1367835464,MILE_HIGH21 (1/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Royce O'Neale,F,83.24%,33.25
1,1367835481,MILE_HIGH21 (2/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Karl-Anthony Towns,UTIL,68.12%,78.75
1,1367844344,MILE_HIGH21 (3/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Derrick Favors,F,61.70%,24.75
1,1367844357,MILE_HIGH21 (4/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Dennis Schroder,SG,55.39%,37.25
1,1367844364,MILE_HIGH21 (5/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Joe Ingles,UTIL,52.01%,26
1,1368212976,MILE_HIGH21 (6/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Anthony Davis,PF,37.76%,53.5
1,1368222265,MILE_HIGH21 (7/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Jeff Teague,G,26.44%,17.75
1,1368222272,MILE_HIGH21 (8/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Tyus Jones,PG,24.92%,29.25
1,1368222281,MILE_HIGH21 (9/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Donovan Mitchell,UTIL,22.63%,55.5
1,1368230623,MILE_HIGH21 (10/10),0,350.5,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell UTIL Kelly Oubre Jr. G Bryn Forbes F Royce O'Neale PG Tyus Jones SF Marco Belinelli,,Russell Westbrook,PG,21.11%,51
