Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
23,1366933106,Quitti33,0,303,UTIL Karl-Anthony Towns C Nikola Vucevic SG Jrue Holiday PF Al Horford SF Evan Fournier F Jae Crowder G Bryn Forbes PG Tyus Jones,,Malik Monk,SG,10.00%,13
24,1366351736,calcguy,0,294.25,C Karl-Anthony Towns PF Paul George UTIL Rudy Gobert SG Joe Ingles PG Malik Beasley G E'Twaun Moore SF Royce O'Neale F Richaun Holmes,,Josh Okogie,SG,8.89%,28.25
25,1366958978,bigcsmiley,0,294,C Anthony Davis SG Donovan Mitchell G Jeff Teague PF Josh Jackson UTIL De'Anthony Melton F Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale,,Elfrid Payton,PG,8.89%,30.75
26,1366211971,ChipotleAddict,0,292.25,G Russell Westbrook C Karl-Anthony Towns UTIL Joe Ingles F Derrick Favors PG Dennis Schroder PF Taj Gibson SG Josh Okogie SF Royce O'Neale,,De'Anthony Melton,G,7.78%,29.75
26,1366276085,KKirsch105,0,292.25,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale PG Tyus Jones,,Aaron Gordon,SF,7.78%,47
26,1366310616,shatoe,0,292.25,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale PG Tyus Jones,,Paul George,PF,6.67%,43.25
26,1366753977,placephila,0,292.25,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale PG Tyus Jones,,Zach LaVine,PG,6.67%,34.75
26,1366871244,hooweex,0,292.25,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale PG Tyus Jones,,Jeremy Lamb,F,6.67%,21.5
26,1367270528,Mangone,0,292.25,PG Russell Westbrook C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors SG Dennis Schroder PF Taj Gibson SF Josh Okogie F Royce O'Neale,,LaMarcus Aldridge,UTIL,6.67%,34.75
26,1367521183,ryangahd,0,292.25,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale PG Tyus Jones,,Malik Beasley,PG,5.56%,25.25
33,1367610544,papagates,0,289.75,G Russell Westbrook C Karl-Anthony Towns UTIL Jeremy Lamb F Derrick Favors PG Dennis Schroder SG Evan Fournier PF Taj Gibson SF Royce O'Neale,,DeMar DeRozan,SG,5.56%,33.5
34,1367286691,tj4ua,0,289.5,C Karl-Anthony Towns G Donovan Mitchell UTIL Jeff Teague F Joe Ingles PF Josh Jackson PG D.J. Augustin SG Dennis Schroder SF Royce O'Neale,,Jrue Holiday,SG,5.56%,45.5
35,1366457554,madoublet98,0,288.25,PF Anthony Davis C Karl-Anthony Towns UTIL Joe Ingles PG Elfrid Payton F Derrick Favors SG Josh Okogie SF Royce O'Neale G Malik Monk,,Evan Fournier,SG,5.56%,30.25
36,1367324023,youdacao,0,286.25,UTIL Karl-Anthony Towns C Nikola Vucevic G Zach LaVine SG Joe Ingles PG Elfrid Payton F Derrick Favors PF Jae Crowder SF Royce O'Neale,,Iman Shumpert,F,4.44%,13.75
37,1366373496,TomsDogs,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Mason Plumlee,PF,4.44%,21.5
37,1366424744,sparkjacob,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Marco Belinelli,G,4.44%,27
37,1366459781,PhylRoy,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Willie Cauley-Stein,C,4.44%,40.5
37,1366491125,tidehigh71,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Buddy Hield,UTIL,4.44%,32
37,1366566796,rohitbhasin12281,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Nikola Vucevic,C,4.44%,39.25
37,1366629549,CaliBadBoy,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Steven Adams,C,3.33%,32.25
37,1366643086,pipolechap,0,283.75,C Karl-Anthony Towns SF Andrew Wiggins PG Jeff Teague F Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder UTIL Royce O'Neale,,Davis Bertans,PF,3.33%,24
37,1366849416,bpl21,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Pau Gasol,UTIL,3.33%,9
37,1366985766,TMM75,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,E'Twaun Moore,G,2.22%,11.75
37,1367192842,BoostedRS,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,T.J. Warren,SF,2.22%,25
37,1367408733,jjones576,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Derrick White,PG,2.22%,27.25
48,1367001047,MillionaireMatt89,0,281.75,C Karl-Anthony Towns UTIL Rudy Gobert G Jeff Teague SG Joe Ingles PG Elfrid Payton PF Derrick Favors F Jae Crowder SF Royce O'Neale,,Kyle Korver,SG,2.22%,28.25
49,1366930530,a0l_messenger,0,280.25,PF Anthony Davis PG Donovan Mitchell SG Jrue Holiday UTIL Elfrid Payton C Derrick Favors SF Royce O'Neale F Davis Bertans G Malik Monk,,Nicolas Batum,SF,2.22%,37.5
50,1367049643,mazwa,0,279.5,PF Anthony Davis UTIL Karl-Anthony Towns PG Kemba Walker SG Zach LaVine F Richaun Holmes G Malik Monk SF Marco Belinelli C Pau Gasol,,Al Horford,PF,2.22%,40.25
51,1366269275,dpalltheway,0,277.25,C Anthony Davis UTIL Karl-Anthony Towns PG Jeff Teague PF Josh Jackson SG Dennis Schroder SF Royce O'Neale G Patty Mills F Iman Shumpert,,Devonte' Graham,SG,2.22%,17.25
52,1366535282,Irre,0,276.25,PF Anthony Davis UTIL Rudy Gobert SG Andrew Wiggins PG Elfrid Payton C Derrick Favors G Malik Beasley SF Kyle Korver F Royce O'Neale,,De'Aaron Fox,G,1.11%,45.25
53,1366686434,FrostySucc,0,273.25,PF Anthony Davis UTIL Rudy Gobert SG Andrew Wiggins PG Elfrid Payton C Derrick Favors SF Nicolas Batum F Royce O'Neale G Malik Monk,,Marcus Morris,UTIL,1.11%,30
54,1366532246,tdougjr,0,272.75,PF Anthony Davis PG Donovan Mitchell C Willie Cauley-Stein SG Joe Ingles F Jae Crowder G Bryn Forbes SF Royce O'Neale UTIL Richaun Holmes,,Jayson Tatum,SF,1.11%,28.5
54,1367465923,davicii27,0,272.75,F Anthony Davis C Karl-Anthony Towns G Andrew Wiggins SG Joe Ingles SF Royce O'Neale UTIL Mikal Bridges PF Richaun Holmes PG Patty Mills,,Kris Dunn,UTIL,1.11%,33.75
56,1366629307,SevZ,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Harry Giles,PF,1.11%,17.5
56,1366651836,Swayze3,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Nikola Jokic,C,1.11%,44.5
56,1367345695,btodd3,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Torrey Craig,G,1.11%,13.75
56,1367473578,tjj530,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Monte Morris,G,1.11%,26.5
60,1366412847,infmsq,0,269.75,UTIL Anthony Davis SG Donovan Mitchell PG Jeff Teague F Josh Jackson PF Derrick Favors G De'Anthony Melton SF Royce O'Neale C Richaun Holmes,,Elie Okobo,G,1.11%,19.75
60,1367098718,sports3034,0,269.75,UTIL Anthony Davis SG Donovan Mitchell PG Jeff Teague F Josh Jackson PF Derrick Favors G De'Anthony Melton SF Royce O'Neale C Richaun Holmes,,Jonathan Isaac,PF,1.11%,16.5
60,1367493441,retierdDoc31,0,269.75,UTIL Anthony Davis SG Donovan Mitchell PG Jeff Teague F Josh Jackson PF Derrick Favors G De'Anthony Melton SF Royce O'Neale C Richaun Holmes,,Jamal Murray,SG,1.11%,35.75
63,1366827157,TallRedGourmet,0,269.25,PF Anthony Davis C Karl-Anthony Towns PG Jeff Teague SF Josh Jackson UTIL Derrick Favors F Royce O'Neale SG Malik Monk G Devonte' Graham,,Jerami Grant,F,1.11%,26.5
64,1366456281,joeran12,0,268.25,PF Anthony Davis UTIL LaMarcus Aldridge PG Jeff Teague F Josh Jackson C Derrick Favors SG Kelly Oubre Jr. G Bryn Forbes SF Royce O'Neale,,Bismack Biyombo,UTIL,1.11%,27.5
65,1366441022,jeffylube,0,267.25,G Donovan Mitchell PG Kemba Walker SF DeMar DeRozan SG Jrue Holiday UTIL Kris Dunn F Royce O'Neale PF Harry Giles C Pau Gasol,,D.J. Augustin,PG,1.11%,10
66,1366437182,pianoclub,0,265,PG Russell Westbrook SG Jrue Holiday C Steven Adams G Zach LaVine F Jeremy Lamb PF Jae Crowder SF Kelly Oubre Jr. UTIL Pau Gasol,,Mikal Bridges,UTIL,1.11%,16.25
67,1366590968,Sixers766,0,262.75,PG Russell Westbrook C Karl-Anthony Towns UTIL Jeff Teague F Buddy Hield SF Royce O'Neale PF Richaun Holmes G Patty Mills SG Iman Shumpert,,,
68,1366901526,WiscBadgerFan35,0,262.5,C Anthony Davis G Donovan Mitchell PG Jeff Teague SG Joe Ingles F Derrick Favors UTIL Bismack Biyombo SF Royce O'Neale PF Richaun Holmes,,,
69,1366457945,callmetoast,0,261,PG Russell Westbrook SG Donovan Mitchell PF LaMarcus Aldridge UTIL Derrick Favors C Mason Plumlee G Monte Morris SF Royce O'Neale F Iman Shumpert,,,
70,1367241450,mvyletel1928,0,260.5,C Anthony Davis F LaMarcus Aldridge PG Jeff Teague PF Josh Jackson UTIL Derrick Favors SG Dennis Schroder G Josh Okogie SF Royce O'Neale,,,
70,1367555788,krv2824,0,260.5,C Anthony Davis F LaMarcus Aldridge PG Jeff Teague PF Josh Jackson UTIL Derrick Favors SG Dennis Schroder G Josh Okogie SF Royce O'Neale,,,
72,1366837862,wesbo_uno7,0,259.75,SF Paul George C Rudy Gobert PF LaMarcus Aldridge UTIL Steven Adams PG Derrick White SG Malik Beasley F Royce O'Neale G Patty Mills,,,
72,1367507372,tj17031,0,259.75,SF Paul George SG Donovan Mitchell C Willie Cauley-Stein PG Jeff Teague PF Josh Jackson UTIL Derrick Favors F Royce O'Neale G Iman Shumpert,,,
74,1367471946,otto637,0,258.25,G Russell Westbrook C Willie Cauley-Stein PG Jeff Teague SF Aaron Gordon UTIL Joe Ingles PF Derrick Favors F Richaun Holmes SG Marco Belinelli,,,
75,1366458910,SethAuger,0,257.25,C Anthony Davis SG Donovan Mitchell PG Kemba Walker SF Jeremy Lamb PF Taj Gibson F Royce O'Neale G Patty Mills UTIL Tyus Jones,,,
76,1367225686,austinfeider34491,0,256.25,PG Russell Westbrook UTIL Aaron Gordon G Zach LaVine F Joe Ingles PF Derrick Favors SF Evan Fournier C Mason Plumlee SG Bryn Forbes,,,
77,1366354636,zavs,0,256,PF Anthony Davis SG DeMar DeRozan SF T.J. Warren C Steven Adams PG Derrick White F Royce O'Neale UTIL Richaun Holmes G Marco Belinelli,,,
78,1366653828,topfizz1,0,255.25,C Nikola Vucevic UTIL Donovan Mitchell SG Jamal Murray G Jeff Teague PF Josh Jackson PG De'Anthony Melton F Taj Gibson SF Royce O'Neale,,,
79,1366368822,jafertons34,0,253.75,G Kemba Walker F DeMar DeRozan C Willie Cauley-Stein UTIL T.J. Warren PG Zach LaVine SF Jayson Tatum SG Kyle Korver PF Davis Bertans,,,
79,1366767153,beatGARDY1,0,253.75,PG Russell Westbrook C Nikola Vucevic G Jeff Teague UTIL Elfrid Payton PF Al Horford SF Royce O'Neale F Richaun Holmes SG Devonte' Graham,,,
81,1366487975,kenu0878,0,253.25,PF Anthony Davis C LaMarcus Aldridge PG Jeff Teague UTIL Joe Ingles SF Josh Jackson SG Dennis Schroder F Royce O'Neale G Elie Okobo,,,
82,1366905378,thelandontaylor,0,253,PF Anthony Davis SG Donovan Mitchell PG Jeff Teague UTIL Buddy Hield C Derrick Favors SF Royce O'Neale F Richaun Holmes G Patty Mills,,,
83,1366337760,Jonsie1734,0,249.25,PG Russell Westbrook C Anthony Davis UTIL Marcus Morris PF Mason Plumlee F Jae Crowder SF Royce O'Neale SG Patty Mills G Tyus Jones,,,
84,1366471420,Girgs28,0,248.75,C Anthony Davis UTIL Donovan Mitchell PG Jeff Teague PF Josh Jackson F Derrick Favors SG Bryn Forbes SF Royce O'Neale G Patty Mills,,,
85,1367198345,Parkswish3,0,246.75,C Anthony Davis PG Donovan Mitchell G Buddy Hield SG Joe Ingles PF Derrick Favors SF Jae Crowder F Richaun Holmes UTIL Patty Mills,,,
86,1367437659,tj7775,0,246,PG Russell Westbrook SF DeMar DeRozan SG Joe Ingles UTIL Jeremy Lamb C Derrick Favors G Dennis Schroder PF Jae Crowder F Royce O'Neale,,,
87,1366447889,Cfields929,0,245.5,F Anthony Davis C Nikola Jokic PG Jeff Teague PF Mason Plumlee G Torrey Craig SF Kelly Oubre Jr. UTIL Tyus Jones SG Malik Monk,,,
88,1366824547,condor03,0,244.75,C Anthony Davis SG DeMar DeRozan PG Jeff Teague PF Josh Jackson F Jerami Grant G Dennis Schroder SF Royce O'Neale UTIL Patty Mills,,,
89,1366632853,hoop2410,0,231.75,PF Anthony Davis G Kemba Walker PG Jeff Teague SG Joe Ingles UTIL Derrick Favors C Taj Gibson SF Royce O'Neale F Richaun Holmes,,,
90,1367286112,Ajml45,0,222,PF Paul George UTIL Kemba Walker SF Andrew Wiggins PG Jeff Teague F Joe Ingles C Derrick Favors G Tyus Jones SG Malik Monk,,,
