Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
41,1368017982,otoole11,0,302.75,PF Anthony Davis C Rudy Gobert PG Zach LaVine SG Joe Ingles F Al Horford G Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Marco Belinelli,G,5.41%,27
42,1368152594,LorenzoStax,0,302.5,UTIL Karl-Anthony Towns C Nikola Vucevic F Buddy Hield PF Lauri Markkanen G Jeremy Lamb PG Dennis Schroder SG Evan Fournier SF Royce O'Neale,,LaMarcus Aldridge,PF,5.41%,34.75
42,1368205170,DoinStuff,0,302.5,C Karl-Anthony Towns UTIL Rudy Gobert PF LaMarcus Aldridge PG Zach LaVine SF Josh Jackson SG Marcus Smart F Kyle Korver G Marco Belinelli,,Bogdan Bogdanovic,SF,5.41%,31.75
44,1366848355,ajrossiv,0,301.5,PF Anthony Davis UTIL Donovan Mitchell G De'Aaron Fox SG Jeremy Lamb SF Kelly Oubre Jr. C Guillermo Hernangómez F Royce O'Neale PG Tyus Jones,,Kris Dunn,UTIL,4.95%,33.75
45,1367938682,mdeak311,0,300.75,C Karl-Anthony Towns SG Donovan Mitchell UTIL Rudy Gobert PG Jeff Teague F Joe Ingles SF Royce O'Neale G Tyus Jones PF Gorgui Dieng,,Lauri Markkanen,PF,4.95%,30.25
46,1366042350,SlowQueen,0,300.25,UTIL Karl-Anthony Towns PF Paul George F Buddy Hield C Al Horford G Jeremy Lamb SG Evan Fournier PG Bryn Forbes SF Royce O'Neale,,Aaron Gordon,F,4.50%,47
47,1367989594,wickedywick,0,299.75,C Anthony Davis UTIL Karl-Anthony Towns SF Buddy Hield PF Derrick Favors PG Dennis Schroder SG Josh Okogie F Royce O'Neale G Patty Mills,,Al Horford,C,4.05%,40.25
48,1366956492,Buckingham21,0,299.5,PF Anthony Davis G Donovan Mitchell PG Kemba Walker UTIL Derrick Favors F Kelly Oubre Jr. SF Terrence Ross C Richaun Holmes SG Malik Monk,,Kyle Korver,SG,4.05%,28.25
49,1368220538,jruby7112,0,298.25,PF Anthony Davis G Donovan Mitchell C Rudy Gobert PG De'Anthony Melton SG Dennis Schroder F Taj Gibson SF Royce O'Neale UTIL Richaun Holmes,,T.J. Warren,PF,3.60%,25
50,1368257227,mforo60,0,297.25,PF Anthony Davis C Karl-Anthony Towns UTIL Donovan Mitchell SG E'Twaun Moore G Josh Okogie SF Royce O'Neale F Richaun Holmes PG Patty Mills,,Davis Bertans,SF,3.15%,24
51,1368240373,mmarso45,0,297,UTIL Anthony Davis C Karl-Anthony Towns G Buddy Hield F Derrick Favors SG Dennis Schroder PG Bryn Forbes SF Royce O'Neale PF Jonathan Isaac,,Deandre Ayton,C,3.15%,45.75
52,1367573962,shaight89,0,296.5,C Karl-Anthony Towns PG Kemba Walker SF Buddy Hield PF Lauri Markkanen SG Bogdan Bogdanovic G Evan Fournier UTIL Bryn Forbes F Royce O'Neale,,Jayson Tatum,SF,3.15%,28.5
53,1366533388,hokierob,0,296.25,G Russell Westbrook C Karl-Anthony Towns PG Jeff Teague F Derrick Favors SG Dennis Schroder SF Royce O'Neale PF Richaun Holmes UTIL Tyus Jones,,Gorgui Dieng,F,2.70%,8.5
54,1366458131,moloch29,0,295,C Karl-Anthony Towns G Donovan Mitchell PG Kemba Walker SF Joe Ingles PF Wendell Carter Jr. UTIL Malik Beasley F Royce O'Neale SG Malik Monk,,De'Aaron Fox,G,2.70%,45.25
54,1367715570,foulke29,0,295,C Karl-Anthony Towns G Jrue Holiday PF Julius Randle SG Buddy Hield F Derrick Favors PG Dennis Schroder SF Jae Crowder UTIL Devonte' Graham,,Terrance Ferguson,UTIL,2.70%,17.5
56,1366953224,bigcsmiley,0,294,C Anthony Davis SG Donovan Mitchell G Jeff Teague PF Josh Jackson UTIL De'Anthony Melton F Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale,,Julius Randle,UTIL,2.70%,40.75
57,1366650402,bsurpless,0,292.75,C Karl-Anthony Towns PG Kyrie Irving G De'Aaron Fox PF Paul Millsap UTIL Derrick Favors F Jae Crowder SF Royce O'Neale SG Malik Monk,,Jamal Murray,SG,2.70%,35.75
58,1366445302,KlairVoyant,0,292.25,PG Russell Westbrook C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors SG Dennis Schroder PF Taj Gibson SF Josh Okogie F Royce O'Neale,,Mason Plumlee,PF,2.25%,21.5
58,1367270515,Mangone,0,292.25,PG Russell Westbrook C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors SG Dennis Schroder PF Taj Gibson SF Josh Okogie F Royce O'Neale,,E'Twaun Moore,SG,2.25%,11.75
58,1367941890,Jrake,0,292.25,PG Russell Westbrook C Karl-Anthony Towns G Joe Ingles UTIL Derrick Favors SG Dennis Schroder PF Taj Gibson SF Josh Okogie F Royce O'Neale,,Terrence Ross,SG,2.25%,37
61,1366765839,joshkeo,0,292,PF Anthony Davis PG Kemba Walker G Zach LaVine SF Bogdan Bogdanovic F Derrick Favors UTIL Kelly Oubre Jr. C Bismack Biyombo SG Kyle Korver,,Devonte' Graham,PG,2.25%,17.25
61,1367848987,atanea25,0,292,PF Anthony Davis C Rudy Gobert SG Buddy Hield G Zach LaVine PG Derrick White SF Kelly Oubre Jr. F Mikal Bridges UTIL Richaun Holmes,,Kyrie Irving,PG,2.25%,45.75
63,1367196763,lakers512,0,290.5,C Karl-Anthony Towns SG Donovan Mitchell PG Kemba Walker UTIL Jeff Teague PF Derrick Favors F Kyle Korver SF Royce O'Neale G Malik Monk,,Elie Okobo,UTIL,2.25%,19.75
64,1367176518,thx4urchips,0,289.75,C Karl-Anthony Towns UTIL Nikola Vucevic PG Kemba Walker SG Dennis Schroder G Evan Fournier PF Jae Crowder F Taj Gibson SF Royce O'Neale,,Torrey Craig,SG,2.25%,13.75
65,1366571794,noe105,0,289.5,F Anthony Davis UTIL Donovan Mitchell PG Zach LaVine G Joe Ingles PF Derrick Favors SG Nicolas Batum SF Royce O'Neale C Richaun Holmes,,Harry Giles,PF,1.80%,17.5
65,1367327930,danw2015,0,289.5,F Anthony Davis UTIL Donovan Mitchell PG Zach LaVine G Joe Ingles PF Derrick Favors SG Nicolas Batum SF Royce O'Neale C Richaun Holmes,,Marvin Bagley III,UTIL,1.80%,28.75
67,1366464601,madoublet98,0,288.25,PF Anthony Davis C Karl-Anthony Towns UTIL Joe Ingles PG Elfrid Payton F Derrick Favors SG Josh Okogie SF Royce O'Neale G Malik Monk,,Wendell Carter Jr.,PF,1.80%,24
68,1366335059,colin32515,0,287.75,PF Anthony Davis C Nikola Vucevic SG Zach LaVine F Josh Jackson PG Elfrid Payton G Dennis Schroder SF Kelly Oubre Jr. UTIL Pau Gasol,,Jaylen Brown,SG,1.80%,18
69,1366707553,tholdwth28,0,287.5,PF Anthony Davis C Karl-Anthony Towns PG Jrue Holiday SG Dennis Schroder F Jae Crowder G Bryn Forbes SF Royce O'Neale UTIL Georges Niang,,Justin Jackson,F,1.80%,3.75
70,1368206899,BIGJAE-D,0,287.25,PF Anthony Davis SG Donovan Mitchell SF Andrew Wiggins F Josh Jackson PG Elfrid Payton C Bismack Biyombo UTIL Royce O'Neale G Marco Belinelli,,Jerami Grant,F,1.80%,26.5
71,1367296827,ARMorris86,0,287,G Donovan Mitchell C Rudy Gobert PG Kris Dunn SG Zach LaVine PF Lauri Markkanen F Nikola Mirotic UTIL Derrick Favors SF Royce O'Neale,,Marcus Smart,G,1.80%,16.25
72,1367313208,youdacao,0,286.25,UTIL Karl-Anthony Towns C Nikola Vucevic G Zach LaVine SG Joe Ingles PG Elfrid Payton F Derrick Favors PF Jae Crowder SF Royce O'Neale,,Jonathan Isaac,SF,1.80%,16.5
73,1367769135,hack7,0,285.5,PF Anthony Davis C Karl-Anthony Towns PG Jeff Teague UTIL Derrick Favors SG Dennis Schroder SF Josh Okogie F Royce O'Neale G Patty Mills,,Iman Shumpert,G,1.80%,13.75
74,1368184640,bd6626,0,285.25,F Anthony Davis SG Jamal Murray UTIL Deandre Ayton SF Josh Jackson PF Marvin Bagley III G Kelly Oubre Jr. PG Malik Beasley C Taj Gibson,,Marvin Williams,PF,1.35%,23.5
75,1366893421,ehansen1482,0,284.75,UTIL Karl-Anthony Towns G Kemba Walker PG Jeff Teague SF Buddy Hield PF Josh Jackson SG Evan Fournier C Bismack Biyombo F Kyle Korver,,Terry Rozier,UTIL,1.35%,6.25
76,1368164677,Jdizzy007,0,284.5,C Anthony Davis SG Donovan Mitchell UTIL De'Aaron Fox F Josh Jackson PG De'Anthony Melton SF Royce O'Neale PF Richaun Holmes G Patty Mills,,Nikola Mirotic,PF,1.35%,23
77,1368153610,Hogwired,0,284,C Nikola Vucevic SG Donovan Mitchell PG Kemba Walker UTIL Jeremy Lamb G Derrick White F Derrick Favors SF Kelly Oubre Jr. PF Richaun Holmes,,Marcus Morris,SF,1.35%,30
78,1366798727,CaliBadBoy,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Paul Millsap,PF,1.35%,33.25
78,1366828013,theOGking_tay,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Georges Niang,UTIL,1.35%,-0.5
78,1368228271,TinkyTyler,0,283.75,SF Paul George UTIL Kemba Walker C Rudy Gobert F Joe Ingles SG Dennis Schroder G Kelly Oubre Jr. PG Bryn Forbes PF Taj Gibson,,Michael Kidd-Gilchrist,SF,1.35%,27
78,1368272703,cjm1119,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Daniel Theis,F,1.35%,9.25
82,1367113169,bpl21,0,283.5,C Nikola Vucevic G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Jerami Grant PG Dennis Schroder SG Evan Fournier SF Royce O'Neale,,Steven Adams,C,1.35%,32.25
83,1367666676,dmonkey18,0,283,G Russell Westbrook UTIL Karl-Anthony Towns F Joe Ingles PF Derrick Favors SG Dennis Schroder PG Bryn Forbes C Guillermo Hernangómez SF Royce O'Neale,,Monte Morris,G,1.35%,26.5
84,1366899696,matt3rmind,0,282.75,C Karl-Anthony Towns UTIL Kemba Walker PG Jeff Teague F Joe Ingles G Bogdan Bogdanovic SG Dennis Schroder PF Jae Crowder SF Royce O'Neale,,Ryan Arcidiacono,G,0.90%,10
85,1368254484,jeffrey141,0,281.75,F Anthony Davis PG Donovan Mitchell C Deandre Ayton UTIL Willie Cauley-Stein SG Jeremy Lamb G Patty Mills SF Marco Belinelli PF Khem Birch,,D.J. Augustin,UTIL,0.90%,10
86,1368187709,macain81,0,281.5,UTIL Karl-Anthony Towns C Nikola Vucevic PG Kemba Walker F Wendell Carter Jr. PF Derrick Favors G Evan Fournier SF Royce O'Neale SG Patty Mills,,Mikal Bridges,SG,0.90%,16.25
87,1367970070,jimmyquinella,0,281,PG Russell Westbrook C Anthony Davis PF Jerami Grant UTIL De'Anthony Melton G Kelly Oubre Jr. SG Bryn Forbes SF Royce O'Neale F Iman Shumpert,,Gordon Hayward,UTIL,0.90%,15
88,1367590050,jberk856,0,280.25,G Russell Westbrook C Rudy Gobert PG Jrue Holiday SF Josh Jackson SG Dennis Schroder PF Jae Crowder UTIL Royce O'Neale F Shaquille Harrison,,Grayson Allen,UTIL,0.90%,10.25
89,1368009988,BigT44,0,279.75,C Karl-Anthony Towns UTIL Kemba Walker PG Jeff Teague SG Kris Dunn G Zach LaVine PF Derrick Favors SF Royce O'Neale F Harry Giles,,Frank Jackson,UTIL,0.45%,10.5
90,1367049577,mazwa,0,279.5,PF Anthony Davis UTIL Karl-Anthony Towns PG Kemba Walker SG Zach LaVine F Richaun Holmes G Malik Monk SF Marco Belinelli C Pau Gasol,,Derrick Rose,G,0.45%,0
91,1367041512,jaydot773,0,279.25,C Karl-Anthony Towns UTIL Rudy Gobert F LaMarcus Aldridge PG Jeff Teague PF Derrick Favors G Malik Beasley SF Royce O'Neale SG Malik Monk,,Miles Bridges,UTIL,0.45%,11
92,1366902181,RdizzleBC,0,279,UTIL Anthony Davis C Nikola Vucevic SF Aaron Gordon PG Elfrid Payton PF Derrick Favors SG Nicolas Batum F Royce O'Neale G Malik Monk,,Wayne Selden Jr.,SG,0.45%,17.25
92,1367330325,stevoj,0,279,PF Anthony Davis C Nikola Vucevic SF Aaron Gordon PG Elfrid Payton UTIL Derrick Favors SG Nicolas Batum F Royce O'Neale G Malik Monk,,Kosta Koufos,C,0.45%,0
92,1368203168,brpunkrmax,0,279,PF Anthony Davis UTIL Karl-Anthony Towns G Kris Dunn SG Joe Ingles PG Derrick White SF Royce O'Neale F Harry Giles C Pau Gasol,,Dante Cunningham,PF,0.45%,11.5
92,1368258760,IMAPR0BR0,0,279,UTIL Anthony Davis C Nikola Vucevic SF Aaron Gordon PG Elfrid Payton PF Derrick Favors SG Nicolas Batum F Royce O'Neale G Malik Monk,,Juancho Hernangómez,UTIL,0.45%,2.25
96,1366243838,DyeDyeGentry,0,278.75,C Karl-Anthony Towns SG Donovan Mitchell PF T.J. Warren PG Jeff Teague G Zach LaVine F Derrick Favors SF Royce O'Neale UTIL Pau Gasol,,Bobby Portis,PF,0.45%,0
96,1366529830,el_malo,0,278.75,PF Anthony Davis C Karl-Anthony Towns G Donovan Mitchell F Jae Crowder SG Jaylen Brown SF Royce O'Neale PG Patty Mills UTIL Pau Gasol,,Shaquille Harrison,F,0.45%,11.75
96,1368154040,realpoppaG,0,278.75,PF Anthony Davis C Karl-Anthony Towns SG Andrew Wiggins PG Elfrid Payton SF E'Twaun Moore G Kyle Korver F Royce O'Neale UTIL Iman Shumpert,,Tim Frazier,G,0.45%,3.5
99,1367994560,sophbet,0,278.25,C Nikola Jokic SG Donovan Mitchell PF LaMarcus Aldridge F Josh Jackson G De'Anthony Melton PG Malik Beasley SF Royce O'Neale UTIL Richaun Holmes,,Chandler Hutchison,F,0.45%,23.75
99,1368100478,sgibson619,0,278.25,PF Anthony Davis G Jrue Holiday C Deandre Ayton SG Zach LaVine SF Jayson Tatum PG Dennis Schroder F Davis Bertans UTIL Pau Gasol,,Troy Daniels,UTIL,0.45%,4.75
101,1367187434,slippman,0,278,C Nikola Vucevic SG Jrue Holiday PF Julius Randle PG Zach LaVine UTIL Jayson Tatum SF Nicolas Batum G Evan Fournier F Mason Plumlee,,Khem Birch,PF,0.45%,26
102,1366961322,ahitspat,0,277.75,PF Anthony Davis PG Jrue Holiday G Zach LaVine C Al Horford SG Jeremy Lamb SF Evan Fournier UTIL Jae Crowder F Royce O'Neale,,,
103,1367818536,Lemerex,0,276.5,PG Russell Westbrook SG Jrue Holiday G Zach LaVine PF Marcus Morris C Derrick Favors UTIL D.J. Augustin SF Kelly Oubre Jr. F Josh Okogie,,,
104,1366446354,pianoclub,0,276,PG Russell Westbrook PF Anthony Davis G Jeremy Lamb SG Derrick White F Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale C Pau Gasol,,,
105,1367881004,tloftis11,0,275.5,UTIL Anthony Davis G Kemba Walker C Rudy Gobert F Josh Jackson PG De'Anthony Melton SF Royce O'Neale PF Davis Bertans SG Malik Monk,,,
106,1368072543,nyknixs33,0,275,PF Anthony Davis C Karl-Anthony Towns SF Joe Ingles G Elfrid Payton SG Dennis Schroder F Jae Crowder PG Malik Beasley UTIL Troy Daniels,,,
107,1366312900,cjbcjb,0,274.25,F Anthony Davis PG Donovan Mitchell G Kemba Walker PF Josh Jackson SG Malik Beasley UTIL Bismack Biyombo SF Royce O'Neale C Pau Gasol,,,
107,1367368399,joshuaamel,0,274.25,PF Anthony Davis SF Paul George C Nikola Vucevic PG Dennis Schroder SG Kelly Oubre Jr. UTIL Kyle Korver G Patty Mills F Gorgui Dieng,,,
109,1368187377,kfalik,0,274,C Nikola Jokic PG Donovan Mitchell G Zach LaVine SG Joe Ingles SF Josh Jackson F Derrick Favors UTIL Royce O'Neale PF Richaun Holmes,,,
110,1367413557,joniver,0,273.25,PF Anthony Davis UTIL Rudy Gobert SG Andrew Wiggins PG Elfrid Payton C Derrick Favors F Nicolas Batum SF Royce O'Neale G Malik Monk,,,
110,1367501489,CSabe6,0,273.25,PG Russell Westbrook UTIL Karl-Anthony Towns SF Buddy Hield SG Dennis Schroder F Evan Fournier C Guillermo Hernangómez G Tyus Jones PF Justin Jackson,,,
112,1366601302,brett6324,0,272.75,PF Anthony Davis PG Donovan Mitchell C Willie Cauley-Stein SG Joe Ingles F Jae Crowder G Bryn Forbes SF Royce O'Neale UTIL Richaun Holmes,,,
112,1367762754,dTHIENb,0,272.75,PF Anthony Davis PG Donovan Mitchell C Willie Cauley-Stein SG Joe Ingles F Jae Crowder G Bryn Forbes SF Royce O'Neale UTIL Richaun Holmes,,,
112,1367968220,bfillie,0,272.75,PF Anthony Davis PG Donovan Mitchell C Willie Cauley-Stein SG Joe Ingles F Jae Crowder G Bryn Forbes SF Royce O'Neale UTIL Richaun Holmes,,,
115,1367561647,jpnovatne,0,272.5,PG Russell Westbrook C Anthony Davis SF Marcus Morris SG Kelly Oubre Jr. PF Taj Gibson UTIL Bismack Biyombo F Royce O'Neale G Patty Mills,,,
115,1367699741,bs850,0,272.5,PG Russell Westbrook F Anthony Davis UTIL Jeremy Lamb PF Derrick Favors G Kelly Oubre Jr. SF Royce O'Neale C Richaun Holmes SG Patty Mills,,,
117,1366461487,mluzader,0,271.5,C Anthony Davis PG Donovan Mitchell F Andrew Wiggins UTIL Jeff Teague PF Jae Crowder SG Terrence Ross SF Royce O'Neale G Marco Belinelli,,,
