Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,1367307796,neech74 (1/3),0,343.75,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell PG Dennis Schroder G Kelly Oubre Jr. SF Royce O'Neale F Richaun Holmes UTIL Pau Gasol,,Kelly Oubre Jr.,SG,19.33%,52.25
12,1366618309,Dufff (3/3),0,342.25,PF Anthony Davis C Karl-Anthony Towns UTIL Willie Cauley-Stein PG Dennis Schroder SG Evan Fournier G Kelly Oubre Jr. F Royce O'Neale SF Jonathan Isaac,,Josh Jackson,PF,17.01%,31
13,1366693549,dumdumm (2/2),0,341,PF Anthony Davis C Karl-Anthony Towns UTIL Joe Ingles G Elfrid Payton SG Dennis Schroder SF Kelly Oubre Jr. F Royce O'Neale PG Tyus Jones,,Jae Crowder,SF,14.96%,18.75
14,1368184770,caliways52 (2/3),0,340.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier G Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Kemba Walker,PG,14.61%,39.25
14,1368274400,hammertime36,0,340.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon G Dennis Schroder SF Evan Fournier SG Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Andrew Wiggins,SG,13.98%,28.75
16,1366328563,jf1133 (2/3),0,340.5,UTIL Karl-Anthony Towns C Nikola Vucevic SG Jrue Holiday PF Aaron Gordon G Dennis Schroder SF Evan Fournier F Royce O'Neale PG Tyus Jones,,Patty Mills,G,13.50%,12
16,1366328564,jf1133 (3/3),0,340.5,UTIL Karl-Anthony Towns C Nikola Vucevic SG Jrue Holiday PF Aaron Gordon G Dennis Schroder SF Evan Fournier F Royce O'Neale PG Tyus Jones,,Buddy Hield,SF,13.47%,32
16,1367306482,Pags10 (2/3),0,340.5,C Karl-Anthony Towns UTIL Nikola Vucevic G Jrue Holiday PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Royce O'Neale PG Tyus Jones,,Nikola Vucevic,C,13.42%,39.25
19,1367710914,jeramiah44 (2/2),0,340.25,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon G De'Anthony Melton SG Dennis Schroder SF Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Paul George,UTIL,12.21%,43.25
20,1366862165,Austin-college01,0,339.5,UTIL Karl-Anthony Towns C Nikola Vucevic G Kemba Walker PF Aaron Gordon SG Dennis Schroder F Kelly Oubre Jr. PG Tyus Jones SF Jonathan Isaac,,LaMarcus Aldridge,F,12.09%,34.75
21,1367665279,natespost (2/3),0,339.25,PF Anthony Davis C Karl-Anthony Towns PG Jrue Holiday SG Dennis Schroder UTIL Kelly Oubre Jr. G E'Twaun Moore F Royce O'Neale SF Michael Kidd-Gilchrist,,Rudy Gobert,C,11.66%,51.75
22,1367377760,jchab87 (1/3),0,338.75,C Karl-Anthony Towns PG Donovan Mitchell SG DeMar DeRozan PF Julius Randle F Jae Crowder G Kelly Oubre Jr. SF Royce O'Neale UTIL Khem Birch,,Evan Fournier,SG,11.15%,30.25
22,1368283188,BoozeHound7791,0,338.75,UTIL Karl-Anthony Towns C Nikola Vucevic PG Donovan Mitchell SF Joe Ingles SG Dennis Schroder G Kelly Oubre Jr. F Royce O'Neale PF Jonathan Isaac,,Bryn Forbes,G,11.08%,21
24,1367390425,GGHOSTMANH,0,338,UTIL Anthony Davis PG Donovan Mitchell C Rudy Gobert G Dennis Schroder F Evan Fournier SG Kelly Oubre Jr. SF Royce O'Neale PF Richaun Holmes,,Willie Cauley-Stein,C,10.80%,40.5
25,1366715581,El_Capitan,0,337.75,C Karl-Anthony Towns PG Kemba Walker G Buddy Hield SF Aaron Gordon PF Al Horford SG Dennis Schroder F Kelly Oubre Jr. UTIL Guillermo Hernangómez,,Nikola Jokic,UTIL,10.80%,44.5
25,1366837648,hdcary11 (1/3),0,337.75,UTIL Karl-Anthony Towns PG Kemba Walker G Buddy Hield F Aaron Gordon PF Al Horford SG Dennis Schroder SF Kelly Oubre Jr. C Guillermo Hernangómez,,Zach LaVine,SG,10.72%,34.75
25,1367489036,joezae (2/2),0,337.75,UTIL Karl-Anthony Towns G Kemba Walker F Buddy Hield SF Aaron Gordon PF Al Horford PG Dennis Schroder SG Kelly Oubre Jr. C Guillermo Hernangómez,,Taj Gibson,UTIL,10.62%,13
25,1367573674,dclamkin (2/3),0,337.75,C Karl-Anthony Towns G Kemba Walker F Buddy Hield SF Aaron Gordon PF Al Horford PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez,,Jeremy Lamb,G,10.50%,21.5
25,1368277364,Spankinator,0,337.75,C Karl-Anthony Towns G Kemba Walker SG Buddy Hield SF Aaron Gordon PF Al Horford PG Dennis Schroder F Kelly Oubre Jr. UTIL Guillermo Hernangómez,,Marco Belinelli,G,10.14%,27
30,1368118689,bdeakins4,0,337.5,UTIL Russell Westbrook C Karl-Anthony Towns SF Josh Jackson PF Derrick Favors SG Dennis Schroder G Kelly Oubre Jr. F Royce O'Neale PG Tyus Jones,,Derrick White,SG,9.13%,27.25
31,1366543594,acballer4,0,337,G Russell Westbrook C Karl-Anthony Towns PF T.J. Warren SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Royce O'Neale PG Tyus Jones,,Jamal Murray,PG,9.06%,35.75
32,1366279216,Milot83 (3/3),0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,DeMar DeRozan,SF,8.81%,33.5
32,1366394365,Beckhams3Fingers (1/3),0,336.75,UTIL Karl-Anthony Towns C Nikola Vucevic G Buddy Hield SG Zach LaVine PF Al Horford F Evan Fournier SF Kelly Oubre Jr. PG Tyus Jones,,Jrue Holiday,UTIL,8.60%,45.5
32,1366487960,AndyGoesOff (1/3),0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,De'Anthony Melton,G,8.48%,29.75
32,1366558861,goose219 (3/3),0,336.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,Tyus Jones,PG,8.48%,29.25
32,1366619583,Lican333,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Guillermo Hernangómez,UTIL,8.38%,11
32,1366668688,Danny72170,0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Malik Monk,PG,8.28%,13
32,1366675556,jwondra (1/3),0,336.75,G Russell Westbrook UTIL Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez PG Tyus Jones,,Elfrid Payton,G,8.05%,30.75
32,1366675562,jwondra (2/3),0,336.75,G Russell Westbrook UTIL Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez PG Tyus Jones,,Aaron Gordon,SF,7.57%,47
32,1366702527,jwondra (3/3),0,336.75,G Russell Westbrook UTIL Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez PG Tyus Jones,,Malik Beasley,UTIL,7.27%,25.25
32,1366878998,hdcary11 (3/3),0,336.75,G Russell Westbrook UTIL Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez PG Tyus Jones,,Julius Randle,F,6.48%,40.75
32,1367188412,klassicthegreat (1/2),0,336.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,Jerami Grant,PF,6.33%,26.5
32,1367323010,BaronBlood,0,336.75,PG Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,Marcus Morris,F,5.78%,30
32,1367437931,joezae (1/2),0,336.75,G Russell Westbrook UTIL Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. C Guillermo Hernangómez PG Tyus Jones,,Bogdan Bogdanovic,SG,5.73%,31.75
32,1367497101,786king (1/3),0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,De'Aaron Fox,PG,5.68%,45.25
32,1367555694,dclamkin (1/3),0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Jayson Tatum,F,5.60%,28.5
32,1367777271,drummaster (3/3),0,336.75,G Russell Westbrook C Karl-Anthony Towns PF Aaron Gordon SG Dennis Schroder SF Evan Fournier F Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,Kyle Korver,F,5.17%,28.25
48,1366777911,jb696318 (1/3),0,336.25,PG Russell Westbrook C Karl-Anthony Towns SG Donovan Mitchell F Kelly Oubre Jr. SF Royce O'Neale PF Richaun Holmes UTIL Patty Mills G Tyus Jones,,Davis Bertans,PF,5.12%,24
49,1368003678,hrd2believe,0,335.75,C Nikola Jokic UTIL Karl-Anthony Towns SF Aaron Gordon SG Joe Ingles PG De'Anthony Melton G Kelly Oubre Jr. F Royce O'Neale PF Richaun Holmes,,Mason Plumlee,C,5.00%,21.5
50,1367387239,rdewji (1/3),0,335,UTIL Karl-Anthony Towns C Nikola Vucevic G Kemba Walker F Buddy Hield SG Dennis Schroder SF Kelly Oubre Jr. PG Tyus Jones PF Michael Kidd-Gilchrist,,Josh Okogie,G,4.84%,28.25
51,1368258597,rrobi30 (2/2),0,334.25,C Anthony Davis G Donovan Mitchell UTIL Buddy Hield PF Al Horford PG Dennis Schroder SG Evan Fournier SF Kelly Oubre Jr. F Royce O'Neale,,Nikola Mirotic,PF,4.79%,23
52,1367704625,BigOilGeorge (3/3),0,333.5,PF Anthony Davis UTIL Karl-Anthony Towns G Donovan Mitchell SG Dennis Schroder F Royce O'Neale PG Tyus Jones SF Davis Bertans C Jakob Poeltl,,Jonathan Isaac,SF,4.79%,16.5
53,1367778546,hack7 (1/3),0,333.25,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell F Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale G Patty Mills UTIL Marco Belinelli,,Torrey Craig,SG,4.42%,13.75
54,1366449246,jrb96c,0,332.5,C Karl-Anthony Towns UTIL Donovan Mitchell PF Julius Randle SF Josh Jackson PG Elfrid Payton SG Dennis Schroder G Malik Beasley F Royce O'Neale,,Iman Shumpert,G,4.42%,13.75
55,1367211201,8Hook8 (2/2),0,332.25,C Karl-Anthony Towns UTIL Rudy Gobert G Buddy Hield SG Joe Ingles PF Josh Jackson PG Derrick White F Kelly Oubre Jr. SF Royce O'Neale,,Kyrie Irving,PG,4.34%,45.75
55,1368236511,nymets86 (3/3),0,332.25,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert G Jeff Teague F Jae Crowder SG Kelly Oubre Jr. SF Royce O'Neale PF Richaun Holmes,,Kris Dunn,PG,4.21%,33.75
57,1366953205,TheJT9,0,332,C Karl-Anthony Towns UTIL Nikola Vucevic PG Kemba Walker PF Aaron Gordon SG Dennis Schroder G Evan Fournier SF Royce O'Neale F Michael Kidd-Gilchrist,,Nicolas Batum,SG,4.16%,37.5
58,1368154409,sutogame,0,331.75,PF Anthony Davis C Karl-Anthony Towns G Jamal Murray F Derrick Favors SG Kelly Oubre Jr. SF Royce O'Neale UTIL Richaun Holmes PG Tyus Jones,,Jaylen Brown,F,3.99%,18
58,1368213084,reece007,0,331.75,UTIL Nikola Vucevic PG Donovan Mitchell C Rudy Gobert PF Aaron Gordon SF Evan Fournier F Jae Crowder SG Kelly Oubre Jr. G Terrence Ross,,Pau Gasol,C,3.96%,9
60,1367514853,ronmexico2,0,331.5,C Karl-Anthony Towns UTIL Paul George SG Donovan Mitchell PF Josh Jackson G Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale F Jonathan Isaac,,Lauri Markkanen,F,3.94%,30.25
61,1367146191,fillmoreslimm (1/3),0,330.75,G Russell Westbrook C Karl-Anthony Towns F Josh Jackson PF Al Horford SG Dennis Schroder SF Kelly Oubre Jr. UTIL Guillermo Hernangómez PG Tyus Jones,,T.J. Warren,SF,3.84%,25
61,1367868348,NothingTooFantasy (2/2),0,330.75,UTIL Karl-Anthony Towns C Nikola Vucevic SG Jrue Holiday G Elfrid Payton PG Dennis Schroder PF Jae Crowder F Kelly Oubre Jr. SF Josh Okogie,,Deandre Ayton,UTIL,3.66%,45.75
63,1368210022,blakegotcash,0,330,C Karl-Anthony Towns PF Paul George UTIL Jrue Holiday G Zach LaVine PG Dennis Schroder SG Evan Fournier SF Royce O'Neale F Michael Kidd-Gilchrist,,Bismack Biyombo,C,3.63%,27.5
64,1366627876,rhm1960 (2/3),0,329.25,PF Anthony Davis C Karl-Anthony Towns SG Donovan Mitchell G Dennis Schroder SF Royce O'Neale F Richaun Holmes PG Tyus Jones UTIL Harry Giles,,Al Horford,C,3.61%,40.25
64,1367838317,PureAnarchy1,0,329.25,G Russell Westbrook C Karl-Anthony Towns F Aaron Gordon PF Derrick Favors PG Dennis Schroder UTIL Evan Fournier SF Royce O'Neale SG Marco Belinelli,,Bobby Portis,UTIL,3.58%,0
66,1367101651,APKiller (1/2),0,329,G Russell Westbrook C Karl-Anthony Towns F Jeremy Lamb PF Derrick Favors PG Dennis Schroder SF Evan Fournier SG Kelly Oubre Jr. UTIL Royce O'Neale,,Terrence Ross,SG,3.31%,37
67,1367794980,tylers3073 (1/2),0,328.75,C Karl-Anthony Towns G Donovan Mitchell SG Jrue Holiday UTIL Julius Randle PF Mason Plumlee SF Royce O'Neale F Richaun Holmes PG Tyus Jones,,Gorgui Dieng,UTIL,3.31%,8.5
68,1367437940,dogger5 (1/2),0,328.5,C Karl-Anthony Towns G Donovan Mitchell PF LaMarcus Aldridge SG Zach LaVine UTIL Nicolas Batum PG De'Anthony Melton SF Royce O'Neale F Richaun Holmes,,D.J. Augustin,G,3.26%,10
68,1367437969,dogger5 (2/2),0,328.5,C Karl-Anthony Towns G Donovan Mitchell PF LaMarcus Aldridge SG Zach LaVine UTIL Nicolas Batum PG De'Anthony Melton SF Royce O'Neale F Richaun Holmes,,Steven Adams,C,3.20%,32.25
70,1366320106,natronek (2/3),0,328.25,PF Anthony Davis C Karl-Anthony Towns F Julius Randle PG Elfrid Payton SG Kelly Oubre Jr. SF Royce O'Neale G Patty Mills UTIL Marco Belinelli,,Harry Giles,F,3.10%,17.5
70,1367930691,goleafsgo4848 (2/3),0,328.25,PF Anthony Davis C Karl-Anthony Towns G Buddy Hield PG Dennis Schroder SF Evan Fournier SG Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Terrance Ferguson,G,2.95%,17.5
70,1368313690,DJBuster08 (1/2),0,328.25,PF Anthony Davis UTIL Karl-Anthony Towns G Donovan Mitchell SG Dennis Schroder PG Bryn Forbes F Royce O'Neale C Jakob Poeltl SF Marco Belinelli,,Wendell Carter Jr.,C,2.93%,24
73,1367620761,winningwyatt (1/3),0,328,UTIL Karl-Anthony Towns SG Donovan Mitchell C Willie Cauley-Stein PG Jeff Teague PF Derrick Favors F Kelly Oubre Jr. G Malik Beasley SF Royce O'Neale,,Marcus Smart,G,2.88%,16.25
74,1366818775,Kruegeraj2000 (3/3),0,327.5,PG Russell Westbrook C Karl-Anthony Towns UTIL Joe Ingles G Dennis Schroder SG Evan Fournier PF Jae Crowder F Kelly Oubre Jr. SF Royce O'Neale,,Paul Millsap,PF,2.75%,33.25
74,1367899060,goleafsgo4848 (1/3),0,327.5,C Karl-Anthony Towns PG Kemba Walker UTIL Willie Cauley-Stein F Buddy Hield PF Josh Jackson SG Dennis Schroder G Kelly Oubre Jr. SF Jonathan Isaac,,E'Twaun Moore,G,2.65%,11.75
74,1368294912,dbo510 (2/3),0,327.5,C Karl-Anthony Towns SF Paul George UTIL Rudy Gobert PF Al Horford SG Kelly Oubre Jr. PG Malik Beasley G E'Twaun Moore F Richaun Holmes,,Marvin Bagley III,PF,2.42%,28.75
77,1366618307,Dufff (1/3),0,327.25,F Anthony Davis C Karl-Anthony Towns UTIL Josh Jackson PF Jerami Grant SG Dennis Schroder SF Jae Crowder G Kelly Oubre Jr. PG Tyus Jones,,Terry Rozier,PG,2.37%,6.25
77,1368234296,AugustRain (2/2),0,327.25,PG Russell Westbrook C Karl-Anthony Towns SF Joe Ingles PF Derrick Favors SG Dennis Schroder F Evan Fournier UTIL Kelly Oubre Jr. G Marco Belinelli,,Gordon Hayward,F,2.37%,15
79,1366577840,nicoh22 (2/3),0,327,G Russell Westbrook C Karl-Anthony Towns SF Josh Jackson UTIL Derrick Favors PG Dennis Schroder PF Jae Crowder SG Kelly Oubre Jr. F Royce O'Neale,,Justin Jackson,F,2.30%,3.75
79,1366749828,gcroewer,0,327,F Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell G Dennis Schroder UTIL Kelly Oubre Jr. SF Royce O'Neale PF Jonathan Isaac SG Jonathon Simmons,,Marvin Williams,SF,2.12%,23.5
79,1366867796,maxbettor (1/3),0,327,F Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell SG Dennis Schroder G Kelly Oubre Jr. UTIL Royce O'Neale PF Jonathan Isaac SF Jonathon Simmons,,Nemanja Bjelica,SF,2.12%,11.5
79,1368076039,travisryan135,0,327,PF Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell G Dennis Schroder SG Kelly Oubre Jr. F Royce O'Neale UTIL Jonathan Isaac SF Jonathon Simmons,,Monte Morris,G,2.07%,26.5
79,1368218504,john8892 (1/3),0,327,F Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell SG Dennis Schroder G Kelly Oubre Jr. UTIL Royce O'Neale PF Jonathan Isaac SF Jonathon Simmons,,Mikal Bridges,SF,1.77%,16.25
79,1368246580,dhurley99 (2/2),0,327,UTIL Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell G Dennis Schroder F Kelly Oubre Jr. SF Royce O'Neale PF Jonathan Isaac SG Jonathon Simmons,,Jonathon Simmons,SF,1.69%,0
79,1368249037,rrobi30 (1/2),0,327,UTIL Anthony Davis C Karl-Anthony Towns G Donovan Mitchell PG Dennis Schroder SF Kelly Oubre Jr. F Royce O'Neale PF Jonathan Isaac SG Jonathon Simmons,,Derrick Rose,G,1.67%,0
86,1368196780,panzer12,0,326.5,PF Anthony Davis UTIL Karl-Anthony Towns SG Donovan Mitchell F Kelly Oubre Jr. C Guillermo Hernangómez SF Royce O'Neale PG Tyus Jones G Malik Monk,,Michael Kidd-Gilchrist,PF,1.67%,27
86,1368222589,cubscolts7,0,326.5,PF Anthony Davis UTIL Karl-Anthony Towns SG Donovan Mitchell F Kelly Oubre Jr. C Guillermo Hernangómez SF Royce O'Neale PG Tyus Jones G Malik Monk,,Dario Saric,UTIL,1.56%,19.5
88,1366656574,ClampMarks,0,326.25,UTIL Nikola Jokic C Karl-Anthony Towns PG Donovan Mitchell F Derrick Favors SG Kelly Oubre Jr. SF Royce O'Neale PF Richaun Holmes G Malik Monk,,Devonte' Graham,SG,1.34%,17.25
88,1368321894,Daboisheed56,0,326.25,UTIL Karl-Anthony Towns G Donovan Mitchell SG Kris Dunn PF Nikola Mirotic PG Elfrid Payton F Derrick Favors SF Kelly Oubre Jr. C Bismack Biyombo,,Darius Miller,UTIL,1.29%,7.75
90,1366566327,ipflynn,0,325.75,PF Anthony Davis SG Donovan Mitchell C Willie Cauley-Stein F Marvin Bagley III PG De'Anthony Melton UTIL Dennis Schroder G Kelly Oubre Jr. SF Kyle Korver,,Georges Niang,F,1.06%,-0.5
90,1368172767,ingles120 (2/3),0,325.75,C Anthony Davis UTIL Karl-Anthony Towns PG Donovan Mitchell F Mason Plumlee G Kelly Oubre Jr. PF Richaun Holmes SG Malik Monk SF Marco Belinelli,,Juancho Hernangómez,F,0.78%,2.25
92,1366507260,Tri_Lambs (1/3),0,325.25,C Karl-Anthony Towns SG Jrue Holiday UTIL Jamal Murray PF Julius Randle F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Grayson Allen,G,0.76%,10.25
92,1366515969,Tri_Lambs (2/3),0,325.25,C Karl-Anthony Towns SG Jrue Holiday UTIL Jamal Murray PF Julius Randle F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Chandler Hutchison,UTIL,0.73%,23.75
92,1366533315,Tri_Lambs (3/3),0,325.25,C Karl-Anthony Towns SG Jrue Holiday UTIL Jamal Murray PF Julius Randle F Derrick Favors G Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jabari Parker,F,0.61%,21.75
95,1367704561,BigOilGeorge (1/3),0,325,UTIL Karl-Anthony Towns PG Donovan Mitchell G DeMar DeRozan F Julius Randle SG Dennis Schroder SF Royce O'Neale PF Davis Bertans C Jakob Poeltl,,Frank Jackson,UTIL,0.58%,10.5
95,1368257138,BillyVonElds (2/2),0,325,UTIL Karl-Anthony Towns C Nikola Vucevic G Donovan Mitchell PG Jeff Teague SG Evan Fournier SF Kelly Oubre Jr. F Richaun Holmes PF Michael Kidd-Gilchrist,,Khem Birch,PF,0.58%,26
97,1367731626,Wrongorwright (3/3),0,324.25,PF Anthony Davis C Karl-Anthony Towns SG Buddy Hield PG Dennis Schroder F Evan Fournier SF Kelly Oubre Jr. UTIL Guillermo Hernangómez G Tyus Jones,,Daniel Theis,F,0.56%,9.25
97,1368108423,pearsalm,0,324.25,UTIL Karl-Anthony Towns SG Donovan Mitchell F Paul Millsap PG Elfrid Payton G Jeremy Lamb PF Derrick Favors SF Kelly Oubre Jr. C Bismack Biyombo,,Elie Okobo,UTIL,0.48%,19.75
99,1366906609,ghester69,0,323.75,PF Anthony Davis G Donovan Mitchell C Rudy Gobert SG Dennis Schroder SF Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale PG Tyus Jones,,Tim Frazier,G,0.40%,3.5
100,1367765240,WebmasterA (3/3),0,323.5,UTIL Karl-Anthony Towns PG Kemba Walker SF Aaron Gordon G Bogdan Bogdanovic PF Al Horford C Derrick Favors SG Nicolas Batum F Richaun Holmes,,Ryan Arcidiacono,PG,0.38%,10
101,1366369917,dl3fan13,0,322.75,PF Anthony Davis PG Donovan Mitchell C Willie Cauley-Stein F Josh Jackson SF Nicolas Batum SG Kelly Oubre Jr. G Josh Okogie UTIL Richaun Holmes,,Jakob Poeltl,UTIL,0.35%,22
102,1366517454,junaid1991,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield PF Aaron Gordon F Derrick Favors PG Dennis Schroder G Evan Fournier SF Royce O'Neale,,Yogi Ferrell,UTIL,0.28%,12.5
102,1366599743,nicoh22 (3/3),0,322.5,G Russell Westbrook C Karl-Anthony Towns PF Jerami Grant UTIL Derrick Favors PG Dennis Schroder F Jae Crowder SG Kelly Oubre Jr. SF Royce O'Neale,,Shaquille Harrison,F,0.25%,11.75
102,1366808848,Kcjhawk3,0,322.5,PF Anthony Davis PG Jrue Holiday C Deandre Ayton SF Aaron Gordon G Dennis Schroder SG Evan Fournier F Kelly Oubre Jr. UTIL Miles Bridges,,Patrick Patterson,PF,0.23%,22
102,1367118131,jahawk4,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield SF Aaron Gordon PF Derrick Favors PG Dennis Schroder G Evan Fournier F Royce O'Neale,,Jamal Crawford,SG,0.20%,0
102,1368115322,neomarc24 (2/2),0,322.5,PF Anthony Davis PG Donovan Mitchell UTIL Willie Cauley-Stein G Joe Ingles SG Dennis Schroder SF Kelly Oubre Jr. F Royce O'Neale C Richaun Holmes,,Miles Bridges,F,0.20%,11
102,1368165753,donnyw62 (2/3),0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield SF Aaron Gordon PF Derrick Favors PG Dennis Schroder G Evan Fournier F Royce O'Neale,,Robert Williams,F,0.20%,1.25
102,1368210722,jcrooks10 (2/3),0,322.5,C Karl-Anthony Towns G Donovan Mitchell UTIL Rudy Gobert PG Jamal Murray SF Evan Fournier F Royce O'Neale PF Richaun Holmes SG Malik Monk,,Will Barton,G,0.18%,16.75
