Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
29,1366457558,madoublet98,0,288.25,PF Anthony Davis C Karl-Anthony Towns UTIL Joe Ingles PG Elfrid Payton F Derrick Favors SG Josh Okogie SF Royce O'Neale G Malik Monk,,Malik Beasley,PG,5.56%,25.25
30,1367324020,youdacao,0,286.25,UTIL Karl-Anthony Towns C Nikola Vucevic G Zach LaVine SG Joe Ingles PG Elfrid Payton F Derrick Favors PF Jae Crowder SF Royce O'Neale,,Paul George,PF,5.56%,43.25
31,1366358122,mole88,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,De'Anthony Melton,G,5.56%,29.75
31,1366400011,TomsDogs,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Zach LaVine,G,5.56%,34.75
31,1366484143,tidehigh71,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Nicolas Batum,SF,4.44%,37.5
31,1366523513,iMythic,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Jerami Grant,F,4.44%,26.5
31,1366558243,rohitbhasin12281,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Patty Mills,G,4.44%,12
31,1366616981,pipolechap,0,283.75,C Karl-Anthony Towns SF Andrew Wiggins PG Jeff Teague F Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder UTIL Royce O'Neale,,Jrue Holiday,SG,3.33%,45.5
31,1366989988,TMM75,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Pau Gasol,UTIL,3.33%,9
31,1367116150,dallas1fan21,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Davis Bertans,UTIL,3.33%,24
31,1367319591,Coys2287,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Buddy Hield,G,3.33%,32
31,1367385369,BoostedRS,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Terrence Ross,SG,3.33%,37
31,1367399688,terrijaca1,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Nikola Vucevic,C,3.33%,39.25
31,1367401909,Tcutroop,0,283.75,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles PF Lauri Markkanen G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale,,Evan Fournier,SG,3.33%,30.25
31,1367516248,513yoshi,0,283.75,PF Paul George C Nikola Vucevic UTIL Donovan Mitchell G Joe Ingles PG Dennis Schroder SG Bryn Forbes SF Josh Okogie F Royce O'Neale,,E'Twaun Moore,G,2.22%,11.75
44,1367129259,bpl21,0,283.5,C Nikola Vucevic G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Jerami Grant PG Dennis Schroder SG Evan Fournier SF Royce O'Neale,,DeMar DeRozan,SG,2.22%,33.5
45,1367001024,MillionaireMatt89,0,281.75,C Karl-Anthony Towns UTIL Rudy Gobert G Jeff Teague SG Joe Ingles PG Elfrid Payton PF Derrick Favors F Jae Crowder SF Royce O'Neale,,Derrick White,UTIL,2.22%,27.25
46,1366930515,a0l_messenger,0,280.25,PF Anthony Davis PG Donovan Mitchell SG Jrue Holiday UTIL Elfrid Payton C Derrick Favors SF Royce O'Neale F Davis Bertans G Malik Monk,,Steven Adams,C,2.22%,32.25
47,1367049640,mazwa,0,279.5,PF Anthony Davis UTIL Karl-Anthony Towns PG Kemba Walker SG Zach LaVine F Richaun Holmes G Malik Monk SF Marco Belinelli C Pau Gasol,,Iman Shumpert,SG,2.22%,13.75
48,1367064009,Blitz247,0,278.5,C Karl-Anthony Towns UTIL Andrew Wiggins PG Jeff Teague G Buddy Hield SF Joe Ingles PF Derrick Favors SG Dennis Schroder F Royce O'Neale,,De'Aaron Fox,G,1.11%,45.25
49,1367283535,Tru3Warrior06,0,277.25,F Anthony Davis UTIL Donovan Mitchell C Rudy Gobert SG Zach LaVine PF Jae Crowder PG Patty Mills SF Davis Bertans G Marco Belinelli,,Mason Plumlee,F,1.11%,21.5
50,1366549895,Irre,0,276.25,PF Anthony Davis UTIL Rudy Gobert SG Andrew Wiggins PG Elfrid Payton C Derrick Favors G Malik Beasley SF Kyle Korver F Royce O'Neale,,Devonte' Graham,PG,1.11%,17.25
51,1366928356,brandonmill9,0,274.25,G Donovan Mitchell UTIL Kemba Walker C Rudy Gobert PG Jeff Teague F Jerami Grant SG Dennis Schroder PF Taj Gibson SF Royce O'Neale,,Nikola Jokic,C,1.11%,44.5
52,1366443870,timmycat200,0,273.25,PF Anthony Davis UTIL Rudy Gobert SG Andrew Wiggins PG Elfrid Payton C Derrick Favors SF Nicolas Batum F Royce O'Neale G Malik Monk,,Julius Randle,UTIL,1.11%,40.75
52,1366719603,FrostySucc,0,273.25,PF Anthony Davis UTIL Rudy Gobert SG Andrew Wiggins PG Elfrid Payton C Derrick Favors SF Nicolas Batum F Royce O'Neale G Malik Monk,,Torrey Craig,G,1.11%,13.75
52,1367404380,joniver,0,273.25,PF Anthony Davis UTIL Rudy Gobert SG Andrew Wiggins PG Elfrid Payton C Derrick Favors F Nicolas Batum SF Royce O'Neale G Malik Monk,,Kyle Korver,SF,1.11%,28.25
55,1367018222,cj1128,0,271.75,PF Paul George PG Kemba Walker C Rudy Gobert G Jeff Teague SG Dennis Schroder UTIL Bryn Forbes F Josh Okogie SF Royce O'Neale,,Justin Jackson,PF,1.11%,3.75
56,1366529921,jsirois4,0,271.5,C Anthony Davis PG Donovan Mitchell F Andrew Wiggins UTIL Jeff Teague PF Jae Crowder SG Terrence Ross SF Royce O'Neale G Marco Belinelli,,Willie Cauley-Stein,C,1.11%,40.5
56,1367294057,captainczajka,0,271.5,C Anthony Davis PG Donovan Mitchell F Andrew Wiggins UTIL Jeff Teague PF Jae Crowder SG Terrence Ross SF Royce O'Neale G Marco Belinelli,,Darius Miller,F,1.11%,7.75
58,1366658803,Swayze3,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,D.J. Augustin,PG,1.11%,10
58,1367094736,ryang1678,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Elie Okobo,G,1.11%,19.75
58,1367108103,durt914,0,270.5,PF Anthony Davis PG Donovan Mitchell C LaMarcus Aldridge F Josh Jackson UTIL Terrence Ross G E'Twaun Moore SF Royce O'Neale SG Iman Shumpert,,Bismack Biyombo,C,1.11%,27.5
58,1367473701,tjj530,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Bobby Portis,F,1.11%,0
58,1367559888,mmerchut8,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Terrance Ferguson,G,1.11%,17.5
58,1367670907,gnkahayr22,0,270.5,C Karl-Anthony Towns SG Donovan Mitchell G Andrew Wiggins PG Jeff Teague PF Derrick Favors F Jae Crowder UTIL Taj Gibson SF Royce O'Neale,,Guillermo Hernangómez,UTIL,1.11%,11
64,1366419340,infmsq,0,269.75,UTIL Anthony Davis SG Donovan Mitchell PG Jeff Teague F Josh Jackson PF Derrick Favors G De'Anthony Melton SF Royce O'Neale C Richaun Holmes,,,
64,1366660967,topfizz1,0,269.75,UTIL Anthony Davis SG Donovan Mitchell PG Jeff Teague F Josh Jackson PF Derrick Favors G De'Anthony Melton SF Royce O'Neale C Richaun Holmes,,,
66,1367432743,buttas34,0,269.25,UTIL Karl-Anthony Towns C Rudy Gobert PG Jeff Teague SF Bogdan Bogdanovic G Jeremy Lamb PF Jerami Grant F Taj Gibson SG Josh Okogie,,,
67,1366437185,pianoclub,0,265,PG Russell Westbrook SG Jrue Holiday C Steven Adams G Zach LaVine F Jeremy Lamb PF Jae Crowder SF Kelly Oubre Jr. UTIL Pau Gasol,,,
68,1367047722,cperky,0,264.75,PF Anthony Davis SG Donovan Mitchell C Willie Cauley-Stein SF Josh Jackson PG Derrick White G Dennis Schroder UTIL Patty Mills F Darius Miller,,,
69,1366590972,Sixers766,0,262.75,PG Russell Westbrook C Karl-Anthony Towns UTIL Jeff Teague F Buddy Hield SF Royce O'Neale PF Richaun Holmes G Patty Mills SG Iman Shumpert,,,
70,1366535803,LeftyGunslingers,0,261,C Anthony Davis PF LaMarcus Aldridge PG Jeff Teague SF Josh Jackson F Derrick Favors G Torrey Craig SG Kelly Oubre Jr. UTIL Royce O'Neale,,,
71,1367249414,mvyletel1928,0,260.5,C Anthony Davis F LaMarcus Aldridge PG Jeff Teague PF Josh Jackson UTIL Derrick Favors SG Dennis Schroder G Josh Okogie SF Royce O'Neale,,,
71,1367583370,krv2824,0,260.5,C Anthony Davis F LaMarcus Aldridge PG Jeff Teague PF Josh Jackson UTIL Derrick Favors SG Dennis Schroder G Josh Okogie SF Royce O'Neale,,,
73,1366508784,JDub3332,0,257.5,C Nikola Jokic PG Donovan Mitchell PF LaMarcus Aldridge SG Joe Ingles F Jerami Grant SF Royce O'Neale UTIL Davis Bertans G Malik Monk,,,
74,1367095578,vevwo,0,253.5,G Russell Westbrook PG Donovan Mitchell C Rudy Gobert SF Jeremy Lamb PF Derrick Favors F Taj Gibson SG Marco Belinelli UTIL Pau Gasol,,,
75,1367398621,kenu0878,0,253.25,PF Anthony Davis C LaMarcus Aldridge PG Jeff Teague UTIL Joe Ingles SF Josh Jackson SG Dennis Schroder F Royce O'Neale G Elie Okobo,,,
75,1367634678,dubvii,0,253.25,C Anthony Davis SG Donovan Mitchell PG Jeff Teague UTIL Joe Ingles PF Josh Jackson SF Royce O'Neale F Richaun Holmes G Patty Mills,,,
77,1366544500,gimmieurbooty,0,253,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Taj Gibson SF Royce O'Neale PG Tyus Jones,,,
77,1366983053,pdoubled,0,253,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Taj Gibson SF Royce O'Neale PG Tyus Jones,,,
77,1366988255,OGJOE91,0,253,PF Anthony Davis UTIL Donovan Mitchell G Jeff Teague SG Joe Ingles C Derrick Favors F Taj Gibson SF Royce O'Neale PG Tyus Jones,,,
80,1366337759,Jonsie1734,0,246.25,C Anthony Davis SG DeMar DeRozan PF LaMarcus Aldridge UTIL Derrick White F Mason Plumlee G Malik Beasley SF Royce O'Neale PG Devonte' Graham,,,
81,1367437657,tj7775,0,246,PG Russell Westbrook SF DeMar DeRozan SG Joe Ingles UTIL Jeremy Lamb C Derrick Favors G Dennis Schroder PF Jae Crowder F Royce O'Neale,,,
82,1367729011,BeerGoggles2,0,242.75,PG Russell Westbrook PF Anthony Davis SG Joe Ingles UTIL Dennis Schroder F Bobby Portis SF Royce O'Neale C Richaun Holmes G Terrance Ferguson,,,
83,1367670921,jgrills13,0,242.5,PF Anthony Davis G Jrue Holiday PG Jeff Teague SG Jeremy Lamb F Derrick Favors UTIL Jae Crowder C Bismack Biyombo SF Royce O'Neale,,,
84,1367103359,suprme,0,236.75,C Rudy Gobert G Andrew Wiggins UTIL Steven Adams PG Jeff Teague SF Aaron Gordon SG Jeremy Lamb PF Derrick Favors F Taj Gibson,,,
85,1367000548,03SonicBlur,0,232,C Anthony Davis UTIL Andrew Wiggins PG Jeff Teague SF Joe Ingles G Bogdan Bogdanovic SG Dennis Schroder F Royce O'Neale PF Justin Jackson,,,
86,1366607089,hoop2410,0,231.75,PF Anthony Davis G Kemba Walker PG Jeff Teague SG Joe Ingles UTIL Derrick Favors C Taj Gibson SF Royce O'Neale F Richaun Holmes,,,
87,1367311021,Ajml45,0,222,PF Paul George UTIL Kemba Walker SF Andrew Wiggins PG Jeff Teague F Joe Ingles C Derrick Favors G Tyus Jones SG Malik Monk,,,
88,1366547803,njnittany,0,0,,,,
88,1366556651,Emrys184,0,0,,,,
88,1367261647,jonfisher28,0,0,,,,
