Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
33,1367507114,ronmexico2,0,331.5,C Karl-Anthony Towns UTIL Paul George SG Donovan Mitchell PF Josh Jackson G Kelly Oubre Jr. PG Bryn Forbes SF Royce O'Neale F Jonathan Isaac,,Zach LaVine,SG,6.69%,34.75
35,1366871431,TallRedGourmet,0,330.75,PF Anthony Davis C Karl-Anthony Towns PG Jeff Teague UTIL Josh Jackson SG Dennis Schroder G Kelly Oubre Jr. F Royce O'Neale SF Michael Kidd-Gilchrist,,Lauri Markkanen,F,6.47%,30.25
36,1368251341,bellmv99,0,330.5,PF Anthony Davis PG Donovan Mitchell C Rudy Gobert SG Dennis Schroder F Jae Crowder G Kelly Oubre Jr. UTIL Kyle Korver SF Royce O'Neale,,Guillermo Hernangómez,C,6.04%,11
37,1367206628,TSSF123,0,329,UTIL Russell Westbrook C Karl-Anthony Towns F Jeremy Lamb PF Derrick Favors PG Dennis Schroder SG Evan Fournier G Kelly Oubre Jr. SF Royce O'Neale,,Nikola Jokic,UTIL,5.98%,44.5
38,1368152012,oargueta,0,328.75,UTIL Karl-Anthony Towns G Donovan Mitchell PF LaMarcus Aldridge SG Joe Ingles PG Dennis Schroder SF Kelly Oubre Jr. C Guillermo Hernangómez F Royce O'Neale,,DeMar DeRozan,SG,5.93%,33.5
39,1367593113,outfortheseason,0,328.25,C Karl-Anthony Towns UTIL Rudy Gobert SG Buddy Hield PG Zach LaVine PF Lauri Markkanen G Dennis Schroder SF Evan Fournier F Royce O'Neale,,Aaron Gordon,F,5.44%,47
40,1367036641,smcgowan99,0,328,UTIL Karl-Anthony Towns C Nikola Vucevic F Aaron Gordon G Joe Ingles PF Al Horford SG Dennis Schroder SF Evan Fournier PG Tyus Jones,,Derrick White,G,5.38%,27.25
41,1366207704,Hamilreb,0,327.25,PF Anthony Davis C Karl-Anthony Towns UTIL Willie Cauley-Stein F Jae Crowder G Kelly Oubre Jr. SG Bryn Forbes SF Royce O'Neale PG Tyus Jones,,Pau Gasol,C,5.17%,9
41,1366593179,pricej95,0,327.25,C Karl-Anthony Towns PG Donovan Mitchell SG DeMar DeRozan SF Aaron Gordon PF Josh Jackson G Terrence Ross UTIL Terrance Ferguson F Marco Belinelli,,Jamal Murray,SG,5.17%,35.75
41,1368253484,AugustRain,0,327.25,PG Russell Westbrook C Karl-Anthony Towns SF Joe Ingles PF Derrick Favors SG Dennis Schroder F Evan Fournier UTIL Kelly Oubre Jr. G Marco Belinelli,,Jrue Holiday,G,4.89%,45.5
44,1366537113,Westy121997,0,327,PF Anthony Davis C Karl-Anthony Towns SF Joe Ingles UTIL Derrick Favors PG Dennis Schroder F Kelly Oubre Jr. SG Malik Beasley G Tyus Jones,,Josh Okogie,SF,4.89%,28.25
44,1366565929,Flip4Flop,0,327,F Anthony Davis C Karl-Anthony Towns PG Donovan Mitchell SG Dennis Schroder G Kelly Oubre Jr. UTIL Royce O'Neale PF Jonathan Isaac SF Jonathon Simmons,,Jerami Grant,PF,3.43%,26.5
44,1367902312,gregcgco,0,327,UTIL Anthony Davis C Karl-Anthony Towns G Donovan Mitchell PG Dennis Schroder SG Kelly Oubre Jr. F Royce O'Neale PF Jonathan Isaac SF Jonathon Simmons,,Nicolas Batum,F,3.43%,37.5
47,1366520753,chopper223,0,326.5,PF Anthony Davis UTIL Karl-Anthony Towns SG Donovan Mitchell F Kelly Oubre Jr. C Guillermo Hernangómez SF Royce O'Neale PG Tyus Jones G Malik Monk,,Davis Bertans,SF,3.43%,24
48,1368227671,jimmer1,0,325.25,PF Anthony Davis C Karl-Anthony Towns UTIL Willie Cauley-Stein G Elfrid Payton SG Kelly Oubre Jr. SF Royce O'Neale F Richaun Holmes PG Patty Mills,,Julius Randle,PF,3.26%,40.75
49,1366393070,Steele928,0,325,UTIL Karl-Anthony Towns SG Donovan Mitchell C Rudy Gobert PF Jerami Grant SF Nicolas Batum PG De'Anthony Melton G Bryn Forbes F Richaun Holmes,,Jonathan Isaac,PF,3.15%,16.5
50,1366997353,ryan7962,0,323.75,PF Anthony Davis UTIL Karl-Anthony Towns PG Elfrid Payton C Derrick Favors SG Nicolas Batum G Kelly Oubre Jr. F Taj Gibson SF Royce O'Neale,,E'Twaun Moore,SF,2.50%,11.75
51,1366569440,GoongaLaGoonga09,0,323.25,PG Russell Westbrook C Karl-Anthony Towns UTIL Bogdan Bogdanovic SG Dennis Schroder PF Jae Crowder F Kelly Oubre Jr. G Malik Beasley SF Josh Okogie,,De'Aaron Fox,PG,2.39%,45.25
51,1368176463,Broncos5PFM,0,323.25,PG Russell Westbrook C Karl-Anthony Towns F Buddy Hield SG Dennis Schroder SF Evan Fournier G Kelly Oubre Jr. UTIL Malik Beasley PF Jonathan Isaac,,Steven Adams,C,2.28%,32.25
53,1366328271,dl3fan13,0,322.75,PF Anthony Davis PG Donovan Mitchell C Willie Cauley-Stein F Josh Jackson SF Nicolas Batum SG Kelly Oubre Jr. G Josh Okogie UTIL Richaun Holmes,,Al Horford,PF,2.18%,40.25
54,1366549916,junaid1991,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield PF Aaron Gordon F Derrick Favors PG Dennis Schroder G Evan Fournier SF Royce O'Neale,,Terrence Ross,SG,2.12%,37
54,1366959711,BillyLRsn,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield SF Aaron Gordon PF Derrick Favors PG Dennis Schroder G Evan Fournier F Royce O'Neale,,Marcus Morris,SF,2.07%,30
54,1368114702,Bamstet,0,322.5,C Karl-Anthony Towns UTIL Nikola Vucevic SG Buddy Hield PF Aaron Gordon F Derrick Favors PG Dennis Schroder G Evan Fournier SF Royce O'Neale,,Iman Shumpert,F,2.07%,13.75
54,1368201881,Fuzz988,0,322.5,UTIL Karl-Anthony Towns C Nikola Vucevic G Buddy Hield F Aaron Gordon PF Derrick Favors PG Dennis Schroder SG Evan Fournier SF Royce O'Neale,,Kyle Korver,F,2.07%,28.25
58,1366197137,Skralph,0,322.25,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles PG Dennis Schroder SG Evan Fournier SF Kelly Oubre Jr. UTIL Guillermo Hernangómez F Royce O'Neale,,Jayson Tatum,UTIL,1.96%,28.5
58,1366407828,baise085,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Bismack Biyombo,C,1.79%,27.5
58,1366423401,nyrblue,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Kris Dunn,PG,1.74%,33.75
58,1366815092,stevevhere,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Gorgui Dieng,PF,1.74%,8.5
58,1366879765,jjbfarrell,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Kyrie Irving,PG,1.58%,45.75
58,1367939763,BigMac172,0,322.25,UTIL Russell Westbrook C Karl-Anthony Towns SF Aaron Gordon PF Derrick Favors G Dennis Schroder SG Bryn Forbes F Royce O'Neale PG Tyus Jones,,Mason Plumlee,C,1.47%,21.5
64,1368040886,bgizzle714,0,321.25,C Karl-Anthony Towns SG Donovan Mitchell UTIL Rudy Gobert G Zach LaVine PF Josh Jackson SF Royce O'Neale F Richaun Holmes PG Patty Mills,,Torrey Craig,SF,1.47%,13.75
65,1366862429,cmahon23,0,321,PF Anthony Davis PG Donovan Mitchell UTIL Deandre Ayton C Derrick Favors SG Dennis Schroder SF Jae Crowder G Kelly Oubre Jr. F Royce O'Neale,,Paul Millsap,PF,1.47%,33.25
65,1367506545,RainDFS,0,321,PG Russell Westbrook C Karl-Anthony Towns UTIL Deandre Ayton G Dennis Schroder SF Evan Fournier SG Josh Okogie F Royce O'Neale PF Jonathan Isaac,,Nikola Mirotic,F,1.41%,23
65,1367569765,yung2pan,0,321,PF Anthony Davis G Kemba Walker C Rudy Gobert PG De'Anthony Melton SG Dennis Schroder UTIL Kelly Oubre Jr. SF Royce O'Neale F Davis Bertans,,Deandre Ayton,C,1.41%,45.75
65,1367820412,rbcues,0,321,PF Anthony Davis PG Donovan Mitchell C Deandre Ayton UTIL Derrick Favors SG Dennis Schroder SF Jae Crowder G Kelly Oubre Jr. F Royce O'Neale,,Terrance Ferguson,SG,1.31%,17.5
65,1368215372,brf7844,0,321,C Karl-Anthony Towns G Donovan Mitchell F Julius Randle UTIL Willie Cauley-Stein PF Josh Jackson SF Royce O'Neale SG Patty Mills PG Tyus Jones,,Harry Giles,C,1.31%,17.5
70,1366249651,b_stats,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,T.J. Warren,SF,1.25%,25
70,1366297421,jonboy1171,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jonathon Simmons,SG,1.25%,0
70,1366401739,doughho,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Bobby Portis,C,1.20%,0
70,1366432621,Firedog50,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Jaylen Brown,SF,1.20%,18
70,1366436028,jalesik,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Marvin Bagley III,PF,1.14%,28.75
70,1366438161,trev9219,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Marvin Williams,PF,1.14%,23.5
70,1366509109,amy574,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Justin Jackson,SF,1.14%,3.75
70,1366547439,Grunz75,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Dario Saric,PF,1.09%,19.5
70,1366615209,nshort2104,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Devonte' Graham,UTIL,1.09%,17.25
70,1366651209,jb92087,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Marcus Smart,SG,0.98%,16.25
70,1366698682,mcrent2own,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Mikal Bridges,F,0.98%,16.25
70,1366717794,gkibsey,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Terry Rozier,G,0.92%,6.25
70,1366768027,bobapalooza,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Wendell Carter Jr.,PF,0.92%,24
70,1366833507,jaswalk11,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,D.J. Augustin,G,0.87%,10
70,1366932536,tucknasty2111,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Georges Niang,PF,0.87%,-0.5
70,1366942381,curry_burrito,0,320.25,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale G Malik Monk,,Darius Miller,PF,0.82%,7.75
70,1367056239,stayeduptolate,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Derrick Rose,UTIL,0.76%,0
70,1367130175,Rynosaur87,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Michael Kidd-Gilchrist,SF,0.76%,27
70,1367229683,srn828,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Elie Okobo,UTIL,0.71%,19.75
70,1367257497,yaopete,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Gordon Hayward,PF,0.65%,15
70,1367260552,timmy_exline,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Monte Morris,G,0.49%,26.5
70,1367451557,wyattv088,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Nemanja Bjelica,F,0.38%,11.5
70,1367533011,coon1356,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Chandler Hutchison,PF,0.38%,23.75
70,1368179965,MyDarkFantasy,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Grayson Allen,SG,0.33%,10.25
70,1368231322,simpleplan3105,0,320.25,C Karl-Anthony Towns G Kemba Walker UTIL Rudy Gobert F Joe Ingles PF Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Khem Birch,C,0.22%,26
95,1368052657,dudju,0,319.25,C Karl-Anthony Towns SG Donovan Mitchell PG Jeff Teague G Joe Ingles PF Josh Jackson UTIL Derrick Favors F Kelly Oubre Jr. SF Royce O'Neale,,Shaquille Harrison,G,0.22%,11.75
96,1367379448,alouisus5,0,319,UTIL Russell Westbrook C Karl-Anthony Towns F Buddy Hield G Dennis Schroder SG Evan Fournier SF Kelly Oubre Jr. PG Bryn Forbes PF Jonathan Isaac,,Juancho Hernangómez,SF,0.22%,2.25
97,1367951250,cmason,0,318.75,C Anthony Davis UTIL Karl-Anthony Towns PG Elfrid Payton SG Jeremy Lamb PF Derrick Favors G Kelly Oubre Jr. SF Royce O'Neale F Davis Bertans,,Daniel Theis,F,0.22%,9.25
98,1368132353,TheDFSWizard,0,318.25,C Karl-Anthony Towns PF Paul George UTIL Deandre Ayton G Joe Ingles F Derrick Favors SG Dennis Schroder SF Royce O'Neale PG Tyus Jones,,Will Barton,F,0.16%,16.75
99,1366360125,medicine,0,318,C Karl-Anthony Towns G Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale PG Tyus Jones,,Frank Jackson,G,0.11%,10.5
99,1367545758,Sydemer24,0,318,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale G Tyus Jones,,Jahlil Okafor,UTIL,0.11%,0
99,1367594894,Arlowe84,0,318,UTIL Karl-Anthony Towns PG Donovan Mitchell C Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale G Tyus Jones,,Jabari Parker,PF,0.11%,21.75
99,1367693818,PRPLXD,0,318,C Karl-Anthony Towns PG Donovan Mitchell UTIL Rudy Gobert SG Joe Ingles F Derrick Favors PF Jae Crowder SF Royce O'Neale G Tyus Jones,,Jakob Poeltl,UTIL,0.11%,22
103,1366525525,minyjoy,0,317.75,PF Anthony Davis UTIL Karl-Anthony Towns F Aaron Gordon C Derrick Favors G Dennis Schroder SG Evan Fournier SF Royce O'Neale PG Malik Monk,,Yogi Ferrell,SG,0.11%,12.5
103,1366559059,scalvarado57,0,317.75,PF Anthony Davis UTIL Karl-Anthony Towns F Aaron Gordon C Derrick Favors G Dennis Schroder SG Evan Fournier SF Royce O'Neale PG Malik Monk,,Jerryd Bayless,G,0.11%,0
105,1366570831,Lakerman1982,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Miles Bridges,UTIL,0.11%,11
105,1366651400,fraz44,0,317.25,C Karl-Anthony Towns PG Kemba Walker UTIL Rudy Gobert SF Buddy Hield PF Derrick Favors SG Josh Okogie F Royce O'Neale G Tyus Jones,,Luol Deng,UTIL,0.05%,5.5
105,1366737063,N-Money82,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Troy Williams,F,0.05%,0
105,1367943698,freakofnature002,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Robert Williams,F,0.05%,1.25
105,1367949936,ChuckESleeze,0,317.25,C Karl-Anthony Towns UTIL Rudy Gobert SF Aaron Gordon G Zach LaVine SG Joe Ingles PF Derrick Favors PG Bryn Forbes F Royce O'Neale,,Anthony Tolliver,UTIL,0.05%,2.25
110,1366312374,yaobuyao,0,317,UTIL Karl-Anthony Towns C Nikola Vucevic PG Donovan Mitchell G Kemba Walker F Kelly Oubre Jr. SF Royce O'Neale PF Gorgui Dieng SG Grayson Allen,,Dante Cunningham,UTIL,0.05%,11.5
110,1368127884,shermans_tanks,0,317,PF Anthony Davis C Karl-Anthony Towns SF Buddy Hield UTIL Derrick Favors SG Dennis Schroder G Josh Okogie F Royce O'Neale PG Tyus Jones,,Abdel Nader,F,0.05%,23
112,1366369234,huskerv,0,316.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Ryan Arcidiacono,UTIL,0.05%,10
112,1366658700,citybound4life,0,316.75,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. UTIL Guillermo Hernangómez SF Royce O'Neale,,Aron Baynes,C,0.05%,0
