Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,1368209691,bostonbobby,0,348,C Karl-Anthony Towns PG Donovan Mitchell PF Julius Randle F Josh Jackson UTIL Al Horford G Marcus Smart SG Kelly Oubre Jr. SF Royce O'Neale,,Royce O'Neale,F,79.44%,33.25
2,1368295176,tuskilla,0,342.75,C Karl-Anthony Towns G Kemba Walker UTIL Jamal Murray SF Marcus Morris PF Al Horford SG Dennis Schroder F Kelly Oubre Jr. PG Tyus Jones,,Karl-Anthony Towns,UTIL,57.94%,78.75
3,1366215918,EmileHeskey (1/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Derrick Favors,F,50.78%,24.75
3,1366215919,EmileHeskey (2/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Dennis Schroder,SG,48.91%,37.25
3,1366215920,EmileHeskey (3/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Joe Ingles,UTIL,42.06%,26
3,1366215921,EmileHeskey (4/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Anthony Davis,PF,40.19%,53.5
3,1366215922,EmileHeskey (5/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Jeff Teague,PG,33.33%,17.75
3,1366215923,EmileHeskey (6/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Donovan Mitchell,G,28.04%,55.5
3,1366215924,EmileHeskey (7/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Kelly Oubre Jr.,SG,22.12%,52.25
3,1366215925,EmileHeskey (8/9),0,334,PF Anthony Davis C Karl-Anthony Towns G Joe Ingles F Derrick Favors PG Dennis Schroder SG Kelly Oubre Jr. SF Josh Okogie UTIL Royce O'Neale,,Jae Crowder,PF,20.56%,18.75
