Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
44,1363301775,Str8cassshhh (2/3),21.64,318.25,F Anthony Davis UTIL Andre Drummond PF John Collins G Malcolm Brogdon SG Jordan Clarkson SF Reggie Bullock PG Shabazz Napier C Ed Davis,,P.J. Tucker,PF,5.34%,32.5
44,1362874580,RipCity7 (1/3),10.82,318.25,PG James Harden UTIL Donovan Mitchell PF John Collins C Marc Gasol F Josh Jackson SG Austin Rivers SF Kelly Oubre Jr. G Bruce Brown Jr.,,Alec Burks,UTIL,5.27%,22.5
44,1363609076,Cobarber27,10.82,318.25,PG James Harden PF John Collins C Domantas Sabonis UTIL Marc Gasol SF Josh Jackson G Reggie Bullock F Kelly Oubre Jr. SG Furkan Korkmaz,,DeMar DeRozan,SG,5.27%,21.25
44,1363091327,oxenduck (3/3),0,318.25,PF Anthony Davis SG Luka Doncic C Clint Capela SF Joe Ingles PG Jordan Clarkson G Raul Neto UTIL Evan Turner F Richaun Holmes,,Ed Davis,C,5.08%,31.5
48,1363614758,MrSandman23 (2/2),0,317.75,PG James Harden PF Giannis Antetokounmpo UTIL John Collins G Jeremy Lin SG Evan Turner F Kelly Oubre Jr. C Ed Davis SF Furkan Korkmaz,,Bradley Beal,SG,5.06%,49
49,1363603543,MrSandman23 (1/2),0,317.5,SF Giannis Antetokounmpo PG D'Angelo Russell SG Donovan Mitchell PF John Collins C Dewayne Dedmon G Jeremy Lin UTIL Ed Davis F Furkan Korkmaz,,Al-Farouq Aminu,UTIL,5.01%,20
50,1363575661,jakeday92 (3/3),10.82,317.25,PG James Harden SG Donovan Mitchell C John Collins PF Kyle Kuzma UTIL Joe Ingles G De'Anthony Melton SF Sam Dekker F Kyle Korver,,Thaddeus Young,SF,4.96%,20.5
50,1362977122,ssspaceman (2/3),0,317.25,G James Harden F Giannis Antetokounmpo UTIL Donovan Mitchell PG De'Anthony Melton SG Jeremy Lin PF Rodions Kurucs C Ed Davis SF Kyle Korver,,Lonzo Ball,G,4.84%,28.75
52,1362995592,mabrashier (3/3),0,317,F Giannis Antetokounmpo PG D'Angelo Russell PF John Collins C Marc Gasol G Jordan Clarkson SG Austin Rivers UTIL Raul Neto SF Furkan Korkmaz,,Jimmy Butler,G,4.50%,40.75
52,1363708259,DanteFlacko (1/2),0,317,SG James Harden UTIL Clint Capela C John Collins PG Jordan Clarkson F Josh Jackson G De'Anthony Melton PF P.J. Tucker SF Kelly Oubre Jr.,,Trae Young,PG,4.47%,32
52,1363717646,wojcik19 (2/2),0,317,F Giannis Antetokounmpo PG D'Angelo Russell PF John Collins C Marc Gasol G Jordan Clarkson SG Austin Rivers UTIL Raul Neto SF Furkan Korkmaz,,Richaun Holmes,C,4.35%,37
55,1363094842,uhhuhbro (2/3),0,316.75,SG James Harden UTIL Donovan Mitchell F John Collins PF Domantas Sabonis G De'Anthony Melton PG Jeremy Lin SF Kelly Oubre Jr. C Ed Davis,,Lauri Markkanen,F,4.29%,26.75
56,1363658237,EZLOX,0,316.5,PG James Harden UTIL John Collins C Marc Gasol SF Khris Middleton PF Bobby Portis G Jaylen Brown SG Austin Rivers F Kelly Oubre Jr.,,Eric Bledsoe,SG,4.29%,26.5
57,1363456082,Lawdog1244 (1/3),10.82,316,PF Anthony Davis PG D'Angelo Russell C John Collins SG Khris Middleton SF Harrison Barnes G Reggie Jackson UTIL Shabazz Napier F Richaun Holmes,,J.J. Barea,PG,4.26%,12.5
57,1363685736,bigbaby72,10.82,316,G James Harden F Anthony Davis C Dewayne Dedmon SG Alec Burks UTIL Reggie Jackson PG Jeremy Lin SF Rodions Kurucs PF Zach Collins,,Jae Crowder,F,4.16%,14.5
59,1362948188,Dfsgc81 (2/3),0,315.75,PG James Harden PF John Collins F Domantas Sabonis SF Harrison Barnes C Dewayne Dedmon SG Jordan Clarkson G De'Anthony Melton UTIL Richaun Holmes,,Harrison Barnes,PF,4.06%,30.5
59,1363046517,LakeSharks,0,315.75,PG James Harden SF Giannis Antetokounmpo C Clint Capela G Jeremy Lin F Rodions Kurucs SG Kelly Oubre Jr. UTIL Furkan Korkmaz PF Zach Collins,,Landry Shamet,PG,4.05%,7
59,1363222687,Elobber (2/2),0,315.75,PG James Harden PF John Collins F Domantas Sabonis SF Harrison Barnes C Dewayne Dedmon SG Jordan Clarkson G De'Anthony Melton UTIL Richaun Holmes,,Josh Hart,G,3.99%,11.75
62,1362996296,Milot83 (2/3),21.64,315.25,SG James Harden PF Anthony Davis C Marc Gasol G Reggie Jackson PG Austin Rivers F Kelly Oubre Jr. SF Furkan Korkmaz UTIL Bruce Brown Jr.,,Gerald Green,F,3.97%,22.5
63,1363183091,Squizzle (2/3),10.82,314.75,UTIL Anthony Davis C Andre Drummond G Donovan Mitchell PF John Collins PG Shabazz Napier SG Evan Turner F Kelly Oubre Jr. SF Furkan Korkmaz,,Jakob Poeltl,C,3.78%,7.75
63,1363061961,NaturesGame2016,0,314.75,C Joel Embiid PF John Collins PG Zach LaVine SG CJ McCollum G Jordan Clarkson SF Josh Jackson F Jaylen Brown UTIL Shabazz Napier,,Kyle O'Quinn,PF,3.61%,21.25
63,1363389472,Hefj (1/3),0,314.75,PG James Harden PF Anthony Davis UTIL Donovan Mitchell G T.J. McConnell SG Evan Turner F Kelly Oubre Jr. C Ed Davis SF Furkan Korkmaz,,Jarrett Allen,C,3.56%,25.75
66,1362898391,SoCalHusker (3/3),0,314.5,SG James Harden PG D'Angelo Russell UTIL Donovan Mitchell PF John Collins F Cedi Osman G De'Anthony Melton SF Furkan Korkmaz C Richaun Holmes,,Derrick Favors,PF,3.51%,14.25
66,1363165080,lpdev (1/3),0,314.5,G James Harden C Joel Embiid F Khris Middleton SG Jordan Clarkson PG De'Anthony Melton SF Kelly Oubre Jr. UTIL Ian Mahinmi PF Richaun Holmes,,Nikola Vucevic,C,3.51%,39
66,1363165081,lpdev (2/3),0,314.5,G James Harden C Joel Embiid F Khris Middleton SG Jordan Clarkson PG De'Anthony Melton SF Kelly Oubre Jr. UTIL Ian Mahinmi PF Richaun Holmes,,Derrick White,G,3.44%,16.5
66,1363165082,lpdev (3/3),0,314.5,G James Harden C Joel Embiid F Khris Middleton SG Jordan Clarkson PG De'Anthony Melton SF Kelly Oubre Jr. UTIL Ian Mahinmi PF Richaun Holmes,,Jayson Tatum,SF,3.41%,27.5
70,1363290973,patling (1/2),0,314.25,PG James Harden C Marc Gasol UTIL Trae Young SF Thaddeus Young PF Wendell Carter Jr. SG Jordan Clarkson F Jaylen Brown G De'Anthony Melton,,Trevor Ariza,F,3.36%,26.75
70,1363291013,avengersrule,0,314.25,PG James Harden PF Giannis Antetokounmpo G Eric Bledsoe SG Malcolm Brogdon UTIL P.J. Tucker SF Gerald Green C Ian Mahinmi F Richaun Holmes,,Brook Lopez,C,3.29%,23.75
70,1363652766,dblk88,0,314.25,PG James Harden UTIL Giannis Antetokounmpo SG Donovan Mitchell G De'Anthony Melton PF Rodions Kurucs SF Kelly Oubre Jr. C Ed Davis F Furkan Korkmaz,,Kyrie Irving,UTIL,3.15%,18.5
73,1363250175,raiderz831 (2/3),10.82,314,SG James Harden C Andre Drummond PF John Collins F Josh Jackson PG Austin Rivers UTIL P.J. Tucker G Jeremy Lin SF Furkan Korkmaz,,CJ McCollum,SG,3.04%,34.25
73,1363258468,raiderz831 (3/3),10.82,314,SG James Harden C Andre Drummond PF John Collins F Josh Jackson PG Austin Rivers UTIL P.J. Tucker G Jeremy Lin SF Furkan Korkmaz,,Jaren Jackson Jr.,C,3.04%,16
73,1363410458,MachoAlpha,10.82,314,SG James Harden C Andre Drummond PF John Collins F Josh Jackson PG Austin Rivers UTIL P.J. Tucker G Jeremy Lin SF Furkan Korkmaz,,Jalen Brunson,UTIL,2.85%,8.5
73,1363323488,LBDTitan (2/3),0,314,G James Harden PF Giannis Antetokounmpo SG Jordan Clarkson F Josh Jackson PG De'Anthony Melton SF Gerald Green UTIL Shabazz Napier C Ed Davis,,Julius Randle,PF,2.79%,36
77,1363571798,nakedbortles2016 (1/3),10.82,313.75,C Joel Embiid SG Donovan Mitchell PF John Collins UTIL Marc Gasol F Dewayne Dedmon SF Josh Jackson G Austin Rivers PG Bruce Brown Jr.,,Damian Lillard,PG,2.69%,35.75
78,1363696774,peekay8899,21.64,313.5,UTIL D'Angelo Russell PF John Collins SF Kyle Kuzma C Marc Gasol SG CJ McCollum F Dewayne Dedmon G Jordan Clarkson PG Reggie Jackson,,Jeff Green,SF,2.45%,20.25
78,1363541357,viper4211,0,313.5,G James Harden SG Bradley Beal UTIL D'Angelo Russell PF John Collins F Kelly Oubre Jr. SF Furkan Korkmaz C Richaun Holmes PG Cameron Payne,,Kris Dunn,UTIL,2.41%,34.75
80,1363447786,jayrho,10.82,313.25,UTIL James Harden SG Donovan Mitchell C John Collins PF Kyle Kuzma PG De'Anthony Melton G Raul Neto F Kelly Oubre Jr. SF Furkan Korkmaz,,T.J. Warren,SF,2.40%,30.25
80,1363387796,mattshorb307 (3/3),0,313.25,SG James Harden PF John Collins F Domantas Sabonis SF Khris Middleton PG Jordan Clarkson G Austin Rivers UTIL Ed Davis C Ian Mahinmi,,Bojan Bogdanovic,SG,2.31%,17.75
80,1363679637,mihneatodosie,0,313.25,F Anthony Davis C Clint Capela PF John Collins UTIL Khris Middleton SF Josh Jackson PG Austin Rivers G Kelly Oubre Jr. SG Furkan Korkmaz,,Kenneth Faried,C,2.28%,0
83,1363087692,Trok1,21.64,313,UTIL Andre Drummond SG D'Angelo Russell PF John Collins F Kyle Kuzma C Marc Gasol PG Jordan Clarkson G Raul Neto SF Furkan Korkmaz,,Elfrid Payton,G,2.21%,23.75
84,1363407581,mistergomez23 (1/3),0,312.5,PG James Harden SF Giannis Antetokounmpo G Eric Bledsoe UTIL Jordan Clarkson SG Austin Rivers F Evan Turner C Ed Davis PF Richaun Holmes,,Cameron Payne,SG,2.11%,20
85,1363407512,ChrisL24481 (1/3),10.82,312.25,SG James Harden UTIL Donovan Mitchell PF John Collins F Kyle Kuzma G De'Anthony Melton PG Raul Neto SF Evan Turner C Ed Davis,,Joe Harris,G,2.03%,32.75
85,1363175430,TheRealeDeale (3/3),0,312.25,SG James Harden PG Donovan Mitchell C Marc Gasol PF Thaddeus Young F DeMarre Carroll G Jordan Clarkson SF Kelly Oubre Jr. UTIL Ed Davis,,Aaron Gordon,SF,1.96%,37
85,1363570942,zalli0208 (1/3),0,312.25,SG James Harden UTIL Rudy Gobert PF John Collins C Marc Gasol F Bobby Portis PG Austin Rivers G Kelly Oubre Jr. SF Furkan Korkmaz,,Victor Oladipo,PG,1.92%,24.25
88,1363085787,brodd4,10.82,312,C Andre Drummond G Donovan Mitchell SF Jimmy Butler SG Zach LaVine UTIL Marc Gasol PF Dewayne Dedmon PG Jordan Clarkson F Richaun Holmes,,Ian Mahinmi,UTIL,1.92%,27
88,1363350621,DCarrasco22,10.82,312,SG D'Angelo Russell PG Donovan Mitchell C John Collins PF Kyle Kuzma UTIL Khris Middleton SF Joe Ingles G Malcolm Brogdon F Furkan Korkmaz,,Brandon Ingram,SG,1.89%,28.75
88,1362883207,progame0308,0,312,C Anthony Davis UTIL Nikola Vucevic PF John Collins F Dewayne Dedmon G Jordan Clarkson PG Shabazz Napier SF Kelly Oubre Jr. SG Furkan Korkmaz,,Kyle Korver,SF,1.82%,23.75
88,1363064838,codfisher,0,312,SG James Harden PF John Collins F Domantas Sabonis UTIL Marc Gasol SF Josh Jackson G De'Anthony Melton PG Raul Neto C Ante Zizic,,Spencer Dinwiddie,PG,1.70%,30
88,1363556721,ItsVinceC,0,312,SG James Harden F John Collins PF Domantas Sabonis C Marc Gasol SF Josh Jackson PG De'Anthony Melton G Raul Neto UTIL Ante Zizic,,Alex Len,C,1.70%,17
88,1363605158,JimLahey2240 (3/3),0,312,G Bradley Beal SG Donovan Mitchell UTIL John Collins PF Domantas Sabonis C Dewayne Dedmon PG Jordan Clarkson SF Josh Jackson F Kelly Oubre Jr.,,Marcus Morris,F,1.64%,36.5
94,1363572826,Scuba8stevE (3/3),0,311.75,PF Giannis Antetokounmpo C Nikola Vucevic F John Collins SF Joe Harris UTIL Jordan Clarkson PG De'Anthony Melton SG Jeremy Lin G Furkan Korkmaz,,Collin Sexton,UTIL,1.58%,22.25
95,1363336325,bsung29 (1/2),21.64,311.25,SG James Harden PG D'Angelo Russell PF John Collins SF Kyle Kuzma G Austin Rivers F Reggie Bullock C Ed Davis UTIL Richaun Holmes,,Gordon Hayward,SF,1.53%,27.25
95,1363497223,madebadchoices (1/2),10.82,311.25,C Joel Embiid G D'Angelo Russell F John Collins UTIL Marc Gasol PF Josh Jackson SG Reggie Jackson PG De'Anthony Melton SF Kelly Oubre Jr.,,Luka Doncic,SF,1.49%,51
95,1363488992,emge (1/3),0,311.25,C Joel Embiid SG Bradley Beal UTIL Donovan Mitchell PF John Collins G Jordan Clarkson F Evan Turner SF Furkan Korkmaz PG Landry Shamet,,Ante Zizic,UTIL,1.45%,20
95,1363686138,JayMan8955,0,311.25,SG James Harden UTIL Joel Embiid PF Domantas Sabonis PG De'Anthony Melton SF P.J. Tucker G Raul Neto F Furkan Korkmaz C Richaun Holmes,,Al Horford,F,1.41%,23.25
95,1363717558,TENNAKEY,0,311.25,PG James Harden SG Donovan Mitchell C Domantas Sabonis PF Aaron Gordon UTIL Jordan Clarkson G De'Anthony Melton F Kelly Oubre Jr. SF Furkan Korkmaz,,Jaylen Brown,F,1.41%,40.25
100,1363219195,MattL763,0,311,C Anthony Davis SG Donovan Mitchell PF John Collins UTIL Kyle Anderson SF Al-Farouq Aminu PG Jordan Clarkson G De'Anthony Melton F Kyle O'Quinn,,Kyle Anderson,UTIL,1.36%,23.75
100,1363393621,Junior2084 (1/3),0,311,PF Anthony Davis UTIL Donovan Mitchell C DeAndre Jordan G Eric Bledsoe SG Jordan Clarkson SF Josh Jackson PG De'Anthony Melton F Furkan Korkmaz,,Marcus Smart,UTIL,1.34%,12.5
102,1363487709,braveb76 (1/2),0,310.75,G James Harden SG Donovan Mitchell PF Domantas Sabonis UTIL Marc Gasol SF Josh Jackson PG De'Anthony Melton F Furkan Korkmaz C Jakob Poeltl,,LaMarcus Aldridge,C,1.29%,24.75
102,1363487745,braveb76 (2/2),0,310.75,G James Harden SG Donovan Mitchell PF Domantas Sabonis UTIL Marc Gasol SF Josh Jackson PG De'Anthony Melton F Furkan Korkmaz C Jakob Poeltl,,Bryn Forbes,SG,1.26%,21.5
102,1363604367,adkoala (1/3),0,310.75,SG James Harden PF Giannis Antetokounmpo UTIL Donovan Mitchell PG De'Anthony Melton G Evan Turner SF Kelly Oubre Jr. C Ed Davis F Furkan Korkmaz,,JaVale McGee,C,1.24%,23.25
105,1362926758,prince108 (2/2),10.82,310.5,PG James Harden G Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers UTIL Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Wesley Matthews,SG,1.21%,25
105,1362986282,unitedstone (2/3),10.82,310.5,SG James Harden UTIL Donovan Mitchell PF John Collins C Marc Gasol PG Austin Rivers G Raul Neto SF Reggie Bullock F Kelly Oubre Jr.,,Sam Dekker,F,1.17%,18
105,1363029261,goose219 (1/3),10.82,310.5,SG James Harden UTIL Donovan Mitchell PF John Collins C Marc Gasol PG Austin Rivers G Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Mike Conley,G,1.16%,28.5
105,1363120511,tmoney122 (3/3),10.82,310.5,PG James Harden UTIL Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers G Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Danuel House Jr.,SF,1.16%,14.75
105,1363287613,neomarc24 (1/2),10.82,310.5,PG James Harden G Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers UTIL Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Otto Porter Jr.,F,1.12%,36
105,1363322030,786king (3/3),10.82,310.5,PG James Harden G Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers UTIL Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Jake Layman,SF,1.10%,4.5
105,1363498092,caliways52 (1/3),10.82,310.5,PG James Harden G Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers UTIL Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Cory Joseph,PG,1.07%,13.25
105,1363555500,Bucfan1986 (1/3),10.82,310.5,PG James Harden UTIL Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers G Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Wendell Carter Jr.,C,0.87%,31.5
105,1363598524,zalli0208 (3/3),10.82,310.5,PG James Harden G Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers UTIL Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Kevin Huerter,SF,0.87%,31.5
105,1363630909,Otherj23,10.82,310.5,PG James Harden UTIL Donovan Mitchell PF John Collins C Marc Gasol SG Austin Rivers G Raul Neto F Reggie Bullock SF Kelly Oubre Jr.,,Tomas Satoransky,G,0.86%,31.75
