Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
55,1363270685,aboveandbeyond,0,303.75,SG James Harden C Clint Capela PF John Collins PG Jordan Clarkson SF Josh Jackson G De'Anthony Melton UTIL Raul Neto F Kelly Oubre Jr.,,Cameron Payne,UTIL,2.93%,20
55,1363317144,TheTakeOVER (1/2),0,303.75,SG James Harden C Clint Capela PF John Collins UTIL Jordan Clarkson SF Josh Jackson G De'Anthony Melton PG Raul Neto F Kelly Oubre Jr.,,Ante Zizic,UTIL,2.44%,20
62,1363274875,mazwa (3/25),10.82,303.25,PG James Harden UTIL Andre Drummond G Donovan Mitchell F Harrison Barnes SF Josh Jackson SG J.J. Barea C Ed Davis PF Maxi Kleber,,Lauri Markkanen,PF,2.32%,26.75
63,1363172839,ragingphilip (5/25),10.82,302.75,PG James Harden SG Bradley Beal UTIL Andre Drummond G Jordan Clarkson SF Cedi Osman F Evan Turner C Richaun Holmes PF Maxi Kleber,,JaVale McGee,UTIL,2.32%,23.25
63,1363357907,Assani (5/6),0,302.75,SG James Harden PF Anthony Davis F Khris Middleton PG Jordan Clarkson G Raul Neto SF Furkan Korkmaz C Jakob Poeltl UTIL Kyle Korver,,Alec Burks,SG,2.32%,22.5
65,1363624286,chalk (1/2),10.82,302.25,F Anthony Davis UTIL Andre Drummond C Jusuf Nurkic SG Jordan Clarkson PG Alec Burks SF P.J. Tucker G Kelly Oubre Jr. PF Richaun Holmes,,Malcolm Brogdon,PG,2.32%,35.25
66,1363233436,papagates (4/17),10.82,301.75,PG D'Angelo Russell UTIL Rudy Gobert SG Donovan Mitchell PF John Collins C Marc Gasol SF Kyle Anderson G Reggie Jackson F Kelly Oubre Jr.,,Jeff Green,SF,2.32%,20.25
66,1363478758,brpunkrmax (2/2),0,301.75,SG James Harden UTIL Luka Doncic PF John Collins C Jaren Jackson Jr. G Malcolm Brogdon PG De'Anthony Melton SF Kelly Oubre Jr. F Maxi Kleber,,Aaron Gordon,SF,2.20%,37
66,1363641325,dave3318,0,301.75,SF Ben Simmons PG D'Angelo Russell UTIL Donovan Mitchell C John Collins F Joe Ingles PF Josh Jackson G De'Anthony Melton SG Furkan Korkmaz,,Mike Conley,G,2.20%,28.5
69,1363316185,chess_is_ok (20/25),0,301.25,SG James Harden UTIL Nikola Vucevic PG Donovan Mitchell C Marc Gasol G Raul Neto SF Kelly Oubre Jr. PF Kyle O'Quinn F Kyle Korver,,Jeremy Lin,UTIL,2.20%,30.75
70,1363518506,sgibson619,21.64,301,PF Giannis Antetokounmpo SG D'Angelo Russell PG Donovan Mitchell C Marc Gasol UTIL Alec Burks G Reggie Jackson SF Reggie Bullock F Furkan Korkmaz,,Rodions Kurucs,PF,2.07%,22.5
70,1363316177,chess_is_ok (12/25),0,301,PG James Harden G Donovan Mitchell UTIL DeAndre Jordan C Marc Gasol PF Dewayne Dedmon SG Austin Rivers F Kelly Oubre Jr. SF Furkan Korkmaz,,Alex Len,C,1.83%,17
72,1363580859,moklovin (1/20),0,300.75,SG James Harden F John Collins PF Domantas Sabonis C Marc Gasol PG Austin Rivers G De'Anthony Melton UTIL Raul Neto SF Kelly Oubre Jr.,,Elfrid Payton,G,1.71%,23.75
73,1363274890,mazwa (18/25),0,300.5,PG James Harden SF DeMar DeRozan G Donovan Mitchell C Marc Gasol F Josh Jackson SG Kelly Oubre Jr. UTIL Jakob Poeltl PF Richaun Holmes,,Josh Hart,UTIL,1.71%,11.75
74,1362993248,madoublet98 (2/2),21.64,300.25,SG James Harden C Andre Drummond PF John Collins F Joe Ingles UTIL Reggie Jackson G De'Anthony Melton PG Shabazz Napier SF Furkan Korkmaz,,Trae Young,UTIL,1.71%,32
74,1363233441,papagates (9/17),21.64,300.25,SG James Harden UTIL Rudy Gobert PF John Collins C Marc Gasol PG Jordan Clarkson F Reggie Bullock SF Evan Turner G Bruce Brown Jr.,,Cory Joseph,PG,1.59%,13.25
76,1363580867,moklovin (9/20),0,300,PG D'Angelo Russell F John Collins PF Domantas Sabonis UTIL DeAndre Jordan C Marc Gasol SG Jordan Clarkson SF Josh Jackson G De'Anthony Melton,,Jonathan Isaac,SF,1.59%,19.75
77,1362956238,gosixersgo76 (1/3),21.64,299.5,SG James Harden G Donovan Mitchell PF John Collins F Kyle Kuzma UTIL Reggie Jackson PG De'Anthony Melton SF Kelly Oubre Jr. C Jakob Poeltl,,Bobby Portis,F,1.46%,22.5
78,1363470962,EmileHeskey (9/10),21.64,299.25,PG D'Angelo Russell UTIL Rudy Gobert PF John Collins F Kyle Kuzma C Marc Gasol SF Josh Jackson G Reggie Jackson SG J.J. Barea,,Luka Doncic,G,1.46%,51
78,1363657246,lauderdale10 (1/2),0,299.25,SG D'Angelo Russell G Donovan Mitchell PF John Collins C Domantas Sabonis UTIL Eric Bledsoe SF Joe Ingles F Josh Jackson PG Jeremy Lin,,Collin Sexton,PG,1.34%,22.25
80,1363488945,shadfox30,0,299,G Luka Doncic UTIL Donovan Mitchell F John Collins PF Domantas Sabonis C DeAndre Jordan SG Jordan Clarkson PG De'Anthony Melton SF Kelly Oubre Jr.,,DeMarre Carroll,PF,1.34%,21.25
81,1363172835,ragingphilip (1/25),10.82,298.75,PG James Harden UTIL Andre Drummond G Donovan Mitchell PF Domantas Sabonis SG J.J. Barea SF Kelly Oubre Jr. F Richaun Holmes C Maxi Kleber,,Landry Shamet,G,1.34%,7
81,1363112774,bric75 (10/12),0,298.75,SG James Harden C Joel Embiid UTIL Marc Gasol SF Trevor Ariza PG Shabazz Napier F Kelly Oubre Jr. PF Darius Miller G Kyle Korver,,Tomas Satoransky,PG,1.34%,31.75
81,1363324299,ZARR907,0,298.75,G James Harden C Clint Capela F Khris Middleton PF Marcus Morris PG Jordan Clarkson UTIL Josh Jackson SG T.J. McConnell SF Furkan Korkmaz,,Thaddeus Young,F,1.22%,20.5
84,1362887107,youdacao (14/25),10.82,298.5,F Anthony Davis SG Bradley Beal PG D'Angelo Russell PF John Collins UTIL Reggie Jackson SF Furkan Korkmaz C Jakob Poeltl G Cameron Payne,,Kyle Anderson,F,1.10%,23.75
85,1363316174,chess_is_ok (9/25),0,298.25,PG James Harden SG Donovan Mitchell C Marc Gasol SF Khris Middleton PF Dewayne Dedmon G De'Anthony Melton UTIL Raul Neto F Kelly Oubre Jr.,,Victor Oladipo,G,1.10%,24.25
86,1363687920,wakeywakey (6/25),10.82,298,SG James Harden UTIL Clint Capela PF Kyle Kuzma C Marc Gasol PG Austin Rivers G De'Anthony Melton F Evan Turner SF Kelly Oubre Jr.,,Julius Randle,C,1.10%,36
86,1362954833,MakeItRain84,0,298,SG James Harden C Rudy Gobert PF John Collins F Joe Ingles PG Jordan Clarkson G De'Anthony Melton UTIL Raul Neto SF Kelly Oubre Jr.,,CJ McCollum,SG,1.10%,34.25
88,1363534906,wilson1 (4/5),0,297.75,C Joel Embiid SG Bradley Beal UTIL Donovan Mitchell SF Jimmy Butler G De'Anthony Melton PG Raul Neto F Furkan Korkmaz PF Kyle O'Quinn,,Kyrie Irving,PG,1.10%,18.5
89,1363172838,ragingphilip (4/25),10.82,297.5,PG James Harden UTIL Andre Drummond C Marc Gasol SG Jordan Clarkson F Josh Jackson SF DeAndre' Bembry G J.J. Barea PF Richaun Holmes,,Jimmy Butler,SG,0.98%,40.75
